,parent_frame,child_frame,posx,posy,posz,rotx,roty,rotz,rotw
0,base,tool0_controller,-0.100015034055,-0.500051086441,0.200063513506,0.696326504959,0.122852986952,0.12281591908,0.696385519744
1,base,tool0_controller,-0.100052686819,-0.50004742398,0.200036980355,0.696337855307,0.12279842516,0.122792480576,0.696387926919
2,base,tool0_controller,-0.100009077703,-0.500038844356,0.200026606661,0.696339109666,0.12283078557,0.12282569904,0.696375107339
3,base,tool0_controller,-0.0999983223151,-0.500017799473,0.199992094286,0.696357716058,0.122811188332,0.122836571226,0.696358040146
4,base,tool0_controller,-0.100029805924,-0.500039073148,0.200017723101,0.696339673697,0.122808632294,0.122819384782,0.696379564169
5,base,tool0_controller,-0.100010678717,-0.500045734602,0.200053749882,0.696328723805,0.122862604459,0.122805892179,0.69638337263
6,base,tool0_controller,-0.100025112909,-0.500033033093,0.200016800626,0.696339726885,0.12283406588,0.122820210234,0.69637487963
7,base,tool0_controller,-0.100003331539,-0.500044503656,0.200023403027,0.69633750466,0.122835957715,0.122846795187,0.696372078711
8,upper_arm_link,forearm_link,-0.6127,0.0,0.0,0.0,0.0,0.941058615132,0.338243526007
9,base,tool0_controller,-0.100035187751,-0.500048206776,0.200043585604,0.696324836431,0.122840027937,0.122799470794,0.696392374799
10,base,tool0_controller,-0.100005997944,-0.500055854548,0.200045460833,0.69633926933,0.122827453027,0.122844806337,0.696372165101
11,base,tool0_controller,-0.10004637879,-0.500033648737,0.200027287324,0.696351106768,0.122796790098,0.122823467213,0.696369499868
12,base,tool0_controller,-0.100030726007,-0.500043148043,0.200046340991,0.696333560579,0.122831923167,0.12280235708,0.696384572028
13,base,tool0_controller,-0.100011827785,-0.500025896067,0.200022345541,0.696344182052,0.122806385946,0.122847909118,0.696370420767
14,base,tool0_controller,-0.100033964846,-0.500053337072,0.20002586283,0.696328604415,0.122834700913,0.122820006178,0.696385925337
15,base,tool0_controller,-0.100029746445,-0.500045994188,0.200060949618,0.696324644299,0.122848725389,0.122784623611,0.696393650615
16,base,tool0_controller,-0.100018372217,-0.500052339637,0.20003948825,0.696331032413,0.122849364144,0.122822063496,0.696380548082
17,base,tool0_controller,-0.100026418466,-0.500034439098,0.200024504382,0.696342726122,0.122806504417,0.122810206891,0.696378505795
18,base,tool0_controller,-0.100008473893,-0.500065555908,0.200035811739,0.696332128778,0.12285086772,0.122860504691,0.696372405483
19,upper_arm_link,forearm_link,-0.6127,0.0,0.0,0.0,0.0,0.941051477969,0.33826338231
20,base,tool0_controller,-0.100027922103,-0.500056269577,0.200054543482,0.696331703619,0.122837931861,0.122819238622,0.696382391833
21,base,tool0_controller,-0.100038828447,-0.500053777674,0.2000582162,0.69632335809,0.122861588817,0.122795743203,0.696390706732
22,base,tool0_controller,-0.100021285328,-0.500019128965,0.200015233497,0.696349990779,0.122799211504,0.122828618461,0.696369280255
23,base,tool0_controller,-0.100020782567,-0.500044443045,0.200050033786,0.696327693662,0.122835993612,0.122823948812,0.696385912631
24,base,tool0_controller,-0.100024571807,-0.500041950477,0.200034073386,0.696345094716,0.12279404948,0.122827978272,0.696375199322
25,base,tool0_controller,-0.100034268323,-0.500038001466,0.200045382936,0.696331891664,0.122833796211,0.122825479761,0.696381832532
26,base,tool0_controller,-0.100009484867,-0.500042233355,0.200030696459,0.696333348791,0.122834095761,0.122803888088,0.696384130599
27,base,tool0_controller,-0.100025935939,-0.500063198865,0.200052511592,0.696321719036,0.122855520072,0.122784559523,0.696395388217
28,base,tool0_controller,-0.100049852467,-0.500030033517,0.200027282715,0.696350066444,0.122775674887,0.122783359405,0.696381336103
29,base,tool0_controller,-0.100027648115,-0.500061253789,0.20005118942,0.696325176588,0.122844119544,0.122821684803,0.69638739541
30,base,tool0_controller,-0.0999986341651,-0.50003434385,0.200031859473,0.696342197592,0.122819070356,0.122849836442,0.696369828106
31,upper_arm_link,forearm_link,-0.6127,0.0,0.0,0.0,0.0,0.94106127634,0.338236121923
32,base,tool0_controller,-0.100052163028,-0.500042253318,0.200022696336,0.696342108792,0.122813567461,0.122794690177,0.69638061377
33,base,tool0_controller,-0.100061328953,-0.500035489654,0.200020399325,0.696344826385,0.12279778572,0.122786804161,0.696382069925
34,base,tool0_controller,-0.100033368741,-0.500052364795,0.200040280427,0.696324352739,0.122845988646,0.122790397427,0.696393406887
35,base,tool0_controller,-0.100022910465,-0.500038033079,0.200025243623,0.696341508491,0.122815993601,0.122831192652,0.696374348594
36,base,tool0_controller,-0.0999988556881,-0.500041797039,0.200044813443,0.696318905958,0.12287399628,0.122803137459,0.696391665425
37,base,tool0_controller,-0.0999826662263,-0.500041348689,0.200012091668,0.696347243633,0.122836706821,0.122863753618,0.696359216058
