,parent_frame,child_frame,posx,posy,posz,rotx,roty,rotz,rotw
0,base,tool0_controller,0.200021408972,-0.5000051653450001,0.500115133057,0.573530367019,2.3524749039e-05,-1.46065654296e-05,0.819184299984
1,base,tool0_controller,0.200020517912,-0.500004576414,0.500162150091,0.573502050832,1.32451220585e-05,2.86035800841e-05,0.819204123951
2,base,tool0_controller,0.20002231733399997,-0.50001878251,0.500165938321,0.573509465305,-9.54221090267e-06,3.17082086064e-05,0.819198933171
3,base,tool0_controller,0.200055811249,-0.499993160493,0.5001396079379999,0.5735198567809999,4.0343628686e-05,2.2558117251e-05,0.8191916575139999
4,base,tool0_controller,0.200013292227,-0.500010185789,0.500151811599,0.573509822299,-1.6587513847e-05,-8.549493989860001e-06,0.819198683701
5,upper_arm_link,forearm_link,-0.6127,0.0,0.0,0.0,0.0,0.893255468346,0.449549405817
6,base,tool0_controller,0.200008932823,-0.500000859978,0.500142034597,0.573527738235,7.771883788289999e-06,-1.16763018809e-05,0.8191861408
7,base,tool0_controller,0.200007098945,-0.50001020285,0.50013161099,0.573514452301,-1.67678837376e-05,4.5500563329e-06,0.8191954423090001
8,base,tool0_controller,0.20002208762499998,-0.49999693183399996,0.500155528369,0.573499347925,1.40205569697e-05,-6.80009635718e-06,0.819206016633
9,base,tool0_controller,0.200027297831,-0.500010837486,0.500155010012,0.573522598315,-6.79082299775e-07,2.03441077782e-05,0.819189739198
10,base,tool0_controller,0.200016377978,-0.500002310366,0.500167303979,0.573502148392,1.2628021652299999e-06,1.99329745071e-05,0.819204056015
11,base,tool0_controller,0.200009255559,-0.500010292393,0.5001626990779999,0.573504639651,-1.9756998658e-05,6.65265945545e-06,0.819202311926
12,base,tool0_controller,0.200015046603,-0.500014026054,0.500122272201,0.57354369997,-2.16287212743e-06,6.59602668153e-06,0.819174965545
13,base,tool0_controller,0.200029637278,-0.500015101995,0.5001243623780001,0.573529408671,2.83679952373e-05,-7.59453924128e-07,0.8191849709219999
14,base,tool0_controller,0.200034916534,-0.5000051783439999,0.500116616747,0.573539970011,4.942767960780001e-06,3.70949363434e-05,0.819177576231
15,base,tool0_controller,0.200034213399,-0.500023601462,0.5001706684130001,0.573505958379,3.25716225297e-06,2.35635155647e-05,0.819201388633
16,base,tool0_controller,0.200026816468,-0.500014742992,0.500136406727,0.573535876466,6.19156816695e-06,9.9872502556e-06,0.819180443046
17,upper_arm_link,forearm_link,-0.6127,0.0,0.0,0.0,0.0,0.8932536462630001,0.449553026281
18,base,tool0_controller,0.19999566318300002,-0.49999846519100005,0.500145080046,0.573516840692,-3.29837348645e-05,1.08000127145e-05,0.819193769653
19,base,tool0_controller,0.200022490566,-0.500015899732,0.500171228715,0.57349793838,-5.32230347045e-06,1.4466368032e-05,0.8192070034100001
20,base,tool0_controller,0.200020113922,-0.500025199392,0.500168947819,0.5734941438710001,-1.1594307589300001e-07,1.13415034211e-05,0.8192096598659999
21,base,tool0_controller,0.200001616351,-0.49999083661399996,0.500133666008,0.5735097512189999,-1.81683338852e-05,1.07934581134e-05,0.819198733403
22,base,tool0_controller,0.200022099756,-0.500004219782,0.500124694347,0.573540202611,-2.88855973047e-05,2.62670452554e-06,0.8191774137190001
23,base,tool0_controller,0.200001827464,-0.500031147509,0.500157645612,0.573511018221,-2.09446750046e-05,-3.39452156685e-06,0.819197846389
24,base,tool0_controller,0.199999542009,-0.49999759932800003,0.500136097022,0.573511833069,5.6001880388e-06,-1.47708329367e-05,0.8191972760449999
25,base,tool0_controller,0.199997301278,-0.500021560906,0.500169772962,0.573497768174,-2.04277119433e-06,-1.97324978303e-05,0.8192071224699999
26,base,tool0_controller,0.20002905165399998,-0.500007911638,0.500123079036,0.5735415521239999,-2.54434630313e-06,1.56937968615e-05,0.819176469227
27,base,tool0_controller,0.20000140107900002,-0.499990230325,0.500157518291,0.573510803161,-1.54197117187e-05,9.787129142889999e-06,0.8191979970209999
28,base,tool0_controller,0.20004839806699998,-0.49999783357699995,0.500138725516,0.573518039336,2.86454463487e-05,2.13632898112e-05,0.819192930438
29,upper_arm_link,forearm_link,-0.6127,0.0,0.0,0.0,0.0,0.893258362213,0.449543655652
30,base,tool0_controller,0.19998929149099998,-0.500014423883,0.500117972119,0.573541139557,-1.26201467619e-05,-1.15781059196e-05,0.819176758058
31,base,tool0_controller,0.19999796135,-0.5000062614140001,0.500184709129,0.573493378292,-2.90831045597e-05,3.79636850273e-06,0.819210195368
32,base,tool0_controller,0.20004215417800003,-0.499997642435,0.500179137882,0.573494939904,2.61329457769e-05,4.00577082158e-05,0.8192091012780001
33,base,tool0_controller,0.200012562062,-0.500015300551,0.500121493753,0.573541693602,-3.35798610612e-05,1.85889785294e-05,0.819176369427
34,base,tool0_controller,0.200019162911,-0.5000053003,0.500119533428,0.573519958139,1.30635540665e-05,1.92522138655e-05,0.819191587527
35,base,tool0_controller,0.200006793622,-0.500002932218,0.500150070835,0.573516310939,5.0866023282300005e-06,-1.20249273054e-05,0.819194141164
36,base,tool0_controller,0.200008210141,-0.50000879982,0.500141717827,0.573532413536,5.17100249866e-06,-1.27372914369e-05,0.819182867518
37,base,tool0_controller,0.20000767368900002,-0.5000215220790001,0.500115321337,0.573550828641,1.14701999441e-06,6.54159905945e-06,0.819169974377
38,base,tool0_controller,0.200022763429,-0.49999189510799996,0.5001960077759999,0.5734857780229999,-2.09731774583e-06,9.18080039327e-06,0.819215516403
39,base,tool0_controller,0.199999328924,-0.499998027185,0.500125201512,0.573541399866,-2.24103738177e-05,-1.17222965011e-05,0.8191765755930001
40,upper_arm_link,forearm_link,-0.6127,0.0,0.0,0.0,0.0,0.893249144583,0.449561970925
41,base,tool0_controller,0.20002824354600002,-0.5000037051380001,0.500182327625,0.573492675523,-4.94992788319e-06,1.28303583886e-05,0.8192106877549999
42,base,tool0_controller,0.200031694385,-0.499994467346,0.500144633251,0.573504560184,-3.7045213916300003e-06,1.50185295525e-05,0.819202367677
43,base,tool0_controller,0.20003190177900002,-0.500009389231,0.500164085453,0.573511143362,-3.2080212862900003e-06,3.59862799823e-05,0.819197758257
44,base,tool0_controller,0.20001215509,-0.500004094899,0.500123410612,0.573549474838,1.45927682463e-06,-1.8810609877599998e-06,0.819170922279
45,base,tool0_controller,0.20002848942200002,-0.499999974006,0.5001295227100001,0.573543307045,2.45961920479e-06,8.56621192238e-06,0.819175240632
46,base,tool0_controller,0.200023422183,-0.500002391643,0.500164307037,0.573497786251,-5.26163967271e-06,-8.321026024010001e-06,0.8192071099959999
47,base,tool0_controller,0.20002298567899998,-0.500015765957,0.500161058545,0.57350183937,3.84596583071e-06,5.38473040527e-06,0.819204272569
48,base,tool0_controller,0.200016795377,-0.500012033169,0.5001444235970001,0.573522066173,4.36832947716e-06,1.04552945325e-05,0.81919011193
49,base,tool0_controller,0.19999184346299997,-0.500014608736,0.500164282034,0.5734978796970001,-4.19702082433e-05,-1.38856753664e-05,0.8192070434440001
50,base,tool0_controller,0.199999622135,-0.500023109273,0.500187849807,0.5735017432949999,-2.99206264438e-05,-3.83978831384e-06,0.819204339299
51,base,tool0_controller,0.20001387140000002,-0.50001204858,0.500127089261,0.573532973961,-1.13045526366e-05,1.13119509143e-05,0.819182475108
52,base,tool0_controller,0.200002264524,-0.500021142672,0.50014000876,0.573509629024,-2.73744749797e-05,-8.880203511410001e-06,0.819198818718
53,upper_arm_link,forearm_link,-0.6127,0.0,0.0,0.0,0.0,0.8932573975939999,0.449545572376
54,base,tool0_controller,0.199994005614,-0.500012291392,0.50013795009,0.573535090254,-3.42783744241e-05,-1.84411791743e-06,0.819180992864
55,base,tool0_controller,0.199999304278,-0.49999779004600003,0.500134753508,0.573529607304,-2.31702075411e-05,-1.12207632558e-05,0.8191848319410001
56,base,tool0_controller,0.19999341292800002,-0.500014639151,0.50013319666,0.573540985035,-2.22354919066e-05,-1.49512850492e-05,0.819176865987
57,base,tool0_controller,0.200006583933,-0.500013051389,0.500107950962,0.573541576504,-3.1229299748900003e-06,-2.81063669372e-05,0.819176451823
58,base,tool0_controller,0.20003470050900002,-0.500010179471,0.500149768426,0.5735080992589999,9.237106463510001e-06,2.5457977261000002e-05,0.8191998897399999
59,base,tool0_controller,0.20002420559,-0.500004946567,0.500177710835,0.573498892769,1.25899510397e-05,7.14915311585e-06,0.819206335292
