,square_model_xsens,,,,,,
,TX,TY,TZ,RX,RY,RZ,Valid
0.000000,0,0,0,0,0,0,0
0.012000,0,0,0,0,0,0,0
0.025000,0,0,0,0,0,0,0
0.037000,0,0,0,0,0,0,0
0.049000,127.190018,-620.956970,2761.427002,33.767380,4.675268,49.294468,1
0.062000,127.183807,-620.959534,2761.431885,33.733227,4.674882,49.301338,1
0.075000,127.180672,-620.961792,2761.433594,33.794342,4.660634,49.310219,1
0.087000,127.179390,-620.961060,2761.427979,33.733765,4.665181,49.293072,1
0.099000,127.173141,-620.967590,2761.442139,33.784180,4.718656,49.300140,1
0.112000,127.160095,-620.962280,2761.425537,33.716209,4.698948,49.290211,1
0.124000,127.158943,-620.971252,2761.461426,33.709335,4.704006,49.278481,1
0.137000,127.146713,-620.964111,2761.427490,33.775322,4.711942,49.295235,1
0.149000,127.155975,-620.970398,2761.449463,33.751541,4.707455,49.289577,1
0.162000,127.155197,-620.970154,2761.452881,33.731632,4.715241,49.289749,1
0.174000,127.158356,-620.965332,2761.429443,33.735954,4.548706,49.311451,1
0.187000,127.173149,-620.960999,2761.431396,33.706482,4.611805,49.292053,1
0.199000,127.174179,-620.956116,2761.413086,33.745972,4.705161,49.292397,1
0.212000,127.182365,-620.960022,2761.416748,33.739006,4.675452,49.295582,1
0.224000,127.187546,-620.957458,2761.416260,33.772224,4.665167,49.304016,1
0.237000,127.183800,-620.951599,2761.410889,33.758518,4.694337,49.295418,1
0.250000,127.182510,-620.954224,2761.403564,33.747646,4.690674,49.297997,1
0.262000,127.181488,-620.953369,2761.409668,33.795708,4.634108,49.302898,1
0.275000,127.179077,-620.961121,2761.419189,33.745792,4.620798,49.298866,1
0.287000,127.167633,-620.958130,2761.409912,33.733486,4.657671,49.302479,1
0.300000,127.168503,-620.965576,2761.440186,33.701935,4.690482,49.280708,1
0.312000,127.162903,-620.966003,2761.454346,33.822517,4.700150,49.303726,1
0.325000,127.158417,-620.962097,2761.431152,33.752686,4.689811,49.302956,1
0.337000,127.165367,-620.964111,2761.443115,33.747746,4.635603,49.302494,1
0.350000,127.160080,-620.968384,2761.440674,33.784416,4.646932,49.299667,1
0.362000,127.164032,-620.964172,2761.428467,33.735126,4.643073,49.287762,1
0.375000,127.164032,-620.968994,2761.449951,33.727169,4.710090,49.283089,1
0.387000,127.168320,-620.964600,2761.426514,33.728077,4.616312,49.298264,1
0.400000,127.170784,-620.964539,2761.441162,33.709301,4.712854,49.286896,1
0.412000,127.171188,-620.967407,2761.444580,33.768276,4.542467,49.311779,1
0.425000,127.174278,-620.965393,2761.417480,33.679176,4.681564,49.281223,1
0.437000,127.168846,-620.965149,2761.428955,33.834846,4.708859,49.306091,1
0.450000,127.178795,-620.959473,2761.417236,33.738621,4.617746,49.305805,1
0.462000,127.173996,-620.967590,2761.453125,33.701298,4.618101,49.291229,1
0.475000,127.177635,-620.969604,2761.445557,33.747902,4.590900,49.300114,1
0.487000,127.178207,-620.966919,2761.447510,33.774590,4.690130,49.295589,1
0.500000,127.177040,-620.965210,2761.439453,33.757973,4.663531,49.296795,1
0.512000,127.173439,-620.968201,2761.443604,33.703583,4.651876,49.289864,1
0.525000,127.173424,-620.963013,2761.437744,33.796398,4.674677,49.301304,1
0.537000,127.170151,-620.970825,2761.448975,33.739285,4.714108,49.285259,1
0.550000,127.161491,-620.961487,2761.438965,33.744133,4.661758,49.299889,1
0.562000,127.157707,-620.963257,2761.416504,33.751007,4.631363,49.302708,1
0.575000,127.158264,-620.962891,2761.414307,33.760483,4.599254,49.303112,1
0.587000,127.165352,-620.959717,2761.421631,33.717617,4.700565,49.286079,1
0.600000,127.165703,-620.959412,2761.422363,33.717239,4.582459,49.295013,1
0.612000,127.168915,-620.954834,2761.396973,33.738091,4.620204,49.291397,1
0.625000,127.169884,-620.961365,2761.424072,33.802780,4.746632,49.296482,1
0.637000,127.179199,-620.966064,2761.445068,33.768471,4.559795,49.308887,1
0.650000,127.181000,-620.961670,2761.447021,33.747753,4.693578,49.298645,1
0.662000,127.182022,-620.961304,2761.415527,33.794830,4.519255,49.316555,1
0.675000,127.178932,-620.960754,2761.419678,33.759377,4.724878,49.286381,1
0.687000,127.175903,-620.960571,2761.403564,33.799541,4.677002,49.303505,1
0.700000,127.178589,-620.968384,2761.446045,33.730316,4.693383,49.289894,1
0.712000,127.172470,-620.971191,2761.433838,33.730663,4.669168,49.296497,1
0.725000,127.164780,-620.960693,2761.404541,33.744892,4.675186,49.291176,1
0.737000,127.167389,-620.954651,2761.405762,33.718586,4.669316,49.290367,1
0.750000,127.160233,-620.963013,2761.423340,33.763577,4.685458,49.294247,1
0.762000,127.163765,-620.963989,2761.423828,33.734829,4.673594,49.298935,1
0.775000,127.163673,-620.959290,2761.405273,33.757912,4.634138,49.298420,1
0.787000,127.167999,-620.962036,2761.430420,33.750729,4.699028,49.289776,1
0.800000,127.169403,-620.959412,2761.415527,33.741264,4.538583,49.310989,1
0.812000,127.173447,-620.961060,2761.434814,33.709660,4.634854,49.293575,1
0.825000,127.174957,-620.952820,2761.397949,33.763176,4.717336,49.289642,1
0.837000,127.178688,-620.959106,2761.414307,33.719158,4.645364,49.293797,1
0.850000,127.174232,-620.958496,2761.420410,33.686951,4.655807,49.285515,1
0.862000,127.175301,-620.964172,2761.423340,33.707573,4.702858,49.276485,1
0.875000,127.173836,-620.968689,2761.459961,33.720444,4.618845,49.296871,1
0.887000,127.174103,-620.963013,2761.430176,33.714401,4.735139,49.284813,1
0.900000,127.172714,-620.960022,2761.435059,33.750919,4.679437,49.292637,1
0.912000,127.173912,-620.955139,2761.390137,33.732594,4.715599,49.288242,1
0.925000,127.174698,-620.954041,2761.397705,33.773273,4.595007,49.299259,1
0.937000,127.173317,-620.953796,2761.403320,33.772816,4.640861,49.306149,1
0.950000,127.170921,-620.953979,2761.404785,33.766243,4.696633,49.299534,1
0.962000,127.167389,-620.957703,2761.414795,33.728622,4.703814,49.292160,1
0.975000,127.174889,-620.959900,2761.406738,33.782543,4.613974,49.301125,1
0.987000,127.173798,-620.964722,2761.443848,33.725628,4.738217,49.283775,1
1.000000,127.171837,-620.956116,2761.414795,33.706360,4.661514,49.288937,1
1.012000,127.171677,-620.958252,2761.420898,33.705585,4.718758,49.279964,1
1.025000,127.171188,-620.949280,2761.387695,33.763855,4.687963,49.297501,1
1.037000,127.178047,-620.961914,2761.432129,33.776344,4.695491,49.296803,1
1.050000,127.177650,-620.962463,2761.424072,33.727642,4.562459,49.300758,1
1.062000,127.174736,-620.960327,2761.423828,33.768284,4.662577,49.291214,1
1.075000,127.176552,-620.955994,2761.424072,33.739384,4.660697,49.289894,1
1.087000,127.176994,-620.948059,2761.394775,33.729958,4.636406,49.289398,1
1.100000,127.178551,-620.957336,2761.427734,33.706219,4.690271,49.281914,1
1.112000,127.177147,-620.954590,2761.418945,33.762562,4.680560,49.299244,1
1.125000,127.174095,-620.951904,2761.407715,33.684719,4.623412,49.295700,1
1.137000,127.172821,-620.952332,2761.420654,33.716740,4.587782,49.300129,1
1.150000,127.171463,-620.953003,2761.419434,33.738815,4.676766,49.299927,1
1.162000,127.169830,-620.952393,2761.406982,33.697758,4.678656,49.287289,1
1.175000,127.166817,-620.951172,2761.407227,33.740551,4.610083,49.303791,1
1.187000,127.166702,-620.953491,2761.411621,33.734436,4.586085,49.297234,1
1.200000,127.166260,-620.955261,2761.422119,33.734875,4.776374,49.272144,1
1.212000,127.171509,-620.948853,2761.403320,33.736034,4.691313,49.289295,1
1.225000,127.172852,-620.954590,2761.411377,33.732716,4.717481,49.293858,1
1.237000,127.173767,-620.957581,2761.411133,33.746315,4.697574,49.292160,1
1.250000,127.173302,-620.950500,2761.396484,33.756889,4.647687,49.299122,1
1.262000,127.174500,-620.947937,2761.392334,33.747406,4.606299,49.292599,1
