,square_model_xsens,,,,,,
,TX,TY,TZ,RX,RY,RZ,Valid
0.000000,97.380318,-654.514038,3056.398926,46.076984,-11.377870,50.640488,1
0.012000,97.389183,-654.510437,3056.406494,46.112034,-11.436211,50.639015,1
0.025000,97.382874,-654.510559,3056.394043,46.171829,-11.353127,50.635223,1
0.037000,97.387756,-654.514954,3056.422607,46.140919,-11.381292,50.636139,1
0.049000,97.388115,-654.512512,3056.399170,46.046040,-11.407563,50.636890,1
0.062000,97.395500,-654.512451,3056.387451,46.110550,-11.336473,50.646095,1
0.075000,97.390091,-654.520935,3056.424561,46.090069,-11.436467,50.625065,1
0.087000,97.387924,-654.511597,3056.396973,46.115261,-11.452475,50.634644,1
0.099000,97.386848,-654.521362,3056.434570,46.061100,-11.504592,50.629429,1
0.112000,97.386963,-654.516724,3056.421875,46.096458,-11.273411,50.641327,1
0.125000,97.381821,-654.516724,3056.425049,46.083813,-11.299926,50.638634,1
0.137000,97.387756,-654.518921,3056.427002,46.133961,-11.384850,50.640003,1
0.150000,97.383934,-654.516113,3056.423584,46.092434,-11.392950,50.638290,1
0.162000,97.383057,-654.519409,3056.417969,46.059940,-11.457901,50.638790,1
0.175000,97.384109,-654.511780,3056.399414,46.033443,-11.525941,50.637356,1
0.187000,97.388794,-654.518982,3056.425049,46.137848,-11.346590,50.640034,1
0.200000,97.388138,-654.508423,3056.383545,46.151550,-11.389685,50.631550,1
0.212000,97.385361,-654.519714,3056.415527,46.134533,-11.339176,50.645397,1
0.225000,97.386429,-654.525024,3056.445068,46.110291,-11.377335,50.632610,1
0.237000,97.387215,-654.514526,3056.407471,46.094639,-11.455484,50.643246,1
0.250000,97.386223,-654.514587,3056.410400,46.095818,-11.357317,50.641945,1
0.262000,97.384422,-654.505615,3056.408936,46.097683,-11.427245,50.641487,1
0.275000,97.387138,-654.517334,3056.432617,46.038528,-11.393772,50.638992,1
0.287000,97.389473,-654.515747,3056.410889,46.088997,-11.319159,50.634239,1
0.300000,97.384132,-654.516785,3056.410645,46.106945,-11.402194,50.633030,1
0.312000,97.383873,-654.513428,3056.403320,46.060829,-11.490854,50.633945,1
0.325000,97.390778,-654.512268,3056.423584,46.103161,-11.433011,50.627956,1
0.337000,97.385788,-654.508057,3056.393555,46.082954,-11.412382,50.637440,1
0.350000,97.386230,-654.509277,3056.398682,46.134380,-11.411913,50.634960,1
0.362000,97.379967,-654.509338,3056.388672,46.075191,-11.363589,50.647453,1
0.375000,97.390831,-654.521729,3056.459961,46.072189,-11.365101,50.649384,1
0.387000,97.386452,-654.514038,3056.423340,46.115013,-11.410766,50.636974,1
0.400000,97.387733,-654.516174,3056.409180,46.036362,-11.385840,50.641724,1
0.412000,97.391403,-654.503052,3056.379639,46.072010,-11.478096,50.629360,1
0.425000,97.390160,-654.508057,3056.390869,46.131432,-11.455083,50.636978,1
0.437000,97.385246,-654.510193,3056.392090,46.133022,-11.380028,50.633770,1
0.450000,97.391876,-654.515808,3056.419678,46.087891,-11.442787,50.634552,1
0.462000,97.390350,-654.520935,3056.448242,46.117958,-11.484278,50.632675,1
0.475000,97.382362,-654.514221,3056.416016,46.191380,-11.416075,50.631058,1
0.487000,97.382767,-654.512329,3056.422119,46.060421,-11.481983,50.635471,1
0.500000,97.388367,-654.514893,3056.424316,46.042377,-11.389571,50.641903,1
0.512000,97.385376,-654.517883,3056.415283,46.121342,-11.350535,50.639225,1
0.525000,97.386887,-654.507935,3056.401855,46.162914,-11.383756,50.629101,1
0.537000,97.388443,-654.512939,3056.434814,46.174576,-11.366056,50.623074,1
0.550000,97.390923,-654.512146,3056.419434,46.132572,-11.384648,50.638721,1
0.562000,97.386696,-654.509827,3056.401123,46.120041,-11.345122,50.640274,1
0.575000,97.387154,-654.513367,3056.417969,46.060364,-11.380170,50.635071,1
0.587000,97.384842,-654.519775,3056.424805,46.098389,-11.256093,50.649357,1
0.600000,97.385666,-654.517151,3056.431396,46.125477,-11.427345,50.634014,1
0.612000,97.390228,-654.509277,3056.400391,46.101402,-11.437777,50.628036,1
0.625000,97.384758,-654.510010,3056.416992,46.097363,-11.366319,50.641453,1
0.637000,97.391098,-654.503967,3056.384521,46.176125,-11.415634,50.630852,1
0.650000,97.389175,-654.516541,3056.437012,46.196140,-11.412732,50.628208,1
0.662000,97.384850,-654.513977,3056.407471,46.125492,-11.466879,50.630020,1
0.675000,97.390167,-654.520935,3056.443359,46.137726,-11.468077,50.632145,1
0.687000,97.382324,-654.513245,3056.411621,46.073437,-11.361171,50.637207,1
0.700000,97.383064,-654.515198,3056.421875,46.065193,-11.336609,50.644272,1
0.712000,97.387566,-654.511169,3056.413330,46.048824,-11.364156,50.635342,1
0.725000,97.389488,-654.510315,3056.408936,46.091373,-11.442281,50.630436,1
0.737000,97.391487,-654.517334,3056.418701,46.196369,-11.298433,50.641804,1
0.750000,97.390549,-654.515015,3056.405273,46.107105,-11.442209,50.632759,1
0.762000,97.389893,-654.515198,3056.439453,46.018082,-11.350455,50.641212,1
0.775000,97.384445,-654.508911,3056.406982,46.101181,-11.369225,50.644150,1
0.787000,97.385910,-654.509827,3056.420166,46.105961,-11.331203,50.642189,1
0.800000,97.383415,-654.517456,3056.423584,46.137383,-11.426148,50.634441,1
0.812000,97.390045,-654.507996,3056.390381,46.090458,-11.391178,50.639477,1
0.825000,97.389114,-654.507080,3056.378662,46.093155,-11.354280,50.643700,1
0.837000,97.389099,-654.514221,3056.431885,46.059372,-11.398373,50.636833,1
0.850000,97.386810,-654.504822,3056.401855,46.071674,-11.389461,50.634903,1
0.862000,97.388359,-654.506897,3056.390137,46.115932,-11.370952,50.632614,1
0.875000,97.389748,-654.512085,3056.401611,46.095245,-11.460145,50.639111,1
0.887000,97.387527,-654.510193,3056.383545,46.108231,-11.347819,50.644844,1
0.900000,97.389252,-654.513184,3056.419189,46.045238,-11.500663,50.628708,1
0.912000,97.391693,-654.502014,3056.398193,46.102180,-11.450954,50.630806,1
0.925000,97.386955,-654.512817,3056.416016,46.084972,-11.365330,50.642639,1
0.937000,97.384636,-654.508484,3056.401855,46.089798,-11.598207,50.619492,1
0.950000,97.389755,-654.509460,3056.409668,46.077850,-11.480556,50.632717,1
0.962000,97.390480,-654.509949,3056.407471,46.081333,-11.392871,50.635277,1
0.975000,97.391411,-654.510437,3056.413330,46.152199,-11.334810,50.638176,1
0.987000,97.387123,-654.502441,3056.387939,46.048519,-11.387552,50.645504,1
1.000000,97.387665,-654.511169,3056.439209,46.103619,-11.480970,50.631573,1
1.012000,97.386238,-654.514343,3056.397705,46.065018,-11.492683,50.631222,1
1.025000,97.387917,-654.505981,3056.380859,46.122696,-11.456174,50.630825,1
1.037000,97.388763,-654.507324,3056.385742,46.113079,-11.476691,50.631454,1
1.050000,97.390175,-654.504517,3056.397705,46.064674,-11.379810,50.634079,1
1.062000,97.386955,-654.504578,3056.416016,46.094704,-11.379256,50.637463,1
1.075000,97.389633,-654.511353,3056.413574,46.049206,-11.399012,50.635662,1
1.087000,97.384048,-654.502747,3056.397217,46.020287,-11.449972,50.632763,1
1.100000,97.391060,-654.514771,3056.422119,46.141827,-11.488369,50.632778,1
1.112000,97.383507,-654.506836,3056.403320,46.096722,-11.430140,50.637650,1
1.125000,97.384964,-654.506470,3056.424072,46.038574,-11.385326,50.637463,1
1.137000,97.386414,-654.512512,3056.444580,46.123375,-11.454718,50.638748,1
1.150000,97.384827,-654.511658,3056.431152,46.093197,-11.535858,50.631100,1
1.162000,97.384323,-654.505859,3056.386230,46.026974,-11.561633,50.624454,1
1.175000,97.387398,-654.506531,3056.409424,45.954903,-11.279245,50.653618,1
1.187000,97.390434,-654.506287,3056.407959,46.028854,-11.394700,50.641552,1
1.200000,97.390488,-654.504333,3056.406982,46.029118,-11.396264,50.652672,1
1.212000,97.393585,-654.504333,3056.411377,46.155064,-11.508383,50.618439,1
1.225000,97.386589,-654.512695,3056.416992,46.139385,-11.437573,50.623894,1
1.237000,97.392174,-654.509277,3056.414062,46.097134,-11.393674,50.639809,1
1.250000,97.389870,-654.505493,3056.406494,46.174786,-11.283901,50.637623,1
1.262000,97.388580,-654.505432,3056.407715,46.115719,-11.407821,50.628052,1
1.275000,97.384628,-654.508118,3056.394043,46.078495,-11.468858,50.630997,1
1.287000,97.380653,-654.501038,3056.383789,46.180870,-11.450646,50.627930,1
1.300000,97.386864,-654.515869,3056.430176,46.064430,-11.434469,50.635563,1
1.312000,97.393593,-654.514160,3056.449951,46.116493,-11.310822,50.638065,1
1.325000,97.381866,-654.510559,3056.412354,46.038151,-11.466035,50.640041,1
1.337000,97.387192,-654.507202,3056.403320,46.053043,-11.504756,50.638012,1
1.350000,97.388313,-654.510925,3056.413086,46.069450,-11.483410,50.632473,1
1.362000,97.387901,-654.502869,3056.401123,46.124744,-11.486899,50.627842,1
1.375000,97.392738,-654.502014,3056.393555,46.079704,-11.322071,50.645432,1
1.387000,97.387512,-654.503540,3056.409424,46.096611,-11.421144,50.633015,1
1.400000,97.392113,-654.510132,3056.416016,46.111847,-11.379127,50.636608,1
1.412000,97.388649,-654.509338,3056.407959,46.144817,-11.445893,50.626293,1
1.425000,97.390190,-654.505249,3056.383545,46.109177,-11.392194,50.644703,1
1.437000,97.384758,-654.503418,3056.398193,46.116985,-11.385809,50.631172,1
1.450000,97.384369,-654.501404,3056.396240,46.108822,-11.466127,50.636883,1
1.462000,97.384506,-654.509277,3056.409668,46.088837,-11.435404,50.636730,1
