,square_model_xsens,,,,,,
,TX,TY,TZ,RX,RY,RZ,Valid
0.000000,-260.579132,-434.807129,2632.958252,20.782516,-12.273621,66.406380,1
0.012000,-260.577148,-434.805634,2632.948242,20.761524,-12.317722,66.418983,1
0.025000,-260.574158,-434.805939,2632.946533,20.812183,-12.228180,66.383926,1
0.037000,-260.578796,-434.811371,2632.952393,20.796192,-12.256222,66.394562,1
0.049000,-260.581085,-434.810669,2632.953125,20.815790,-12.321970,66.426285,1
0.062000,-260.585480,-434.811157,2632.959961,20.848736,-12.237926,66.393433,1
0.075000,-260.598022,-434.812653,2632.962646,20.829483,-12.345569,66.429222,1
0.087000,-260.602386,-434.810577,2632.958008,20.805391,-12.284133,66.404671,1
0.099000,-260.600677,-434.808044,2632.943604,20.819948,-12.270478,66.392967,1
0.112000,-260.604828,-434.808472,2632.927002,20.780943,-12.317064,66.415131,1
0.124000,-260.604218,-434.806946,2632.928223,20.786350,-12.280271,66.403534,1
0.137000,-260.603882,-434.807068,2632.938965,20.822262,-12.276415,66.396461,1
0.149000,-260.603607,-434.807648,2632.932861,20.805046,-12.262599,66.397942,1
0.162000,-260.596741,-434.807068,2632.932129,20.849201,-12.326826,66.415695,1
0.174000,-260.590027,-434.806580,2632.923828,20.781340,-12.303078,66.406937,1
0.187000,-260.586273,-434.807251,2632.935303,20.791130,-12.237765,66.394341,1
0.199000,-260.581696,-434.808075,2632.944336,20.796656,-12.249951,66.388741,1
0.212000,-260.578705,-434.814758,2632.957275,20.810881,-12.302932,66.406425,1
0.224000,-260.579498,-434.815460,2632.954102,20.823524,-12.260034,66.389114,1
0.237000,-260.578827,-434.808624,2632.938721,20.793072,-12.291734,66.405159,1
0.249000,-260.578735,-434.804901,2632.930664,20.843328,-12.241094,66.390999,1
0.262000,-260.582855,-434.810516,2632.955566,20.815928,-12.287409,66.406891,1
0.275000,-260.587677,-434.803741,2632.920410,20.817839,-12.253969,66.392281,1
0.287000,-260.594330,-434.811951,2632.934082,20.865290,-12.309050,66.401993,1
0.300000,-260.593475,-434.804810,2632.912842,20.844746,-12.313808,66.409599,1
0.312000,-260.599274,-434.804413,2632.915527,20.837074,-12.241290,66.379333,1
0.325000,-260.597321,-434.805389,2632.928223,20.871996,-12.294919,66.399124,1
0.337000,-260.595978,-434.804016,2632.919434,20.783943,-12.300156,66.403954,1
0.350000,-260.593170,-434.804108,2632.914062,20.797132,-12.321424,66.417221,1
0.362000,-260.593964,-434.799835,2632.909180,20.821964,-12.252458,66.389763,1
0.375000,-260.589539,-434.802887,2632.910645,20.823675,-12.228404,66.374977,1
0.387000,-260.589478,-434.811066,2632.943115,20.882456,-12.240321,66.387466,1
0.400000,-260.589050,-434.808167,2632.929688,20.851328,-12.272039,66.399117,1
0.412000,-260.578339,-434.808411,2632.924561,20.849600,-12.268186,66.389481,1
0.425000,-260.582336,-434.807678,2632.927002,20.883947,-12.341008,66.419945,1
0.437000,-260.579620,-434.805023,2632.939941,20.852755,-12.295395,66.406555,1
0.450000,-260.577911,-434.808136,2632.914307,20.823822,-12.287495,66.402290,1
0.462000,-260.581757,-434.807556,2632.930420,20.810738,-12.234827,66.386284,1
0.475000,-260.584442,-434.808838,2632.920410,20.819469,-12.288515,66.403175,1
0.487000,-260.588348,-434.806427,2632.928955,20.846024,-12.236687,66.383553,1
0.500000,-260.587585,-434.801147,2632.906494,20.818947,-12.264867,66.390076,1
0.512000,-260.592072,-434.803162,2632.912109,20.849459,-12.243384,66.385468,1
0.525000,-260.595520,-434.806702,2632.930420,20.842232,-12.267225,66.402878,1
0.537000,-260.597473,-434.805267,2632.916992,20.837074,-12.325998,66.413437,1
0.550000,-260.600769,-434.798492,2632.898682,20.812588,-12.330153,66.414223,1
0.562000,-260.597443,-434.800201,2632.908936,20.851717,-12.333549,66.423439,1
0.575000,-260.596344,-434.809814,2632.924561,20.819992,-12.290298,66.397385,1
0.587000,-260.594391,-434.808594,2632.931396,20.829235,-12.265664,66.397667,1
0.600000,-260.590027,-434.808350,2632.929199,20.860067,-12.257236,66.388641,1
0.612000,-260.582520,-434.804810,2632.905273,20.825930,-12.301311,66.405014,1
0.625000,-260.577057,-434.801697,2632.894287,20.846987,-12.309430,66.405548,1
0.637000,-260.579712,-434.809509,2632.924072,20.869057,-12.295308,66.409447,1
0.650000,-260.572937,-434.805939,2632.914795,20.794468,-12.295024,66.408020,1
0.662000,-260.577362,-434.807953,2632.914062,20.846104,-12.317891,66.414223,1
0.675000,-260.579254,-434.803131,2632.909668,20.867025,-12.306368,66.405930,1
0.687000,-260.576752,-434.800751,2632.893799,20.858294,-12.295953,66.412117,1
0.712000,-260.590240,-434.806671,2632.919922,20.861559,-12.278008,66.397194,1
0.725000,-260.590668,-434.805298,2632.905518,20.785202,-12.287347,66.404678,1
0.737000,-260.597839,-434.808289,2632.921631,20.860807,-12.300545,66.406166,1
0.750000,-260.597656,-434.801849,2632.904297,20.848871,-12.293580,66.401421,1
0.762000,-260.594604,-434.803131,2632.909668,20.854231,-12.244962,66.381485,1
0.775000,-260.599304,-434.808655,2632.933350,20.842703,-12.304975,66.401039,1
0.787000,-260.590149,-434.807922,2632.920410,20.831966,-12.348370,66.424362,1
0.800000,-260.588928,-434.810577,2632.938721,20.821556,-12.355430,66.420357,1
0.812000,-260.583588,-434.811676,2632.932861,20.770611,-12.335463,66.421577,1
0.825000,-260.583099,-434.811096,2632.933105,20.846792,-12.321424,66.410713,1
0.837000,-260.577637,-434.814240,2632.936279,20.828352,-12.286377,66.392136,1
0.850000,-260.572205,-434.810974,2632.923828,20.873823,-12.287690,66.401184,1
0.862000,-260.581757,-434.813782,2632.925049,20.830675,-12.294345,66.402794,1
0.875000,-260.583923,-434.815155,2632.940186,20.833906,-12.303714,66.402489,1
0.887000,-260.584137,-434.810425,2632.915771,20.799387,-12.295362,66.404556,1
0.900000,-260.586426,-434.813629,2632.939697,20.856672,-12.246330,66.384254,1
0.912000,-260.593781,-434.815094,2632.943848,20.870600,-12.251243,66.388252,1
0.925000,-260.594299,-434.814362,2632.926270,20.814177,-12.246508,66.385597,1
0.937000,-260.593842,-434.808380,2632.914795,20.800003,-12.281345,66.402924,1
0.950000,-260.597809,-434.812439,2632.929932,20.828350,-12.303743,66.404716,1
0.962000,-260.593201,-434.810699,2632.924316,20.764956,-12.291903,66.404198,1
0.975000,-260.598907,-434.816711,2632.947998,20.856215,-12.258931,66.382225,1
0.987000,-260.593292,-434.814392,2632.929443,20.836002,-12.237573,66.376282,1
1.000000,-260.593597,-434.817566,2632.944336,20.820114,-12.320149,66.419327,1
1.012000,-260.589233,-434.815308,2632.932617,20.829407,-12.233903,66.385384,1
1.025000,-260.584320,-434.811127,2632.932373,20.841911,-12.276603,66.394470,1
1.037000,-260.582611,-434.811340,2632.922607,20.819504,-12.300902,66.408226,1
1.050000,-260.585541,-434.811981,2632.939941,20.803883,-12.298444,66.412003,1
1.062000,-260.585052,-434.813232,2632.938965,20.834034,-12.285587,66.409042,1
1.075000,-260.583588,-434.817383,2632.944092,20.842731,-12.311417,66.406944,1
1.087000,-260.587830,-434.814819,2632.928223,20.842100,-12.352363,66.427452,1
1.100000,-260.588593,-434.808533,2632.903809,20.801321,-12.237172,66.397530,1
1.112000,-260.593994,-434.820984,2632.951660,20.848591,-12.318044,66.411713,1
1.125000,-260.592773,-434.811646,2632.915283,20.862020,-12.339633,66.426888,1
1.137000,-260.595795,-434.811981,2632.934570,20.804192,-12.325342,66.410820,1
