,square_model_xsens,,,,,,
,TX,TY,TZ,RX,RY,RZ,Valid
0.000000,0,0,0,0,0,0,0
0.012000,0,0,0,0,0,0,0
0.025000,0,0,0,0,0,0,0
0.037000,0,0,0,0,0,0,0
0.049000,0,0,0,0,0,0,0
0.062000,-257.863251,-324.964020,2338.806152,51.677753,6.656323,54.947990,1
0.075000,-257.856323,-324.958710,2338.780518,51.635059,6.673394,54.935852,1
0.087000,0,0,0,0,0,0,0
0.099000,-257.869995,-324.941650,2338.721680,51.764103,6.293467,54.896049,1
0.112000,-257.868439,-324.946045,2338.730225,51.722031,6.372555,54.893990,1
0.125000,-257.870636,-324.940826,2338.724854,51.745262,6.334423,54.897491,1
0.137000,-257.869354,-324.942749,2338.730957,51.723671,6.315284,54.890167,1
0.150000,-257.870911,-324.941315,2338.733398,51.723392,6.325609,54.893078,1
0.162000,-257.871552,-324.946136,2338.735840,51.739799,6.339161,54.896793,1
0.175000,-257.868622,-324.944489,2338.731934,51.740589,6.407665,54.901073,1
0.187000,-257.868683,-324.945160,2338.729980,51.745502,6.378978,54.898014,1
0.200000,-257.870544,-324.938538,2338.726074,51.751537,6.359764,54.897289,1
0.212000,-257.873871,-324.939423,2338.733643,51.734119,6.370753,54.895229,1
0.225000,-257.873718,-324.941223,2338.732666,51.764942,6.371719,54.906754,1
0.237000,-257.871368,-324.940674,2338.706543,51.724827,6.321263,54.891098,1
0.250000,-257.873962,-324.939117,2338.714600,51.733452,6.319055,54.889866,1
0.262000,-257.875916,-324.942627,2338.735840,51.794842,6.328196,54.913086,1
0.275000,-257.872131,-324.938416,2338.709229,51.794590,6.358522,54.903893,1
0.287000,-257.876801,-324.937469,2338.727295,51.705040,6.355266,54.885571,1
0.300000,-257.878693,-324.941101,2338.731445,51.746426,6.361487,54.897564,1
0.312000,-257.874207,-324.943024,2338.717285,51.767601,6.414472,54.906498,1
0.325000,-257.876801,-324.943787,2338.743408,51.775269,6.404215,54.908623,1
0.337000,-257.869751,-324.938629,2338.722656,51.750561,6.327370,54.897942,1
0.350000,-257.866974,-324.940002,2338.721680,51.741123,6.417753,54.906059,1
0.362000,-257.867096,-324.937378,2338.717285,51.748886,6.384537,54.899708,1
0.375000,-257.870941,-324.945862,2338.733887,51.755836,6.393000,54.895523,1
0.387000,-257.870300,-324.942200,2338.727051,51.767326,6.420060,54.907917,1
0.400000,-257.868622,-324.936249,2338.716064,51.731998,6.379625,54.898636,1
0.412000,-257.871277,-324.941101,2338.721191,51.711597,6.309598,54.885353,1
0.425000,-257.870087,-324.934631,2338.710693,51.712330,6.376547,54.888351,1
0.437000,-257.872925,-324.938446,2338.712158,51.723549,6.342693,54.886684,1
0.450000,-257.877075,-324.943237,2338.734375,51.759232,6.358639,54.903625,1
0.462000,-257.875153,-324.941833,2338.731201,51.738899,6.363774,54.895725,1
0.475000,-257.878143,-324.940491,2338.715576,51.777153,6.369526,54.904510,1
0.487000,-257.878479,-324.943787,2338.724854,51.712765,6.347829,54.899105,1
0.500000,-257.874603,-324.938293,2338.715820,51.732597,6.297950,54.890896,1
0.512000,-257.874786,-324.937256,2338.708008,51.768295,6.379930,54.899158,1
0.525000,-257.872650,-324.940338,2338.716309,51.747375,6.368763,54.896103,1
0.537000,-257.872131,-324.943604,2338.733643,51.788757,6.355508,54.904087,1
0.550000,-257.867706,-324.940247,2338.730713,51.750771,6.390028,54.906704,1
0.562000,-257.872162,-324.939575,2338.728027,51.755024,6.373618,54.902977,1
0.575000,-257.872772,-324.941223,2338.739502,51.769516,6.355567,54.905396,1
0.587000,-257.864685,-324.940216,2338.725830,51.731712,6.385730,54.895660,1
0.600000,-257.865936,-324.939972,2338.714600,51.774067,6.389501,54.911308,1
0.612000,-257.872742,-324.937042,2338.725342,51.729385,6.396059,54.896534,1
0.625000,-257.868347,-324.938446,2338.705322,51.758636,6.437134,54.905003,1
0.637000,-257.872894,-324.939545,2338.730225,51.738724,6.368567,54.898647,1
0.650000,-257.871918,-324.937134,2338.722900,51.779842,6.402331,54.908157,1
0.662000,-257.876160,-324.936462,2338.709961,51.736774,6.421192,54.891197,1
0.675000,-257.877594,-324.942261,2338.732178,51.715317,6.316381,54.889595,1
0.687000,-257.878754,-324.939087,2338.719727,51.770435,6.401151,54.908005,1
0.700000,-257.872223,-324.940674,2338.715576,51.756916,6.406545,54.908176,1
0.712000,-257.874084,-324.938293,2338.726074,51.768494,6.366280,54.905987,1
0.725000,-257.874878,-324.941864,2338.741211,51.750484,6.390262,54.902897,1
0.737000,0,0,0,0,0,0,0
0.750000,-257.872528,-324.940216,2338.725586,51.781818,6.388591,54.905968,1
0.762000,-257.868195,-324.941132,2338.724365,51.757343,6.373936,54.903477,1
0.775000,-257.872101,-324.941650,2338.741699,51.803230,6.339440,54.907501,1
0.787000,0,0,0,0,0,0,0
0.800000,0,0,0,0,0,0,0
0.812000,0,0,0,0,0,0,0
0.825000,0,0,0,0,0,0,0
0.837000,0,0,0,0,0,0,0
0.850000,-257.849335,-324.955902,2338.778809,51.613365,6.669859,54.937092,1
0.862000,0,0,0,0,0,0,0
0.875000,-257.858124,-324.959961,2338.790771,51.680534,6.613017,54.941948,1
0.887000,-257.877502,-324.937408,2338.726562,51.778931,6.378882,54.913395,1
0.900000,-257.877197,-324.944550,2338.719482,51.760841,6.413527,54.907120,1
0.912000,-257.875061,-324.942352,2338.710205,51.751225,6.326586,54.897827,1
0.925000,-257.870789,-324.937805,2338.710938,51.730419,6.354183,54.898476,1
0.937000,-257.872314,-324.938171,2338.720947,51.735260,6.367309,54.899540,1
0.950000,-257.870270,-324.938019,2338.721191,51.787758,6.366385,54.906414,1
0.962000,-257.869751,-324.935211,2338.709473,51.746712,6.472355,54.900135,1
0.975000,-257.864716,-324.939362,2338.708496,51.735790,6.312782,54.896175,1
0.987000,-257.867279,-324.941467,2338.730225,51.765190,6.383567,54.902962,1
1.000000,-257.867798,-324.934631,2338.705322,51.735416,6.366544,54.898632,1
1.012000,-257.868042,-324.938782,2338.721191,51.788208,6.386724,54.910908,1
1.025000,-257.868439,-324.941711,2338.729492,51.727436,6.304482,54.894791,1
1.037000,-257.865631,-324.941437,2338.702881,51.755032,6.375074,54.895409,1
1.050000,-257.868622,-324.938049,2338.694824,51.774456,6.422513,54.906876,1
1.062000,-257.873596,-324.938141,2338.714111,51.727398,6.298720,54.893867,1
1.075000,-257.871460,-324.942719,2338.727539,51.701729,6.335058,54.894859,1
1.087000,-257.870850,-324.935394,2338.708008,51.686913,6.340797,54.883270,1
1.100000,-257.870789,-324.941803,2338.719238,51.716099,6.396223,54.900219,1
1.112000,-257.874298,-324.936829,2338.719238,51.728077,6.329522,54.901184,1
1.125000,-257.870941,-324.940918,2338.716064,51.764210,6.340821,54.895386,1
1.137000,-257.874084,-324.935944,2338.723633,51.784676,6.405769,54.915417,1
1.150000,-257.873535,-324.943115,2338.729492,51.744900,6.413790,54.907581,1
1.162000,-257.869659,-324.938843,2338.710449,51.761723,6.418602,54.910133,1
1.175000,-257.870941,-324.937225,2338.724609,51.758701,6.388623,54.904282,1
1.187000,-257.865295,-324.936890,2338.713135,51.760143,6.332502,54.903534,1
1.200000,-257.869049,-324.940186,2338.732178,51.717876,6.348047,54.889725,1
1.212000,-257.864014,-324.937744,2338.712891,51.734905,6.354108,54.894020,1
1.225000,-257.865326,-324.937927,2338.722168,51.723087,6.394517,54.902271,1
1.237000,-257.868011,-324.937073,2338.713135,51.705135,6.360469,54.889717,1
1.250000,-257.870331,-324.938660,2338.723389,51.752872,6.339228,54.905510,1
1.262000,-257.865936,-324.938873,2338.708740,51.731247,6.353910,54.894733,1
1.275000,-257.870636,-324.939331,2338.725098,51.769028,6.375454,54.903240,1
1.287000,-257.871979,-324.938599,2338.716309,51.720886,6.310878,54.886494,1
