,square_model_xsens,,,,,,
,TX,TY,TZ,RX,RY,RZ,Valid
0.000000,-160.863358,-605.659851,2734.141846,30.189358,-23.046444,52.347294,1
0.012000,-160.860733,-605.657532,2734.141846,30.208189,-23.051796,52.337029,1
0.025000,-160.863052,-605.659119,2734.127930,30.225073,-23.015980,52.332245,1
0.037000,-160.849243,-605.665588,2734.122070,30.172894,-23.111498,52.351227,1
0.049000,-160.837463,-605.661377,2734.117432,30.090979,-23.141989,52.379707,1
0.062000,-160.824707,-605.648010,2734.092773,30.196339,-23.127674,52.352306,1
0.074000,-160.834549,-605.650574,2734.097412,30.150311,-23.127851,52.354179,1
0.087000,-160.847015,-605.655579,2734.095947,30.122149,-23.099640,52.349384,1
0.099000,-160.852173,-605.653625,2734.091797,30.138739,-23.107859,52.349335,1
0.112000,-160.859741,-605.653564,2734.096191,30.130085,-23.173405,52.365154,1
0.124000,-160.878159,-605.645691,2734.071289,30.102945,-23.148706,52.366497,1
0.137000,-160.898926,-605.642517,2734.075195,30.086294,-23.106482,52.363319,1
0.149000,-160.910538,-605.645996,2734.075684,30.167692,-23.084751,52.345684,1
0.162000,-160.905716,-605.648193,2734.065674,30.231220,-23.070164,52.337666,1
0.174000,-160.898697,-605.650574,2734.072266,30.159554,-23.100048,52.349762,1
0.187000,-160.889496,-605.642761,2734.058350,30.190819,-23.206097,52.358082,1
0.199000,-160.881073,-605.642822,2734.066650,30.206976,-23.075628,52.326897,1
0.212000,-160.860916,-605.648987,2734.063477,30.169886,-23.008116,52.327557,1
0.224000,-160.840729,-605.650269,2734.070557,30.185110,-23.045403,52.335979,1
0.237000,-160.826477,-605.651184,2734.074219,30.112501,-23.134430,52.358089,1
0.249000,-160.822479,-605.648987,2734.069580,30.127729,-23.119259,52.358532,1
0.262000,-160.821701,-605.646423,2734.078369,30.112185,-23.077477,52.348061,1
0.274000,-160.827652,-605.653015,2734.099609,30.098701,-23.090084,52.353706,1
0.287000,-160.836990,-605.648499,2734.086182,30.185392,-23.097597,52.340961,1
0.300000,-160.855377,-605.644531,2734.076660,30.144005,-23.072037,52.339005,1
0.312000,-160.877090,-605.645569,2734.089355,30.210073,-23.148232,52.341019,1
0.325000,-160.889618,-605.645386,2734.075928,30.123047,-23.079977,52.351997,1
0.337000,-160.895035,-605.643188,2734.072754,30.211334,-23.069828,52.332535,1
0.350000,-160.897125,-605.656067,2734.114746,30.196051,-23.088474,52.337120,1
0.362000,-160.898727,-605.655579,2734.115479,30.177296,-23.110582,52.343895,1
0.375000,-160.893433,-605.650757,2734.101807,30.156864,-23.113594,52.343193,1
0.387000,-160.880905,-605.655212,2734.106445,30.238205,-23.122740,52.332340,1
0.400000,-160.862747,-605.649597,2734.094482,30.193090,-23.052364,52.337776,1
0.412000,-160.857574,-605.653198,2734.087646,30.084101,-23.146421,52.361416,1
0.425000,-160.847366,-605.657471,2734.103271,30.224627,-23.099466,52.328651,1
0.437000,-160.844009,-605.654602,2734.087158,30.130957,-23.104542,52.347183,1
0.450000,-160.838043,-605.653809,2734.099854,30.133894,-23.106028,52.346291,1
0.462000,-160.837662,-605.652710,2734.095459,30.109629,-23.142454,52.368580,1
0.475000,-160.844940,-605.649292,2734.067139,30.151690,-23.145634,52.346893,1
0.487000,-160.856339,-605.653687,2734.084961,30.187510,-23.106915,52.343273,1
0.500000,-160.858170,-605.647766,2734.086426,30.191017,-23.096733,52.337208,1
0.512000,-160.864166,-605.649414,2734.096680,30.166006,-23.119310,52.352688,1
0.525000,-160.871384,-605.653503,2734.104004,30.179667,-23.136959,52.349323,1
0.537000,-160.875916,-605.650146,2734.101318,30.164896,-23.141205,52.345222,1
0.550000,-160.877396,-605.647278,2734.078369,30.151194,-23.123726,52.355492,1
0.562000,-160.876053,-605.645935,2734.093506,30.174738,-23.135416,52.343765,1
0.575000,-160.874710,-605.647339,2734.102539,30.203640,-23.041492,52.322132,1
0.587000,-160.877991,-605.652954,2734.094971,30.159847,-23.104574,52.343437,1
0.600000,-160.877563,-605.653931,2734.129395,30.167963,-23.096138,52.344257,1
0.612000,-160.875336,-605.647095,2734.088379,30.166958,-23.085932,52.337917,1
0.625000,-160.870621,-605.658386,2734.137451,30.094719,-23.122707,52.358578,1
0.637000,-160.861511,-605.660706,2734.135254,30.187517,-23.136244,52.337959,1
0.650000,-160.863586,-605.662842,2734.140625,30.168863,-23.131453,52.349541,1
0.662000,-160.859528,-605.661926,2734.134766,30.146055,-23.101274,52.350941,1
0.675000,-160.852676,-605.656616,2734.119873,30.157990,-23.194986,52.362320,1
0.687000,-160.845200,-605.652954,2734.109375,30.098133,-23.167755,52.363422,1
0.700000,-160.850815,-605.660522,2734.120605,30.175179,-23.141800,52.344341,1
0.712000,-160.850128,-605.651062,2734.084229,30.129023,-23.160501,52.363438,1
0.725000,-160.859085,-605.649048,2734.081787,30.190718,-23.059830,52.338539,1
0.737000,-160.862656,-605.640930,2734.050537,30.102509,-23.128170,52.361595,1
0.750000,-160.871658,-605.643616,2734.068848,30.134768,-23.141293,52.356728,1
0.762000,-160.880219,-605.642090,2734.062012,30.157328,-23.174923,52.358425,1
0.775000,-160.883301,-605.642883,2734.064209,30.183435,-23.180079,52.361839,1
0.787000,-160.887207,-605.640320,2734.063965,30.154675,-23.138649,52.351330,1
0.800000,-160.882904,-605.637756,2734.066162,30.089060,-23.137230,52.359882,1
0.812000,-160.880203,-605.639099,2734.071777,30.180777,-23.148026,52.356411,1
0.825000,-160.870361,-605.634399,2734.059326,30.117805,-23.177538,52.362751,1
0.837000,-160.861816,-605.639282,2734.055664,30.159294,-23.044916,52.340939,1
0.850000,-160.850449,-605.639465,2734.059814,30.199402,-23.105145,52.346344,1
0.862000,-160.842804,-605.638000,2734.053223,30.171753,-23.091599,52.342098,1
0.875000,-160.844284,-605.637573,2734.055908,30.172400,-23.141737,52.351540,1
0.887000,-160.843155,-605.640076,2734.073730,30.161963,-23.119179,52.346676,1
0.900000,-160.840561,-605.643005,2734.060303,30.152332,-23.073334,52.345428,1
0.912000,-160.845139,-605.640808,2734.071777,30.114861,-23.234564,52.378777,1
0.925000,-160.854431,-605.638977,2734.052734,30.155197,-23.122389,52.342033,1
0.937000,-160.861053,-605.631226,2734.029541,30.131977,-23.146940,52.357800,1
0.950000,-160.876144,-605.634216,2734.043457,30.153017,-23.129086,52.349613,1
0.962000,-160.883286,-605.641113,2734.068115,30.161604,-23.101740,52.348518,1
0.975000,-160.887207,-605.644592,2734.066650,30.123877,-23.157173,52.356022,1
0.987000,-160.886871,-605.647034,2734.086426,30.174877,-23.099798,52.343040,1
1.000000,-160.889877,-605.643921,2734.097900,30.159134,-23.051920,52.338394,1
1.012000,-160.881348,-605.646240,2734.077148,30.130632,-23.147448,52.360977,1
1.025000,-160.874466,-605.644592,2734.098389,30.114304,-23.077032,52.348873,1
1.037000,-160.865707,-605.642456,2734.075195,30.116575,-23.105499,52.353329,1
1.050000,-160.864044,-605.649963,2734.083252,30.194029,-23.093029,52.336735,1
