,square_model_xsens,,,,,,
,TX,TY,TZ,RX,RY,RZ,Valid
0.000000,0,0,0,0,0,0,0
0.012000,0,0,0,0,0,0,0
0.025000,0,0,0,0,0,0,0
0.037000,0,0,0,0,0,0,0
0.050000,-202.390106,-480.995575,2469.335449,57.539268,-2.732270,51.111881,1
0.062000,-202.390778,-480.993805,2469.315674,57.487034,-2.802298,51.091404,1
0.075000,-202.386551,-480.998810,2469.316895,57.506737,-2.873927,51.077682,1
0.087000,-202.384369,-480.997437,2469.315186,57.488506,-2.829312,51.081841,1
0.112000,-202.380692,-480.990356,2469.321777,57.504215,-2.785975,51.092682,1
0.125000,-202.379303,-480.997803,2469.334717,57.496998,-2.803369,51.098911,1
0.137000,-202.376007,-480.990997,2469.318359,57.521675,-2.758306,51.101421,1
0.150000,-202.374756,-480.993744,2469.320557,57.488125,-2.830607,51.086189,1
0.162000,-202.373810,-480.994507,2469.316650,57.516750,-2.788891,51.101566,1
0.175000,-202.371384,-480.995636,2469.322754,57.438496,-2.794519,51.083881,1
0.187000,-202.371445,-480.990936,2469.305664,57.492809,-2.800295,51.087173,1
0.200000,-202.376175,-480.997131,2469.326416,57.472279,-2.851405,51.078831,1
0.212000,-202.376663,-480.995697,2469.327881,57.512596,-2.819945,51.090927,1
0.225000,-202.375641,-480.992889,2469.317383,57.504055,-2.751745,51.107319,1
0.237000,-202.382416,-480.993652,2469.338379,57.539162,-2.810594,51.089436,1
0.250000,-202.382202,-480.995300,2469.329346,57.504673,-2.797666,51.091663,1
0.262000,-202.381851,-480.989868,2469.297607,57.514278,-2.777068,51.104786,1
0.275000,-202.379745,-480.990479,2469.320557,57.460018,-2.797517,51.088001,1
0.287000,-202.385727,-480.993958,2469.329346,57.556030,-2.815752,51.098492,1
0.300000,-202.384064,-480.991791,2469.320312,57.503082,-2.838711,51.083298,1
0.312000,-202.381042,-480.990967,2469.320068,57.506889,-2.761029,51.098263,1
0.325000,-202.377838,-480.990997,2469.313477,57.425030,-2.822332,51.081703,1
0.337000,-202.376068,-480.993835,2469.323242,57.477184,-2.857674,51.078552,1
0.350000,-202.375198,-480.994568,2469.334473,57.540009,-2.771078,51.101093,1
0.362000,-202.376572,-480.996613,2469.314453,57.500263,-2.791765,51.104504,1
0.375000,-202.371506,-480.997070,2469.323975,57.546749,-2.761245,51.102551,1
0.387000,-202.374222,-480.993103,2469.327393,57.498062,-2.802609,51.090679,1
0.400000,-202.376648,-480.996063,2469.330078,57.504887,-2.801681,51.093300,1
0.412000,-202.379684,-480.997040,2469.330322,57.499695,-2.757141,51.095299,1
0.425000,-202.378159,-480.996704,2469.323975,57.506367,-2.838909,51.090023,1
0.437000,-202.379822,-480.994110,2469.313477,57.511333,-2.759796,51.099720,1
0.450000,-202.383514,-481.003021,2469.352539,57.462387,-2.807575,51.084209,1
0.462000,-202.382233,-480.988861,2469.312988,57.487667,-2.815802,51.082920,1
0.475000,-202.382812,-480.989838,2469.318359,57.523880,-2.807919,51.092659,1
0.487000,-202.386154,-480.995453,2469.314697,57.459946,-2.823052,51.090008,1
0.500000,-202.385498,-481.001526,2469.348389,57.489799,-2.826382,51.087067,1
0.512000,-202.382568,-480.993958,2469.336670,57.483780,-2.770799,51.094353,1
0.525000,-202.384033,-480.996216,2469.332031,57.524406,-2.718203,51.109772,1
0.537000,-202.375366,-480.989319,2469.296631,57.482544,-2.765025,51.097034,1
0.550000,-202.377930,-480.994843,2469.324707,57.473824,-2.784971,51.094830,1
0.562000,-202.374435,-480.993408,2469.314941,57.485733,-2.812433,51.086506,1
0.575000,-202.370987,-480.992249,2469.317139,57.483940,-2.849622,51.076878,1
0.587000,-202.374283,-480.991486,2469.303711,57.494621,-2.813614,51.092148,1
0.600000,-202.374756,-480.995972,2469.323486,57.529503,-2.796592,51.101578,1
0.612000,-202.373596,-480.993958,2469.327148,57.476440,-2.835400,51.074154,1
0.625000,-202.373703,-480.992279,2469.297852,57.515930,-2.780026,51.098942,1
0.637000,-202.379044,-480.993439,2469.323730,57.529297,-2.825660,51.091248,1
0.650000,-202.380310,-480.992493,2469.318359,57.545498,-2.776685,51.098934,1
0.662000,-202.380325,-480.997284,2469.316895,57.495209,-2.817382,51.089539,1
0.675000,-202.380264,-480.992249,2469.312988,57.444897,-2.831451,51.081345,1
0.687000,-202.381927,-480.992096,2469.311035,57.552895,-2.757086,51.112820,1
0.700000,-202.381454,-480.994080,2469.310791,57.514782,-2.773686,51.099178,1
0.712000,-202.382324,-480.991089,2469.321533,57.462429,-2.701624,51.097252,1
0.725000,-202.379501,-480.992920,2469.309570,57.453270,-2.805567,51.085587,1
0.737000,-202.383286,-481.000854,2469.342529,57.526211,-2.805432,51.097099,1
0.750000,-202.381714,-481.002289,2469.354980,57.513000,-2.797169,51.098785,1
0.762000,-202.381332,-480.994568,2469.326904,57.526039,-2.718256,51.110146,1
0.775000,-202.377777,-480.996765,2469.342529,57.497723,-2.835547,51.086006,1
0.787000,-202.376862,-480.996857,2469.343750,57.480156,-2.822384,51.082493,1
0.800000,-202.377655,-480.997528,2469.337891,57.489777,-2.771462,51.099941,1
0.812000,-202.378387,-480.997437,2469.331787,57.478065,-2.803797,51.081646,1
0.825000,-202.374390,-480.994690,2469.331299,57.512817,-2.820067,51.082237,1
0.837000,-202.377563,-480.992767,2469.327393,57.485016,-2.845565,51.083260,1
0.850000,-202.377655,-480.990265,2469.308838,57.492142,-2.873253,51.084457,1
0.862000,-202.384430,-480.996277,2469.335205,57.512924,-2.724770,51.102062,1
0.875000,-202.380798,-480.996399,2469.327148,57.486546,-2.823347,51.086430,1
0.887000,-202.383545,-480.994873,2469.338135,57.492817,-2.837268,51.082443,1
0.900000,-202.384750,-480.993164,2469.333984,57.507183,-2.794360,51.100491,1
0.912000,-202.389038,-480.995483,2469.337891,57.543007,-2.749213,51.100613,1
0.925000,-202.381699,-480.995422,2469.339355,57.481594,-2.841791,51.087273,1
0.937000,-202.382812,-480.994995,2469.336426,57.468578,-2.706872,51.111706,1
0.950000,-202.380600,-480.994690,2469.334229,57.477585,-2.770275,51.095394,1
0.975000,-202.376221,-480.997803,2469.333252,57.505871,-2.796426,51.091732,1
0.987000,-202.377380,-480.992584,2469.325439,57.467770,-2.870288,51.080769,1
1.000000,-202.375504,-480.991089,2469.321777,57.474514,-2.794785,51.087276,1
1.012000,-202.377716,-480.996063,2469.334717,57.501053,-2.799929,51.100391,1
1.025000,-202.377029,-480.997101,2469.337158,57.502251,-2.834231,51.086918,1
1.037000,-202.375977,-480.994751,2469.328369,57.487427,-2.807451,51.083977,1
1.050000,-202.380844,-480.993225,2469.327148,57.495186,-2.828756,51.090549,1
1.062000,-202.383896,-480.993286,2469.337646,57.513279,-2.766475,51.102173,1
1.075000,-202.385239,-480.991211,2469.325928,57.485897,-2.825773,51.092110,1
1.087000,-202.383163,-480.996338,2469.343994,57.503342,-2.826669,51.092323,1
1.100000,-202.383270,-480.994965,2469.326416,57.492935,-2.792269,51.092339,1
1.112000,-202.379532,-480.997101,2469.325439,57.502354,-2.782978,51.099350,1
1.125000,-202.383743,-480.992432,2469.317871,57.538006,-2.838053,51.089031,1
1.137000,-202.381042,-480.994202,2469.325684,57.507236,-2.723259,51.108402,1
1.150000,-202.379349,-480.994110,2469.318604,57.524101,-2.756983,51.105022,1
1.162000,-202.383469,-480.998932,2469.339844,57.534241,-2.700576,51.116592,1
1.175000,-202.377579,-480.990967,2469.312988,57.464417,-2.867562,51.083740,1
1.187000,-202.380569,-480.993988,2469.317139,57.530853,-2.783780,51.096832,1
1.200000,-202.382751,-481.000000,2469.337158,57.480659,-2.849449,51.081596,1
1.212000,-202.376984,-480.995941,2469.334229,57.514545,-2.807130,51.091862,1
1.225000,-202.383484,-481.001068,2469.356445,57.495152,-2.849578,51.080078,1
