,square_model_xsens,,,,,,
,TX,TY,TZ,RX,RY,RZ,Valid
0.000000,-160.471130,-308.903839,2778.791504,29.969002,-23.158232,52.411316,1
0.012000,-160.472183,-308.903839,2778.798340,29.957251,-23.181170,52.418896,1
0.025000,-160.473267,-308.902710,2778.782471,29.984831,-23.173548,52.422527,1
0.037000,-160.470963,-308.900177,2778.772949,29.968708,-23.270893,52.432346,1
0.049000,-160.472122,-308.897705,2778.765137,30.038258,-23.208801,52.409843,1
0.062000,-160.468109,-308.896698,2778.748291,29.996456,-23.247725,52.420570,1
0.075000,-160.468201,-308.895203,2778.721924,30.003191,-23.123369,52.402290,1
0.087000,-160.462540,-308.891388,2778.714600,29.991102,-23.237154,52.413528,1
0.099000,-160.464828,-308.891541,2778.734375,29.993376,-23.242184,52.422016,1
0.112000,-160.461044,-308.886200,2778.678223,30.026102,-23.279762,52.415306,1
0.124000,-160.460541,-308.884216,2778.661865,30.024845,-23.277935,52.411510,1
0.137000,-160.463852,-308.879333,2778.673584,30.087687,-23.205688,52.390823,1
0.149000,-160.471817,-308.884521,2778.679443,29.990528,-23.267572,52.419388,1
0.162000,-160.472717,-308.880157,2778.685059,30.040216,-23.200129,52.391678,1
0.174000,-160.477509,-308.881256,2778.714844,30.051491,-23.178837,52.392380,1
0.187000,-160.472290,-308.877930,2778.702637,30.042099,-23.214748,52.398628,1
0.200000,-160.470581,-308.874939,2778.698730,30.019453,-23.182850,52.401291,1
0.212000,-160.471176,-308.880249,2778.707275,29.972912,-23.206900,52.414906,1
0.225000,-160.469223,-308.878387,2778.717773,30.038294,-23.258310,52.409969,1
0.237000,-160.471268,-308.877289,2778.711914,30.008652,-23.205124,52.413151,1
0.250000,-160.473495,-308.880157,2778.712646,29.992062,-23.274694,52.424023,1
0.262000,-160.470413,-308.882294,2778.689941,30.004396,-23.210056,52.414291,1
0.275000,-160.472672,-308.877686,2778.656250,29.967506,-23.272726,52.423443,1
0.287000,-160.472076,-308.877136,2778.670410,30.004215,-23.183764,52.406803,1
0.300000,-160.472916,-308.879608,2778.665771,30.015127,-23.276108,52.418774,1
0.312000,-160.471634,-308.885773,2778.695068,30.014545,-23.197733,52.403641,1
0.325000,-160.469666,-308.877228,2778.675537,29.976103,-23.243698,52.423088,1
0.337000,-160.470322,-308.876007,2778.667969,30.020748,-23.240374,52.417164,1
0.350000,-160.472534,-308.868042,2778.634521,29.965611,-23.327658,52.445976,1
0.362000,-160.476776,-308.875824,2778.651367,29.975031,-23.263739,52.433056,1
0.375000,-160.476562,-308.873688,2778.627441,30.020571,-23.269560,52.413029,1
0.387000,-160.475235,-308.870453,2778.595947,30.080290,-23.249994,52.393559,1
0.400000,-160.478668,-308.873322,2778.599854,30.034548,-23.239723,52.416912,1
0.412000,-160.484192,-308.874084,2778.599609,29.997868,-23.245165,52.417641,1
0.425000,-160.479599,-308.874664,2778.598145,29.981529,-23.258261,52.432629,1
0.437000,-160.476181,-308.880127,2778.603516,29.996538,-23.231684,52.419708,1
0.450000,-160.479172,-308.879852,2778.598145,29.973688,-23.221983,52.414494,1
0.462000,-160.477829,-308.884399,2778.595215,30.080299,-23.363941,52.411926,1
0.475000,-160.478683,-308.886383,2778.627686,29.997812,-23.206020,52.415375,1
0.487000,-160.473907,-308.882996,2778.644775,29.980135,-23.309208,52.428474,1
0.500000,-160.473618,-308.885712,2778.666992,30.016182,-23.278624,52.415222,1
0.512000,-160.476501,-308.887207,2778.658203,30.019829,-23.220879,52.414082,1
0.525000,-160.472260,-308.884399,2778.686523,29.992823,-23.310392,52.432743,1
0.537000,-160.475891,-308.885315,2778.679932,30.029442,-23.292620,52.422684,1
0.550000,-160.478928,-308.882294,2778.681641,30.071398,-23.205900,52.387856,1
0.562000,-160.481949,-308.884338,2778.691895,30.066097,-23.179110,52.396103,1
0.575000,-160.480698,-308.880127,2778.709961,30.007645,-23.270695,52.419979,1
0.587000,-160.476974,-308.888885,2778.707520,29.999304,-23.249187,52.417274,1
0.600000,-160.483093,-308.882996,2778.694092,30.034039,-23.401312,52.437923,1
0.612000,-160.475327,-308.884277,2778.692139,29.987020,-23.240793,52.418613,1
0.625000,-160.477707,-308.890076,2778.691406,30.016956,-23.230024,52.404396,1
0.637000,-160.476440,-308.883575,2778.687012,29.980350,-23.364510,52.440056,1
0.650000,-160.477341,-308.880951,2778.658447,30.086325,-23.337828,52.409252,1
0.662000,-160.473114,-308.884705,2778.666504,29.974958,-23.207632,52.409653,1
0.675000,-160.472977,-308.881226,2778.665283,30.055941,-23.198185,52.392250,1
0.687000,-160.471283,-308.882660,2778.648438,30.037308,-23.248545,52.398052,1
0.700000,-160.474152,-308.882599,2778.675537,30.018787,-23.293613,52.414757,1
0.712000,-160.474426,-308.876556,2778.675049,30.012173,-23.228849,52.408337,1
0.725000,-160.467972,-308.878998,2778.681396,30.024227,-23.249573,52.410561,1
0.737000,-160.468842,-308.879059,2778.697021,29.970539,-23.361317,52.445969,1
0.750000,-160.471161,-308.879150,2778.717773,29.970612,-23.267391,52.434242,1
0.762000,-160.469666,-308.880005,2778.722168,30.029894,-23.312016,52.424171,1
0.775000,-160.468643,-308.883301,2778.741211,30.018538,-23.268085,52.414619,1
0.787000,-160.468918,-308.881073,2778.697021,29.993492,-23.260134,52.419720,1
0.800000,-160.472931,-308.881348,2778.689941,29.995903,-23.302465,52.431477,1
0.812000,-160.477661,-308.880768,2778.683105,30.032560,-23.233192,52.410431,1
0.825000,-160.477844,-308.879272,2778.650635,30.075321,-23.238705,52.400082,1
0.837000,-160.476440,-308.876587,2778.646240,30.018087,-23.342594,52.422707,1
0.850000,-160.475098,-308.882416,2778.648926,30.037476,-23.219706,52.404957,1
0.862000,-160.479675,-308.881378,2778.651855,30.023443,-23.360233,52.437229,1
0.875000,-160.479584,-308.886078,2778.668457,30.021093,-23.194553,52.401787,1
0.887000,-160.479416,-308.885162,2778.668945,30.061005,-23.186420,52.388695,1
0.900000,-160.479248,-308.886719,2778.679932,30.054916,-23.295261,52.419506,1
0.912000,-160.474838,-308.887177,2778.673828,29.990179,-23.290956,52.434818,1
0.925000,-160.476334,-308.882538,2778.659912,30.018126,-23.271000,52.410789,1
0.937000,-160.474213,-308.880219,2778.668701,30.020334,-23.187811,52.396519,1
0.950000,-160.470657,-308.884216,2778.680420,30.000763,-23.259741,52.416492,1
0.962000,-160.474762,-308.876617,2778.653076,30.037533,-23.187353,52.394993,1
0.975000,-160.475647,-308.874756,2778.676025,30.003164,-23.333744,52.436821,1
0.987000,-160.473129,-308.875153,2778.690918,30.060528,-23.292521,52.413517,1
1.000000,-160.475555,-308.870117,2778.676270,29.966717,-23.285006,52.429375,1
1.012000,-160.480774,-308.872742,2778.693359,30.020819,-23.258383,52.420723,1
1.025000,-160.478088,-308.874115,2778.706543,30.036911,-23.287985,52.411594,1
1.037000,-160.481293,-308.865021,2778.679199,30.032434,-23.218727,52.409824,1
1.050000,-160.475845,-308.866760,2778.677734,30.001692,-23.322868,52.429195,1
1.062000,-160.477066,-308.865967,2778.697266,30.031765,-23.312832,52.420910,1
1.075000,-160.475021,-308.872711,2778.690918,30.017340,-23.218380,52.404892,1
1.087000,-160.479736,-308.867096,2778.677734,30.016985,-23.199062,52.404499,1
1.100000,-160.475342,-308.867706,2778.697754,29.995298,-23.281466,52.421894,1
1.112000,-160.479019,-308.873138,2778.722412,30.046946,-23.167986,52.395542,1
1.125000,-160.475769,-308.868774,2778.723145,30.063368,-23.200264,52.393387,1
1.137000,-160.472565,-308.868408,2778.705811,30.039141,-23.288424,52.403618,1
1.150000,-160.475449,-308.869751,2778.706787,30.057806,-23.221252,52.395393,1
1.162000,-160.476074,-308.876740,2778.710938,29.995134,-23.300550,52.428711,1
1.175000,-160.474655,-308.870758,2778.687500,30.069870,-23.213709,52.398422,1
1.187000,-160.476791,-308.866089,2778.708984,30.012203,-23.231573,52.415310,1
1.200000,-160.478317,-308.868378,2778.710693,30.016943,-23.235802,52.417480,1
1.212000,-160.477753,-308.867615,2778.700439,30.019629,-23.207668,52.407040,1
1.225000,-160.477539,-308.863434,2778.705811,30.009441,-23.239014,52.411888,1
1.237000,-160.476196,-308.866638,2778.696777,29.971666,-23.279877,52.428059,1
1.250000,-160.477585,-308.864044,2778.705566,30.019354,-23.232719,52.413559,1
1.262000,-160.477234,-308.863892,2778.705566,30.051937,-23.136255,52.393490,1
1.275000,-160.476685,-308.862823,2778.685303,30.064936,-23.263750,52.405243,1
1.287000,-160.476517,-308.868164,2778.693359,30.033308,-23.239317,52.409260,1
1.300000,-160.477524,-308.869171,2778.708008,30.005987,-23.198742,52.408813,1
1.312000,-160.474625,-308.865295,2778.688721,30.067657,-23.310766,52.409863,1
1.325000,-160.476700,-308.871948,2778.711182,30.064508,-23.234377,52.397366,1
