,square_model_xsens,,,,,,
,TX,TY,TZ,RX,RY,RZ,Valid
0.000000,18.946974,-522.789795,2597.603271,44.870213,-11.327566,50.707439,1
0.012000,18.953766,-522.783997,2597.586426,44.911198,-11.283250,50.703861,1
0.025000,18.961065,-522.783936,2597.586914,44.910553,-11.424822,50.698940,1
0.037000,18.968840,-522.779541,2597.562988,44.856384,-11.383297,50.695305,1
0.050000,18.984732,-522.784302,2597.572510,44.885223,-11.332743,50.692738,1
0.062000,18.983757,-522.786560,2597.574951,44.875782,-11.408766,50.698353,1
0.075000,18.987354,-522.784119,2597.574463,44.890388,-11.349621,50.689896,1
0.087000,18.989052,-522.785828,2597.567383,44.931805,-11.318900,50.686787,1
0.100000,18.986778,-522.782654,2597.557373,44.851528,-11.271972,50.695786,1
0.112000,18.982334,-522.780762,2597.544434,44.848362,-11.376266,50.696609,1
0.125000,18.979021,-522.789062,2597.580322,44.900440,-11.404596,50.692535,1
0.137000,18.969206,-522.780884,2597.573242,44.912380,-11.390502,50.680767,1
0.150000,18.969427,-522.783203,2597.579102,44.847004,-11.402422,50.691967,1
0.162000,18.967648,-522.784973,2597.575439,44.786915,-11.393714,50.700886,1
0.175000,18.960600,-522.789917,2597.583740,44.865891,-11.411316,50.692402,1
0.187000,18.963860,-522.787598,2597.580811,44.861034,-11.298032,50.699848,1
0.200000,18.960419,-522.786987,2597.577881,44.874378,-11.319240,50.696320,1
0.212000,18.964764,-522.785767,2597.593750,44.896847,-11.359277,50.688099,1
0.225000,18.968962,-522.781799,2597.568604,44.864925,-11.448535,50.687901,1
0.237000,18.974630,-522.784119,2597.547607,44.846325,-11.385138,50.699203,1
0.250000,18.974138,-522.785278,2597.559814,44.877552,-11.381104,50.691635,1
0.262000,18.981108,-522.790710,2597.581055,44.926102,-11.336031,50.694641,1
0.275000,18.978804,-522.780762,2597.558105,44.845577,-11.359993,50.695171,1
0.287000,18.978437,-522.780334,2597.555664,44.873795,-11.397861,50.694424,1
0.300000,18.983376,-522.786987,2597.575195,44.891708,-11.295948,50.691494,1
0.312000,18.981377,-522.781433,2597.557129,44.865150,-11.297090,50.698574,1
0.325000,18.974655,-522.784180,2597.583496,44.904701,-11.316129,50.689693,1
0.337000,18.979696,-522.787903,2597.569824,44.900425,-11.356041,50.699772,1
0.350000,18.975271,-522.788879,2597.568604,44.824326,-11.375650,50.704411,1
0.362000,18.972675,-522.781982,2597.563721,44.868031,-11.371845,50.687553,1
0.375000,18.969215,-522.781067,2597.561768,44.809498,-11.360123,50.699680,1
0.387000,18.968845,-522.784485,2597.563965,44.868038,-11.387322,50.693844,1
0.400000,18.961014,-522.786133,2597.573486,44.841396,-11.365293,50.696869,1
0.412000,18.965672,-522.781738,2597.564209,44.827534,-11.399223,50.694920,1
0.425000,18.965857,-522.780212,2597.552979,44.858162,-11.331459,50.695152,1
0.437000,18.964375,-522.787109,2597.575439,44.909363,-11.383094,50.690956,1
0.450000,18.966316,-522.783936,2597.560303,44.889660,-11.339400,50.694160,1
0.462000,18.970108,-522.781372,2597.557373,44.846714,-11.309142,50.698772,1
0.475000,18.976215,-522.784790,2597.570801,44.869953,-11.346741,50.684624,1
0.487000,18.978945,-522.789551,2597.577393,44.837933,-11.445596,50.696758,1
0.500000,18.982447,-522.787231,2597.579102,44.877705,-11.421173,50.685619,1
0.512000,18.984392,-522.785583,2597.569824,44.875866,-11.291241,50.702030,1
0.525000,18.982910,-522.783752,2597.555420,44.885990,-11.339971,50.701870,1
0.537000,18.982626,-522.782349,2597.572998,44.883011,-11.362042,50.691917,1
0.550000,18.977690,-522.785889,2597.570312,44.887718,-11.272730,50.697132,1
0.562000,18.971802,-522.783997,2597.563721,44.879150,-11.361403,50.690388,1
0.575000,18.970379,-522.788025,2597.574707,44.872509,-11.339096,50.688812,1
0.587000,18.968229,-522.784851,2597.567139,44.831161,-11.396657,50.694817,1
0.600000,18.966780,-522.783691,2597.561523,44.834797,-11.376061,50.694683,1
0.612000,18.961657,-522.789490,2597.568115,44.854599,-11.381182,50.698360,1
0.625000,18.961151,-522.782715,2597.550537,44.866680,-11.328977,50.689480,1
0.637000,18.962740,-522.789673,2597.572998,44.826061,-11.425785,50.685421,1
0.650000,18.963974,-522.785583,2597.552979,44.847717,-11.327376,50.699223,1
0.662000,18.971134,-522.790833,2597.571045,44.833431,-11.331546,50.699005,1
0.675000,18.977289,-522.783936,2597.563965,44.922920,-11.356408,50.692081,1
0.687000,18.978025,-522.782715,2597.573975,44.828510,-11.373494,50.697033,1
0.700000,18.982994,-522.785767,2597.569336,44.929844,-11.260512,50.687939,1
0.712000,18.982973,-522.787598,2597.581055,44.854511,-11.371252,50.699154,1
0.725000,18.979008,-522.786560,2597.567383,44.803543,-11.326653,50.692711,1
0.737000,18.976812,-522.786926,2597.582031,44.931103,-11.349764,50.691612,1
0.750000,18.977970,-522.786865,2597.573486,44.805191,-11.383942,50.700737,1
0.762000,18.975121,-522.791016,2597.580078,44.907642,-11.296212,50.695553,1
0.775000,18.969000,-522.794128,2597.579590,44.843712,-11.375938,50.695545,1
0.787000,18.968925,-522.788452,2597.587646,44.885872,-11.281298,50.693974,1
0.800000,18.963490,-522.785706,2597.580322,44.806198,-11.356350,50.698151,1
0.812000,18.965332,-522.786377,2597.558350,44.844856,-11.275240,50.700474,1
0.825000,18.965025,-522.782410,2597.575439,44.864891,-11.349471,50.692944,1
0.837000,18.967779,-522.790955,2597.584229,44.895493,-11.361021,50.691917,1
0.850000,18.967535,-522.791992,2597.585693,44.877041,-11.405022,50.690254,1
0.862000,18.971899,-522.789185,2597.580566,44.899414,-11.279005,50.700405,1
0.875000,18.978271,-522.790100,2597.578125,44.847164,-11.307577,50.694889,1
0.887000,18.977398,-522.788208,2597.568848,44.851734,-11.411827,50.690956,1
0.900000,18.981455,-522.784119,2597.579834,44.873577,-11.332156,50.689137,1
0.912000,18.980349,-522.778748,2597.554688,44.853973,-11.285707,50.691265,1
0.925000,18.979843,-522.791748,2597.595947,44.888721,-11.303267,50.688553,1
0.937000,18.979631,-522.786316,2597.561768,44.892467,-11.319873,50.691242,1
0.950000,18.970932,-522.786377,2597.570801,44.825180,-11.427574,50.691830,1
0.962000,18.972734,-522.784241,2597.589600,44.928280,-11.290108,50.688103,1
0.975000,18.972540,-522.777832,2597.557129,44.820187,-11.424846,50.685471,1
0.987000,18.967773,-522.782410,2597.559814,44.858536,-11.339690,50.696274,1
1.000000,18.973181,-522.786621,2597.560303,44.872925,-11.318241,50.697823,1
1.012000,18.969948,-522.791260,2597.572754,44.867931,-11.375164,50.694263,1
1.025000,18.966846,-522.782410,2597.556152,44.883648,-11.383629,50.694302,1
1.037000,18.970629,-522.782471,2597.565674,44.875980,-11.396830,50.690651,1
1.050000,18.972860,-522.780884,2597.554688,44.888294,-11.314421,50.698475,1
1.062000,18.969723,-522.788452,2597.574707,44.883556,-11.469668,50.689407,1
1.075000,18.975046,-522.788818,2597.571289,44.832638,-11.383689,50.691765,1
1.087000,18.973715,-522.789490,2597.571045,44.895481,-11.321723,50.684788,1
1.100000,18.976078,-522.779968,2597.546631,44.853024,-11.363184,50.694477,1
1.112000,18.982826,-522.784729,2597.576172,44.901657,-11.376596,50.696186,1
1.125000,18.981136,-522.784668,2597.578857,44.924679,-11.244709,50.696030,1
1.137000,18.979717,-522.785400,2597.572754,44.886917,-11.304061,50.689747,1
1.150000,18.978607,-522.787415,2597.556641,44.887661,-11.328196,50.685696,1
1.162000,18.977530,-522.788452,2597.555176,44.875145,-11.321503,50.694370,1
1.175000,18.974022,-522.781555,2597.570801,44.871834,-11.344658,50.686504,1
1.187000,18.974894,-522.787354,2597.585449,44.885799,-11.359786,50.689663,1
1.200000,18.971714,-522.782837,2597.562012,44.879665,-11.360943,50.694553,1
1.212000,18.970346,-522.789673,2597.562988,44.889805,-11.275383,50.700363,1
1.225000,18.975868,-522.790894,2597.573242,44.874184,-11.287799,50.695091,1
1.237000,18.969357,-522.788330,2597.575195,44.870140,-11.417417,50.696365,1
1.250000,18.972155,-522.779419,2597.565674,44.854244,-11.396479,50.688965,1
1.262000,18.972502,-522.782898,2597.551270,44.850365,-11.408357,50.687332,1
1.275000,18.975853,-522.782898,2597.541260,44.828308,-11.368026,50.692657,1
1.287000,18.978493,-522.791260,2597.580078,44.833530,-11.398781,50.692753,1
1.300000,18.976347,-522.789734,2597.559326,44.842308,-11.305166,50.691738,1
1.312000,18.976498,-522.792114,2597.583984,44.913567,-11.294441,50.696980,1
1.325000,18.977957,-522.783142,2597.571777,44.856606,-11.441439,50.694611,1
1.337000,18.980230,-522.787781,2597.569336,44.849091,-11.327015,50.700474,1
1.350000,18.980272,-522.793213,2597.578857,44.880611,-11.378224,50.691288,1
1.362000,18.977335,-522.790405,2597.570557,44.812843,-11.314767,50.698803,1
1.375000,18.976164,-522.791077,2597.570801,44.874535,-11.344670,50.688015,1
1.387000,18.974358,-522.789795,2597.584717,44.847511,-11.324518,50.693287,1
1.400000,18.972239,-522.786621,2597.567139,44.879604,-11.329756,50.695297,1
1.412000,18.973816,-522.787170,2597.579834,44.889294,-11.303360,50.690479,1
1.425000,18.974562,-522.795654,2597.579590,44.900810,-11.291510,50.694035,1
1.437000,18.971157,-522.791870,2597.560059,44.942490,-11.300349,50.688713,1
1.450000,18.971275,-522.791809,2597.569824,44.847309,-11.223866,50.696278,1
1.462000,18.971891,-522.789917,2597.571289,44.864201,-11.275772,50.692459,1
1.475000,18.972269,-522.792908,2597.600586,44.876770,-11.449145,50.690029,1
1.487000,18.971420,-522.790466,2597.584717,44.851078,-11.346274,50.691292,1
1.500000,18.976036,-522.788391,2597.555664,44.873802,-11.329340,50.695526,1
1.512000,18.973265,-522.791199,2597.561279,44.847656,-11.325583,50.692333,1
1.525000,18.974636,-522.794556,2597.591797,44.895676,-11.310033,50.697277,1
1.537000,18.978651,-522.793091,2597.583984,44.827572,-11.334269,50.692837,1
1.550000,18.977606,-522.783630,2597.565430,44.833080,-11.425048,50.686836,1
1.562000,18.982718,-522.789307,2597.551270,44.870293,-11.363674,50.693634,1
1.575000,18.976664,-522.793152,2597.567871,44.900204,-11.394608,50.694824,1
1.587000,18.974754,-522.788635,2597.551514,44.841232,-11.384101,50.691513,1
1.600000,18.973070,-522.788025,2597.567139,44.895023,-11.315389,50.683189,1
1.612000,18.976595,-522.785767,2597.567383,44.856033,-11.374456,50.692394,1
1.625000,18.972288,-522.783081,2597.551514,44.902832,-11.314893,50.694756,1
1.637000,18.971209,-522.793213,2597.578857,44.918964,-11.293640,50.696953,1
1.650000,18.974224,-522.792603,2597.577148,44.854996,-11.305412,50.692692,1
1.662000,18.974516,-522.794617,2597.592041,44.863667,-11.320438,50.692383,1
1.675000,18.972548,-522.794495,2597.593750,44.882145,-11.342609,50.691719,1
1.687000,18.976686,-522.789246,2597.575195,44.825954,-11.300402,50.697243,1
1.700000,18.978537,-522.786743,2597.566895,44.868309,-11.414258,50.692417,1
1.712000,18.975195,-522.794312,2597.576416,44.886391,-11.345387,50.691891,1
1.725000,18.984756,-522.801514,2597.596436,44.910732,-11.335912,50.689392,1
1.737000,18.982132,-522.788940,2597.558594,44.847511,-11.379485,50.691887,1
1.750000,18.980244,-522.788513,2597.573975,44.867313,-11.348801,50.692795,1
1.762000,18.979685,-522.785706,2597.542969,44.849091,-11.321258,50.694553,1
1.775000,18.973749,-522.791626,2597.593262,44.912437,-11.269706,50.689919,1
1.787000,18.979092,-522.797363,2597.597412,44.928219,-11.332492,50.699062,1
1.800000,18.974777,-522.794434,2597.574463,44.914955,-11.343628,50.695362,1
1.812000,18.975782,-522.790649,2597.568359,44.862026,-11.319926,50.691597,1
1.825000,18.974073,-522.791260,2597.581543,44.902805,-11.394534,50.686855,1
1.837000,18.978296,-522.791870,2597.570068,44.809494,-11.334103,50.689011,1
