,square_model_xsens,,,,,,
,TX,TY,TZ,RX,RY,RZ,Valid
0.000000,0,0,0,0,0,0,0
0.012000,0,0,0,0,0,0,0
0.025000,0,0,0,0,0,0,0
0.037000,0,0,0,0,0,0,0
0.050000,128.823425,-230.008530,2336.307617,44.555973,24.342569,44.450500,1
0.062000,128.821640,-230.009766,2336.300537,44.560532,24.329664,44.451134,1
0.075000,128.820221,-230.008942,2336.309814,44.547409,24.396448,44.448200,1
0.087000,128.796829,-229.999374,2336.248779,44.637691,24.090023,44.431118,1
0.100000,128.796265,-229.996658,2336.237305,44.615826,24.093575,44.427372,1
0.112000,128.793900,-229.996277,2336.228271,44.606865,24.097185,44.423805,1
0.125000,128.796921,-229.999512,2336.255371,44.608349,24.091953,44.425861,1
0.137000,128.797287,-229.998550,2336.242920,44.573006,24.094913,44.415623,1
0.150000,128.799545,-229.998245,2336.249023,44.632744,24.057173,44.441261,1
0.162000,128.799133,-229.999237,2336.247803,44.648502,24.150999,44.442425,1
0.175000,128.804779,-229.996887,2336.248291,44.599380,24.133221,44.424820,1
0.187000,128.800293,-229.997147,2336.244385,44.587681,24.098604,44.415871,1
0.200000,128.801331,-229.995239,2336.237549,44.613644,24.103037,44.431026,1
0.212000,128.800858,-229.996964,2336.233398,44.592873,24.085253,44.421593,1
0.225000,128.803375,-229.993546,2336.236328,44.581596,24.081936,44.414719,1
0.237000,128.798492,-229.994354,2336.225098,44.574570,24.057320,44.417000,1
0.250000,128.799088,-229.995041,2336.226562,44.591614,24.111624,44.421806,1
0.262000,128.797867,-229.993393,2336.236084,44.527798,24.071854,44.397839,1
0.275000,128.797562,-229.995972,2336.225098,44.584911,24.060816,44.418282,1
0.287000,128.798553,-229.996277,2336.247803,44.603519,24.114388,44.422188,1
0.300000,128.795776,-229.994431,2336.257080,44.637283,24.116270,44.434258,1
0.312000,128.800507,-229.996231,2336.241699,44.577534,24.093050,44.412670,1
0.325000,128.797897,-229.998291,2336.243164,44.562149,24.112997,44.408684,1
0.337000,128.796631,-229.998230,2336.251221,44.611622,24.140388,44.421646,1
0.350000,128.800812,-229.995224,2336.246338,44.610836,24.047314,44.422222,1
0.362000,128.797302,-229.994064,2336.250977,44.564674,24.091606,44.411922,1
0.375000,128.798386,-229.998383,2336.251953,44.614471,24.071630,44.429020,1
0.387000,128.796432,-229.996078,2336.239258,44.598587,24.132940,44.421131,1
0.400000,128.800201,-229.995697,2336.237061,44.616982,24.071095,44.420090,1
0.412000,128.799561,-229.997314,2336.248047,44.599331,24.113640,44.418770,1
0.425000,128.802124,-229.995331,2336.248291,44.608486,24.089310,44.419750,1
0.437000,128.802872,-229.994461,2336.237549,44.590107,24.100000,44.424248,1
0.450000,128.802109,-229.994705,2336.229980,44.606949,24.128242,44.420094,1
0.462000,128.804077,-229.994064,2336.249023,44.625164,24.092184,44.431885,1
0.475000,128.804657,-229.998428,2336.257080,44.601528,24.077929,44.421707,1
0.487000,128.803665,-229.994080,2336.242920,44.574783,24.089331,44.414673,1
0.500000,128.801926,-229.993378,2336.221924,44.610313,24.015566,44.423248,1
0.512000,128.796661,-229.994308,2336.242432,44.658585,24.095177,44.445065,1
0.525000,128.796555,-229.993286,2336.245117,44.653561,24.127249,44.444672,1
0.537000,128.798218,-229.992157,2336.229004,44.527981,24.067751,44.399216,1
0.550000,128.792938,-229.995102,2336.234131,44.630920,24.177053,44.438805,1
0.562000,128.795563,-229.994797,2336.233398,44.567673,24.072121,44.409813,1
0.575000,128.796097,-229.992432,2336.233887,44.623566,24.095804,44.436161,1
0.587000,128.800186,-229.996857,2336.257324,44.553444,24.087046,44.409821,1
0.600000,128.800934,-229.992691,2336.223633,44.609386,24.065313,44.431904,1
0.612000,128.803268,-229.995499,2336.231689,44.608105,24.071661,44.419312,1
0.625000,128.802826,-229.994873,2336.237793,44.598949,24.107357,44.422596,1
0.637000,128.802979,-229.994263,2336.236084,44.637917,24.123217,44.436275,1
0.650000,128.805725,-229.992447,2336.237061,44.615391,24.162281,44.424011,1
0.662000,128.801300,-229.993484,2336.233643,44.587723,24.133184,44.421547,1
0.675000,128.800583,-229.993942,2336.236816,44.588345,24.087959,44.418625,1
0.687000,128.802505,-229.995651,2336.247070,44.552486,24.050722,44.402821,1
0.700000,128.797867,-229.995941,2336.245605,44.588795,24.120640,44.410957,1
0.712000,128.797302,-229.994522,2336.228760,44.592014,24.140741,44.415775,1
0.725000,128.795044,-229.994324,2336.237549,44.595875,24.059895,44.414726,1
0.737000,128.795807,-229.993317,2336.230225,44.593502,24.091377,44.417007,1
0.750000,128.799957,-229.997284,2336.254639,44.607334,24.056210,44.426823,1
0.762000,128.795135,-229.989502,2336.221924,44.619484,24.090071,44.425510,1
0.775000,128.799667,-229.994522,2336.248779,44.577755,24.088268,44.422165,1
0.787000,128.805450,-229.991486,2336.242676,44.601860,24.122334,44.425381,1
0.800000,128.799240,-229.991577,2336.242920,44.604515,24.109921,44.420650,1
0.812000,128.802460,-229.996017,2336.257568,44.572586,24.071173,44.408924,1
0.825000,128.801193,-229.995926,2336.242676,44.622421,24.140829,44.433292,1
0.837000,128.802032,-229.996857,2336.242920,44.614948,24.048193,44.423275,1
0.850000,128.802139,-229.998611,2336.243896,44.563671,24.099783,44.411724,1
0.862000,128.798904,-229.995300,2336.241943,44.574112,24.156023,44.414257,1
0.875000,128.801300,-229.991928,2336.242920,44.587463,24.107323,44.419701,1
0.887000,128.796310,-229.995789,2336.228760,44.546257,24.082357,44.407822,1
0.900000,128.795776,-229.993729,2336.240234,44.597065,24.090359,44.423420,1
0.912000,128.797318,-229.996841,2336.254150,44.627415,24.117434,44.427464,1
0.925000,128.799545,-229.993698,2336.236328,44.577862,24.095142,44.408550,1
0.937000,128.800171,-229.996933,2336.243652,44.602364,24.101435,44.423656,1
0.950000,128.801605,-229.996933,2336.250000,44.605576,24.017433,44.417915,1
0.962000,128.801941,-229.997406,2336.250732,44.618359,24.089790,44.432835,1
0.975000,128.805161,-229.998215,2336.239990,44.639915,24.130455,44.429443,1
0.987000,128.800827,-229.997696,2336.247803,44.603611,24.144575,44.421555,1
1.000000,128.799423,-229.997559,2336.234375,44.600227,24.149733,44.421917,1
1.012000,128.798553,-229.993149,2336.244385,44.583797,24.057543,44.413635,1
1.025000,128.800461,-229.996872,2336.240479,44.649307,24.113342,44.439922,1
1.037000,128.800323,-229.998276,2336.251465,44.618622,24.122261,44.424362,1
1.050000,128.800308,-229.996704,2336.239746,44.588326,24.145239,44.420090,1
1.062000,128.804459,-229.997498,2336.244873,44.592945,24.094038,44.417088,1
1.075000,128.798935,-229.997009,2336.248047,44.611259,24.106926,44.431545,1
1.087000,128.800964,-229.999374,2336.272949,44.582108,24.182489,44.414783,1
1.100000,128.799774,-229.993179,2336.243164,44.585331,24.079140,44.414562,1
1.112000,128.798782,-229.995346,2336.227783,44.601517,24.125629,44.426743,1
1.125000,128.802567,-229.997833,2336.252686,44.601429,24.093958,44.421432,1
1.137000,128.799225,-230.000992,2336.258301,44.576965,24.108261,44.411816,1
1.150000,128.796829,-229.995331,2336.229736,44.618042,24.109671,44.428436,1
1.162000,128.794510,-229.994965,2336.225342,44.615013,24.115213,44.430725,1
1.175000,128.798508,-229.990753,2336.222900,44.601685,24.122126,44.422092,1
1.187000,128.795212,-229.992249,2336.235107,44.629059,24.073915,44.431076,1
1.200000,128.796127,-229.994919,2336.254639,44.563404,24.117922,44.412361,1
1.212000,128.798233,-229.997772,2336.257324,44.623859,24.132067,44.428143,1
1.225000,128.791901,-229.995285,2336.223145,44.588123,24.085518,44.419342,1
1.237000,128.795380,-229.995895,2336.247070,44.546940,24.074423,44.403278,1
1.250000,128.797455,-229.992676,2336.236084,44.579906,24.039732,44.417755,1
1.262000,128.798859,-229.991730,2336.238037,44.604950,24.066990,44.423252,1
