,Model 1,,,,,,
0.899000,-29.697546,-34.737915,2559.348145,-0.094142,-0.096034,-0.023008,1
0.912000,-29.700176,-34.745449,2559.366455,-0.139743,-0.087236,-0.019844,1
0.924000,-29.698765,-34.743946,2559.334473,-0.074518,-0.163690,-0.027321,1
0.937000,-29.702694,-34.744171,2559.356445,-0.103817,-0.138663,-0.028108,1
0.949000,-29.698168,-34.742264,2559.359863,-0.109074,-0.148081,-0.020007,1
0.962000,-29.699457,-34.737206,2559.357422,-0.106051,-0.124365,-0.010980,1
0.974000,-29.694658,-34.737179,2559.343994,-0.122654,-0.066992,-0.025798,1
0.987000,-29.692019,-34.742897,2559.361816,-0.099524,-0.126443,-0.011647,1
0.999000,-29.690260,-34.743397,2559.349365,-0.109690,-0.099174,-0.025397,1
1.012000,-29.690651,-34.742786,2559.335449,-0.133234,-0.119694,-0.018916,1
1.024000,-29.690159,-34.740723,2559.359863,-0.143099,-0.042683,-0.020587,1
1.037000,-29.691343,-34.736835,2559.351074,-0.117311,-0.157462,-0.024209,1
1.049000,-29.690662,-34.737049,2559.345947,-0.157322,-0.069985,-0.024615,1
1.062000,-29.695810,-34.741646,2559.349121,-0.074825,-0.131524,-0.023902,1
1.074000,-29.697371,-34.743080,2559.347168,-0.061309,-0.089930,-0.017919,1
1.087000,-29.697176,-34.744656,2559.362061,-0.138772,-0.171743,-0.023673,1
1.099000,-29.699789,-34.745586,2559.364746,-0.104209,-0.112788,-0.019938,1
1.112000,-29.701883,-34.740929,2559.353760,-0.156909,-0.114683,-0.019483,1
1.124000,-29.699541,-34.739647,2559.345459,-0.105448,-0.056859,-0.019175,1
1.137000,-29.699961,-34.740223,2559.348145,-0.058650,-0.035122,-0.018934,1
1.149000,-29.701002,-34.743679,2559.347900,-0.149761,-0.088853,-0.018318,1
1.162000,-29.701004,-34.747974,2559.363525,-0.077756,-0.198201,-0.011199,1
1.174000,-29.692966,-34.748100,2559.344971,-0.103393,-0.082381,-0.017699,1
1.187000,-29.691711,-34.743675,2559.342773,-0.100525,-0.190779,-0.023709,1
1.199000,-29.689936,-34.743862,2559.349121,-0.123666,-0.146657,-0.013977,1
1.212000,-29.690096,-34.739937,2559.366211,-0.095205,-0.044511,-0.020232,1
1.224000,-29.689499,-34.740452,2559.363770,-0.080456,-0.132087,-0.020542,1
1.237000,-29.688145,-34.747894,2559.366455,-0.173185,-0.125837,-0.027746,1
1.249000,-29.692888,-34.743916,2559.346191,-0.052705,-0.162488,-0.015459,1
1.262000,-29.694914,-34.745312,2559.361328,-0.106492,-0.131144,-0.022140,1
1.274000,-29.696699,-34.741577,2559.352295,-0.044536,-0.193453,-0.019904,1
1.287000,-29.693239,-34.739666,2559.345703,-0.138770,-0.179399,-0.025621,1
1.299000,-29.697178,-34.740692,2559.358398,-0.120342,-0.086993,-0.022136,1
1.312000,-29.702108,-34.741222,2559.352295,-0.111116,-0.131570,-0.013541,1
1.324000,-29.700184,-34.742886,2559.347168,-0.134923,-0.102591,-0.021678,1
1.337000,-29.700207,-34.742218,2559.361572,-0.096359,-0.115324,-0.025562,1
1.349000,-29.697643,-34.739410,2559.346191,-0.121211,-0.128300,-0.019113,1
1.362000,-29.700718,-34.739727,2559.358643,-0.116354,-0.052598,-0.012932,1
1.374000,-29.696920,-34.740139,2559.364990,-0.047408,-0.133254,-0.010992,1
1.387000,-29.694960,-34.743744,2559.351562,-0.186826,-0.138889,-0.028816,1
1.399000,-29.691610,-34.745003,2559.337402,-0.135843,-0.080678,-0.022651,1
1.412000,-29.691227,-34.742722,2559.345215,-0.134606,-0.137013,-0.029421,1
1.424000,-29.691513,-34.739605,2559.354980,-0.137196,-0.102267,-0.032929,1
1.437000,-29.690952,-34.742970,2559.364502,-0.047854,-0.144505,-0.022406,1
1.449000,-29.696810,-34.741837,2559.368408,-0.095612,-0.117745,-0.020744,1
1.462000,-29.695395,-34.741627,2559.357666,-0.159022,-0.094842,-0.021809,1
1.474000,-29.696476,-34.747318,2559.361084,-0.089422,-0.098090,-0.019547,1
1.487000,-29.697304,-34.744949,2559.347412,-0.099175,-0.159661,-0.023158,1
1.499000,-29.699646,-34.743282,2559.355469,-0.086855,-0.088892,-0.014721,1
1.512000,-29.696346,-34.744373,2559.343506,-0.096210,-0.110907,-0.026589,1
1.524000,-29.702816,-34.740044,2559.349365,-0.175091,-0.118168,-0.026363,1
1.537000,-29.700716,-34.737972,2559.362549,-0.092884,-0.107349,-0.015332,1
1.549000,-29.699980,-34.741562,2559.359375,-0.123770,-0.129804,-0.019053,1
1.562000,-29.697819,-34.742603,2559.336426,-0.192938,-0.114992,-0.027306,1
1.574000,-29.694639,-34.744133,2559.354736,-0.087864,-0.060099,-0.018350,1
1.587000,-29.696259,-34.744469,2559.362793,-0.142445,-0.187185,-0.017721,1
1.599000,-29.690012,-34.737053,2559.344727,-0.130049,-0.104583,-0.016138,1
1.612000,-29.691420,-34.740711,2559.347656,-0.128656,-0.104279,-0.018307,1
1.624000,-29.689177,-34.745037,2559.371338,-0.100266,-0.103972,-0.022861,1
1.637000,-29.693123,-34.742458,2559.358154,-0.068009,-0.135199,-0.019486,1
1.649000,-29.691652,-34.742718,2559.349609,-0.135342,-0.128472,-0.018240,1
1.662000,-29.695585,-34.741955,2559.371826,-0.142726,-0.151894,-0.020255,1
1.674000,-29.696011,-34.740456,2559.362061,-0.084304,-0.140107,-0.024038,1
1.687000,-29.697435,-34.740772,2559.351807,-0.098818,-0.085439,-0.017232,1
1.699000,-29.702284,-34.745014,2559.361328,-0.086701,-0.133157,-0.018629,1
1.712000,-29.701298,-34.738369,2559.359863,-0.137518,-0.188252,-0.020305,1
1.724000,-29.701681,-34.741943,2559.358398,-0.079986,-0.155918,-0.019327,1
1.737000,-29.698587,-34.739483,2559.360596,-0.057939,-0.067947,-0.018203,1
1.749000,-29.699970,-34.742283,2559.345703,-0.080353,-0.157564,-0.015292,1
1.774000,-29.693668,-34.744450,2559.359131,-0.102920,-0.148999,-0.007929,1
1.787000,-29.688805,-34.739849,2559.337158,-0.101672,-0.109452,-0.014877,1
1.799000,-29.693417,-34.743946,2559.370361,-0.121198,-0.189211,-0.020960,1
1.812000,-29.694128,-34.742363,2559.352783,-0.147516,-0.137182,-0.020812,1
1.824000,-29.692226,-34.739853,2559.350586,-0.162610,-0.138225,-0.021258,1
1.837000,-29.691170,-34.741558,2559.350586,-0.117275,-0.121152,-0.019192,1
1.849000,-29.694820,-34.743412,2559.347412,-0.090625,-0.105022,-0.025153,1
1.862000,-29.699915,-34.741653,2559.365479,-0.123918,-0.070597,-0.023339,1
1.874000,-29.697309,-34.739388,2559.360107,-0.101514,-0.061081,-0.017246,1
1.887000,-29.697269,-34.738503,2559.361816,-0.121123,-0.146571,-0.018113,1
1.899000,-29.699919,-34.740307,2559.372070,-0.083405,-0.130968,-0.017528,1
1.912000,-29.698221,-34.739586,2559.339111,-0.120635,-0.135127,-0.024916,1
1.924000,-29.698187,-34.740253,2559.362061,-0.112066,-0.136532,-0.021379,1
1.937000,-29.697018,-34.739758,2559.364014,-0.151216,-0.152637,-0.027009,1
1.949000,-29.696239,-34.743389,2559.354980,-0.075666,-0.098354,-0.015301,1
1.962000,-29.696901,-34.738060,2559.361572,-0.066104,-0.096886,-0.017608,1
1.974000,-29.696339,-34.739117,2559.352539,-0.106549,-0.136554,-0.022270,1
1.987000,-29.694254,-34.741329,2559.355225,-0.093057,-0.155937,-0.013176,1
1.999000,-29.696648,-34.742779,2559.366211,-0.092196,-0.108759,-0.018944,1
2.012000,-29.699270,-34.740910,2559.357422,-0.095896,-0.186723,-0.023591,1
2.024000,-29.693491,-34.740669,2559.362061,-0.046061,-0.099304,-0.012360,1
2.037000,-29.694843,-34.741142,2559.340820,-0.118691,-0.113827,-0.024233,1
2.049000,-29.696661,-34.742359,2559.358887,-0.159214,-0.103940,-0.024654,1
2.062000,-29.693476,-34.742077,2559.355225,-0.126662,-0.176265,-0.011953,1
2.074000,-29.698059,-34.742897,2559.340820,-0.096579,-0.117472,-0.014776,1
2.087000,-29.699295,-34.742630,2559.352539,-0.067824,-0.079904,-0.021871,1
2.099000,-29.696337,-34.743454,2559.352295,-0.073331,-0.124561,-0.017389,1
2.112000,-29.694693,-34.742538,2559.351074,-0.106135,-0.191609,-0.022849,1
2.124000,-29.696316,-34.738533,2559.369629,-0.062575,-0.128218,-0.018077,1
2.137000,-29.697571,-34.739162,2559.357178,-0.083925,-0.125698,-0.014235,1
2.149000,-29.695129,-34.741756,2559.345215,-0.103020,-0.102017,-0.015763,1
2.162000,-29.694904,-34.740353,2559.373535,-0.101208,-0.133119,-0.015552,1
2.174000,-29.699045,-34.740513,2559.346191,-0.089186,-0.114773,-0.021890,1
2.187000,-29.696613,-34.743107,2559.380127,-0.101766,-0.059306,-0.019989,1
2.199000,-29.694965,-34.741417,2559.340820,-0.191168,-0.139638,-0.021324,1
2.212000,-29.700506,-34.740868,2559.351807,-0.121869,-0.125200,-0.024560,1
2.224000,-29.698391,-34.741436,2559.341797,-0.053240,-0.120314,-0.011509,1
2.237000,-29.697475,-34.744637,2559.365234,-0.168726,-0.141279,-0.027720,1
2.249000,-29.695328,-34.745304,2559.342285,-0.118648,-0.134814,-0.022878,1
2.262000,-29.693731,-34.742867,2559.346191,-0.123987,-0.158507,-0.013904,1
2.274000,-29.692585,-34.741695,2559.360840,-0.152554,-0.130563,-0.024757,1
2.287000,-29.697870,-34.738274,2559.352051,-0.164107,-0.143346,-0.025251,1
2.299000,-29.695269,-34.742622,2559.354492,-0.088989,-0.146243,-0.017148,1
2.312000,-29.694885,-34.738815,2559.354492,-0.077526,-0.155984,-0.022851,1
2.324000,-29.696596,-34.739002,2559.354004,-0.093262,-0.127996,-0.016782,1
2.337000,-29.698820,-34.741364,2559.356934,-0.119221,-0.080235,-0.020259,1
2.349000,-29.696814,-34.742577,2559.360596,-0.129467,-0.182676,-0.018490,1
2.362000,-29.699024,-34.737026,2559.364990,-0.081603,-0.148927,-0.026314,1
2.374000,-29.699383,-34.739231,2559.373779,-0.137885,-0.167008,-0.024411,1
2.387000,-29.702093,-34.738613,2559.358643,-0.142332,-0.119073,-0.019422,1
2.399000,-29.696892,-34.742455,2559.344971,-0.086529,-0.102712,-0.016004,1
2.412000,-29.695124,-34.739475,2559.349609,-0.143059,-0.136418,-0.024741,1
2.424000,-29.693033,-34.744541,2559.357178,-0.153418,-0.108569,-0.015084,1
2.437000,-29.696257,-34.739864,2559.357178,-0.047490,-0.119513,-0.015318,1
2.449000,-29.696125,-34.742950,2559.364014,-0.123053,-0.205006,-0.022565,1
2.462000,-29.695795,-34.740837,2559.339844,-0.117219,-0.129295,-0.016199,1
2.474000,-29.697483,-34.742180,2559.361572,-0.102171,-0.121653,-0.023757,1
2.487000,-29.696182,-34.740852,2559.335205,-0.174298,-0.184643,-0.029097,1
2.499000,-29.699821,-34.740704,2559.358643,-0.179661,-0.160747,-0.030284,1
2.512000,-29.699976,-34.742939,2559.350586,-0.124941,-0.079919,-0.011631,1
2.524000,-29.698067,-34.738182,2559.346680,-0.086363,-0.101813,-0.013964,1
2.537000,-29.698484,-34.740421,2559.343994,-0.146464,-0.133610,-0.025546,1
2.549000,-29.698153,-34.740849,2559.349854,-0.111458,-0.111559,-0.015842,1
2.562000,-29.700096,-34.742302,2559.349609,-0.159797,-0.113503,-0.024417,1
2.574000,-29.695351,-34.744560,2559.365479,-0.075152,-0.093928,-0.022978,1
2.587000,-29.697275,-34.742390,2559.353760,-0.086225,-0.177460,-0.022997,1
2.599000,-29.693157,-34.740364,2559.350342,-0.086010,-0.162432,-0.017003,1
2.612000,-29.695585,-34.739323,2559.361328,-0.129275,-0.102562,-0.026346,1
2.624000,-29.695971,-34.735928,2559.348877,-0.155134,-0.072912,-0.015436,1
2.637000,-29.698362,-34.740761,2559.353271,-0.093197,-0.094809,-0.021916,1
2.649000,-29.698315,-34.741970,2559.358887,-0.096512,-0.113653,-0.013369,1
2.662000,-29.702379,-34.741714,2559.360352,-0.160389,-0.162145,-0.019153,1
2.674000,-29.701712,-34.740456,2559.354980,-0.109494,-0.153479,-0.023986,1
2.687000,-29.698078,-34.741318,2559.353516,-0.186073,-0.145468,-0.025995,1
2.699000,-29.702568,-34.740105,2559.342529,-0.029037,-0.113090,-0.013466,1
2.712000,-29.699612,-34.738514,2559.344727,-0.122489,-0.105059,-0.019041,1
2.724000,-29.699320,-34.745941,2559.350586,-0.091390,-0.158334,-0.020600,1
2.737000,-29.701019,-34.746243,2559.360840,-0.098940,-0.140537,-0.017555,1
2.749000,-29.698446,-34.742043,2559.363281,-0.125471,-0.111174,-0.014326,1
2.762000,-29.698776,-34.738358,2559.355957,-0.101334,-0.131748,-0.020164,1
2.774000,-29.694307,-34.741673,2559.354736,-0.091480,-0.123571,-0.012371,1
2.787000,-29.695999,-34.741554,2559.354736,-0.102742,-0.097327,-0.017284,1
2.799000,-29.695139,-34.743809,2559.346191,-0.139880,-0.129689,-0.022104,1
2.824000,-29.698622,-34.743488,2559.356445,-0.072712,-0.169785,-0.020092,1
2.837000,-29.703588,-34.739288,2559.333740,-0.110472,-0.140441,-0.021451,1
2.849000,-29.701666,-34.741302,2559.347168,-0.082201,-0.089053,-0.011655,1
2.862000,-29.702621,-34.741524,2559.347900,-0.093304,-0.154062,-0.021099,1
2.874000,-29.697756,-34.741386,2559.362061,-0.105266,-0.136037,-0.018962,1
2.887000,-29.701698,-34.742855,2559.375244,-0.145363,-0.132235,-0.031224,1
2.899000,-29.698605,-34.742245,2559.337891,-0.135273,-0.195566,-0.031373,1
2.912000,-29.698908,-34.743473,2559.360352,-0.119355,-0.155475,-0.019433,1
2.924000,-29.694723,-34.740959,2559.361084,-0.121950,-0.169733,-0.020674,1
2.937000,-29.696918,-34.742264,2559.344727,-0.096888,-0.141591,-0.025691,1
2.949000,-29.694906,-34.740349,2559.352295,-0.152266,-0.092053,-0.020787,1
2.962000,-29.695597,-34.741684,2559.360107,-0.125177,-0.128597,-0.024747,1
2.974000,-29.696800,-34.743294,2559.346680,-0.144906,-0.106910,-0.023945,1
2.987000,-29.698229,-34.738064,2559.347412,-0.102647,-0.094326,-0.021326,1
2.999000,-29.702011,-34.741615,2559.343262,-0.063661,-0.156700,-0.014548,1
3.012000,-29.703629,-34.742378,2559.343750,-0.172721,-0.129304,-0.026528,1
3.024000,-29.700249,-34.738274,2559.351074,-0.141928,-0.131238,-0.024224,1
3.037000,-29.703188,-34.743088,2559.354004,-0.087702,-0.136936,-0.018784,1
3.049000,-29.702614,-34.744007,2559.359863,-0.083443,-0.118794,-0.018311,1
3.062000,-29.697542,-34.741684,2559.353027,-0.079079,-0.161733,-0.025005,1
3.074000,-29.696363,-34.738728,2559.345703,-0.089075,-0.140660,-0.015116,1
3.087000,-29.695108,-34.740631,2559.358887,-0.128843,-0.114664,-0.023655,1
3.099000,-29.698360,-34.743904,2559.333984,-0.111668,-0.151873,-0.014403,1
3.112000,-29.698643,-34.741722,2559.351318,-0.093401,-0.135995,-0.020305,1
3.124000,-29.696035,-34.743645,2559.334473,-0.145225,-0.128488,-0.029268,1
3.137000,-29.697426,-34.741982,2559.340332,-0.088165,-0.133129,-0.024022,1
3.149000,-29.697502,-34.741058,2559.347412,-0.173505,-0.158710,-0.024960,1
3.162000,-29.703701,-34.737892,2559.364502,-0.159810,-0.087662,-0.019384,1
3.174000,-29.703676,-34.737106,2559.351562,-0.134343,-0.035691,-0.015898,1
3.187000,-29.704105,-34.742271,2559.347412,-0.135949,-0.122269,-0.029450,1
3.199000,-29.701916,-34.741146,2559.354492,-0.107643,-0.116224,-0.013589,1
3.212000,-29.700144,-34.741058,2559.340332,-0.135403,-0.084143,-0.018888,1
3.224000,-29.700253,-34.741177,2559.367676,-0.163286,-0.130564,-0.022446,1
3.237000,-29.696228,-34.742180,2559.356689,-0.093473,-0.116204,-0.017168,1
3.249000,-29.696835,-34.738113,2559.331299,-0.137431,-0.118654,-0.016368,1
3.262000,-29.696299,-34.740181,2559.346680,-0.183395,-0.179857,-0.025427,1
3.274000,-29.696167,-34.740078,2559.352295,-0.157807,-0.074411,-0.029615,1
3.287000,-29.699200,-34.741619,2559.348145,-0.080485,-0.141247,-0.024674,1
3.299000,-29.698986,-34.739594,2559.361816,-0.127267,-0.071289,-0.018956,1
3.312000,-29.699602,-34.744755,2559.358887,-0.104268,-0.130756,-0.019771,1
3.324000,-29.697702,-34.741676,2559.345459,-0.163712,-0.126475,-0.012995,1
3.337000,-29.698751,-34.740643,2559.356934,-0.107578,-0.129615,-0.025534,1
3.349000,-29.702312,-34.742451,2559.349365,-0.080183,-0.126843,-0.019847,1
3.362000,-29.702841,-34.741367,2559.353516,-0.077338,-0.181073,-0.022292,1
3.374000,-29.701361,-34.738544,2559.353516,-0.119015,-0.063633,-0.011824,1
3.387000,-29.700180,-34.742718,2559.351318,-0.057497,-0.086692,-0.016780,1
3.399000,-29.698530,-34.740189,2559.356201,-0.162120,-0.141366,-0.018742,1
3.424000,-29.694052,-34.739731,2559.346924,-0.117215,-0.101607,-0.017104,1
3.437000,-29.695997,-34.738602,2559.347412,-0.146596,-0.136082,-0.017621,1
3.449000,-29.699598,-34.743710,2559.333496,-0.096674,-0.106699,-0.014189,1
3.462000,-29.699764,-34.740219,2559.352051,-0.025844,-0.095828,-0.013109,1
3.474000,-29.700043,-34.742310,2559.357910,-0.073673,-0.117218,-0.026949,1
3.487000,-29.703402,-34.740139,2559.352783,-0.130490,-0.144640,-0.022054,1
3.499000,-29.698742,-34.740494,2559.353027,-0.122454,-0.114563,-0.023522,1
3.524000,-29.700628,-34.741776,2559.339844,-0.006691,-0.138308,-0.018309,1
3.537000,-29.699411,-34.743923,2559.359131,-0.135420,-0.115098,-0.019426,1
3.549000,-29.699196,-34.742348,2559.339600,-0.123428,-0.112512,-0.018723,1
3.562000,-29.696659,-34.745102,2559.341553,-0.184383,-0.177784,-0.019925,1
3.574000,-29.697178,-34.737366,2559.369385,-0.164426,-0.127474,-0.021629,1
3.587000,-29.700417,-34.740814,2559.360596,-0.103509,-0.056561,-0.024216,1
3.599000,-29.693974,-34.744312,2559.354980,-0.143121,-0.103547,-0.025510,1
3.612000,-29.698210,-34.740402,2559.339355,0.000391,-0.146682,-0.018962,1
3.624000,-29.699242,-34.741192,2559.354004,-0.169057,-0.148913,-0.027838,1
3.637000,-29.701700,-34.740314,2559.353760,-0.105412,-0.132378,-0.015310,1
3.649000,-29.699499,-34.739330,2559.352295,-0.064703,-0.140171,-0.012869,1
3.662000,-29.701200,-34.739758,2559.339844,-0.110657,-0.150794,-0.018067,1
3.674000,-29.697552,-34.741302,2559.330566,-0.108097,-0.173325,-0.017147,1
3.687000,-29.698822,-34.740044,2559.355713,-0.144577,-0.146183,-0.027615,1
3.699000,-29.698011,-34.742588,2559.347412,-0.123686,-0.124065,-0.021282,1
3.712000,-29.695326,-34.740479,2559.355713,-0.159946,-0.178549,-0.026873,1
3.724000,-29.692368,-34.740555,2559.355469,-0.070427,-0.108718,-0.011157,1
3.737000,-29.697664,-34.738754,2559.371582,-0.088980,-0.177788,-0.018376,1
3.749000,-29.695660,-34.744072,2559.349854,-0.082582,-0.078108,-0.019373,1
3.762000,-29.693626,-34.739555,2559.344482,-0.086983,-0.068526,-0.019211,1
3.774000,-29.697041,-34.739536,2559.362061,-0.186717,-0.117969,-0.026142,1
3.787000,-29.699116,-34.740585,2559.349609,-0.169847,-0.152309,-0.024629,1
3.799000,-29.700396,-34.740036,2559.345215,-0.130166,-0.152053,-0.024163,1
3.812000,-29.700060,-34.737911,2559.354736,-0.104721,-0.061063,-0.018096,1
3.824000,-29.698565,-34.738941,2559.333008,-0.109970,-0.149657,-0.025811,1
3.837000,-29.700001,-34.744034,2559.355713,-0.139925,-0.148116,-0.010947,1
3.849000,-29.703291,-34.739784,2559.371582,-0.110070,-0.165043,-0.024403,1
3.862000,-29.700884,-34.741974,2559.350586,-0.161653,-0.131098,-0.020778,1
3.874000,-29.698185,-34.742859,2559.353027,-0.106774,-0.152888,-0.020026,1
3.887000,-29.698555,-34.738049,2559.359619,-0.152014,-0.101459,-0.026740,1
3.899000,-29.695990,-34.741257,2559.335449,-0.146410,-0.181274,-0.023760,1
3.912000,-29.694677,-34.744358,2559.368896,-0.163643,-0.119076,-0.031072,1
3.924000,-29.692629,-34.742897,2559.353271,-0.115287,-0.125894,-0.025655,1
3.937000,-29.696110,-34.738216,2559.358398,-0.100331,-0.151714,-0.020123,1
3.949000,-29.692507,-34.740089,2559.338623,-0.111210,-0.126578,-0.017755,1
3.962000,-29.696333,-34.739998,2559.342773,-0.088472,-0.112151,-0.007380,1
3.975000,-29.699421,-34.740593,2559.363525,-0.053272,-0.154321,-0.013750,1
3.987000,-29.699854,-34.735909,2559.357178,-0.120229,-0.063719,-0.017396,1
3.999000,-29.698645,-34.740334,2559.339844,-0.081607,-0.164023,-0.021623,1
4.012000,-29.698782,-34.743469,2559.364502,-0.118570,-0.149636,-0.012724,1
4.024000,-29.699381,-34.741909,2559.344238,-0.135593,-0.124973,-0.027647,1
4.037000,-29.697649,-34.741589,2559.363525,-0.043018,-0.141117,-0.011589,1
4.049000,-29.697134,-34.743168,2559.358643,-0.108781,-0.152734,-0.014150,1
4.062000,-29.695515,-34.742821,2559.352295,-0.074380,-0.213149,-0.023635,1
4.074000,-29.692715,-34.746494,2559.356689,-0.080788,-0.137664,-0.019110,1
4.087000,-29.695856,-34.741524,2559.350830,-0.200146,-0.097976,-0.023341,1
