,parent_frame,child_frame,posx,posy,posz,rotx,roty,rotz,rotw
0,base,tool0_controller,0.0519082877072,-0.786526372284,0.41628647491899995,0.7121737737039999,0.00652798797008,0.009509456963049999,0.701908449621
1,upper_arm_link,forearm_link,-0.6127,0.0,0.0,0.0,0.0,0.7793667380329999,0.626568023161
2,base,tool0_controller,0.051904337248400004,-0.7865281075830001,0.416340197861,0.7121556605149999,0.006542933703899999,0.00950921619476,0.701926691345
3,base,tool0_controller,0.051913896501699995,-0.786510009175,0.41629787751,0.71216089001,0.006536525114710001,0.009498429080540001,0.701921591365
4,base,tool0_controller,0.0518913195443,-0.786509838979,0.416290154516,0.712176605869,0.0065096854070699995,0.009507177443680001,0.7019057768860001
5,base,tool0_controller,0.05189953722249999,-0.7865153509999999,0.416298466422,0.7121787944399999,0.00652093510469,0.009504514226,0.701903487928
6,base,tool0_controller,0.0518937013138,-0.786528809107,0.416296101701,0.7121730470550001,0.00649593149724,0.00949145201833,0.701909728
7,base,tool0_controller,0.051908318897000004,-0.786501870596,0.41631123218099997,0.7121682261669999,0.00652418600446,0.00952140482373,0.701913951624
8,base,tool0_controller,0.0519078232822,-0.786513313249,0.41630290649400004,0.712182196015,0.00652184065791,0.009503665706990001,0.701900039616
9,base,tool0_controller,0.0519139643138,-0.786519019225,0.41633548299900003,0.712144727297,0.0065247452267700005,0.009508935612040002,0.701937956821
10,base,tool0_controller,0.05191080907980001,-0.786517278612,0.416321049219,0.712163806645,0.0065322810448,0.0094984574338,0.701918671297
11,base,tool0_controller,0.0519414848974,-0.786505266648,0.41627247734899997,0.7121842360770001,0.00653366308047,0.009520123208299999,0.701897636685
12,upper_arm_link,forearm_link,-0.6127,0.0,0.0,0.0,0.0,0.7793795850190001,0.626552042895
13,base,tool0_controller,0.051881317135899996,-0.7864947296529999,0.416312872241,0.712164098769,0.006507209095279999,0.00950269559324,0.7019185504250001
14,base,tool0_controller,0.05195674085469999,-0.7865356709129999,0.416326534141,0.712148235398,0.006559000330969999,0.00950967655859,0.701934068404
15,base,tool0_controller,0.051882849874400006,-0.7865241287000001,0.416332774389,0.712138177818,0.00652701112948,0.009509066582530002,0.701944578633
16,base,tool0_controller,0.0519372046349,-0.786517625793,0.416281183528,0.7121672479019999,0.0065303689407499995,0.00951170599409,0.701915018179
17,base,tool0_controller,0.051933185045999995,-0.7865424080329999,0.416333625679,0.712139917641,0.00656205536024,0.00953298230809,0.701942162418
18,base,tool0_controller,0.051939364768000006,-0.7865217733259999,0.416303748232,0.712173035968,0.00653518783433,0.00952491646957,0.701908921532
19,base,tool0_controller,0.051882102049699994,-0.78653922043,0.416324795296,0.712153135857,0.00652467066224,0.00952146443361,0.701929256747
20,base,tool0_controller,0.051949204161,-0.786529687853,0.416344625282,0.7121425888089999,0.006559203738810001,0.00953399685491,0.701939465307
21,base,tool0_controller,0.051922167951600005,-0.786511153395,0.416341549577,0.712161476471,0.006525592961939999,0.009536887976350002,0.701920576586
22,base,tool0_controller,0.051885882450599996,-0.7865203425749999,0.416282963306,0.7121754769609999,0.00652579779587,0.00948818119654,0.701907029738
23,base,tool0_controller,0.051903054465100004,-0.7865373915809999,0.416292829818,0.712158755653,0.00652941886601,0.00950777349433,0.701923696479
24,upper_arm_link,forearm_link,-0.6127,0.0,0.0,0.0,0.0,0.779362853996,0.6265728543519999
25,base,tool0_controller,0.0519128446359,-0.786509439133,0.416324114407,0.712171303476,0.00654386098781,0.00949029627031,0.70191106749
26,base,tool0_controller,0.051892590677699996,-0.7865129527470001,0.416264838545,0.712183762322,0.00652564713407,0.00950331749095,0.701898419695
27,base,tool0_controller,0.0519091300302,-0.7865064886409999,0.416278501852,0.7121883845300001,0.00649854349854,0.009508851632540002,0.701893906238
28,base,tool0_controller,0.051867205065400004,-0.786508121477,0.41629971191799997,0.71217611602,0.00646556963984,0.00950640987397,0.7019066920550001
29,base,tool0_controller,0.0519130012457,-0.78651930671,0.41630592195200006,0.712171016202,0.00651826098706,0.009510202112309999,0.7019113277410001
30,base,tool0_controller,0.051900267157399996,-0.7865346596899999,0.41634026249,0.712151800835,0.0065295894197799995,0.00950518405982,0.701930786121
31,base,tool0_controller,0.0519240578692,-0.786524416805,0.416295965762,0.7121615535179999,0.00655328877401,0.0095188312431,0.7019204854889999
32,base,tool0_controller,0.051897228677,-0.7865165205750001,0.41631130555600004,0.7121646986419999,0.006511881035919999,0.009519039830790001,0.7019176770059999
33,base,tool0_controller,0.0519366230613,-0.786533078259,0.41633399185099995,0.7121327213230001,0.0065562554496700004,0.00950070921981,0.7019499549539999
34,base,tool0_controller,0.0518948943568,-0.7865127987980001,0.416302416324,0.7121775385870001,0.006489146340449999,0.009516090433450001,0.701904899922
35,upper_arm_link,forearm_link,-0.6127,0.0,0.0,0.0,0.0,0.779369277579,0.626564864292
36,base,tool0_controller,0.051901766535,-0.786531040938,0.416285580876,0.712178844788,0.00650725453126,0.00952006542567,0.701903353054
37,base,tool0_controller,0.0519466656145,-0.786503633394,0.416275805294,0.7121846229250001,0.00655562747009,0.00951037360014,0.7018971715369999
38,base,tool0_controller,0.051926492664099995,-0.7865169810529999,0.41631430929200003,0.71217325904,0.006518498401790001,0.00952892656086,0.701908795959
39,base,tool0_controller,0.0519154834858,-0.786516183247,0.416285277722,0.7121816844040001,0.0065187271903699995,0.00952123486375,0.701900349538
40,base,tool0_controller,0.0518968042581,-0.786535018565,0.41634190184500003,0.7121543050929999,0.0065333242845200005,0.00948077813235,0.701928540705
41,base,tool0_controller,0.0519638523219,-0.7865080623880001,0.41630892301399997,0.712155239452,0.00659119283039,0.00951901242639,0.701926534261
42,base,tool0_controller,0.0518834490225,-0.7865248239910001,0.416324509883,0.712157248126,0.006537913285939999,0.00948491660656,0.7019254561480001
43,base,tool0_controller,0.0519442372607,-0.786509167095,0.4163213072,0.712166583295,0.0065484217166,0.00952691974326,0.701915317977
44,base,tool0_controller,0.0518607039207,-0.7865562482330001,0.41632838614699996,0.712144232219,0.0065008790171000004,0.009488122826950001,0.7019389621709999
45,base,tool0_controller,0.0519459805465,-0.786518418353,0.416298531358,0.712176176623,0.0065420843024,0.009536287377829999,0.7019055162960001
46,upper_arm_link,forearm_link,-0.6127,0.0,0.0,0.0,0.0,0.779365393562,0.626569695499
47,base,tool0_controller,0.0518795409303,-0.7865142586630001,0.416293972946,0.7121812767550001,0.00651250980358,0.009506464965659999,0.7019010210709999
48,base,tool0_controller,0.051901905586199996,-0.786512851979,0.416274448614,0.712188223674,0.006519967787069999,0.00949919674542,0.701894001499
