,hand_tool_model,,,,,,
,TX,TY,TZ,RX,RY,RZ,Valid
1.987000,539.455017,-195.508224,2549.727783,-22.925964,1.919017,-12.569607,1
1.999000,539.430115,-195.532867,2549.694336,-22.880060,1.885298,-12.598943,1
2.012000,539.337830,-195.527466,2549.687256,-22.866676,1.878755,-12.615835,1
2.024000,539.195435,-195.512802,2549.764160,-22.908808,1.840955,-12.628805,1
2.037000,538.980286,-195.538803,2549.848389,-22.899580,1.789343,-12.676562,1
2.049000,538.673401,-195.575104,2549.903320,-22.894426,1.847108,-12.742387,1
2.062000,538.232849,-195.575638,2550.094482,-22.963572,1.912450,-12.835596,1
2.074000,537.619202,-195.628708,2550.356689,-22.942062,1.871099,-12.980565,1
2.087000,536.991455,-195.636597,2550.615234,-23.029341,1.981381,-13.130153,1
2.099000,536.250305,-195.618118,2550.925537,-23.104412,2.000965,-13.305456,1
2.112000,535.433167,-195.561050,2551.125977,-23.154613,2.041736,-13.511570,1
2.124000,534.560303,-195.539566,2551.271729,-23.159325,2.104998,-13.719033,1
2.137000,533.612488,-195.489471,2551.547607,-23.233475,2.093510,-13.942392,1
2.149000,532.543030,-195.429367,2551.766846,-23.245712,2.044422,-14.164802,1
2.162000,531.397217,-195.398499,2552.014404,-23.327589,2.055319,-14.360796,1
2.174000,530.118896,-195.422562,2552.185303,-23.298359,2.088714,-14.555007,1
2.187000,528.708252,-195.433151,2552.447754,-23.258886,2.046417,-14.733095,1
2.199000,527.178467,-195.468719,2552.459961,-23.039885,2.118891,-14.917589,1
2.212000,525.553040,-195.423431,2552.368652,-22.808371,2.333026,-15.120647,1
2.224000,523.724976,-195.372894,2552.195557,-22.391487,2.518337,-15.369230,1
2.237000,521.707458,-195.268768,2551.990723,-21.878248,2.730055,-15.662350,1
2.249000,519.551575,-195.124390,2551.655029,-21.227196,3.121526,-15.983106,1
2.262000,517.232788,-194.906723,2551.332520,-20.546719,3.536469,-16.327932,1
2.274000,514.758606,-194.612549,2550.962891,-19.838511,4.008036,-16.683453,1
2.287000,512.142151,-194.328720,2550.493164,-18.980034,4.685335,-17.058657,1
2.299000,509.369354,-193.978439,2550.118652,-18.112457,5.285077,-17.401829,1
2.312000,506.501709,-193.544983,2549.693604,-17.244022,5.980892,-17.711021,1
2.324000,503.514435,-193.099380,2549.224854,-16.276428,6.725271,-17.997101,1
2.337000,500.436676,-192.626465,2548.748047,-15.281020,7.481361,-18.234190,1
2.349000,497.314056,-192.218079,2548.288330,-14.289128,8.263350,-18.427206,1
2.362000,494.173615,-191.880875,2547.849121,-13.407817,9.026216,-18.584536,1
