,hand_tool_model,,,,,,
,TX,TY,TZ,RX,RY,RZ,Valid
0.862000,-153.723022,321.861206,2405.682861,-16.930977,11.292293,36.713291,1
0.875000,-153.738312,321.875458,2405.701660,-16.975269,11.272549,36.712437,1
0.887000,-153.738541,321.872894,2405.704102,-16.960772,11.255766,36.721184,1
0.900000,-153.738937,321.869110,2405.707520,-16.964794,11.257336,36.719181,1
0.912000,-153.729736,321.863861,2405.677002,-16.946983,11.274272,36.715832,1
0.925000,-153.737167,321.869141,2405.708984,-16.958500,11.254594,36.717628,1
0.937000,-153.722626,321.865906,2405.694824,-16.930216,11.294601,36.713322,1
0.950000,-153.732849,321.874390,2405.708496,-16.959028,11.277955,36.717487,1
0.962000,-153.856720,321.691833,2405.634521,-16.776728,10.867920,36.773785,1
0.975000,-153.722382,321.858124,2405.679688,-16.922707,11.281620,36.714672,1
0.987000,-153.733276,321.871979,2405.702637,-16.957493,11.274911,36.717030,1
1.000000,-153.740875,321.864349,2405.698730,-16.956913,11.249233,36.714054,1
1.012000,-153.728333,321.865387,2405.698975,-16.922823,11.278780,36.717415,1
1.025000,-153.722290,321.864441,2405.670654,-16.940578,11.298037,36.711098,1
1.037000,-153.741455,321.872772,2405.705322,-16.967730,11.258236,36.715733,1
1.050000,-153.728867,321.860992,2405.690674,-16.926317,11.265045,36.720562,1
1.062000,-153.863968,321.707367,2405.652588,-16.818422,10.878030,36.761593,1
1.075000,-153.735992,321.872711,2405.706543,-16.975939,11.265812,36.710777,1
1.087000,-153.828812,321.730469,2405.636475,-16.826532,10.878887,36.761932,1
1.100000,-153.805222,321.707306,2405.590088,-16.767187,10.900451,36.768017,1
1.112000,-153.733841,321.870148,2405.695557,-16.961561,11.276542,36.708466,1
1.125000,-153.728851,321.868805,2405.705811,-16.946381,11.290524,36.709625,1
1.137000,-153.724640,321.866058,2405.680908,-16.948351,11.280741,36.713551,1
1.150000,-153.724655,321.865479,2405.687256,-16.925329,11.292006,36.716671,1
1.162000,-153.736435,321.867218,2405.683594,-16.962494,11.263972,36.712738,1
1.175000,-153.735962,321.874084,2405.704834,-16.970495,11.271224,36.715553,1
1.187000,-153.723862,321.866577,2405.697510,-16.934378,11.294412,36.712433,1
1.200000,-153.714951,321.857452,2405.685059,-16.889826,11.289020,36.722618,1
1.212000,-153.826157,321.727631,2405.602783,-16.837027,10.876352,36.762802,1
1.225000,-153.731583,321.875519,2405.692627,-16.962761,11.283412,36.712700,1
1.237000,-153.733917,321.864014,2405.698242,-16.928793,11.264637,36.724396,1
1.250000,-153.869720,321.707581,2405.661621,-16.815187,10.860442,36.766357,1
1.262000,-153.731903,321.864563,2405.700195,-16.946640,11.264644,36.717167,1
1.275000,-153.730911,321.872833,2405.711426,-16.962982,11.281751,36.714642,1
1.287000,-153.735535,321.873138,2405.707520,-16.958555,11.272015,36.717140,1
1.300000,-153.733383,321.872833,2405.697998,-16.952324,11.271933,36.717541,1
1.312000,-153.728638,321.863190,2405.682129,-16.943668,11.277444,36.710846,1
1.325000,-153.727066,321.863342,2405.691895,-16.935730,11.267132,36.716206,1
1.337000,-153.740707,321.866730,2405.698242,-16.964178,11.255014,36.715408,1
1.350000,-153.802292,321.726318,2405.616455,-16.786942,10.928042,36.770454,1
1.362000,-153.719528,321.866394,2405.691650,-16.926254,11.300739,36.715366,1
1.375000,-153.729218,321.872162,2405.691895,-16.963421,11.279324,36.711838,1
1.387000,-153.718109,321.855804,2405.675537,-16.904287,11.285815,36.715595,1
