,parent_frame,child_frame,posx,posy,posz,rotx,roty,rotz,rotw
0,base,tool0_controller,0.165291009793,-0.979860743596,0.174679269224,0.504787837526,-0.167761163442,-0.0906509401493,0.841919139928
1,base,tool0_controller,0.165295184867,-0.979861829445,0.174686257352,0.50478134142,-0.167767234645,-0.0906400743386,0.84192299485
2,base,tool0_controller,0.165293525083,-0.979854174386,0.174663790367,0.50479574358,-0.16775020497,-0.0906441397401,0.841917315374
3,base,tool0_controller,0.165313518,-0.979865404197,0.174703277645,0.5047536762,-0.167756127253,-0.0906263616536,0.841943270479
4,base,tool0_controller,0.165297873972,-0.979877046259,0.174703261547,0.504759787682,-0.167757345232,-0.0906379169084,0.841938119982
5,base,tool0_controller,0.165293956902,-0.979866814576,0.174695201759,0.504765366459,-0.167773562366,-0.0906425316679,0.841931047086
6,base,tool0_controller,0.16532323881,-0.979866916953,0.174703914039,0.504768821593,-0.167759719266,-0.0906290796445,0.841933182184
7,base,tool0_controller,0.165338875118,-0.979850402075,0.174671238997,0.504798395,-0.167732905181,-0.0906342250285,0.841920239796
8,upper_arm_link,forearm_link,-0.6127,0.0,0.0,0.0,0.0,0.708012858464,0.706199541383
9,base,tool0_controller,0.16529166801,-0.97985231625,0.174629843442,0.504805735443,-0.167758668465,-0.0906460447048,0.841909432895
10,base,tool0_controller,0.165310313167,-0.979857985345,0.174705786712,0.504771812171,-0.167750076031,-0.0906385425555,0.841932291952
11,base,tool0_controller,0.165265453962,-0.979865040443,0.174682183454,0.504775215217,-0.167776522804,-0.0906654347611,0.841922086323
12,base,tool0_controller,0.165325762451,-0.979864219328,0.174746325925,0.504737670036,-0.167746929034,-0.090662623874,0.841950794809
13,base,tool0_controller,0.165341449632,-0.979851987955,0.174683160947,0.504772249855,-0.167747528687,-0.09062297015,0.84193421339
14,base,tool0_controller,0.165271413236,-0.979841543485,0.174682097601,0.504793677322,-0.167774330468,-0.0906788929933,0.841910004536
