,ts,vx,vy,vz
78,1211534200000,0.00607085227966,-0.00121450424194,-0.098300755024
79,1211544200000,0.00581449270248,0.00082665681839,-0.09804618358610001
80,1211554200000,0.0057829618454,0.00154501199722,-0.0982173681259
81,1211564200000,0.00396144390106,0.00196802616119,-0.0977391600609
82,1211574200000,0.00196123123169,0.00321328639984,-0.0981941223145
83,1211584200000,0.00570201873779,-0.000429749488831,-0.0984284281731
84,1211594200000,0.00340688228607,-0.000430285930634,-0.09795540571210001
85,1211604200000,0.00359487533569,-0.000835776329041,-0.097860455513
86,1211614200000,0.00302577018738,-0.0031298398971599996,-0.0982795953751
87,1211624200000,0.00158327817917,-0.00202471017838,-0.0981427431107
88,1211634200000,0.0030903220176700004,-0.0038050413131700002,-0.098060965538
89,1211644200000,0.0014725923538199998,-0.00137782096863,-0.0983986854553
90,1211654200000,0.00299018621445,-0.00170201063156,-0.09849840402599999
91,1211664200000,0.00290352106094,0.000148355960846,-0.0989238023758
92,1211674200000,0.0038182735443100004,0.00140130519867,-0.09691900014879999
93,1211684200000,0.00244104862213,0.00144779682159,-0.0987014174461
94,1211694200000,0.00589865446091,-0.000544130802155,-0.09741640090939999
95,1211704200000,0.00720357894897,-0.00117236375809,-0.09870660305019999
96,1211714200000,0.007791280746460001,3.20076942444e-05,-0.097777068615
97,1211724200000,0.00565719604492,-0.0017491579055799998,-0.09843629598619999
98,1211734200000,0.00686103105545,-0.0029154419899,-0.09726679325099999
99,1211744200000,0.007057011127470001,-0.00017416477203400002,-0.09933125972750001
100,1211754200000,0.006140530109409999,0.0006648898124690001,-0.0978869199753
101,1211764200000,0.00907480716705,-1.09672546387e-05,-0.09623157978060001
102,1211774200000,0.00396913290024,0.00233328342438,-0.09944081306460001
103,1211784200000,0.0051708817482,0.0006936192512510001,-0.09795594215389998
104,1211794200000,0.00517398118973,0.0012809634208699999,-0.0980631113052
105,1211804200000,0.0036991834640500002,0.0004643201828,-0.09808456897739999
106,1211814200000,0.0034162402153,-0.00027805566787700005,-0.09834671020510001
107,1211824200000,0.00216740369797,-0.00148111581802,-0.09924083948139999
108,1211834200000,0.00220817327499,-0.0023482441902199997,-0.0978553891182
109,1211844200000,0.00494819879532,-0.0029776096344000004,-0.09699803590770001
110,1211854200000,0.00153374671936,-0.00115579366684,-0.09835493564610001
111,1211864200000,0.00157541036606,-0.0032172799110400004,-0.0982197523117
112,1211874200000,0.0036205053329499996,-0.00102829933167,-0.098728120327
113,1211884200000,0.00195568799973,-0.0010879039764400001,-0.0971810221672
114,1211894200000,0.0021780133247399996,7.15851783752e-05,-0.100352168083
115,1211904200000,0.00201368331909,0.00160467624664,-0.0973899364471
116,1211914200000,0.000668168067932,-0.00026100873947099997,-0.09816557168960001
117,1211924200000,-0.00158989429474,-0.00030988454818700004,-0.09763437509539999
118,1211934200000,-0.00026136636734,0.00136661529541,-0.09855848550799999
119,1211944200000,-0.000228345394135,0.000562489032745,-0.0983980298042
120,1211954200000,-0.00300699472427,0.00391632318497,-0.101175546646
121,1211964200000,-9.03010368347e-05,0.00266683101654,-0.0943677425385
122,1211974200000,-0.00142222642899,0.00204461812973,-0.10064971447000001
123,1211984200000,-0.000973105430603,0.0034757852554299995,-0.0958698987961
124,1211994200000,0.00042313337326,0.00279855728149,-0.09916985034939999
125,1212004200000,-0.000419497489929,0.0028764009475700006,-0.09744322299960001
126,1212014200000,0.00048631429672199995,0.0011883378028900002,-0.0957933664322
127,1212024200000,-0.0019231438636800001,0.00195091962814,-0.0999556779861
128,1212034200000,0.0021163225174,0.0011582970619200001,-0.0956320166588
129,1212044200000,-0.0018681287765499998,0.00153452157974,-0.10021239519099999
130,1212054200000,-0.000467360019684,0.0008941888809199999,-0.098475933075
131,1212064200000,0.0007841587066649999,0.000982522964478,-0.0977695584297
132,1212074200000,-0.000160694122314,-0.0005431771278380001,-0.100720286369
133,1212084200000,0.0015417337417600002,0.000865042209625,-0.095095038414
134,1212094200000,0.00109565258026,6.49690628052e-05,-0.0994963049889
135,1212104200000,0.0010449290275599999,0.000593423843384,-0.0983005166054
136,1212114200000,0.0020506978035,0.00047802925109900003,-0.09945344924930001
137,1212124200000,0.00272244215012,-0.000250816345215,-0.09844344854350001
138,1212134200000,0.0035155415535000002,0.0009270310401919999,-0.09758985042570001
139,1212144200000,0.00367617607117,-0.00152045488358,-0.0973315834999
140,1212154200000,0.0018083453178399998,-0.0010929703712500001,-0.09911215305330001
141,1212164200000,0.00301867723465,-0.0023358464241,-0.09736335277560001
142,1212174200000,-0.000363349914551,-0.00172531604767,-0.0965495109558
143,1212184200000,4.97698783875e-05,-0.0016521215438800002,-0.10081374645199999
144,1212194200000,0.000258922576904,3.46302986145e-05,-0.09369766712189999
145,1212204200000,0.000346601009369,0.0008171200752260001,-0.10081672668500001
146,1212214200000,0.000324904918671,0.0011309981346099998,-0.0994875431061
147,1212224200000,0.0011779665947,-0.00043350458145099995,-0.0983158349991
148,1212234200000,0.00155591964722,-0.000533282756805,-0.0965383052826
149,1212244200000,0.0014500021934499999,-0.0009190440177919999,-0.099073112011
150,1212254200000,0.000788033008575,-0.0012062191963199999,-0.095948278904
151,1212264200000,0.000805914402008,-0.00224423408508,-0.09961318969730001
152,1212274200000,0.000586330890656,-0.00272387266159,-0.09787052869799999
153,1212284200000,0.00229889154434,0.00100553035736,-0.0988562107086
154,1212294200000,0.0026414394378699996,0.00230234861374,-0.0967105031013
155,1212304200000,0.00410914421082,0.000941395759583,-0.09970647096629999
156,1212314200000,0.0025638937950100004,0.0022249221801799997,-0.0980246663094
157,1212324200000,0.00107526779175,0.0018860101699800002,-0.09661275148389999
158,1212334200000,0.0031048655509899998,-0.00111693143845,-0.09796541929239999
159,1212344200000,-0.0006110072135930001,0.000751197338104,-0.0984244346619
160,1212354200000,0.00048315525054900004,-0.00117814540863,-0.09810948371889999
161,1212364200000,-0.0013110041618299999,-0.0019510388374300001,-0.100483417511
162,1212374200000,0.000839114189148,-0.0033050775528000002,-0.09543561935419999
163,1212384200000,0.0008332729339600001,-0.00107842683792,-0.098032772541
164,1212394200000,0.0017896294593800002,0.0009249448776249999,-0.100256562233
165,1212404200000,0.0004333853721619999,0.00235682725906,-0.09853696823119999
166,1212414200000,-0.000155389308929,0.0008023381233220001,-0.095209300518
167,1212424200000,0.00132822990417,0.0054414272308300005,-0.09795677661900001
168,1212434200000,-0.00118798017502,0.00243759155273,-0.101712524891
169,1212444200000,-0.00303810834885,0.0018700957298299998,-0.0968555808067
170,1212454200000,-0.004154920578,-3.16500663757e-05,-0.0971782803535
171,1212464200000,-0.0059434175491300005,0.000193357467651,-0.09791803359989999
172,1212474200000,-0.00795543193817,0.00109368562698,-0.0996619462967
173,1212484200000,-0.00803178548813,0.0008293390274049999,-0.09640944004060001
174,1212494200000,-0.00730097293854,0.000917375087738,-0.10208493471100001
175,1212504200000,-0.00531399250031,0.00146132707596,-0.0972009301186
176,1212514200000,-0.004378616809840001,0.0038906335830700004,-0.09677827358249999
177,1212524200000,-0.00806605815887,0.00324755907059,-0.0979595780373
178,1212534200000,-0.007801294326779999,0.00251245498657,-0.0981047749519
179,1212544200000,-0.007933378219600001,0.005240678787229999,-0.0968997478485
180,1212554200000,-0.009046912193299998,0.00595855712891,-0.0983060002327
181,1212564200000,-0.00994181632996,0.00823551416397,-0.0966565012932
182,1212574200000,-0.010119199752799998,0.010934114456200001,-0.0994682908058
183,1212584200000,-0.0104612708092,0.0125061273575,-0.0950536727905
184,1212594200000,-0.009683787822719999,0.0101539492607,-0.102880477905
185,1212604200000,-0.011179745197299999,0.0111327171326,-0.0985540747643
186,1212614200000,-0.0110048651695,0.0116731524467,-0.0983827710152
187,1212624200000,-0.008938014507290001,0.009463250637049999,-0.09875029325489999
188,1212634200000,-0.00462728738785,0.009571552276610001,-0.0941927433014
189,1212644200000,-0.00492805242538,0.010623157024399999,-0.0921023488045
190,1212654200000,-0.00263941287994,0.0133544802666,-0.11160105466800001
191,1212664200000,-0.00185668468475,0.0110764503479,-0.09323334693910001
192,1212674200000,-0.00543892383575,0.007470548152919999,-0.0975745916367
193,1212684200000,-0.00211000442505,0.006076216697689999,-0.0962749123573
194,1212694200000,-0.0023096203804,0.000775575637817,-0.09903663396839998
195,1212704200000,-0.00046044588088999997,0.00123226642609,-0.0983453392982
196,1212714200000,0.00154799222946,0.00495022535324,-0.09895622730260001
197,1212724200000,0.004495203495029999,0.00929272174835,-0.09715890884400001
198,1212734200000,0.00432336330414,0.0107597112656,-0.0977510809898
199,1212744200000,0.00502461194992,0.009212732315059998,-0.09863585233689999
200,1212754200000,0.004869222640989999,0.008392870426180001,-0.0982574820518
201,1212764200000,0.00395923852921,0.00814646482468,-0.09794265031810001
202,1212774200000,0.005322217941279999,0.00793939828873,-0.0972633957863
203,1212784200000,0.0056253075599700005,0.0070837140083299995,-0.0977410078049
204,1212794200000,0.0039336681366,0.00439137220383,-0.0981456637383
205,1212804200000,0.00355559587479,0.00453227758408,-0.0971814990044
206,1212814200000,0.00198835134506,0.0046517848968500005,-0.09929293394089998
207,1212824200000,0.0022941827774000004,0.0027306079864499997,-0.0982347130775
208,1212834200000,0.0009620785713200001,0.0012594461441,-0.098040997982
209,1212844200000,-0.000213205814362,0.000785887241364,-0.09760051965710001
210,1212854200000,-0.00230383872986,0.0009077191352839999,-0.09894430637360001
211,1212864200000,-0.00175082683563,-0.0031228661537199996,-0.09660249948499999
212,1212874200000,-0.0014777779579200003,-0.0034394264221199997,-0.09901660680770001
213,1212884200000,-0.00178611278534,-0.005693793296810001,-0.0986715555191
214,1212894200000,-0.00250834226608,-0.00997060537338,-0.098132789135
215,1212904200000,-0.00336915254593,-0.013717353344,-0.0977652668953
216,1212914200000,-0.0054731965064999995,-0.013573288917499999,-0.100059568882
217,1212924200000,-0.0040876865387,-0.012244224548299999,-0.0978173613548
218,1212934200000,-0.00453370809555,-0.012298941612200001,-0.09831541776660001
219,1212944200000,-0.00504958629608,-0.00627893209457,-0.09740072488780001
220,1212954200000,-0.00389212369919,0.0025315284729,-0.0973406434059
221,1212964200000,0.00217413902283,0.0108794569969,-0.0977848768234
222,1212974200000,0.004011452198030001,0.0163747668266,-0.09860169887539999
223,1212984200000,0.0017420053482100001,0.012515783309899999,-0.09845083951950001
224,1212994200000,0.000566303730011,0.00629961490631,-0.0973208546638
225,1213004200000,-0.0022168755531300002,-0.000803411006927,-0.099525988102
226,1213014200000,-0.0026440620422399997,-0.00212341547012,-0.0982288718224
227,1213024200000,-0.00230365991592,-0.0006999969482419999,-0.0976506471634
228,1213034200000,-0.00290781259537,4.1663646698000005e-05,-0.09816616773610001
229,1213044200000,-0.00223076343536,0.000442385673523,-0.09819996356960001
230,1213054200000,-0.00221121311188,0.00188273191452,-0.0985126495361
231,1213064200000,-0.00299060344696,0.0028216242790200003,-0.0975810885429
232,1213074200000,-0.000851213932037,-0.000552773475647,-0.09820342063899999
233,1213084200000,-0.000619053840637,-0.0028013586998000004,-0.0988762974739
234,1213094200000,0.00043791532516500005,-0.00556093454361,-0.0970529913902
235,1213104200000,0.00022810697555499998,-0.0090691447258,-0.0981312394142
236,1213114200000,-0.000498592853546,-0.00857651233673,-0.0985329151154
237,1213124200000,1.15036964417e-05,-0.00273960828781,-0.09758436679839999
238,1213134200000,0.000806927680969,0.0023007988929699998,-0.0986375808716
239,1213144200000,0.000464975833893,0.0034126639366100003,-0.09801477193830001
240,1213154200000,0.0005304217338559999,0.00208735466003,-0.0973549485207
241,1213164200000,-0.00043404102325400004,0.00169843435287,-0.09815573692320001
242,1213174200000,-0.000454604625702,-0.0031770467758200005,-0.0981816053391
243,1213184200000,-0.00121545791626,-0.00578552484512,-0.09901475906369998
244,1213194200000,-7.82608985901e-05,-0.00716871023178,-0.0988627672195
245,1213204200000,-0.0008965134620669999,-0.00627189874649,-0.09808135032649999
246,1213214200000,-0.000837802886963,-0.00244581699371,-0.09743368625639999
247,1213224200000,0.0005035996437069999,0.0028024911880500003,-0.098450422287
248,1213234200000,0.0009410977363589999,0.005546092987060001,-0.0976600050926
249,1213244200000,-0.00056266784668,0.005629718303680001,-0.09813982248309999
250,1213254200000,0.000601828098297,0.005327463150020001,-0.0976060032845
251,1213264200000,-0.000496089458466,0.00390422344208,-0.0990571379662
252,1213274200000,0.0005835890769959999,0.00391399860382,-0.0977904200554
253,1213284200000,0.00157248973846,0.0029881000518800003,-0.09822469949719999
254,1213294200000,0.0009270906448360001,0.00443297624588,-0.098708987236
255,1213304200000,0.000272631645203,0.00604355335236,-0.0984270572662
256,1213314200000,0.00295287370682,0.00490581989288,-0.0972643494606
257,1213324200000,0.00089830160141,0.008256971836090001,-0.09905141592029999
258,1213334200000,0.00162142515182,0.0067338347435000005,-0.0973542928696
259,1213344200000,0.00128644704819,0.00778579711914,-0.0984347462654
260,1213354200000,0.00107610225677,0.0066255927085900005,-0.0978680849075
261,1213364200000,0.000654399394989,0.0037630200386,-0.097263276577
262,1213374200000,-0.00133740901947,-0.00202220678329,-0.09959816932679999
263,1213384200000,0.000752866268158,-0.005565643310550001,-0.0967545509338
264,1213394200000,-0.000578343868256,-0.005207121372220001,-0.0989215970039
265,1213404200000,-0.0016054511070299998,-0.00196939706802,-0.101174533367
266,1213414200000,0.0016747117042499998,-0.0014580488205,-0.09554243087770001
267,1213424200000,0.00055068731308,-0.0028501152992199998,-0.0980553030968
268,1213434200000,0.00014698505401599998,-0.00170242786407,-0.0980089306831
269,1213444200000,9.99569892883e-05,-0.00330537557602,-0.09801012277599999
270,1213454200000,-0.000646352767944,-0.00120174884796,-0.0983820557594
271,1213464200000,0.00193518400192,0.0024932026863099996,-0.0979652404785
272,1213474200000,0.0010512471199,0.00518655776978,-0.0985207557678
273,1213484200000,0.00113266706467,0.00416201353073,-0.09760791063310001
274,1213494200000,0.00110995769501,-0.000162899494171,-0.0983301997185
275,1213504200000,0.00026822090148900004,-0.002780854702,-0.0980342626572
276,1213514200000,-0.000728726387024,-0.00243282318115,-0.0980158448219
277,1213524200000,-0.00201827287674,-0.00315445661545,-0.0986718535423
278,1213534200000,0.00010466575622600001,-0.0016183257103,-0.0974162817001
279,1213544200000,-0.00155013799667,-0.00802254676819,-0.0987012982368
280,1213554200000,-0.00025475025177,-0.00931894779205,-0.09790182113649999
281,1213564200000,0.00142329931259,-0.00848394632339,-0.0983478426933
282,1213574200000,0.000795841217041,-0.008327662944790001,-0.0980308055878
283,1213584200000,0.00248855352402,-0.00973868370056,-0.0989742279053
284,1213594200000,-0.000780940055847,-0.00766229629517,-0.09775650501250001
285,1213604200000,-0.00028729438781700003,-0.0071089863777200005,-0.0982750058174
286,1213614200000,0.00030553340911900005,-0.0068071484565699995,-0.0980529785156
287,1213624200000,-0.0012239813804600002,-0.00751334428787,-0.0980358123779
288,1213634200000,-0.0015584826469400002,-0.00601559877396,-0.0985885262489
289,1213644200000,0.000703573226929,0.0026001930236799996,-0.09759122133260001
290,1213654200000,0.000695765018463,0.00719314813614,-0.09874719381330001
291,1213664200000,0.00256377458572,0.00849938392639,-0.0978734493256
292,1213674200000,0.00327324867249,0.00694215297699,-0.09822010993960001
293,1213684200000,0.0027824044227600007,0.0059877038002,-0.09800523519519999
294,1213694200000,0.0018814206123399999,0.00228381156921,-0.09789907932280001
295,1213704200000,0.00024348497390700002,-0.00174540281296,-0.09814065694810001
296,1213714200000,-5.32269477844e-05,-0.004598438739779999,-0.0982844829559
297,1213724200000,-0.000694036483765,-0.00253659486771,-0.0981066226959
298,1213734200000,-0.0008790493011469999,-0.00251907110214,-0.0983478426933
299,1213744200000,-0.000500023365021,-0.00112569332123,-0.0980964899063
300,1213754200000,-0.00024044513702400002,0.00100725889206,-0.0979663729668
301,1213764200000,0.000333249568939,0.00194752216339,-0.09810310602189999
302,1213774200000,0.000207006931305,0.00167828798294,-0.09817355871200001
303,1213784200000,9.08970832825e-05,0.00129663944244,-0.09799009561540001
304,1213794200000,0.00056391954422,-0.000830113887787,-0.0978483557701
305,1213804200000,0.00117057561874,-0.00137716531754,-0.0980541110039
306,1213814200000,0.0005989074707030001,-0.004638671875,-0.0981975793839
307,1213824200000,-0.00029057264327999997,-0.00416022539139,-0.0984854698181
308,1213834200000,0.000795125961304,-0.00370639562607,-0.0984948277473
309,1213844200000,0.00042593479156499995,-0.000806987285614,-0.0976458787918
310,1213854200000,0.000663757324219,-0.00156313180923,-0.0983033776283
311,1213864200000,0.00236654281616,-0.00326919555664,-0.0982133746147
312,1213874200000,0.0019913315773,-0.00785034894943,-0.0980811715126
313,1213884200000,0.0019752979278599998,-0.0122644305229,-0.09780639410019999
314,1213894200000,0.000984311103821,-0.014928936958299999,-0.0984128713608
315,1213904200000,0.00042819976806599995,-0.0167392492294,-0.09829646348950001
316,1213914200000,0.0009421706199650001,-0.00860100984573,-0.09882116317749999
317,1213924200000,0.0026655793190000004,-0.00396102666855,-0.0982400774956
318,1213934200000,0.00106078386307,-0.00604593753815,-0.09844982624050001
319,1213944200000,-0.00033539533615099994,7.7486038208e-07,-0.09801751375199999
320,1213954200000,0.000969231128693,-0.0011796951293900002,-0.0978609919548
321,1213964200000,0.000265002250671,0.0024191141128499997,-0.09777432680130001
322,1213974200000,0.0006112456321719999,0.00374722480774,-0.0977268218994
323,1213984200000,-1.19209289551e-05,0.0034782886505100004,-0.09800815582280001
324,1213994200000,-0.00212925672531,0.00404596328735,-0.0978395342827
325,1214004200000,-0.00318765640259,0.0026400089263899995,-0.09808123111719999
326,1214014200000,-0.0031061768531799997,0.00117707252502,-0.0977468490601
327,1214024200000,-5.19156455994e-05,-0.0014535784721400001,-0.09927916526789998
328,1214034200000,-0.000690460205078,-0.00047767162323000004,-0.0990582704544
329,1214044200000,0.000168681144714,0.00455564260483,-0.09690874814989998
330,1214054200000,0.00025445222854599995,0.0015656352043199998,-0.0978356599808
331,1214064200000,0.00042396783828699996,0.000280320644379,-0.09820008277889998
332,1214074200000,0.00057053565979,-0.000129699707031,-0.0983827710152
333,1214084200000,0.000559508800507,-4.01735305786e-05,-0.0981937646866
334,1214094200000,0.0008227825164790001,0.000567674636841,-0.09810888767239999
335,1214104200000,0.00106579065323,0.000968873500824,-0.09791547060010002
336,1214114200000,0.0007674694061279999,-6.46710395813e-05,-0.0982969403267
337,1214124200000,0.000783383846283,-0.000520467758179,-0.0984563827515
338,1214134200000,0.0011319518089300002,-0.000189781188965,-0.0983840227127
339,1214144200000,0.0009933710098270002,-6.12735748291e-05,-0.09821641445160001
340,1214154200000,0.000908315181732,0.00087308883667,-0.0979859232903
341,1214164200000,0.000312507152557,0.000882685184479,-0.0978874564171
342,1214174200000,0.000435531139374,0.00116056203842,-0.097958445549
343,1214184200000,0.000887393951416,0.00108510255814,-0.0981005430222
344,1214194200000,0.0005252957344059999,0.0006511211395260001,-0.09833854436869999
345,1214204200000,0.00010895729064899999,-0.00037074089050300005,-0.09857523441310001
346,1214214200000,0.00106328725815,0.000730693340302,-0.09793609380719999
347,1214224200000,0.0011292695999100002,0.000343084335327,-0.0982471108437
348,1214234200000,0.0009127259254460001,0.00041192770004300005,-0.0982476472855
349,1214244200000,0.0009463429450989999,0.00011384487152100001,-0.0980693697929
350,1214254200000,-0.00032007694244400004,0.000665962696075,-0.0975371599197
351,1214264200000,0.00143629312515,0.0009317398071289999,-0.09809511899949999
352,1214274200000,0.00108361244202,0.00100433826447,-0.0981837511063
353,1214284200000,0.000788569450378,0.000721633434296,-0.0980376005173
354,1214294200000,0.0007603764534,0.000580966472626,-0.0982019305229
355,1214304200000,0.000586807727814,-2.9206275939900003e-06,-0.098198890686
356,1214314200000,0.000235438346863,-0.000343978404999,-0.09821242094039999
357,1214324200000,-6.96778297424e-05,-0.0006164908409119999,-0.0982332229614
358,1214334200000,0.00012373924255399999,-0.000131845474243,-0.09837108850479999
359,1214344200000,0.00037610530853300004,0.0005914568901059999,-0.0984497666359
360,1214354200000,0.000625789165497,0.00132352113724,-0.0986570119858
361,1214364200000,0.00024938583374,0.0008529424667360001,-0.09867590665819999
362,1214374200000,0.000980615615845,0.0013387799263,-0.0980985164642
363,1214384200000,0.00334507226944,0.00319713354111,-0.0968862771988
364,1214394200000,0.0012626647949200002,0.0006929636001589999,-0.0979981422424
365,1214404200000,0.0007014274597170001,0.000892639160156,-0.0981289148331
366,1214414200000,0.000783979892731,0.0010153651237500001,-0.0981166362762
367,1214424200000,0.000776290893555,0.00109946727753,-0.0980492830276
368,1214434200000,0.0006080865859990001,0.0008457303047180001,-0.0982854366302
369,1214444200000,0.000876367092133,0.000944018363953,-0.09806442260739999
370,1214454200000,0.0013948082923900002,0.0007078647613530001,-0.0981252193451
371,1214464200000,0.00151133537292,0.00111192464828,-0.098072886467
372,1214474200000,0.00100356340408,0.000965178012848,-0.0982582569122
373,1214484200000,0.000640094280243,0.00100260972977,-0.09808218479160001
374,1214494200000,0.0007981657981869999,0.0008497238159180001,-0.09808564186100001
375,1214504200000,0.00102269649506,0.0007321238517760001,-0.09800398349760002
376,1214514200000,0.0008952617645260001,0.000605285167694,-0.09812456369400001
377,1214524200000,0.0008917450904849999,0.000853002071381,-0.09812349081039999
378,1214534200000,0.0006376504898069999,0.000498950481415,-0.09827166795730001
379,1214544200000,0.00030815601348900003,0.0007565617561339999,-0.0982220172882
380,1214554200000,0.000585317611694,0.0009256601333620001,-0.0981327295303
381,1214564200000,0.0009545087814330001,0.0008790493011469999,-0.098228096962
382,1214574200000,0.000990450382233,0.0012885928154000002,-0.0980860590935
383,1214584200000,0.0010067224502600001,0.0009807944297789998,-0.09812837839130001
384,1214594200000,0.000554382801056,0.000607967376709,-0.0981576442719
385,1214604200000,0.000717282295227,0.00101107358932,-0.0980213284492
386,1214614200000,0.00119823217392,0.000957369804382,-0.0980352759361
387,1214624200000,0.00108373165131,0.00133585929871,-0.09786915779110002
388,1214634200000,0.0006241202354430001,0.00113618373871,-0.0979225635529
389,1214644200000,0.00133115053177,0.0012016296386700002,-0.09814560413360002
390,1214654200000,0.00159329175949,0.0016769170761099998,-0.0976532697678
391,1214664200000,0.000691115856171,0.0005061030387880001,-0.0981763601303
392,1214674200000,0.000169813632965,-0.000288963317871,-0.0986319184303
393,1214684200000,-0.000152349472046,-0.00020986795425399998,-0.09859555959699999
