,square_model_xsens,,,,,,
,TX,TY,TZ,RX,RY,RZ,Valid
0.000000,0,0,0,0,0,0,0
0.012000,0,0,0,0,0,0,0
0.025000,0,0,0,0,0,0,0
0.037000,0,0,0,0,0,0,0
0.049000,-9.629445,70.556953,2626.097900,51.187759,10.808752,52.340897,1
0.062000,-9.625534,70.552116,2626.104492,51.151436,10.815139,52.328953,1
0.074000,-9.630494,70.552925,2626.133789,51.208447,10.820597,52.333004,1
0.087000,-9.628969,70.559898,2626.129883,51.215221,10.844659,52.332710,1
0.099000,-9.632751,70.557678,2626.141846,51.214359,10.889598,52.345211,1
0.112000,-9.630785,70.558342,2626.116211,51.181423,10.912405,52.336632,1
0.124000,-9.630924,70.557068,2626.104980,51.188374,10.888741,52.331882,1
0.137000,-9.631054,70.558769,2626.123047,51.166908,10.798758,52.329475,1
0.149000,-9.630749,70.555588,2626.130615,51.206680,10.882763,52.337368,1
0.162000,-9.632926,70.557968,2626.140137,51.165516,10.780330,52.325661,1
0.174000,-9.628788,70.557899,2626.121826,51.189827,10.898561,52.332764,1
0.187000,-9.629603,70.557831,2626.125732,51.134117,10.782070,52.331757,1
0.199000,-9.627069,70.558067,2626.138184,51.156818,10.846364,52.329765,1
0.212000,-9.629840,70.558784,2626.125000,51.175045,10.894615,52.334713,1
0.224000,-9.627756,70.555824,2626.136475,51.187817,10.743649,52.324715,1
0.237000,-9.627754,70.556839,2626.121338,51.155941,10.804132,52.330948,1
0.249000,-9.629212,70.557747,2626.130127,51.136288,10.787883,52.327755,1
0.262000,-9.631533,70.560974,2626.132080,51.193207,10.874201,52.340923,1
0.275000,-9.632274,70.558777,2626.125732,51.244251,10.826304,52.350761,1
0.287000,-9.629889,70.559700,2626.124268,51.206493,10.853113,52.336338,1
0.300000,-9.629738,70.554733,2626.118652,51.142532,10.845236,52.325985,1
0.312000,-9.629595,70.553864,2626.112549,51.186920,10.852345,52.340370,1
0.325000,-9.632334,70.558632,2626.115967,51.155972,10.841466,52.330544,1
0.337000,-9.626885,70.556015,2626.127686,51.203793,10.878846,52.335358,1
0.350000,-9.630420,70.556427,2626.123535,51.203171,10.868090,52.333160,1
0.362000,-9.628766,70.556862,2626.141357,51.156937,10.867472,52.337090,1
0.375000,-9.632618,70.557602,2626.113770,51.175308,10.800851,52.339382,1
0.387000,-9.628030,70.557892,2626.112305,51.165539,10.815884,52.330936,1
0.400000,-9.627618,70.556595,2626.134521,51.170216,10.810809,52.330719,1
0.412000,-9.630349,70.561241,2626.126953,51.197151,10.872053,52.331623,1
0.425000,-9.630127,70.557594,2626.121094,51.164692,10.944957,52.331085,1
0.437000,-9.627626,70.558220,2626.135986,51.189171,10.835867,52.337471,1
0.450000,-9.628201,70.555351,2626.118896,51.175152,10.863585,52.331528,1
0.462000,-9.628588,70.555687,2626.125488,51.214996,10.885419,52.337566,1
0.475000,-9.633799,70.559059,2626.112549,51.203918,10.880431,52.340046,1
0.487000,-9.632721,70.560577,2626.127197,51.172955,10.836873,52.335705,1
0.500000,-9.631116,70.557297,2626.126709,51.217693,10.819984,52.342403,1
0.512000,-9.626669,70.560707,2626.121338,51.166874,10.803927,52.324768,1
0.525000,-9.629955,70.559273,2626.115234,51.140892,10.906946,52.334408,1
0.537000,-9.632885,70.558784,2626.123291,51.204018,10.830124,52.336296,1
0.550000,-9.630769,70.554932,2626.113770,51.146057,10.876847,52.332382,1
0.562000,-9.628293,70.557976,2626.129883,51.199528,10.818155,52.333668,1
0.575000,-9.631356,70.556305,2626.122314,51.182892,10.894943,52.338188,1
0.587000,-9.628228,70.556862,2626.150391,51.226944,10.868793,52.340088,1
0.600000,-9.633252,70.559700,2626.129639,51.187504,10.827359,52.334743,1
0.612000,-9.627475,70.556938,2626.102783,51.141384,10.797109,52.326515,1
0.625000,-9.632107,70.557220,2626.125977,51.193382,10.815427,52.334618,1
0.637000,-9.627993,70.558304,2626.123535,51.197762,10.814088,52.338585,1
0.650000,-9.627728,70.557816,2626.111816,51.113041,10.859902,52.321884,1
0.662000,-9.630666,70.558434,2626.104736,51.197697,10.836224,52.326935,1
0.675000,-9.633404,70.555351,2626.126709,51.191460,10.844121,52.336166,1
0.687000,-9.629640,70.556694,2626.113281,51.224224,10.793015,52.340660,1
0.700000,-9.632924,70.557373,2626.132324,51.237553,10.868084,52.342464,1
0.712000,-9.629039,70.558136,2626.126709,51.136913,10.837090,52.329948,1
0.725000,-9.630276,70.557945,2626.125977,51.179798,10.856821,52.330704,1
0.737000,-9.631930,70.559540,2626.107178,51.163101,10.808845,52.321648,1
0.750000,-9.631465,70.555832,2626.135010,51.141289,10.855285,52.329830,1
0.762000,-9.632174,70.557198,2626.116943,51.170311,10.882812,52.335388,1
0.775000,-9.631079,70.557732,2626.125488,51.148251,10.941558,52.338551,1
0.787000,-9.630054,70.556877,2626.113281,51.147301,10.872981,52.333324,1
0.800000,-9.625581,70.553047,2626.137939,51.192722,10.843837,52.333229,1
0.812000,-9.630913,70.555069,2626.111572,51.154003,10.834980,52.326450,1
0.825000,-9.629866,70.556381,2626.131348,51.186356,10.927593,52.346004,1
0.837000,-9.632295,70.557152,2626.130127,51.178669,10.935662,52.344597,1
0.850000,-9.631428,70.557831,2626.136230,51.178707,10.800488,52.322964,1
0.862000,-9.626013,70.556122,2626.124023,51.192745,10.817095,52.325359,1
0.875000,-9.630803,70.554840,2626.122314,51.169041,10.846156,52.330418,1
0.887000,-9.632327,70.559402,2626.150635,51.224804,10.836129,52.346264,1
0.900000,-9.630239,70.557510,2626.111328,51.147579,10.863626,52.327339,1
0.912000,-9.629931,70.557426,2626.120605,51.140762,10.881590,52.339081,1
0.925000,-9.626661,70.551125,2626.125977,51.145031,10.834348,52.326366,1
0.937000,-9.634016,70.558746,2626.128418,51.210831,10.784719,52.334469,1
0.950000,-9.632830,70.557076,2626.131348,51.165352,10.912397,52.338486,1
0.962000,-9.630471,70.557800,2626.124268,51.165005,10.831554,52.333122,1
0.975000,-9.630679,70.556389,2626.115234,51.197998,10.748841,52.329010,1
0.987000,-9.630208,70.556847,2626.099121,51.072727,10.763528,52.317490,1
1.000000,-9.629079,70.558510,2626.123291,51.216682,10.801113,52.335030,1
1.012000,-9.626649,70.553581,2626.118652,51.205273,10.821349,52.342632,1
1.025000,-9.630982,70.559814,2626.140625,51.222034,10.840267,52.338966,1
1.037000,-9.629956,70.557358,2626.122314,51.160042,10.752756,52.326469,1
1.050000,-9.630615,70.553871,2626.124023,51.185616,10.851913,52.335903,1
1.062000,-9.629116,70.558647,2626.129883,51.218452,10.874588,52.333366,1
1.075000,-9.629826,70.557251,2626.136230,51.161404,10.884663,52.336807,1
1.087000,-9.632107,70.555359,2626.139404,51.190372,10.774225,52.327854,1
1.100000,-9.628143,70.556259,2626.125732,51.135429,10.778324,52.325790,1
1.112000,-9.631640,70.559196,2626.117432,51.166664,10.781430,52.325314,1
1.125000,-9.627714,70.552124,2626.125244,51.151608,10.771487,52.331406,1
1.137000,-9.628789,70.559929,2626.122803,51.124096,10.830486,52.320801,1
1.150000,-9.627978,70.557251,2626.119141,51.129482,10.868527,52.327854,1
1.162000,-9.628420,70.559250,2626.112061,51.167969,10.819182,52.332584,1
1.175000,-9.632339,70.553535,2626.135254,51.192955,11.017591,52.339367,1
1.187000,-9.629962,70.560738,2626.113281,51.158398,10.796199,52.334877,1
1.200000,-9.626999,70.556091,2626.129395,51.134827,10.890722,52.333496,1
1.212000,-9.630271,70.556488,2626.110107,51.192959,10.910061,52.337311,1
1.225000,-9.625772,70.555672,2626.106934,51.164692,10.773865,52.332882,1
1.237000,-9.631269,70.557739,2626.113770,51.160145,10.828160,52.331657,1
1.250000,-9.626562,70.557518,2626.117920,51.168285,10.754160,52.322166,1
1.262000,-9.628095,70.561302,2626.123535,51.184818,10.823587,52.330288,1
