,square_model_xsens,,,,,,
,TX,TY,TZ,RX,RY,RZ,Valid
0.000000,0,0,0,0,0,0,0
0.012000,0,0,0,0,0,0,0
0.025000,0,0,0,0,0,0,0
0.037000,0,0,0,0,0,0,0
0.050000,0,0,0,0,0,0,0
0.062000,95.928246,-179.311905,2978.803955,44.075951,14.055515,47.782303,1
0.074000,95.931328,-179.311829,2978.787109,43.986885,14.062264,47.761417,1
0.087000,95.933083,-179.311417,2978.796143,44.115482,13.987612,47.790066,1
0.099000,95.937927,-179.306107,2978.785889,44.034698,14.076111,47.757549,1
0.112000,95.941765,-179.308411,2978.761719,44.029724,14.081261,47.761642,1
0.124000,95.940842,-179.304779,2978.746094,44.031651,14.082617,47.767303,1
0.137000,0,0,0,0,0,0,0
0.149000,95.939423,-179.312729,2978.793701,43.999832,13.955389,47.769791,1
0.162000,0,0,0,0,0,0,0
0.174000,95.928032,-179.305786,2978.739502,44.009674,14.098098,47.767189,1
0.187000,0,0,0,0,0,0,0
0.200000,0,0,0,0,0,0,0
0.212000,0,0,0,0,0,0,0
0.225000,0,0,0,0,0,0,0
0.237000,95.927841,-179.312408,2978.815674,44.001389,14.049039,47.760826,1
0.250000,95.929276,-179.316360,2978.784912,44.043217,14.003716,47.766560,1
0.262000,0,0,0,0,0,0,0
0.275000,95.935234,-179.316010,2978.791016,44.083679,14.180989,47.779804,1
0.287000,95.938286,-179.316422,2978.805420,44.026367,14.101301,47.767258,1
0.300000,95.939255,-179.315521,2978.818115,44.159286,14.251899,47.795952,1
0.312000,95.936134,-179.318268,2978.820312,44.056870,14.072870,47.776718,1
0.325000,95.939362,-179.312485,2978.790283,44.017971,14.012177,47.768852,1
0.337000,95.935799,-179.314529,2978.773926,44.028484,14.052279,47.761688,1
0.350000,95.930809,-179.311325,2978.788330,44.004368,14.039613,47.761475,1
0.362000,0,0,0,0,0,0,0
0.374000,0,0,0,0,0,0,0
0.387000,95.930862,-179.314484,2978.793701,44.092152,14.168342,47.776443,1
0.399000,95.927040,-179.313553,2978.760010,43.936924,13.968889,47.754368,1
0.412000,0,0,0,0,0,0,0
0.425000,0,0,0,0,0,0,0
0.437000,0,0,0,0,0,0,0
0.450000,0,0,0,0,0,0,0
0.462000,0,0,0,0,0,0,0
0.475000,0,0,0,0,0,0,0
0.500000,0,0,0,0,0,0,0
0.512000,0,0,0,0,0,0,0
0.525000,0,0,0,0,0,0,0
0.537000,0,0,0,0,0,0,0
0.550000,0,0,0,0,0,0,0
0.562000,0,0,0,0,0,0,0
0.575000,0,0,0,0,0,0,0
0.587000,0,0,0,0,0,0,0
0.600000,0,0,0,0,0,0,0
0.612000,0,0,0,0,0,0,0
0.625000,0,0,0,0,0,0,0
0.637000,0,0,0,0,0,0,0
0.650000,95.932549,-179.319275,2978.816650,44.054333,14.099672,47.774616,1
0.662000,0,0,0,0,0,0,0
0.675000,0,0,0,0,0,0,0
0.687000,95.936409,-179.318329,2978.754883,43.984074,13.981933,47.765491,1
0.700000,95.936546,-179.318619,2978.795898,44.085331,14.104538,47.780018,1
0.712000,0,0,0,0,0,0,0
0.725000,95.938309,-179.312332,2978.802734,44.028374,14.065170,47.760483,1
0.737000,95.937889,-179.313965,2978.767090,43.983894,14.073004,47.761654,1
0.750000,95.935249,-179.312790,2978.752197,44.067364,14.046186,47.770096,1
0.762000,0,0,0,0,0,0,0
0.775000,0,0,0,0,0,0,0
0.787000,0,0,0,0,0,0,0
0.800000,0,0,0,0,0,0,0
0.812000,0,0,0,0,0,0,0
0.825000,0,0,0,0,0,0,0
0.837000,0,0,0,0,0,0,0
0.850000,0,0,0,0,0,0,0
0.862000,0,0,0,0,0,0,0
0.875000,0,0,0,0,0,0,0
0.887000,0,0,0,0,0,0,0
0.900000,0,0,0,0,0,0,0
0.912000,0,0,0,0,0,0,0
0.925000,0,0,0,0,0,0,0
0.937000,0,0,0,0,0,0,0
0.950000,0,0,0,0,0,0,0
0.962000,0,0,0,0,0,0,0
0.975000,0,0,0,0,0,0,0
0.987000,0,0,0,0,0,0,0
1.000000,0,0,0,0,0,0,0
1.012000,0,0,0,0,0,0,0
1.025000,95.933746,-179.326157,2978.821533,44.035271,14.146075,47.768963,1
1.037000,95.935257,-179.318512,2978.765625,44.092472,14.032657,47.780987,1
1.050000,95.937393,-179.321671,2978.785645,44.015522,14.102953,47.763824,1
1.062000,0,0,0,0,0,0,0
1.075000,0,0,0,0,0,0,0
1.087000,0,0,0,0,0,0,0
1.100000,0,0,0,0,0,0,0
1.112000,95.931190,-179.316223,2978.795898,44.043053,14.053240,47.770966,1
1.125000,95.934319,-179.318466,2978.808105,44.096733,14.042314,47.775959,1
1.137000,95.941116,-179.321259,2978.788086,44.026833,14.039824,47.762711,1
1.150000,95.939590,-179.318573,2978.810059,44.027958,14.113835,47.762672,1
1.162000,95.936615,-179.318192,2978.783447,43.965694,14.017402,47.757904,1
1.175000,95.939781,-179.318558,2978.763672,44.083866,14.067140,47.769794,1
1.187000,95.936348,-179.320694,2978.792480,44.065102,14.068666,47.772636,1
1.200000,95.936218,-179.322861,2978.781250,44.065845,14.060966,47.770508,1
1.212000,0,0,0,0,0,0,0
1.225000,95.931946,-179.317490,2978.790283,43.991077,14.140722,47.761147,1
1.237000,95.935509,-179.315399,2978.759277,44.088688,14.083429,47.778511,1
1.250000,0,0,0,0,0,0,0
1.262000,0,0,0,0,0,0,0
1.275000,0,0,0,0,0,0,0
1.287000,0,0,0,0,0,0,0
1.300000,0,0,0,0,0,0,0
1.312000,0,0,0,0,0,0,0
1.325000,0,0,0,0,0,0,0
1.337000,0,0,0,0,0,0,0
1.350000,0,0,0,0,0,0,0
1.362000,0,0,0,0,0,0,0
1.375000,0,0,0,0,0,0,0
1.387000,0,0,0,0,0,0,0
1.400000,0,0,0,0,0,0,0
1.412000,0,0,0,0,0,0,0
1.425000,0,0,0,0,0,0,0
1.437000,0,0,0,0,0,0,0
1.450000,0,0,0,0,0,0,0
1.462000,0,0,0,0,0,0,0
1.475000,0,0,0,0,0,0,0
1.487000,0,0,0,0,0,0,0
1.500000,95.934166,-179.318863,2978.798828,43.973743,14.094921,47.762604,1
1.512000,95.932991,-179.324478,2978.791748,44.133610,14.304486,47.786514,1
1.525000,95.936028,-179.318802,2978.783691,44.055065,14.049731,47.779030,1
1.537000,0,0,0,0,0,0,0
1.550000,95.940186,-179.316986,2978.787109,43.974979,13.893260,47.756851,1
1.562000,95.936356,-179.315079,2978.773193,44.054028,14.047942,47.769302,1
1.575000,95.931778,-179.326843,2978.797363,44.122437,14.110950,47.788471,1
1.587000,95.930275,-179.323547,2978.794678,44.088528,14.083443,47.775444,1
1.600000,95.934570,-179.327011,2978.812012,44.119205,14.118516,47.789963,1
1.612000,95.927071,-179.321350,2978.788330,44.105511,14.169625,47.780281,1
1.625000,95.935562,-179.320847,2978.762451,44.031391,13.997115,47.775215,1
1.637000,0,0,0,0,0,0,0
1.650000,95.933136,-179.320526,2978.785400,44.033520,14.038777,47.767975,1
1.662000,95.932518,-179.317368,2978.756348,43.983292,14.098343,47.767830,1
1.675000,0,0,0,0,0,0,0
1.687000,0,0,0,0,0,0,0
1.700000,0,0,0,0,0,0,0
1.712000,0,0,0,0,0,0,0
1.725000,0,0,0,0,0,0,0
1.737000,95.935112,-179.322525,2978.818115,44.080990,14.198495,47.776798,1
1.750000,95.934288,-179.328400,2978.805176,44.072792,14.148045,47.771641,1
1.762000,0,0,0,0,0,0,0
1.775000,95.927917,-179.320724,2978.881104,44.098282,14.271906,47.787041,1
1.787000,95.925995,-179.321075,2978.839600,44.013470,14.198879,47.758743,1
1.800000,95.925827,-179.323563,2978.875000,44.075607,14.276409,47.772125,1
1.812000,95.924271,-179.322693,2978.857422,44.082218,14.242282,47.769444,1
