,square_model_xsens,,,,,,
,TX,TY,TZ,RX,RY,RZ,Valid
0.000000,0,0,0,0,0,0,0
0.012000,0,0,0,0,0,0,0
0.025000,0,0,0,0,0,0,0
0.037000,0,0,0,0,0,0,0
0.050000,148.212341,-237.494537,2862.144043,23.968950,-17.103237,54.708454,1
0.062000,148.213409,-237.492081,2862.139404,23.954735,-16.999128,54.682281,1
0.075000,148.214218,-237.498627,2862.147949,23.958620,-17.043182,54.694679,1
0.087000,148.215454,-237.493103,2862.133057,23.965979,-17.061642,54.693401,1
0.100000,148.215866,-237.495728,2862.159180,23.967779,-17.135849,54.700909,1
0.112000,148.212006,-237.492004,2862.137939,24.007196,-17.083609,54.696129,1
0.125000,148.215607,-237.493362,2862.119385,24.050087,-17.080200,54.681355,1
0.137000,148.216263,-237.498871,2862.131836,23.916565,-17.083317,54.720249,1
0.150000,148.213165,-237.490143,2862.121826,23.953463,-17.134966,54.719322,1
0.162000,148.218018,-237.497391,2862.144043,23.901630,-17.161997,54.738838,1
0.175000,148.217468,-237.496857,2862.169189,23.992216,-17.084396,54.690887,1
0.187000,148.213120,-237.495743,2862.120117,23.976479,-17.019825,54.688374,1
0.200000,148.215912,-237.497818,2862.146729,23.863415,-17.105661,54.734642,1
0.212000,148.212463,-237.498978,2862.127441,24.008945,-17.052132,54.674923,1
0.225000,148.214951,-237.492462,2862.129150,23.984549,-17.029541,54.685432,1
0.237000,148.213028,-237.497696,2862.123291,23.944521,-17.108665,54.718445,1
0.250000,148.217560,-237.493530,2862.139404,23.933794,-17.091494,54.717216,1
0.262000,148.214630,-237.489777,2862.132812,23.970945,-17.097845,54.701000,1
0.275000,148.215195,-237.495972,2862.161377,23.938433,-17.130503,54.719727,1
0.287000,148.213501,-237.498520,2862.124512,23.929918,-17.163664,54.726276,1
0.300000,148.216629,-237.492554,2862.135254,23.953667,-17.012026,54.686817,1
0.312000,148.210876,-237.491119,2862.115234,23.893400,-17.104208,54.726280,1
0.325000,148.215881,-237.494904,2862.133301,23.969238,-17.033670,54.689320,1
0.337000,148.214447,-237.490753,2862.124512,23.872955,-17.161259,54.738811,1
0.350000,148.213043,-237.491226,2862.134277,24.001110,-17.016684,54.676315,1
0.362000,148.215622,-237.494736,2862.120117,23.943357,-17.116850,54.705475,1
0.375000,148.212784,-237.493927,2862.114746,23.919411,-17.133963,54.718109,1
0.387000,148.215317,-237.494354,2862.115234,23.961098,-17.149370,54.724308,1
0.400000,148.210968,-237.488892,2862.129883,23.985668,-17.019529,54.690258,1
0.412000,148.214249,-237.496567,2862.155518,23.972649,-17.112274,54.711678,1
0.425000,148.212784,-237.495621,2862.150635,23.876005,-17.149605,54.740253,1
0.437000,148.217651,-237.497269,2862.142822,23.908295,-17.123474,54.727356,1
0.450000,148.211380,-237.494034,2862.115723,23.943518,-17.085127,54.713085,1
0.462000,148.214523,-237.492889,2862.131104,24.004627,-17.040035,54.692715,1
0.475000,148.214218,-237.494766,2862.131836,23.949129,-17.092909,54.716087,1
0.487000,148.215378,-237.495987,2862.144287,23.936539,-17.130207,54.728333,1
0.500000,148.216858,-237.491470,2862.156494,23.946514,-17.193691,54.733379,1
0.512000,148.213501,-237.494705,2862.161377,23.994488,-17.096558,54.701736,1
0.525000,148.212296,-237.489960,2862.133545,23.889786,-17.054794,54.717705,1
0.537000,148.214340,-237.496902,2862.166016,23.906288,-17.167881,54.734165,1
0.550000,148.213608,-237.494705,2862.139160,23.922873,-17.106857,54.720905,1
0.562000,148.212845,-237.498642,2862.161621,23.964333,-17.158916,54.723141,1
0.575000,148.215057,-237.495926,2862.152344,23.925516,-17.124573,54.729816,1
0.587000,148.215973,-237.494400,2862.138184,23.973970,-17.021904,54.683857,1
0.600000,148.214905,-237.497864,2862.156250,23.899973,-17.083269,54.722050,1
0.612000,148.218536,-237.493393,2862.135986,23.916183,-17.154100,54.730885,1
0.625000,148.212616,-237.494080,2862.116943,23.939693,-17.079029,54.698715,1
0.637000,148.217224,-237.499878,2862.149414,24.005344,-17.026016,54.677532,1
0.650000,148.213272,-237.494461,2862.132568,23.990873,-17.077581,54.700474,1
0.662000,148.211945,-237.497528,2862.144775,23.996695,-17.051510,54.691902,1
0.675000,148.215057,-237.496399,2862.118408,23.936111,-17.084970,54.706764,1
0.687000,148.217224,-237.498596,2862.134033,23.948364,-17.122189,54.714085,1
0.700000,148.216385,-237.495850,2862.120117,23.932775,-17.087833,54.721516,1
0.712000,148.214050,-237.489609,2862.131836,23.921494,-17.083004,54.708000,1
0.725000,148.216217,-237.491425,2862.118896,23.940790,-17.139244,54.726185,1
0.737000,148.216171,-237.491867,2862.128174,23.968010,-17.067472,54.701206,1
0.750000,148.218414,-237.492340,2862.142578,23.943884,-17.132198,54.718071,1
0.762000,148.215546,-237.495483,2862.143555,23.913578,-17.148634,54.739117,1
0.775000,148.217529,-237.497269,2862.136230,23.976049,-17.139412,54.714497,1
0.787000,148.218857,-237.495041,2862.146240,23.967665,-17.165936,54.716518,1
0.800000,148.213684,-237.490417,2862.122314,23.976347,-17.032698,54.689442,1
0.812000,148.214859,-237.491455,2862.137939,23.977654,-17.136065,54.708202,1
0.825000,148.219345,-237.498657,2862.134521,23.949787,-17.017385,54.685314,1
0.837000,148.217499,-237.494186,2862.155273,23.929350,-17.126816,54.718616,1
0.850000,148.217819,-237.497604,2862.135498,23.908291,-17.096195,54.729458,1
0.862000,148.216248,-237.497437,2862.132080,24.002264,-17.015873,54.680504,1
0.875000,148.211395,-237.494080,2862.126953,23.946707,-17.134727,54.715317,1
0.887000,148.215744,-237.496613,2862.145020,24.013626,-17.116129,54.696346,1
0.900000,148.214447,-237.493469,2862.141357,23.979744,-17.024544,54.683105,1
0.912000,148.217102,-237.498367,2862.144531,24.007345,-17.100895,54.701897,1
0.925000,148.215591,-237.494614,2862.143799,23.972633,-17.106953,54.710785,1
0.937000,148.216537,-237.497238,2862.144775,23.938765,-17.087349,54.709763,1
0.950000,148.218079,-237.496689,2862.153320,23.945705,-17.092896,54.719681,1
0.962000,148.214584,-237.493332,2862.129639,23.967873,-17.093071,54.697918,1
0.975000,148.216431,-237.493484,2862.170166,23.978924,-17.095869,54.710384,1
0.987000,148.216919,-237.494537,2862.135742,23.951307,-17.095860,54.713169,1
1.000000,148.213852,-237.495865,2862.126465,23.962696,-17.108492,54.713085,1
1.012000,148.213165,-237.489502,2862.127197,23.972395,-17.084513,54.705181,1
1.025000,148.213791,-237.495590,2862.133789,23.910654,-17.062872,54.717327,1
1.037000,148.214737,-237.494797,2862.122803,24.006454,-17.013607,54.681656,1
1.050000,148.209320,-237.493790,2862.104492,23.964127,-17.032558,54.697021,1
1.062000,148.217850,-237.493393,2862.146240,23.968840,-17.107586,54.712425,1
1.075000,148.214996,-237.498886,2862.119141,23.926706,-17.172325,54.736805,1
1.087000,148.215637,-237.498520,2862.145020,23.905107,-17.125528,54.727955,1
1.100000,148.218170,-237.494568,2862.130371,23.967409,-17.097498,54.710247,1
1.112000,148.214417,-237.493408,2862.140381,23.902218,-17.109095,54.720688,1
1.125000,148.216995,-237.493286,2862.143066,23.984421,-17.092001,54.701656,1
1.137000,148.215240,-237.497070,2862.145508,23.996397,-17.061897,54.686649,1
1.150000,148.218521,-237.495941,2862.135986,23.960176,-17.050253,54.694870,1
1.162000,148.217621,-237.495895,2862.140137,23.945017,-17.061880,54.699162,1
1.175000,148.219467,-237.496902,2862.159424,23.971479,-17.074745,54.699692,1
1.187000,148.211563,-237.493256,2862.126953,23.971130,-17.115164,54.706596,1
1.199000,148.217453,-237.495087,2862.129639,23.943972,-17.060574,54.711857,1
1.212000,148.211502,-237.494843,2862.142822,23.932455,-17.141308,54.725403,1
1.224000,148.211227,-237.496078,2862.134521,23.955908,-17.062643,54.700901,1
