,square_model_xsens,,,,,,
,TX,TY,TZ,RX,RY,RZ,Valid
0.000000,-173.323288,218.453766,2159.341797,32.613068,3.965039,54.772285,1
0.012000,-173.301712,218.449722,2159.355713,32.603725,3.962219,54.775715,1
0.025000,-173.291763,218.445953,2159.344727,32.597794,3.990508,54.765842,1
0.037000,-173.281296,218.445129,2159.337646,32.565388,3.919023,54.773830,1
0.049000,-173.279114,218.447525,2159.333008,32.594143,3.898850,54.789040,1
0.062000,-173.278091,218.446457,2159.337891,32.568687,3.920830,54.778683,1
0.074000,-173.292419,218.451691,2159.339111,32.583153,3.861735,54.787846,1
0.087000,-173.304565,218.453491,2159.327637,32.604736,3.914467,54.780643,1
0.099000,-173.321320,218.448792,2159.340820,32.621735,3.880479,54.792114,1
0.112000,-173.338303,218.451065,2159.340820,32.596329,3.954490,54.776272,1
0.124000,-173.354218,218.448715,2159.371094,32.633354,3.939783,54.776222,1
0.137000,-173.362946,218.451767,2159.350342,32.662937,3.875487,54.792992,1
0.149000,-173.372772,218.449722,2159.342529,32.629372,3.929262,54.786037,1
0.162000,-173.372681,218.451828,2159.347168,32.581055,3.954626,54.769466,1
0.174000,-173.366821,218.450317,2159.346191,32.597828,3.917972,54.781628,1
0.187000,-173.358429,218.451981,2159.345703,32.621738,3.952175,54.775726,1
0.199000,-173.348541,218.451645,2159.333008,32.561317,3.900804,54.784603,1
0.212000,-173.332916,218.448593,2159.351074,32.608784,3.955060,54.773830,1
0.224000,-173.317017,218.448746,2159.331787,32.563004,3.906727,54.786530,1
0.237000,-173.301254,218.447830,2159.357666,32.573544,3.926275,54.781113,1
0.249000,-173.292465,218.451065,2159.354980,32.598568,3.933097,54.779976,1
0.262000,-173.285721,218.447372,2159.350342,32.560829,3.899958,54.783073,1
0.275000,-173.284500,218.450546,2159.343750,32.597954,3.981663,54.769043,1
0.287000,-173.291122,218.450165,2159.360840,32.578346,3.922670,54.778419,1
0.300000,-173.297531,218.451019,2159.347412,32.591480,3.933859,54.774220,1
0.312000,-173.310928,218.452255,2159.350098,32.607231,3.959087,54.771515,1
0.325000,-173.326202,218.452042,2159.355957,32.619896,3.948036,54.775379,1
0.337000,-173.339767,218.450912,2159.349609,32.569145,3.872225,54.792007,1
0.350000,-173.348694,218.447708,2159.332031,32.547085,3.912570,54.779243,1
0.362000,-173.360886,218.448135,2159.332031,32.614635,3.946831,54.774567,1
0.375000,-173.368820,218.450546,2159.341797,32.589222,3.929151,54.781029,1
