,square_model_xsens,,,,,,
,TX,TY,TZ,RX,RY,RZ,Valid
0.000000,0,0,0,0,0,0,0
0.012000,0,0,0,0,0,0,0
0.025000,0,0,0,0,0,0,0
0.037000,0,0,0,0,0,0,0
0.049000,-248.099426,-84.274757,2700.293701,16.459696,-5.242535,67.293457,1
0.062000,-248.100021,-84.277580,2700.322998,16.413042,-5.292169,67.312607,1
0.074000,-248.097961,-84.275162,2700.292969,16.377335,-5.247767,67.306549,1
0.087000,-248.102478,-84.278214,2700.317871,16.442890,-5.292204,67.314636,1
0.099000,-248.100220,-84.277985,2700.288330,16.390150,-5.299857,67.323219,1
0.112000,-248.103287,-84.277061,2700.302246,16.420761,-5.295685,67.313240,1
0.124000,-248.103302,-84.276230,2700.313477,16.436850,-5.317309,67.312698,1
0.137000,-248.103745,-84.278275,2700.307861,16.428211,-5.250009,67.297874,1
0.149000,-248.104721,-84.278770,2700.313965,16.440994,-5.254586,67.293854,1
0.162000,-248.103455,-84.279381,2700.302490,16.416973,-5.224566,67.283707,1
0.174000,-248.103561,-84.279648,2700.304932,16.386761,-5.216658,67.281235,1
0.187000,-248.101822,-84.277069,2700.308350,16.442066,-5.236598,67.293655,1
0.199000,-248.102722,-84.277344,2700.305908,16.429953,-5.225747,67.287163,1
0.212000,-248.100967,-84.274857,2700.309082,16.423674,-5.279585,67.304298,1
0.224000,-248.103821,-84.281387,2700.290771,16.458378,-5.306174,67.319695,1
0.237000,-248.097427,-84.276070,2700.318359,16.468748,-5.237229,67.294930,1
0.249000,-248.102783,-84.278259,2700.299316,16.422331,-5.305633,67.319748,1
0.262000,-248.104874,-84.279129,2700.321045,16.430761,-5.279170,67.298233,1
0.274000,-248.103836,-84.281929,2700.306885,16.452684,-5.270331,67.302078,1
0.287000,-248.105087,-84.279060,2700.318359,16.447477,-5.262298,67.301582,1
0.299000,-248.100143,-84.274254,2700.294434,16.416082,-5.220722,67.284035,1
0.312000,-248.100296,-84.280159,2700.304443,16.508114,-5.260167,67.298149,1
0.324000,-248.106873,-84.282326,2700.330078,16.453651,-5.288744,67.303467,1
0.337000,-248.101212,-84.280350,2700.297607,16.455353,-5.235390,67.293983,1
0.349000,-248.103668,-84.280182,2700.313232,16.434940,-5.239129,67.286629,1
0.362000,-248.108887,-84.282555,2700.318359,16.437218,-5.276553,67.310524,1
0.374000,-248.102493,-84.279358,2700.315430,16.481424,-5.257181,67.298058,1
0.387000,-248.105255,-84.280510,2700.334717,16.468506,-5.283095,67.306641,1
0.399000,-248.104111,-84.273598,2700.304443,16.457022,-5.234327,67.290154,1
0.412000,-248.107742,-84.277237,2700.333008,16.438007,-5.214974,67.276978,1
0.424000,-248.101273,-84.282921,2700.318359,16.495382,-5.154698,67.255348,1
0.437000,-248.104965,-84.281784,2700.332764,16.466198,-5.211329,67.273399,1
0.449000,-248.102570,-84.280998,2700.331543,16.463255,-5.244564,67.294632,1
0.462000,-248.101410,-84.278030,2700.312500,16.423735,-5.204637,67.271347,1
0.474000,-248.105743,-84.278389,2700.309082,16.424753,-5.253696,67.296074,1
0.487000,-248.104141,-84.279587,2700.311035,16.424200,-5.230728,67.294914,1
0.499000,-248.105316,-84.277870,2700.322021,16.458376,-5.270558,67.306885,1
0.512000,-248.103088,-84.281319,2700.330566,16.447739,-5.295357,67.301941,1
0.524000,-248.102463,-84.279175,2700.313965,16.441805,-5.277627,67.306366,1
0.537000,-248.105148,-84.279922,2700.299561,16.386284,-5.241144,67.295853,1
0.549000,-248.106430,-84.280144,2700.311035,16.459141,-5.191806,67.271095,1
0.562000,-248.104355,-84.279762,2700.312988,16.497917,-5.202290,67.271393,1
0.574000,-248.103012,-84.277481,2700.317139,16.458509,-5.208692,67.283974,1
0.587000,-248.103912,-84.274895,2700.314941,16.441071,-5.214182,67.286789,1
0.599000,-248.099899,-84.274231,2700.301270,16.471161,-5.243867,67.285591,1
0.612000,-248.102005,-84.280251,2700.308594,16.451126,-5.218682,67.279778,1
0.624000,-248.100830,-84.282372,2700.323975,16.427855,-5.266118,67.296219,1
0.637000,-248.103134,-84.281174,2700.317871,16.440630,-5.306454,67.318062,1
0.649000,-248.104813,-84.279892,2700.306152,16.461845,-5.171803,67.255142,1
0.662000,-248.102158,-84.281464,2700.313477,16.457888,-5.274086,67.302132,1
0.674000,-248.100861,-84.276825,2700.307861,16.398916,-5.284020,67.302940,1
0.687000,-248.104111,-84.274887,2700.283447,16.424200,-5.264722,67.306160,1
0.699000,-248.103195,-84.278069,2700.283447,16.421177,-5.265160,67.303589,1
0.712000,-248.103760,-84.281578,2700.311279,16.437531,-5.213974,67.279915,1
0.724000,-248.104736,-84.278763,2700.310791,16.460901,-5.262982,67.302750,1
0.737000,-248.103394,-84.278114,2700.303955,16.428614,-5.278415,67.305710,1
0.749000,-248.106201,-84.279190,2700.332520,16.507936,-5.219541,67.285789,1
0.762000,-248.104919,-84.279884,2700.309814,16.407055,-5.231037,67.292229,1
0.774000,-248.100510,-84.277794,2700.284912,16.484825,-5.234065,67.286865,1
0.787000,-248.103760,-84.274170,2700.319336,16.484806,-5.218681,67.282349,1
0.799000,-248.105682,-84.279083,2700.317627,16.456043,-5.240879,67.286423,1
0.812000,-248.104019,-84.275200,2700.307861,16.393181,-5.288280,67.316422,1
0.824000,-248.107910,-84.279114,2700.325684,16.408220,-5.211971,67.281113,1
0.837000,-248.105286,-84.276993,2700.305176,16.468126,-5.216068,67.276146,1
0.849000,-248.102554,-84.279831,2700.310303,16.430271,-5.255872,67.296074,1
0.862000,-248.103241,-84.277710,2700.322510,16.465944,-5.268888,67.298531,1
0.874000,-248.103577,-84.277374,2700.304932,16.453354,-5.214759,67.266685,1
0.887000,-248.104126,-84.279625,2700.335938,16.471033,-5.238508,67.288879,1
0.899000,-248.108871,-84.279037,2700.343506,16.481178,-5.265656,67.301338,1
0.912000,-248.101608,-84.278755,2700.319336,16.443638,-5.196663,67.275024,1
0.924000,-248.102066,-84.279366,2700.329834,16.410362,-5.255398,67.301163,1
0.937000,-248.105835,-84.278206,2700.315186,16.460171,-5.260326,67.299210,1
0.949000,-248.104889,-84.275795,2700.337402,16.421989,-5.256946,67.300102,1
0.962000,-248.106659,-84.278770,2700.321777,16.445814,-5.370425,67.346397,1
0.974000,-248.107315,-84.278778,2700.332031,16.437130,-5.258744,67.298286,1
0.987000,-248.101883,-84.276047,2700.308350,16.467466,-5.251438,67.297005,1
0.999000,-248.101944,-84.280502,2700.328613,16.427563,-5.254138,67.293221,1
1.012000,-248.101181,-84.279297,2700.314941,16.425701,-5.207666,67.283234,1
1.024000,-248.105072,-84.283142,2700.333984,16.384212,-5.239308,67.282646,1
1.037000,-248.100174,-84.276932,2700.327637,16.400333,-5.266623,67.298019,1
1.049000,-248.098907,-84.280495,2700.292725,16.393997,-5.300315,67.316780,1
1.074000,-248.102646,-84.278625,2700.314453,16.434027,-5.315657,67.324966,1
1.087000,-248.102112,-84.278297,2700.333496,16.446846,-5.288916,67.313461,1
1.099000,-248.097580,-84.270767,2700.305908,16.412983,-5.271440,67.307198,1
1.112000,-248.103165,-84.276985,2700.306641,16.433537,-5.244481,67.283623,1
1.124000,-248.101852,-84.277092,2700.316650,16.417681,-5.239315,67.288322,1
1.137000,-248.101501,-84.273911,2700.323486,16.432926,-5.311529,67.327644,1
1.149000,-248.098251,-84.277222,2700.301270,16.481327,-5.232037,67.284599,1
1.162000,-248.102539,-84.272827,2700.311279,16.437374,-5.157193,67.262062,1
1.174000,-248.101303,-84.278191,2700.312256,16.418125,-5.302675,67.318054,1
1.187000,-248.102203,-84.278656,2700.322998,16.469505,-5.261879,67.298553,1
1.199000,-248.101059,-84.277115,2700.338623,16.430027,-5.295299,67.312439,1
1.212000,-248.098206,-84.275681,2700.317627,16.460274,-5.203825,67.278610,1
