,square_model_xsens,,,,,,
,TX,TY,TZ,RX,RY,RZ,Valid
0.000000,32.292194,-174.783905,2682.968506,38.816547,-5.773967,51.843060,1
0.012000,32.286922,-174.781097,2682.964355,38.832649,-5.799347,51.846703,1
0.025000,32.290596,-174.784683,2682.976318,38.822399,-5.786969,51.844418,1
0.037000,32.289375,-174.783051,2682.945801,38.765442,-5.797493,51.837616,1
0.049000,32.293678,-174.778976,2682.921631,38.779282,-5.866330,51.840088,1
0.062000,32.292469,-174.784515,2682.947266,38.765076,-5.837564,51.847759,1
0.074000,32.297436,-174.780838,2682.930908,38.745476,-5.782681,51.843555,1
0.087000,32.298538,-174.782104,2682.962158,38.771984,-5.862952,51.842964,1
0.099000,32.297890,-174.778564,2682.933350,38.775803,-5.810411,51.845196,1
0.112000,32.297531,-174.782806,2682.949707,38.776031,-5.826708,51.849327,1
0.124000,32.300491,-174.781540,2682.945312,38.787888,-5.875649,51.845486,1
0.137000,32.296185,-174.776855,2682.937256,38.805935,-5.745658,51.830959,1
0.149000,32.299652,-174.782486,2682.935303,38.764652,-5.845895,51.839237,1
0.162000,32.295666,-174.781235,2682.959961,38.771172,-5.881845,51.846722,1
0.174000,32.294556,-174.779556,2682.951904,38.760719,-5.903052,51.847752,1
0.187000,32.298161,-174.780746,2682.967041,38.767246,-5.793491,51.829247,1
0.199000,32.296204,-174.781372,2682.938232,38.775703,-5.844456,51.847252,1
0.212000,32.294212,-174.777359,2682.913574,38.780987,-5.902579,51.847607,1
0.224000,32.296741,-174.782623,2682.921875,38.786903,-5.863879,51.842201,1
0.237000,32.296669,-174.779510,2682.954346,38.803780,-5.801171,51.841003,1
0.249000,32.297653,-174.787125,2682.958984,38.813541,-5.743665,51.832005,1
0.262000,32.294521,-174.782715,2682.957520,38.789387,-5.913286,51.848633,1
0.274000,32.293434,-174.780655,2682.930176,38.779232,-5.843984,51.843529,1
0.287000,32.293491,-174.781876,2682.926514,38.779415,-5.848803,51.848381,1
0.299000,32.290997,-174.781342,2682.940918,38.780060,-5.782382,51.833431,1
0.312000,32.294792,-174.777817,2682.922119,38.790863,-5.854932,51.845078,1
0.324000,32.297287,-174.777084,2682.920166,38.819660,-5.877529,51.844025,1
0.337000,32.298309,-174.784943,2682.947266,38.795158,-5.849104,51.842724,1
0.349000,32.292072,-174.779724,2682.928467,38.804050,-5.808071,51.843803,1
0.362000,32.296982,-174.778915,2682.926025,38.810966,-5.825930,51.838444,1
0.374000,32.291492,-174.783020,2682.930908,38.775082,-5.845708,51.837185,1
0.387000,32.299187,-174.783600,2682.929932,38.819389,-5.782821,51.832966,1
0.399000,32.293999,-174.783508,2682.936768,38.786110,-5.921142,51.847069,1
0.412000,32.291962,-174.781937,2682.935791,38.772156,-5.861674,51.847073,1
0.424000,32.295723,-174.779648,2682.923340,38.774853,-5.917099,51.840031,1
0.437000,32.297546,-174.779175,2682.944092,38.828335,-5.838782,51.834381,1
0.449000,32.298321,-174.782028,2682.934814,38.775829,-5.793903,51.844849,1
0.462000,32.297768,-174.779709,2682.938232,38.766373,-5.866818,51.842583,1
0.474000,32.297535,-174.781418,2682.958984,38.790642,-5.777996,51.838448,1
0.487000,32.295200,-174.785156,2682.922119,38.794666,-5.913008,51.851112,1
0.499000,32.294807,-174.783875,2682.932861,38.718189,-5.889018,51.844269,1
0.512000,32.295906,-174.787750,2682.970703,38.802757,-5.813297,51.838932,1
0.524000,32.295547,-174.777664,2682.917969,38.750565,-5.880717,51.843430,1
0.537000,32.297653,-174.781754,2682.931641,38.845154,-5.838912,51.839622,1
0.549000,32.293503,-174.781433,2682.972168,38.814690,-5.843697,51.837528,1
0.562000,32.291954,-174.785767,2682.939453,38.785206,-5.885725,51.850285,1
0.574000,32.298477,-174.782257,2682.900635,38.740543,-5.874920,51.846088,1
0.587000,32.299500,-174.786682,2682.961426,38.770370,-5.853556,51.854580,1
0.600000,32.301689,-174.782623,2682.927734,38.756348,-5.835040,51.848125,1
0.612000,32.294437,-174.779648,2682.934814,38.766674,-5.901609,51.843956,1
0.625000,32.300758,-174.780380,2682.967773,38.765984,-5.891858,51.843155,1
0.637000,32.296341,-174.777557,2682.929199,38.791611,-5.818821,51.842335,1
0.650000,32.297951,-174.781601,2682.943115,38.742344,-5.884206,51.844219,1
0.662000,32.292892,-174.785934,2682.921631,38.774261,-5.930027,51.851070,1
0.675000,32.296062,-174.782120,2682.916260,38.727386,-5.862576,51.847759,1
0.687000,32.292381,-174.782364,2682.953613,38.762531,-5.784852,51.837540,1
0.712000,32.296051,-174.784210,2682.958008,38.752018,-5.843688,51.838703,1
0.725000,32.296688,-174.781387,2682.959473,38.799274,-5.963463,51.850052,1
0.737000,32.299786,-174.780853,2682.944092,38.815720,-5.796939,51.833462,1
0.750000,32.302395,-174.780746,2682.924316,38.734951,-5.873394,51.844318,1
0.762000,32.297192,-174.785446,2682.945557,38.820583,-5.876688,51.848808,1
0.775000,32.303825,-174.776398,2682.932129,38.786861,-5.828715,51.839809,1
0.787000,32.298496,-174.783264,2682.942871,38.810574,-5.894596,51.850033,1
0.800000,32.299698,-174.778870,2682.928711,38.766735,-5.905019,51.848530,1
0.812000,32.292969,-174.778458,2682.920166,38.804199,-5.878903,51.843178,1
0.825000,32.297119,-174.783600,2682.966309,38.803566,-5.870450,51.840366,1
0.837000,32.298553,-174.784821,2682.925293,38.744556,-5.845258,51.843571,1
0.850000,32.296013,-174.783112,2682.944580,38.847126,-5.852640,51.835144,1
0.862000,32.296719,-174.784866,2682.957520,38.746246,-5.886666,51.845139,1
0.875000,32.293465,-174.778336,2682.937012,38.789738,-5.812561,51.831573,1
0.887000,32.296448,-174.779602,2682.935547,38.784332,-5.807863,51.843220,1
0.900000,32.298130,-174.781921,2682.929443,38.760311,-5.886940,51.845867,1
0.912000,32.299873,-174.775894,2682.923828,38.770996,-5.789425,51.842625,1
0.925000,32.302567,-174.785187,2682.934570,38.767811,-5.787742,51.840332,1
0.937000,32.299744,-174.783401,2682.944336,38.821278,-5.851257,51.836975,1
0.950000,32.299362,-174.781082,2682.941406,38.778549,-5.796071,51.830070,1
0.962000,32.300201,-174.778595,2682.942139,38.798725,-5.811051,51.833420,1
0.975000,32.299641,-174.778397,2682.956299,38.787601,-5.839978,51.840549,1
0.987000,32.294785,-174.780945,2682.947021,38.807697,-5.850233,51.836792,1
1.000000,32.296135,-174.779495,2682.916992,38.757072,-5.908118,51.846493,1
1.012000,32.297859,-174.780838,2682.924561,38.770908,-5.880597,51.842865,1
1.025000,32.294586,-174.779892,2682.924561,38.787922,-5.883221,51.845501,1
1.037000,32.299049,-174.782135,2682.939209,38.761646,-5.830661,51.841484,1
1.050000,32.298592,-174.780731,2682.953369,38.792881,-5.878241,51.846760,1
1.062000,32.295887,-174.778534,2682.948242,38.812569,-5.816740,51.841560,1
1.075000,32.294655,-174.782227,2682.950195,38.730701,-5.967634,51.843925,1
1.087000,32.295383,-174.776901,2682.934570,38.798912,-5.818226,51.835949,1
1.100000,32.297073,-174.780090,2682.934814,38.777706,-5.837319,51.835514,1
1.112000,32.301476,-174.787140,2682.947998,38.812981,-5.700416,51.842316,1
1.125000,32.293175,-174.783173,2682.952148,38.796535,-5.808780,51.839222,1
1.137000,32.297112,-174.778122,2682.933838,38.757065,-5.896529,51.851688,1
1.150000,32.297272,-174.780655,2682.941406,38.772141,-5.802499,51.841297,1
1.162000,32.299210,-174.779236,2682.946289,38.769932,-5.891844,51.849827,1
1.175000,32.296593,-174.780502,2682.937988,38.807495,-5.796046,51.838997,1
1.187000,32.299328,-174.778107,2682.915527,38.729145,-5.961802,51.848217,1
1.200000,32.296185,-174.785248,2682.937012,38.750671,-5.938359,51.846333,1
1.212000,32.295204,-174.781281,2682.951172,38.757202,-5.876458,51.844292,1
1.225000,32.298473,-174.782715,2682.950928,38.793163,-5.805145,51.839920,1
1.237000,32.301243,-174.783218,2682.961182,38.824139,-5.852624,51.836205,1
1.250000,32.300888,-174.778641,2682.935303,38.755726,-5.846757,51.845196,1
1.262000,32.302776,-174.780869,2682.944092,38.788509,-5.807312,51.844784,1
1.275000,32.297901,-174.785599,2682.953369,38.822601,-5.761570,51.837250,1
1.287000,32.297958,-174.780045,2682.941895,38.828632,-5.874084,51.838051,1
1.300000,32.298016,-174.783066,2682.948486,38.812710,-5.760141,51.834564,1
1.312000,32.293125,-174.777939,2682.930664,38.768356,-5.831913,51.848293,1
1.325000,32.292885,-174.776749,2682.946533,38.752712,-5.856114,51.848194,1
1.337000,32.291882,-174.780960,2682.952881,38.784355,-5.867994,51.840927,1
1.350000,32.296619,-174.783859,2682.951660,38.778240,-5.904493,51.844868,1
1.362000,32.295788,-174.784073,2682.942139,38.780231,-5.785040,51.835449,1
1.375000,32.299351,-174.784683,2682.942139,38.766666,-5.832079,51.837555,1
1.387000,32.298943,-174.785782,2682.971191,38.788418,-5.895956,51.850769,1
1.400000,32.296043,-174.779556,2682.911621,38.733307,-5.848077,51.847672,1
1.412000,32.301956,-174.780029,2682.961670,38.826462,-5.848666,51.836353,1
1.425000,32.298542,-174.780823,2682.956543,38.822632,-5.854916,51.834064,1
1.437000,32.298191,-174.782776,2682.933105,38.812542,-5.828736,51.843601,1
1.450000,32.291214,-174.785263,2682.946289,38.806099,-5.820322,51.839500,1
1.462000,32.291969,-174.785629,2682.937012,38.838707,-5.796750,51.833138,1
