,square_model_xsens,,,,,,
,TX,TY,TZ,RX,RY,RZ,Valid
0.000000,-97.770226,1.247100,2639.557129,39.703732,3.998154,54.016113,1
0.012000,-97.767319,1.243783,2639.540283,39.771313,3.997219,54.018486,1
0.025000,-97.770210,1.246982,2639.563965,39.747215,3.930943,54.028141,1
0.037000,-97.772697,1.247238,2639.566406,39.745491,4.085917,54.007221,1
0.049000,-97.766808,1.245806,2639.542480,39.691189,3.930280,54.008968,1
0.062000,-97.765068,1.246163,2639.549561,39.725800,3.978145,54.016270,1
0.074000,-97.767281,1.248009,2639.549316,39.679264,3.963903,54.011650,1
0.087000,-97.763535,1.243894,2639.562500,39.688400,3.945450,54.014980,1
0.099000,-97.755928,1.244162,2639.532227,39.721996,3.909028,54.021172,1
0.112000,-97.757896,1.246994,2639.552979,39.685631,3.954890,54.008232,1
0.124000,-97.749359,1.244741,2639.545898,39.703869,3.891498,54.018639,1
0.137000,-97.743309,1.247863,2639.531006,39.678150,3.860208,54.022324,1
0.149000,-97.747032,1.244797,2639.564209,39.697487,3.962118,54.017487,1
0.162000,-97.734062,1.242954,2639.517334,39.674820,3.903594,54.021751,1
0.174000,-97.741432,1.246472,2639.533447,39.700977,3.864911,54.021946,1
0.187000,-97.748184,1.246394,2639.554688,39.644524,3.924604,54.014771,1
0.199000,-97.751373,1.241386,2639.524658,39.689995,3.974747,54.010612,1
0.212000,-97.762543,1.248589,2639.550781,39.636066,3.921381,54.017414,1
0.224000,-97.769974,1.246984,2639.535156,39.646484,3.867120,54.011948,1
0.237000,-97.774841,1.242945,2639.542480,39.641872,3.947093,54.004955,1
0.249000,-97.780746,1.246822,2639.526123,39.665985,3.889791,54.017914,1
0.262000,-97.775414,1.245644,2639.519775,39.695763,3.920947,54.013416,1
0.274000,-97.770500,1.244482,2639.534668,39.720909,3.876965,54.017010,1
0.287000,-97.765610,1.244666,2639.546631,39.670509,3.897889,54.017643,1
0.299000,-97.755081,1.244592,2639.545166,39.691586,3.974631,54.015915,1
0.312000,-97.749207,1.240441,2639.538086,39.696354,3.857432,54.022076,1
0.324000,-97.742691,1.244485,2639.522949,39.626938,3.899958,54.016026,1
0.337000,-97.738869,1.242515,2639.552246,39.699089,3.874911,54.016319,1
0.349000,-97.736305,1.244828,2639.548340,39.717876,3.971472,54.018116,1
0.362000,-97.739929,1.242714,2639.534180,39.630619,3.905061,54.013916,1
0.374000,-97.745537,1.242207,2639.543945,39.723156,3.913388,54.017914,1
0.387000,-97.754646,1.246106,2639.549561,39.707104,3.897539,54.017250,1
0.400000,-97.759163,1.240101,2639.536133,39.684582,4.012011,53.999947,1
0.412000,-97.770142,1.241696,2639.531738,39.633568,3.883189,54.014362,1
0.425000,-97.775108,1.243282,2639.531006,39.679695,3.925676,54.017410,1
0.437000,-97.781693,1.241641,2639.543945,39.736290,3.970459,54.013561,1
0.450000,-97.776718,1.243785,2639.524902,39.632961,3.934421,54.010460,1
0.462000,-97.770905,1.247077,2639.516113,39.606335,3.898932,54.015884,1
0.475000,-97.769455,1.247134,2639.530762,39.667774,3.853547,54.020866,1
0.487000,-97.757774,1.240707,2639.552490,39.687489,3.961435,54.003120,1
0.500000,-97.755486,1.245311,2639.537109,39.676624,3.946886,54.013992,1
0.512000,-97.751259,1.243612,2639.516357,39.649826,3.976384,54.008492,1
0.525000,-97.748650,1.242230,2639.527832,39.674450,3.916149,54.014534,1
0.537000,-97.751358,1.245204,2639.542725,39.673500,3.976040,54.012825,1
0.550000,-97.747498,1.241283,2639.526611,39.676704,3.931783,54.012688,1
0.562000,-97.748100,1.244512,2639.538330,39.666294,3.989258,54.008286,1
0.575000,-97.752609,1.243398,2639.531006,39.678539,3.910218,54.013252,1
0.587000,-97.758331,1.239047,2639.525146,39.672031,3.936797,54.016609,1
0.600000,-97.760201,1.238953,2639.541016,39.635777,3.914391,54.005436,1
0.612000,-97.769676,1.242684,2639.538818,39.686852,3.984575,54.007015,1
0.625000,-97.768608,1.244050,2639.535400,39.664734,3.948323,54.015865,1
0.637000,-97.766319,1.243490,2639.550049,39.688511,3.914356,54.021484,1
0.650000,-97.769669,1.237378,2639.521729,39.673485,3.941815,54.003887,1
0.662000,-97.768501,1.245609,2639.553955,39.621387,3.874864,54.019337,1
0.675000,-97.763397,1.242758,2639.541260,39.647259,3.931696,54.010891,1
0.687000,-97.763367,1.241514,2639.525146,39.684853,3.993752,54.009930,1
0.700000,-97.759300,1.241590,2639.520752,39.616062,3.898041,54.017117,1
0.712000,-97.757172,1.243677,2639.505615,39.683754,3.943832,54.017120,1
0.725000,-97.759239,1.238769,2639.543945,39.660957,3.887022,54.012329,1
0.737000,-97.756447,1.242892,2639.536133,39.688175,3.907411,54.014374,1
0.750000,-97.755180,1.243028,2639.533691,39.657734,3.925525,54.012390,1
