,square_model_xsens,,,,,,
,TX,TY,TZ,RX,RY,RZ,Valid
0.000000,0,0,0,0,0,0,0
0.012000,0,0,0,0,0,0,0
0.025000,0,0,0,0,0,0,0
0.037000,0,0,0,0,0,0,0
0.050000,95.935699,-179.183029,2978.895020,44.075222,14.030176,47.777451,1
0.062000,95.935158,-179.182068,2978.874756,44.025810,14.128697,47.766384,1
0.075000,95.933388,-179.175980,2978.874023,44.060520,13.923233,47.771820,1
0.087000,95.933388,-179.181274,2978.875732,44.022068,14.109231,47.763416,1
0.100000,0,0,0,0,0,0,0
0.112000,95.933304,-179.174942,2978.857422,44.016792,13.933541,47.762764,1
0.125000,95.933868,-179.177139,2978.880371,44.052887,13.931757,47.774929,1
0.137000,95.936630,-179.175888,2978.862793,43.984032,13.836738,47.761974,1
0.150000,0,0,0,0,0,0,0
0.162000,0,0,0,0,0,0,0
0.175000,0,0,0,0,0,0,0
0.187000,0,0,0,0,0,0,0
0.200000,0,0,0,0,0,0,0
0.212000,95.931793,-179.178970,2978.891113,44.056904,14.016387,47.768864,1
0.225000,95.934837,-179.176270,2978.889893,44.126553,14.035424,47.788635,1
0.237000,95.934013,-179.180389,2978.912598,44.087776,14.012236,47.784267,1
0.250000,0,0,0,0,0,0,0
0.262000,0,0,0,0,0,0,0
0.275000,0,0,0,0,0,0,0
0.287000,0,0,0,0,0,0,0
0.300000,95.934509,-179.174500,2978.871094,43.998329,14.032328,47.758141,1
0.312000,95.934410,-179.176575,2978.883545,44.041325,14.002380,47.761429,1
0.325000,95.929657,-179.175720,2978.871338,44.024895,14.097327,47.758804,1
0.337000,95.930916,-179.182831,2978.854004,44.075562,14.028536,47.773994,1
0.350000,95.932762,-179.174850,2978.854492,44.037285,13.949754,47.758480,1
0.362000,95.933693,-179.176834,2978.864746,44.033550,13.940557,47.765602,1
0.375000,95.936775,-179.176727,2978.859375,44.053356,13.939189,47.767914,1
0.387000,95.933205,-179.180023,2978.844238,44.008270,13.996136,47.769032,1
0.400000,95.934982,-179.176208,2978.874268,44.023964,13.980148,47.768627,1
0.412000,95.935028,-179.179092,2978.867188,43.956402,13.943590,47.750366,1
0.425000,95.934715,-179.176453,2978.871826,44.011410,14.000953,47.761658,1
0.437000,95.935257,-179.174164,2978.864746,44.090393,13.943982,47.771317,1
0.450000,95.932617,-179.178406,2978.901855,44.084915,14.003429,47.773876,1
0.462000,95.935600,-179.181732,2978.904541,44.054157,13.990016,47.773579,1
0.475000,95.932861,-179.175171,2978.865234,44.139866,13.987010,47.788296,1
0.487000,95.933876,-179.175827,2978.860107,43.969742,14.014375,47.751751,1
0.500000,95.930756,-179.181808,2978.865479,44.035934,14.062900,47.765438,1
0.512000,95.935303,-179.182175,2978.873779,44.063278,13.952254,47.781250,1
0.525000,95.930382,-179.175919,2978.864502,44.034756,14.041617,47.776264,1
0.537000,95.931999,-179.178467,2978.891113,44.009850,13.901604,47.770214,1
0.550000,95.928162,-179.177811,2978.860107,44.130730,14.010938,47.784946,1
0.562000,95.931778,-179.178543,2978.885010,44.036648,14.006510,47.761066,1
0.575000,95.931412,-179.175140,2978.854736,44.050713,13.993424,47.775043,1
0.587000,95.931908,-179.181168,2978.901123,44.040215,14.061268,47.774017,1
0.600000,95.932961,-179.179153,2978.884521,44.099361,14.070438,47.780029,1
0.612000,0,0,0,0,0,0,0
0.625000,95.930618,-179.175934,2978.854980,44.069599,13.998667,47.778358,1
0.637000,95.935577,-179.181000,2978.877686,44.041393,13.921795,47.770008,1
0.650000,0,0,0,0,0,0,0
0.662000,0,0,0,0,0,0,0
0.675000,0,0,0,0,0,0,0
0.687000,0,0,0,0,0,0,0
0.700000,0,0,0,0,0,0,0
0.712000,95.932220,-179.178284,2978.858398,44.063061,13.960340,47.776283,1
0.725000,95.931923,-179.174896,2978.863037,44.083675,13.964206,47.771416,1
0.737000,95.931259,-179.182205,2978.868164,44.000160,13.918056,47.757294,1
0.750000,0,0,0,0,0,0,0
0.762000,95.929008,-179.173843,2978.850342,44.006870,13.968718,47.760395,1
0.775000,95.933105,-179.177948,2978.852539,44.033478,14.015500,47.772797,1
0.787000,0,0,0,0,0,0,0
0.800000,95.928169,-179.180405,2978.902588,44.071365,14.087521,47.775867,1
0.812000,95.928642,-179.182892,2978.923584,44.038357,14.127138,47.773010,1
0.825000,0,0,0,0,0,0,0
0.837000,0,0,0,0,0,0,0
0.850000,0,0,0,0,0,0,0
0.862000,0,0,0,0,0,0,0
0.875000,0,0,0,0,0,0,0
0.887000,0,0,0,0,0,0,0
0.900000,0,0,0,0,0,0,0
0.912000,0,0,0,0,0,0,0
0.925000,0,0,0,0,0,0,0
0.937000,0,0,0,0,0,0,0
0.950000,0,0,0,0,0,0,0
0.962000,0,0,0,0,0,0,0
0.975000,95.930809,-179.177368,2978.877686,44.014347,13.890098,47.761879,1
0.987000,95.930656,-179.178146,2978.896973,44.059002,13.941691,47.769711,1
1.000000,95.934647,-179.180298,2978.905762,44.062691,13.972403,47.767021,1
1.012000,95.936279,-179.179565,2978.898682,44.073318,13.991316,47.773235,1
1.025000,95.932228,-179.174118,2978.863770,44.150051,14.032728,47.790627,1
1.037000,95.935089,-179.173950,2978.882812,44.111645,13.982209,47.786568,1
1.050000,95.932587,-179.181290,2978.871582,44.025158,13.965566,47.757874,1
1.062000,95.934601,-179.182938,2978.882324,44.112400,14.005520,47.779526,1
1.075000,95.934753,-179.178391,2978.869629,44.026127,14.007254,47.767479,1
1.087000,95.933723,-179.178513,2978.892334,44.087643,13.966468,47.777966,1
1.100000,95.935890,-179.174545,2978.860840,44.029968,13.934544,47.772858,1
1.112000,95.931793,-179.181198,2978.875732,44.075428,14.049158,47.773693,1
1.125000,95.935242,-179.175720,2978.840332,44.020657,13.972100,47.773586,1
1.137000,95.935806,-179.173141,2978.861572,44.078983,13.881835,47.780659,1
1.150000,95.932816,-179.181671,2978.892090,43.943035,13.875895,47.741295,1
1.162000,95.932571,-179.179504,2978.899170,44.062542,14.056642,47.775829,1
1.175000,95.933456,-179.176178,2978.878906,44.024025,14.004065,47.774399,1
1.187000,95.934891,-179.176147,2978.916260,44.010818,14.038216,47.765518,1
1.200000,95.940979,-179.175034,2978.883789,44.087994,13.931642,47.770214,1
1.212000,95.935463,-179.175308,2978.905029,44.135323,14.020515,47.786327,1
1.225000,95.935211,-179.180313,2978.919922,44.042107,14.109552,47.769489,1
1.237000,95.936340,-179.179199,2978.901123,44.044891,13.960185,47.768116,1
1.250000,95.934341,-179.180161,2978.859131,43.976624,13.914124,47.767464,1
1.262000,0,0,0,0,0,0,0
1.275000,95.931992,-179.174026,2978.865967,44.037350,13.988503,47.763329,1
1.287000,95.931816,-179.175079,2978.874023,44.047344,13.955795,47.766739,1
1.300000,95.934441,-179.178650,2978.851074,44.062965,13.892496,47.771595,1
1.312000,95.925430,-179.181763,2978.911621,44.111401,14.208312,47.795578,1
1.325000,95.927956,-179.183426,2978.910400,44.107967,14.161841,47.783550,1
1.337000,95.934135,-179.178162,2978.900635,44.140305,14.068893,47.793625,1
1.350000,95.926201,-179.179855,2978.911865,44.085117,14.020287,47.782578,1
1.362000,95.934441,-179.180756,2978.859131,44.058372,13.973929,47.767563,1
1.375000,95.935799,-179.176178,2978.841553,44.024223,13.945553,47.771961,1
1.387000,95.932983,-179.178253,2978.867676,44.096588,13.955376,47.778839,1
1.400000,95.935425,-179.181412,2978.882812,44.038868,13.858835,47.767544,1
1.412000,95.931870,-179.179642,2978.892334,44.114605,14.031884,47.783234,1
1.425000,95.938858,-179.178619,2978.873535,44.017822,14.014047,47.766060,1
1.437000,95.935555,-179.177460,2978.856201,43.986645,14.028749,47.754414,1
1.450000,95.933266,-179.178162,2978.875488,44.047428,13.998220,47.763962,1
