,square_model_xsens,,,,,,
,TX,TY,TZ,RX,RY,RZ,Valid
0.000000,0,0,0,0,0,0,0
0.012000,0,0,0,0,0,0,0
0.025000,0,0,0,0,0,0,0
0.037000,0,0,0,0,0,0,0
0.049000,93.726486,2.865845,2843.678467,44.821346,11.486326,49.724415,1
0.062000,93.725777,2.872248,2843.711182,44.887505,11.664718,49.733028,1
0.074000,93.724785,2.865306,2843.671387,44.798752,11.612745,49.720589,1
0.087000,93.722466,2.867757,2843.715820,44.850780,11.629449,49.728832,1
0.099000,93.720604,2.868527,2843.713623,44.879890,11.493814,49.736607,1
0.112000,93.721481,2.871915,2843.675049,44.793407,11.468313,49.718678,1
0.124000,0,0,0,0,0,0,0
0.137000,93.715836,2.871475,2843.694092,44.802002,11.587001,49.722427,1
0.149000,93.716782,2.869421,2843.678955,44.845097,11.444450,49.733791,1
0.162000,93.723175,2.866069,2843.685791,44.811485,11.575282,49.731228,1
0.175000,0,0,0,0,0,0,0
0.187000,0,0,0,0,0,0,0
0.200000,0,0,0,0,0,0,0
0.212000,0,0,0,0,0,0,0
0.225000,93.727310,2.868827,2843.698486,44.794460,11.635415,49.721054,1
0.237000,93.726273,2.864164,2843.678467,44.874886,11.590533,49.735401,1
0.250000,93.722992,2.868165,2843.696045,44.793961,11.553361,49.726887,1
0.262000,93.725128,2.872173,2843.686768,44.762337,11.602869,49.713223,1
0.274000,93.725105,2.870731,2843.699219,44.833015,11.634724,49.727707,1
0.287000,93.727036,2.866921,2843.687256,44.803776,11.559131,49.722176,1
0.299000,93.721375,2.871508,2843.698486,44.855083,11.635807,49.726830,1
0.312000,93.722656,2.866682,2843.684570,44.796379,11.581448,49.726795,1
0.324000,93.724625,2.868438,2843.687500,44.791836,11.534753,49.722031,1
0.337000,93.722260,2.870054,2843.687500,44.778358,11.533536,49.714249,1
0.349000,93.719429,2.870684,2843.687500,44.845951,11.614126,49.726059,1
0.362000,93.717628,2.871403,2843.696533,44.810127,11.614739,49.727898,1
0.375000,93.721550,2.870547,2843.673828,44.832615,11.471604,49.723030,1
0.387000,93.719940,2.873123,2843.679688,44.806099,11.610274,49.721806,1
0.400000,93.715813,2.871275,2843.692627,44.801605,11.567822,49.727657,1
0.412000,93.726700,2.865656,2843.725098,44.802097,11.576213,49.725151,1
0.425000,93.727280,2.867585,2843.670654,44.803040,11.557134,49.730587,1
0.437000,93.724586,2.870098,2843.689697,44.863468,11.584388,49.736671,1
0.450000,93.725021,2.870631,2843.697510,44.779747,11.512777,49.722103,1
0.462000,93.729065,2.867794,2843.694336,44.892586,11.592875,49.743656,1
0.475000,93.728081,2.865798,2843.686279,44.782745,11.640174,49.719795,1
0.487000,93.725822,2.868566,2843.663818,44.871624,11.503145,49.731113,1
0.500000,93.723289,2.868202,2843.680908,44.779503,11.535236,49.720451,1
0.512000,93.725838,2.869829,2843.683350,44.756310,11.468066,49.716560,1
0.525000,93.719299,2.873807,2843.686035,44.743168,11.606667,49.718414,1
0.537000,93.721451,2.868065,2843.661377,44.797840,11.572426,49.725945,1
0.550000,93.712769,2.871137,2843.689941,44.831200,11.534627,49.733204,1
0.562000,93.713882,2.869211,2843.692383,44.855316,11.515426,49.730606,1
0.575000,93.717422,2.870516,2843.674805,44.845848,11.505418,49.729519,1
0.587000,93.720245,2.869056,2843.666016,44.804573,11.596639,49.721439,1
0.600000,93.724899,2.870257,2843.676025,44.835262,11.590762,49.729885,1
0.612000,93.729431,2.867709,2843.668945,44.745766,11.510456,49.713139,1
0.625000,93.729378,2.869366,2843.676514,44.771217,11.514254,49.725952,1
0.637000,93.726219,2.866847,2843.686279,44.809387,11.696548,49.723145,1
0.650000,93.727486,2.865022,2843.673828,44.901741,11.521268,49.743046,1
0.662000,93.727699,2.868913,2843.685547,44.822113,11.579865,49.732670,1
0.675000,93.728798,2.869029,2843.677979,44.796349,11.493686,49.725971,1
0.687000,93.721008,2.872005,2843.647705,44.826286,11.541821,49.719189,1
0.700000,93.723129,2.869485,2843.666260,44.879898,11.695024,49.732002,1
0.712000,93.720879,2.867247,2843.677002,44.756630,11.539772,49.714611,1
0.725000,93.719307,2.864394,2843.669434,44.725761,11.553588,49.715458,1
0.737000,93.717743,2.870165,2843.688232,44.822063,11.600451,49.729336,1
0.750000,93.718941,2.871779,2843.695801,44.871731,11.504080,49.737747,1
0.762000,93.720413,2.866414,2843.705811,44.833324,11.530346,49.723019,1
0.775000,0,0,0,0,0,0,0
0.787000,93.721443,2.868771,2843.668701,44.858170,11.572269,49.736965,1
0.800000,93.723831,2.870680,2843.651611,44.794216,11.547621,49.718220,1
0.812000,93.725349,2.865359,2843.677979,44.803963,11.604851,49.724430,1
0.825000,0,0,0,0,0,0,0
0.837000,0,0,0,0,0,0,0
0.850000,0,0,0,0,0,0,0
0.862000,0,0,0,0,0,0,0
0.875000,93.722572,2.872139,2843.667236,44.833504,11.559187,49.734978,1
0.887000,93.722397,2.863689,2843.668457,44.856911,11.639637,49.730202,1
0.900000,93.719109,2.866789,2843.723877,44.788517,11.585171,49.726120,1
0.912000,93.718269,2.868681,2843.694824,44.852394,11.666244,49.735954,1
0.925000,93.717781,2.870310,2843.707764,44.828243,11.712612,49.725811,1
0.937000,93.714706,2.870093,2843.685059,44.964855,11.557797,49.753811,1
0.950000,93.718636,2.869611,2843.683594,44.852627,11.584997,49.732510,1
0.962000,93.720924,2.868984,2843.703857,44.793503,11.514617,49.723312,1
0.975000,93.721123,2.871499,2843.677734,44.853596,11.596115,49.725922,1
0.987000,93.726135,2.869076,2843.708740,44.821808,11.569196,49.726402,1
1.000000,93.721024,2.874223,2843.697021,44.842033,11.570148,49.728077,1
1.012000,93.726242,2.870134,2843.659668,44.856201,11.551998,49.735592,1
1.025000,93.725494,2.865018,2843.689697,44.781624,11.592387,49.724998,1
1.037000,93.723785,2.866637,2843.690186,44.833977,11.584229,49.731945,1
1.050000,93.722328,2.865680,2843.671631,44.789272,11.560128,49.718014,1
1.062000,93.727135,2.869116,2843.696533,44.818649,11.574636,49.728218,1
1.075000,93.727516,2.871410,2843.687256,44.807259,11.533836,49.726147,1
1.087000,93.725395,2.872514,2843.681641,44.808277,11.539019,49.728550,1
1.100000,93.724457,2.871186,2843.704590,44.847363,11.555389,49.731422,1
1.112000,93.721497,2.870245,2843.707520,44.786022,11.604483,49.720814,1
1.125000,93.721359,2.871839,2843.686768,44.843239,11.530604,49.727680,1
1.137000,93.720497,2.872034,2843.700195,44.781635,11.530832,49.720448,1
1.150000,93.721718,2.870983,2843.692383,44.791508,11.597782,49.719292,1
1.162000,93.722351,2.873051,2843.688477,44.852329,11.656818,49.726303,1
1.175000,93.720421,2.871334,2843.682129,44.763626,11.650847,49.721142,1
1.187000,93.721016,2.868166,2843.670898,44.816753,11.591393,49.729961,1
1.200000,93.723633,2.871348,2843.697998,44.882221,11.554929,49.737602,1
1.212000,93.722900,2.871971,2843.651123,44.903992,11.591943,49.737934,1
1.225000,93.722038,2.870845,2843.694092,44.851204,11.547461,49.729305,1
1.237000,93.721321,2.867147,2843.683350,44.875328,11.620118,49.728153,1
1.250000,93.725052,2.872931,2843.689453,44.786312,11.688210,49.717602,1
1.262000,93.724693,2.870220,2843.657227,44.830769,11.607424,49.726807,1
1.275000,93.723160,2.867285,2843.677002,44.853928,11.556926,49.728111,1
1.287000,93.725594,2.870679,2843.671387,44.764553,11.510911,49.719955,1
1.300000,93.723465,2.869989,2843.679443,44.860847,11.737172,49.724873,1
1.312000,93.719330,2.870030,2843.707275,44.824467,11.637067,49.726566,1
1.325000,93.721413,2.870981,2843.681885,44.780922,11.589837,49.723598,1
1.337000,93.720245,2.870843,2843.694824,44.870064,11.625957,49.733208,1
1.350000,93.720947,2.870501,2843.677734,44.776028,11.674339,49.718258,1
