,square_model_xsens,,,,,,
,TX,TY,TZ,RX,RY,RZ,Valid
0.000000,-97.892990,4.600811,2642.204102,39.975010,3.753875,53.865555,1
0.012000,-97.892189,4.600693,2642.226562,39.993538,3.785970,53.863750,1
0.025000,-97.896736,4.600049,2642.234619,39.996170,3.779563,53.865337,1
0.037000,-97.890190,4.599468,2642.219971,39.960945,3.741916,53.862404,1
0.049000,-97.891716,4.600669,2642.207275,40.013744,3.727000,53.871490,1
0.062000,-97.889130,4.601376,2642.187744,39.946510,3.750823,53.864155,1
0.074000,-97.888176,4.602851,2642.185303,39.946499,3.731736,53.863667,1
0.087000,-97.889008,4.601819,2642.190674,39.976940,3.762524,53.861237,1
0.099000,-97.885681,4.602534,2642.189697,39.932087,3.660461,53.863461,1
0.112000,-97.888222,4.600405,2642.189453,39.960896,3.688981,53.862785,1
0.124000,-97.882271,4.602980,2642.195801,39.951897,3.735745,53.855751,1
0.137000,-97.879883,4.602656,2642.201904,39.978558,3.761525,53.864449,1
0.149000,-97.878799,4.602929,2642.195068,39.943741,3.762685,53.850777,1
0.162000,-97.880791,4.601448,2642.205811,39.969627,3.667089,53.869152,1
0.174000,-97.884979,4.597403,2642.198730,39.996044,3.715878,53.864384,1
0.187000,-97.888191,4.599953,2642.192139,39.953682,3.698204,53.868328,1
0.199000,-97.889297,4.601831,2642.200195,40.056889,3.769729,53.864117,1
0.212000,-97.885567,4.599294,2642.191406,39.969086,3.687627,53.863914,1
0.224000,-97.890442,4.601611,2642.204590,39.992870,3.728845,53.866776,1
0.237000,-97.887535,4.604109,2642.182861,39.922573,3.678348,53.862503,1
0.249000,-97.888664,4.599394,2642.187988,39.938663,3.710946,53.858585,1
0.262000,-97.888885,4.599897,2642.197754,39.960014,3.798770,53.855812,1
0.274000,-97.883865,4.604391,2642.186035,39.974369,3.699418,53.859825,1
0.287000,-97.885040,4.604910,2642.197510,39.909538,3.707252,53.853580,1
0.299000,-97.882393,4.601957,2642.192383,39.921745,3.674856,53.860332,1
0.312000,-97.881134,4.601380,2642.208496,39.960957,3.738989,53.856560,1
0.324000,-97.879860,4.599114,2642.192383,39.936199,3.738255,53.859005,1
0.337000,-97.880486,4.601586,2642.183350,39.940430,3.707189,53.857143,1
0.349000,-97.879913,4.601084,2642.186279,39.906403,3.722845,53.854897,1
0.362000,-97.883018,4.602198,2642.207275,39.896980,3.644617,53.865265,1
0.374000,-97.883347,4.603153,2642.185303,39.980244,3.714029,53.858200,1
0.387000,-97.884583,4.606133,2642.187500,39.983116,3.633166,53.869473,1
0.399000,-97.903770,4.608060,2642.146484,39.932552,3.749440,53.855564,1
0.412000,-97.920906,4.619669,2641.981445,39.989475,3.726710,53.863567,1
0.424000,-97.969078,4.649796,2641.800781,39.929890,3.784032,53.854301,1
0.437000,-98.033096,4.653940,2641.538574,39.888821,3.755474,53.852318,1
0.449000,-98.120239,4.606462,2641.250732,39.961071,3.775782,53.848824,1
0.462000,-98.219528,4.539572,2640.892334,39.890766,3.753161,53.843559,1
0.474000,-98.346024,4.491676,2640.582031,39.867340,3.774972,53.847263,1
0.487000,-98.471931,4.466784,2640.277344,39.903015,3.874487,53.839432,1
0.499000,-98.587547,4.451128,2640.010986,39.898521,3.709555,53.851685,1
0.512000,-98.697205,4.443569,2639.744141,39.962345,3.743484,53.853397,1
0.524000,-98.801796,4.427976,2639.552979,39.978764,3.876966,53.838531,1
0.537000,-98.873482,4.411190,2639.405029,40.034199,3.882111,53.841007,1
0.549000,-98.914246,4.391861,2639.308105,40.004665,3.811740,53.848488,1
0.562000,-98.927086,4.367339,2639.312988,39.966713,3.743831,53.849514,1
0.574000,-98.908859,4.359929,2639.370117,39.995625,3.762465,53.851402,1
0.587000,-98.871361,4.363424,2639.397461,39.992764,3.748805,53.851444,1
0.599000,-98.823051,4.375373,2639.413330,40.005650,3.798106,53.852432,1
0.612000,-98.778030,4.400912,2639.443359,40.023117,3.817648,53.852760,1
0.624000,-98.734024,4.389031,2639.489258,40.030636,3.882828,53.844776,1
