,square_model_xsens,,,,,,
,TX,TY,TZ,RX,RY,RZ,Valid
0.000000,-149.868835,-238.523788,2826.357910,23.885756,-17.361399,54.761616,1
0.012000,-149.862381,-238.523056,2826.343018,23.898403,-17.344553,54.751476,1
0.025000,-149.864883,-238.524078,2826.371826,23.901077,-17.339495,54.752529,1
0.037000,-149.868134,-238.522568,2826.363770,23.945932,-17.288815,54.731716,1
0.049000,-149.861786,-238.527069,2826.333252,23.833820,-17.479729,54.808060,1
0.062000,-149.865753,-238.522385,2826.339600,23.855585,-17.423315,54.780624,1
0.074000,-149.863724,-238.527283,2826.370117,23.866009,-17.339556,54.757641,1
0.087000,-149.866058,-238.528381,2826.363281,23.840305,-17.456087,54.790344,1
0.099000,-149.870605,-238.532715,2826.380127,23.891830,-17.418245,54.779160,1
0.112000,-149.868927,-238.523270,2826.377930,23.915997,-17.372078,54.759243,1
0.124000,-149.867371,-238.527481,2826.395996,23.913050,-17.435385,54.788460,1
0.137000,-149.866165,-238.526749,2826.350830,23.888456,-17.471455,54.780258,1
0.149000,-149.864883,-238.522049,2826.352539,23.873114,-17.349651,54.764153,1
0.162000,-149.866058,-238.529007,2826.369629,23.919678,-17.442892,54.769909,1
0.174000,-149.863419,-238.528442,2826.357422,23.916349,-17.434706,54.771843,1
0.187000,-149.863327,-238.525696,2826.361328,23.840767,-17.466692,54.795540,1
0.199000,-149.864471,-238.526932,2826.379639,23.860620,-17.415514,54.780945,1
0.212000,-149.864212,-238.527435,2826.361328,23.918669,-17.450912,54.778683,1
0.224000,-149.868118,-238.527313,2826.379883,23.871540,-17.401031,54.777733,1
0.237000,-149.866333,-238.526917,2826.360596,23.872530,-17.481390,54.799320,1
0.249000,-149.866119,-238.526749,2826.349365,23.911736,-17.382908,54.766964,1
0.262000,-149.869003,-238.529877,2826.374756,23.864370,-17.413754,54.776184,1
0.274000,-149.871918,-238.524200,2826.356445,23.924549,-17.372160,54.761864,1
0.287000,-149.872482,-238.528488,2826.390625,23.944931,-17.412434,54.761898,1
0.299000,-149.869568,-238.528000,2826.378418,23.875153,-17.410358,54.775913,1
0.312000,-149.866714,-238.521729,2826.358154,23.917337,-17.405710,54.770519,1
0.324000,-149.867554,-238.528458,2826.387451,23.907036,-17.288296,54.734734,1
0.337000,-149.862930,-238.527481,2826.366455,23.900219,-17.421564,54.773777,1
0.349000,-149.865204,-238.523651,2826.347412,23.847557,-17.381487,54.772800,1
0.362000,-149.867401,-238.522003,2826.357910,23.833149,-17.459404,54.789795,1
0.374000,-149.861252,-238.527618,2826.370605,23.824301,-17.470211,54.797611,1
0.387000,-149.859680,-238.529480,2826.372070,23.848640,-17.399405,54.774658,1
0.400000,-149.866226,-238.528259,2826.355225,23.870567,-17.372276,54.763062,1
0.412000,-149.869415,-238.527390,2826.383789,23.816223,-17.494663,54.808163,1
0.425000,-149.867035,-238.533279,2826.383301,23.919813,-17.401211,54.762592,1
0.437000,-149.868271,-238.527573,2826.368408,23.878120,-17.389280,54.774158,1
0.450000,-149.866043,-238.529404,2826.355469,23.817413,-17.435770,54.797016,1
0.462000,-149.868622,-238.526413,2826.368652,23.888628,-17.410040,54.769791,1
0.475000,-149.867310,-238.529800,2826.359619,23.869026,-17.346542,54.760712,1
0.487000,-149.866028,-238.528030,2826.345947,23.889799,-17.428419,54.774708,1
0.500000,-149.868973,-238.522720,2826.351318,23.880903,-17.359015,54.756420,1
0.512000,-149.869766,-238.524231,2826.363281,23.902788,-17.330463,54.754436,1
0.525000,-149.870026,-238.522903,2826.378174,23.897467,-17.432508,54.779018,1
0.537000,-149.865036,-238.529312,2826.361816,23.951082,-17.371979,54.749901,1
0.550000,-149.865479,-238.524933,2826.344482,23.867586,-17.403751,54.784462,1
0.562000,-149.866272,-238.525116,2826.380859,23.893400,-17.403997,54.775372,1
0.575000,-149.864471,-238.527451,2826.386719,23.878788,-17.515621,54.803692,1
0.587000,-149.863464,-238.528046,2826.369873,23.903387,-17.438259,54.774731,1
0.600000,-149.870911,-238.523315,2826.364502,23.927811,-17.371363,54.759327,1
0.612000,-149.868027,-238.523193,2826.381104,23.861237,-17.459440,54.795395,1
0.625000,-149.866196,-238.525253,2826.367920,23.825169,-17.412630,54.784531,1
0.637000,-149.869797,-238.525940,2826.370605,23.869400,-17.484512,54.792671,1
0.650000,-149.870071,-238.521713,2826.359619,23.910406,-17.369358,54.758884,1
0.662000,-149.865341,-238.525803,2826.350586,23.871315,-17.355530,54.758766,1
0.675000,-149.867508,-238.526779,2826.354492,23.883436,-17.418125,54.780132,1
0.687000,-149.871719,-238.523041,2826.353760,23.876368,-17.485142,54.803448,1
