,square_model_xsens,,,,,,
,TX,TY,TZ,RX,RY,RZ,Valid
0.000000,24.679417,-151.167404,2557.453613,39.539238,-6.834717,51.656738,1
0.012000,24.693184,-151.161148,2557.446533,39.530197,-6.883497,51.655190,1
0.024000,24.699665,-151.167358,2557.451172,39.579578,-6.819606,51.647812,1
0.037000,24.711658,-151.172043,2557.446289,39.550308,-6.809263,51.651657,1
0.049000,24.725014,-151.175858,2557.461670,39.500454,-6.892986,51.659496,1
0.062000,24.727736,-151.172287,2557.442383,39.538433,-6.894535,51.646030,1
0.074000,24.726002,-151.170456,2557.433105,39.510292,-6.903432,51.652805,1
0.087000,24.727053,-151.169510,2557.427246,39.506001,-6.896070,51.653419,1
0.099000,24.723042,-151.168839,2557.429199,39.496395,-6.962813,51.656361,1
0.112000,24.713943,-151.173996,2557.449219,39.548573,-6.906056,51.653831,1
0.124000,24.705652,-151.169235,2557.429932,39.549789,-6.938819,51.652149,1
0.137000,24.702337,-151.174347,2557.432617,39.487663,-6.978825,51.652023,1
0.149000,24.685755,-151.170914,2557.441406,39.548649,-6.923574,51.650291,1
0.162000,24.682928,-151.167145,2557.430176,39.552719,-6.920978,51.653755,1
0.174000,24.677971,-151.169006,2557.445068,39.486248,-6.911349,51.660961,1
0.187000,24.678556,-151.171860,2557.444580,39.584507,-6.945070,51.646069,1
0.199000,24.678394,-151.166260,2557.436279,39.569736,-6.894117,51.646832,1
0.212000,24.685911,-151.168564,2557.418701,39.518097,-6.920014,51.649029,1
0.224000,24.697409,-151.167419,2557.437500,39.515640,-6.911894,51.649124,1
0.237000,24.702765,-151.170242,2557.446045,39.577999,-6.903628,51.649082,1
0.249000,24.715351,-151.163498,2557.435303,39.530453,-6.941548,51.655087,1
0.262000,24.717508,-151.169662,2557.443604,39.576416,-6.912910,51.650768,1
0.274000,24.725277,-151.167191,2557.439453,39.566330,-6.901551,51.645340,1
0.287000,24.725828,-151.169464,2557.438232,39.534561,-6.966302,51.658844,1
0.299000,24.726990,-151.170563,2557.462891,39.550564,-6.892992,51.651768,1
0.312000,24.725040,-151.171112,2557.426025,39.489788,-6.958988,51.660080,1
0.324000,24.715195,-151.168869,2557.439697,39.569805,-6.881950,51.646339,1
0.337000,24.709087,-151.170212,2557.440186,39.548553,-6.892156,51.649475,1
0.349000,24.699255,-151.166443,2557.439453,39.555248,-6.950460,51.650959,1
0.362000,24.689770,-151.169724,2557.423340,39.589333,-6.939261,51.646030,1
0.374000,24.685631,-151.172699,2557.458252,39.533428,-6.955059,51.659485,1
0.387000,24.681807,-151.171951,2557.449707,39.503922,-6.914916,51.653263,1
0.399000,24.680065,-151.168503,2557.443848,39.540169,-6.899290,51.652802,1
0.412000,24.683760,-151.167114,2557.445068,39.590530,-6.955487,51.652313,1
0.424000,24.692774,-151.170349,2557.436768,39.548416,-6.946904,51.653027,1
0.437000,24.696188,-151.168182,2557.443359,39.533009,-6.970325,51.658150,1
0.449000,24.703493,-151.170700,2557.429688,39.558994,-6.900160,51.648319,1
0.462000,24.713301,-151.172104,2557.437256,39.574257,-6.926521,51.649094,1
0.474000,24.720600,-151.172791,2557.431396,39.547497,-6.922907,51.654064,1
0.487000,24.720045,-151.170746,2557.443115,39.494499,-6.940806,51.654358,1
0.499000,24.721901,-151.168564,2557.433594,39.523289,-6.932482,51.657211,1
0.512000,24.717447,-151.167496,2557.437500,39.497250,-6.936302,51.654018,1
0.524000,24.718296,-151.166779,2557.446045,39.577183,-6.906038,51.647755,1
0.537000,24.712057,-151.170532,2557.436035,39.537235,-6.983635,51.660336,1
0.549000,24.701017,-151.172058,2557.432617,39.478573,-6.970727,51.656933,1
0.562000,24.697824,-151.169983,2557.445312,39.558685,-6.927500,51.647694,1
