,square_model_xsens,,,,,,
,TX,TY,TZ,RX,RY,RZ,Valid
0.000000,-253.739075,-130.179596,2678.381348,32.837643,-9.633817,53.412483,1
0.012000,0,0,0,0,0,0,0
0.025000,-253.735474,-130.186279,2678.406738,32.844360,-9.693378,53.418495,1
0.037000,-253.729507,-130.184372,2678.387695,32.781731,-9.710484,53.429802,1
0.049000,-253.724442,-130.184616,2678.367920,32.756584,-9.698951,53.427986,1
0.062000,-253.719406,-130.181885,2678.369141,32.784054,-9.706436,53.416801,1
0.074000,-253.717072,-130.189011,2678.375488,32.819027,-9.689424,53.417618,1
0.087000,-253.714935,-130.183472,2678.348877,32.781956,-9.750456,53.426594,1
0.099000,0,0,0,0,0,0,0
0.112000,-253.725861,-130.182999,2678.364014,32.771183,-9.760151,53.427170,1
0.124000,-253.728729,-130.182571,2678.350830,32.835854,-9.659337,53.411655,1
0.137000,-253.740311,-130.184830,2678.412109,32.837471,-9.617033,53.404953,1
0.150000,-253.746185,-130.184845,2678.391846,32.808830,-9.698388,53.419376,1
0.162000,-253.741806,-130.187576,2678.377441,32.791740,-9.706097,53.423096,1
0.175000,-253.746124,-130.183319,2678.369385,32.781666,-9.737397,53.429188,1
0.187000,-253.742233,-130.186218,2678.403564,32.800087,-9.710342,53.418789,1
0.199000,-253.733994,-130.189392,2678.390869,32.766571,-9.702815,53.421940,1
0.212000,-253.733643,-130.187744,2678.374023,32.780632,-9.723122,53.427753,1
0.224000,-253.727219,-130.187515,2678.383057,32.799461,-9.726551,53.424160,1
0.237000,0,0,0,0,0,0,0
0.249000,-253.718140,-130.184982,2678.369141,32.773937,-9.742854,53.420353,1
0.262000,-253.713806,-130.185501,2678.352051,32.750660,-9.708838,53.418163,1
0.274000,-253.716507,-130.185455,2678.366699,32.769695,-9.765037,53.432522,1
0.287000,-253.729004,-130.184631,2678.367920,32.799641,-9.668266,53.421982,1
0.300000,-253.730499,-130.182877,2678.379639,32.880741,-9.658694,53.410599,1
0.312000,-253.734848,-130.186218,2678.395996,32.844086,-9.599487,53.402210,1
0.325000,-253.737656,-130.186096,2678.382568,32.839451,-9.698392,53.417957,1
0.337000,-253.743607,-130.188644,2678.390625,32.839012,-9.662930,53.412548,1
0.349000,-253.746628,-130.190338,2678.406250,32.811398,-9.662760,53.412132,1
0.362000,-253.741333,-130.188629,2678.373535,32.760563,-9.708604,53.423298,1
0.374000,-253.739288,-130.189148,2678.387207,32.716434,-9.767505,53.436962,1
0.387000,-253.729630,-130.191086,2678.374268,32.760761,-9.765192,53.433109,1
0.399000,-253.730164,-130.189896,2678.372314,32.779289,-9.642314,53.405128,1
0.412000,-253.729828,-130.190979,2678.382080,32.748318,-9.724048,53.415638,1
0.424000,-253.722473,-130.189529,2678.365234,32.805748,-9.688186,53.417854,1
0.437000,-253.725540,-130.191635,2678.371094,32.797909,-9.751043,53.427742,1
0.449000,-253.724121,-130.187866,2678.381836,32.803497,-9.737164,53.420963,1
0.462000,-253.722305,-130.187332,2678.351807,32.771843,-9.688799,53.420452,1
0.474000,-253.724930,-130.188675,2678.385254,32.776836,-9.740934,53.419407,1
0.487000,0,0,0,0,0,0,0
0.499000,-253.725739,-130.186401,2678.368896,32.764610,-9.757169,53.436337,1
0.512000,-253.726395,-130.186295,2678.354492,32.830910,-9.691757,53.412285,1
0.525000,-253.737732,-130.187317,2678.375000,32.843731,-9.691276,53.420368,1
0.537000,-253.739151,-130.189972,2678.388672,32.793026,-9.557718,53.404934,1
0.550000,-253.739548,-130.185654,2678.398438,32.859356,-9.563295,53.402912,1
0.562000,-253.734802,-130.192642,2678.374268,32.862125,-9.610850,53.403973,1
0.575000,-253.733582,-130.190979,2678.362305,32.787643,-9.683326,53.413029,1
0.587000,-253.731232,-130.189377,2678.361572,32.830219,-9.654047,53.404499,1
0.600000,-253.735443,-130.190582,2678.382568,32.792900,-9.673862,53.416206,1
0.612000,-253.729294,-130.185089,2678.362549,32.848473,-9.719518,53.415211,1
0.624000,-253.729034,-130.188446,2678.364502,32.733498,-9.756018,53.431507,1
0.637000,-253.728210,-130.189056,2678.367920,32.808968,-9.714226,53.419945,1
0.649000,-253.724625,-130.186142,2678.347900,32.809570,-9.669672,53.411633,1
0.662000,-253.727753,-130.186752,2678.371826,32.746948,-9.629601,53.402313,1
0.674000,-253.721573,-130.188950,2678.343994,32.792118,-9.724195,53.413364,1
0.687000,-253.720215,-130.184555,2678.365723,32.783031,-9.769065,53.427650,1
0.699000,-253.724915,-130.189499,2678.367432,32.806454,-9.757721,53.425224,1
0.712000,-253.720093,-130.189865,2678.364258,32.811920,-9.733676,53.423107,1
0.724000,-253.729111,-130.190094,2678.365479,32.775330,-9.774296,53.427723,1
0.737000,-253.729187,-130.188553,2678.371094,32.783222,-9.745590,53.430126,1
0.749000,-253.732742,-130.188766,2678.380859,32.786076,-9.829669,53.441669,1
0.762000,-253.733612,-130.186615,2678.381836,32.779232,-9.690160,53.412342,1
0.774000,-253.739166,-130.186951,2678.388428,32.788979,-9.797717,53.437599,1
0.787000,0,0,0,0,0,0,0
0.812000,0,0,0,0,0,0,0
0.825000,-253.729523,-130.189072,2678.370850,32.816124,-9.756902,53.425484,1
0.837000,-253.734940,-130.190369,2678.380371,32.816792,-9.633977,53.411682,1
0.850000,-253.732071,-130.191833,2678.400635,32.798492,-9.641409,53.420135,1
0.862000,-253.730896,-130.188324,2678.388428,32.810551,-9.674349,53.420238,1
0.875000,-253.729050,-130.190659,2678.378906,32.804485,-9.599705,53.404640,1
0.887000,-253.728119,-130.190216,2678.361328,32.800591,-9.702676,53.420174,1
0.900000,-253.724976,-130.191422,2678.363770,32.806244,-9.701493,53.418915,1
0.912000,-253.724625,-130.190109,2678.369629,32.745022,-9.711008,53.425297,1
0.925000,-253.727875,-130.189987,2678.369385,32.740501,-9.660787,53.420303,1
0.937000,0,0,0,0,0,0,0
0.950000,-253.734772,-130.188644,2678.359131,32.804558,-9.710082,53.424122,1
0.962000,-253.733688,-130.190979,2678.374756,32.785656,-9.739815,53.425232,1
0.975000,-253.737244,-130.188217,2678.344727,32.771912,-9.767839,53.427849,1
0.987000,-253.742462,-130.192093,2678.377686,32.788277,-9.661583,53.419502,1
1.000000,-253.737946,-130.188538,2678.357178,32.799507,-9.594447,53.406662,1
1.012000,-253.734650,-130.187347,2678.359131,32.838146,-9.737437,53.423725,1
1.025000,-253.736038,-130.192184,2678.368896,32.816940,-9.767815,53.431732,1
1.037000,-253.731339,-130.188904,2678.369873,32.777084,-9.769668,53.429077,1
1.050000,-253.728226,-130.192993,2678.371826,32.757423,-9.740528,53.430744,1
1.062000,-253.728958,-130.192917,2678.364990,32.794621,-9.695615,53.422676,1
1.075000,-253.725403,-130.188019,2678.356445,32.767975,-9.783997,53.441135,1
1.087000,-253.729477,-130.189972,2678.367188,32.796837,-9.830639,53.435734,1
1.100000,-253.725555,-130.188461,2678.359375,32.772568,-9.715610,53.420086,1
1.112000,-253.731216,-130.191895,2678.371826,32.790226,-9.793687,53.431732,1
1.125000,-253.731033,-130.192978,2678.365479,32.809898,-9.757719,53.425079,1
1.137000,0,0,0,0,0,0,0
1.150000,-253.728317,-130.191177,2678.343018,32.785316,-9.742146,53.427227,1
1.162000,-253.732956,-130.190720,2678.372070,32.739391,-9.755782,53.434013,1
1.175000,-253.733704,-130.188232,2678.347900,32.764103,-9.794787,53.438473,1
1.187000,-253.734543,-130.187759,2678.373535,32.821384,-9.645668,53.416042,1
1.200000,-253.740845,-130.187683,2678.374023,32.737965,-9.737069,53.434589,1
1.212000,-253.740936,-130.190689,2678.376953,32.823883,-9.634133,53.409084,1
1.225000,-253.729019,-130.188705,2678.356201,32.760960,-9.671948,53.423782,1
1.237000,-253.732727,-130.191696,2678.389648,32.783615,-9.775300,53.435284,1
1.250000,-253.732849,-130.189224,2678.389893,32.814968,-9.672206,53.410782,1
1.262000,-253.735840,-130.191345,2678.377930,32.792732,-9.682056,53.416328,1
1.275000,-253.731110,-130.188217,2678.343018,32.761105,-9.684515,53.419144,1
1.287000,-253.731339,-130.190781,2678.366943,32.764233,-9.806631,53.427673,1
1.300000,-253.729523,-130.189896,2678.368408,32.780979,-9.696828,53.408379,1
1.312000,-253.728149,-130.193588,2678.351074,32.809982,-9.608737,53.397602,1
1.325000,-253.729248,-130.188019,2678.365479,32.826202,-9.720215,53.409470,1
1.337000,-253.725662,-130.187943,2678.361328,32.803822,-9.690318,53.403572,1
1.350000,0,0,0,0,0,0,0
1.362000,-253.728485,-130.193039,2678.339844,32.775436,-9.738601,53.427101,1
1.375000,-253.732697,-130.190048,2678.377686,32.778198,-9.754792,53.431168,1
1.387000,-253.731140,-130.189301,2678.369873,32.747959,-9.746723,53.428505,1
1.400000,-253.742676,-130.184006,2678.373779,32.801277,-9.662094,53.417557,1
1.412000,-253.741852,-130.188126,2678.385986,32.875874,-9.576076,53.398453,1
1.425000,-253.736618,-130.189163,2678.363525,32.820736,-9.643410,53.411777,1
1.437000,-253.738556,-130.190842,2678.390381,32.818855,-9.667542,53.412819,1
1.450000,-253.730896,-130.191559,2678.352539,32.765896,-9.696305,53.419384,1
1.462000,-253.727982,-130.190186,2678.357666,32.737568,-9.748678,53.437866,1
1.475000,-253.733063,-130.190140,2678.358154,32.770271,-9.750240,53.432476,1
1.487000,-253.727814,-130.186417,2678.332520,32.757755,-9.738258,53.427826,1
1.500000,-253.724518,-130.190094,2678.358154,32.800125,-9.721245,53.418152,1
1.512000,-253.728088,-130.190277,2678.364014,32.763809,-9.694855,53.420303,1
1.525000,-253.733597,-130.193039,2678.371582,32.741821,-9.752420,53.437042,1
1.537000,-253.727859,-130.188614,2678.365479,32.716267,-9.678619,53.422520,1
1.550000,-253.725693,-130.188187,2678.346191,32.829128,-9.637887,53.393299,1
1.562000,-253.730331,-130.189209,2678.360840,32.772701,-9.706889,53.419575,1
1.575000,-253.732452,-130.193970,2678.349365,32.789776,-9.671449,53.408649,1
1.587000,-253.736420,-130.186859,2678.365723,32.800228,-9.697227,53.420818,1
1.600000,-253.734329,-130.188812,2678.341553,32.750435,-9.757062,53.429775,1
1.612000,-253.738220,-130.187180,2678.373535,32.758816,-9.714534,53.431381,1
1.625000,-253.731689,-130.185562,2678.340088,32.785824,-9.710862,53.415005,1
1.637000,-253.730515,-130.191376,2678.337402,32.744011,-9.756797,53.432720,1
1.650000,0,0,0,0,0,0,0
1.662000,-253.733810,-130.189590,2678.361084,32.762577,-9.682775,53.418839,1
1.675000,-253.728317,-130.192337,2678.354004,32.734394,-9.746703,53.432652,1
1.687000,-253.729630,-130.195282,2678.375488,32.838684,-9.702054,53.415638,1
1.700000,-253.736206,-130.193573,2678.406494,32.831341,-9.661366,53.418957,1
1.712000,-253.734482,-130.193207,2678.385010,32.835537,-9.693492,53.423515,1
1.725000,-253.736771,-130.192245,2678.388428,32.831833,-9.742432,53.423321,1
1.737000,-253.735748,-130.192032,2678.400879,32.847607,-9.620405,53.405624,1
1.750000,-253.731140,-130.192368,2678.392090,32.762753,-9.708501,53.421429,1
1.762000,-253.731354,-130.190506,2678.357178,32.821930,-9.721508,53.419018,1
1.775000,-253.736237,-130.190399,2678.381104,32.790741,-9.732050,53.421692,1
1.787000,0,0,0,0,0,0,0
1.800000,-253.736786,-130.187927,2678.364502,32.724796,-9.728703,53.420811,1
1.812000,-253.736572,-130.191406,2678.369873,32.815495,-9.640593,53.404118,1
1.825000,-253.732910,-130.190887,2678.347168,32.746861,-9.791757,53.430717,1
1.837000,-253.733307,-130.187454,2678.350830,32.749447,-9.752846,53.430698,1
1.850000,-253.733871,-130.192200,2678.369873,32.793480,-9.647119,53.407410,1
1.862000,-253.731323,-130.186676,2678.339844,32.751816,-9.672526,53.410576,1
1.875000,0,0,0,0,0,0,0
1.887000,-253.729065,-130.192444,2678.350830,32.789349,-9.691272,53.415913,1
1.900000,-253.728287,-130.190277,2678.357910,32.742130,-9.780689,53.432285,1
1.912000,-253.727600,-130.189514,2678.367432,32.792061,-9.609383,53.402653,1
1.925000,-253.732971,-130.188736,2678.378906,32.832836,-9.659896,53.416595,1
