,square_model_xsens,,,,,,
,TX,TY,TZ,RX,RY,RZ,Valid
0.000000,-267.626526,87.306808,2331.593750,29.292400,-1.102836,57.272846,1
0.012000,-267.620514,87.306618,2331.581543,29.304148,-1.089034,57.280045,1
0.025000,-267.602478,87.301071,2331.609619,29.303444,-1.131335,57.282269,1
0.037000,-267.565521,87.302803,2331.592529,29.290720,-1.095604,57.275112,1
0.049000,-267.525879,87.297379,2331.571289,29.339293,-1.121851,57.273445,1
0.062000,-267.491150,87.298248,2331.588379,29.317259,-1.173838,57.285461,1
0.074000,-267.455444,87.298599,2331.575928,29.276449,-1.142602,57.281044,1
0.087000,-267.419800,87.292931,2331.570801,29.270695,-1.128915,57.279297,1
0.099000,-267.403320,87.293831,2331.560303,29.271149,-1.110213,57.271072,1
0.112000,-267.395447,87.291595,2331.559326,29.237127,-1.122343,57.275414,1
0.124000,-267.406006,87.291931,2331.581299,29.303253,-1.107555,57.268345,1
0.137000,-267.427795,87.292404,2331.561523,29.244337,-1.135907,57.274635,1
0.149000,-267.459351,87.296921,2331.581055,29.282326,-1.117778,57.274078,1
0.162000,-267.495178,87.302979,2331.583008,29.308563,-1.110293,57.268105,1
0.174000,-267.529816,87.300240,2331.569580,29.337841,-1.105623,57.278408,1
0.187000,-267.563721,87.300682,2331.586426,29.270134,-1.143977,57.278320,1
0.199000,-267.584442,87.303307,2331.574951,29.312153,-1.096310,57.268955,1
0.212000,-267.599060,87.302528,2331.591797,29.325157,-1.079169,57.267056,1
0.224000,-267.598572,87.304291,2331.572754,29.301987,-1.093583,57.269611,1
0.237000,-267.585907,87.309006,2331.588379,29.249052,-1.213575,57.296669,1
0.249000,-267.568756,87.309166,2331.583008,29.272898,-1.127381,57.280334,1
0.262000,-267.534119,87.300262,2331.571533,29.311529,-1.102550,57.269135,1
0.274000,-267.509003,87.297539,2331.595215,29.275127,-1.166216,57.281963,1
0.287000,-267.473022,87.292519,2331.561768,29.264698,-1.141407,57.281010,1
0.300000,-267.446136,87.295807,2331.584717,29.264872,-1.118777,57.275970,1
0.312000,-267.427216,87.298347,2331.588623,29.288548,-1.088692,57.268803,1
0.325000,-267.419495,87.296806,2331.582275,29.318832,-1.108329,57.276505,1
0.337000,-267.419067,87.295319,2331.560791,29.289669,-1.171858,57.287319,1
0.350000,-267.432892,87.291710,2331.571289,29.284256,-1.077764,57.268894,1
0.362000,-267.453918,87.294960,2331.579102,29.289293,-1.145584,57.281231,1
0.375000,-267.482758,87.295822,2331.560303,29.307144,-1.065962,57.267006,1
0.387000,-267.513184,87.300095,2331.577881,29.294819,-1.070345,57.263885,1
0.400000,-267.543274,87.304077,2331.578369,29.308372,-1.130179,57.284428,1
0.412000,-267.564941,87.303940,2331.603271,29.280619,-1.152608,57.287384,1
0.425000,-267.580933,87.302414,2331.573486,29.267313,-1.104344,57.275166,1
0.437000,-267.580048,87.304306,2331.587402,29.277544,-1.133411,57.278431,1
0.450000,-267.579285,87.303963,2331.584961,29.265350,-1.152981,57.289776,1
0.462000,-267.564270,87.297562,2331.584961,29.323639,-1.079190,57.263481,1
0.475000,-267.537781,87.298920,2331.572266,29.309711,-1.118683,57.278820,1
0.487000,-267.513397,87.300133,2331.573730,29.320438,-1.054286,57.262577,1
0.500000,-267.488251,87.300980,2331.563965,29.302601,-1.164488,57.280212,1
0.512000,-267.469574,87.297356,2331.583740,29.332651,-1.167668,57.284386,1
0.525000,-267.448730,87.293877,2331.574707,29.304125,-1.109222,57.281593,1
0.537000,-267.437775,87.292381,2331.573730,29.327415,-1.083345,57.272743,1
0.550000,-267.429688,87.294044,2331.552979,29.327358,-1.112344,57.275200,1
0.562000,-267.439148,87.296959,2331.582520,29.308481,-1.146448,57.284912,1
0.575000,-267.458588,87.293404,2331.565186,29.286785,-1.109134,57.277325,1
0.587000,-267.476410,87.296684,2331.585938,29.285614,-1.155069,57.286232,1
0.600000,-267.505035,87.295738,2331.576904,29.304863,-1.103537,57.273930,1
0.612000,-267.528381,87.297249,2331.577881,29.276649,-1.146235,57.286640,1
0.625000,-267.547607,87.300537,2331.578857,29.305283,-1.138997,57.279419,1
0.637000,-267.564087,87.300453,2331.592773,29.268877,-1.108409,57.276291,1
0.650000,-267.571381,87.302864,2331.588379,29.332346,-1.062853,57.265209,1
0.662000,-267.565155,87.306992,2331.589844,29.288206,-1.112565,57.279392,1
0.675000,-267.556671,87.302887,2331.589111,29.311119,-1.116621,57.277088,1
0.687000,-267.545593,87.295876,2331.582275,29.324263,-1.076713,57.261398,1
0.700000,-267.521729,87.297379,2331.580322,29.315233,-1.103837,57.273586,1
0.712000,-267.498993,87.295372,2331.568115,29.313171,-1.069889,57.267105,1
0.725000,-267.479340,87.297348,2331.578613,29.280542,-1.043946,57.260426,1
0.737000,-267.460846,87.295250,2331.572998,29.247328,-1.146214,57.284191,1
0.750000,-267.450745,87.297295,2331.573730,29.325783,-1.148132,57.281696,1
0.762000,-267.448517,87.294510,2331.568115,29.342766,-1.086598,57.270081,1
0.775000,-267.451599,87.292076,2331.581055,29.298941,-1.142802,57.286343,1
0.787000,-267.467102,87.295738,2331.596191,29.289915,-1.048217,57.259171,1
0.800000,-267.483002,87.292145,2331.591797,29.291782,-1.141955,57.284954,1
0.812000,0,0,0,0,0,0,0
0.825000,-267.515869,87.299225,2331.569092,29.363121,-0.995210,57.252209,1
0.837000,-267.539001,87.303688,2331.578369,29.294958,-1.069924,57.258930,1
0.850000,-267.551544,87.301247,2331.606201,29.319199,-1.087130,57.269718,1
0.862000,-267.561310,87.297699,2331.594482,29.334328,-1.073194,57.266449,1
0.875000,-267.562286,87.297035,2331.592285,29.317699,-1.055510,57.269039,1
0.887000,-267.557159,87.298607,2331.604004,29.320360,-1.086943,57.267200,1
0.900000,-267.541473,87.298790,2331.587646,29.327549,-1.089936,57.271698,1
0.912000,-267.525238,87.301132,2331.583252,29.309090,-1.110651,57.274231,1
0.925000,-267.507996,87.297028,2331.572998,29.307732,-1.078295,57.268444,1
0.937000,-267.489258,87.293190,2331.573975,29.296474,-1.113223,57.276455,1
0.950000,-267.476044,87.292244,2331.594482,29.339062,-1.085230,57.267685,1
0.962000,-267.462219,87.293922,2331.589600,29.277771,-1.091891,57.272552,1
0.975000,0,0,0,0,0,0,0
0.987000,-267.458435,87.292824,2331.579590,29.300997,-1.102731,57.267921,1
1.000000,-267.467926,87.294144,2331.610840,29.315086,-1.082079,57.268185,1
1.012000,-267.481628,87.291763,2331.579590,29.302025,-1.093953,57.269257,1
1.025000,-267.496277,87.293694,2331.583984,29.293957,-1.087774,57.269001,1
