,parent_frame,child_frame,posx,posy,posz,rotx,roty,rotz,rotw
0,base,tool0_controller,0.165985600736,-0.810073485611,0.299990107626,0.7070325818,6.96061289327e-05,6.9566351593e-05,0.707180965941
1,base,tool0_controller,0.166031600782,-0.810064799758,0.299981064911,0.707052686315,0.000101465884468,9.36239929231e-05,0.707160858443
2,upper_arm_link,forearm_link,-0.6127,0.0,0.0,0.0,0.0,0.786441429725,0.617664858651
3,base,tool0_controller,0.165989755553,-0.810072980093,0.300033476358,0.707006642125,6.9509081518e-05,6.33619062341e-05,0.707206899815
4,base,tool0_controller,0.165977212344,-0.810060058321,0.300005068693,0.707029194863,8.25054383126e-05,5.94418776906e-05,0.707184351687
5,base,tool0_controller,0.165999113314,-0.810052250612,0.299981874583,0.707041039853,8.14378203937e-05,7.01365285383e-05,0.707172508242
6,base,tool0_controller,0.166056745603,-0.810061970814,0.300045868911,0.707005144159,8.29280650886e-05,0.000108473749942,0.707208390426
7,base,tool0_controller,0.165968183762,-0.810086009678,0.300071173685,0.707002134586,6.32907505037e-05,3.65316747842e-05,0.707211408527
8,base,tool0_controller,0.16601115028,-0.810065187643,0.300013661483,0.707022249559,9.32465594626e-05,7.84482986674e-05,0.707191292211
9,base,tool0_controller,0.166007163389,-0.810085488168,0.300077729377,0.706988869295,0.000106711548044,6.44383939975e-05,0.707224662433
10,base,tool0_controller,0.165973724886,-0.810086475051,0.300023256796,0.707022073983,7.30091841482e-05,7.88370164537e-05,0.70719147008
11,base,tool0_controller,0.166014528117,-0.810069923595,0.30004908859,0.707004699524,8.03613449135e-05,7.95994704194e-05,0.707208839069
12,base,tool0_controller,0.16598682023,-0.810056777485,0.300062352595,0.706994163968,4.37152672775e-05,8.37364210948e-05,0.707219374164
13,base,tool0_controller,0.166012481019,-0.810059521746,0.300010609938,0.707023471126,7.28408477038e-05,9.24451546743e-05,0.707190071639
14,upper_arm_link,forearm_link,-0.6127,0.0,0.0,0.0,0.0,0.786448792808,0.617655483495
15,base,tool0_controller,0.166027837343,-0.810052270511,0.300032208428,0.70701079042,8.01245321394e-05,9.12788024587e-05,0.707202748494
16,base,tool0_controller,0.166015753307,-0.81005364369,0.300000222626,0.707040927341,0.000102368261225,9.65486106115e-05,0.7071726149
