,parent_frame,child_frame,posx,posy,posz,rotx,roty,rotz,rotw
0,base,tool0_controller,-3.31927593023e-05,-0.810104158975,0.300104088956,0.70695891819,4.6537302297e-05,4.51434533483e-05,0.707254610298
1,base,tool0_controller,-2.23046519336e-05,-0.810098300423,0.300076349241,0.706971486904,7.45535787665e-05,5.61553896461e-05,0.707242043428
2,base,tool0_controller,-4.3271847953e-05,-0.81007606578,0.300069143863,0.706989849566,5.9265871265e-05,8.56041782232e-05,0.70722368581
3,upper_arm_link,forearm_link,-0.6127,0.0,0.0,0.0,0.0,0.798763430545,0.60164522937
4,base,tool0_controller,-5.11522589253e-05,-0.81006000193,0.299985473862,0.707023737493,7.22710740925e-05,4.83864762962e-05,0.707189809781
5,base,tool0_controller,-4.11112984265e-05,-0.810079374331,0.3000958564,0.706998649373,5.04240534405e-05,3.88573425469e-05,0.707214893602
6,base,tool0_controller,-3.33947805611e-05,-0.810099446002,0.300062169985,0.706974603576,7.08629194394e-05,6.52281985385e-05,0.707238927536
7,base,tool0_controller,-5.94681835344e-05,-0.810078984997,0.300057208881,0.706996089913,6.6336768732e-05,5.24102573289e-05,0.707217450081
8,base,tool0_controller,-7.66940018996e-06,-0.810088452457,0.300040219194,0.707011174057,6.93541560498e-05,6.86842372268e-05,0.707202368654
9,base,tool0_controller,-5.76448121008e-05,-0.810098263646,0.300039005702,0.706990333582,6.47787895962e-05,2.68436109139e-05,0.707223206142
10,base,tool0_controller,-8.00536876035e-05,-0.81007815833,0.300039922294,0.706997870982,1.07975130742e-05,4.95911480243e-05,0.707215672798
11,base,tool0_controller,-3.4063983665e-05,-0.810087272363,0.300047942973,0.706994577294,5.67693289906e-05,5.58021513359e-05,0.707218962798
12,base,tool0_controller,-8.42882110234e-05,-0.810097791274,0.300054888858,0.706991570124,4.25066113145e-05,2.31223316713e-05,0.707221971825
13,base,tool0_controller,-4.93743116284e-05,-0.810093770715,0.300045961611,0.706999653822,3.90768727035e-05,4.0742733318e-05,0.70721389007
14,upper_arm_link,forearm_link,-0.6127,0.0,0.0,0.0,0.0,0.798754680413,0.601656846149
