,Model 1,,,,,,
,TX,TY,TZ,RX,RY,RZ,Valid
0.000000,-32.063919,66.754150,2786.643066,3.472558,12.759968,-8.947821,1
0.012000,-32.067272,66.750366,2786.663086,3.548450,12.787837,-8.936119,1
0.025000,-32.065609,66.748901,2786.647461,3.491587,12.704902,-8.938126,1
0.037000,-32.058044,66.749207,2786.654053,3.501216,12.699640,-8.932358,1
0.049000,-32.051155,66.753937,2786.657959,3.517059,12.807477,-8.936411,1
0.062000,-32.037235,66.753510,2786.671387,3.476909,12.715757,-8.939838,1
0.074000,-32.020267,66.755905,2786.669189,3.497009,12.758049,-8.939791,1
0.087000,-32.006901,66.754379,2786.656738,3.557077,12.635171,-8.904111,1
0.099000,-32.005077,66.753265,2786.654297,3.481815,12.740994,-8.945254,1
0.112000,-32.003025,66.758301,2786.652588,3.463173,12.710196,-8.945495,1
0.124000,-32.000484,66.753571,2786.656494,3.493849,12.749866,-8.939128,1
0.137000,-32.010780,66.755890,2786.650146,3.492797,12.763491,-8.932920,1
0.149000,-32.026596,66.755928,2786.631348,3.473572,12.731702,-8.939592,1
0.162000,-32.038277,66.754120,2786.649414,3.521062,12.759670,-8.934236,1
0.174000,-32.052902,66.754356,2786.646973,3.470224,12.741945,-8.938362,1
0.187000,-32.059525,66.751831,2786.653809,3.480614,12.689333,-8.934916,1
0.199000,-32.071285,66.754738,2786.643311,3.545200,12.709462,-8.921065,1
0.212000,-32.074074,66.756676,2786.651855,3.484068,12.780356,-8.945283,1
0.224000,-32.068752,66.752274,2786.641602,3.417417,12.662052,-8.934521,1
0.237000,-32.057457,66.758293,2786.654297,3.491251,12.825302,-8.947677,1
0.249000,-32.045429,66.753654,2786.634277,3.494790,12.814547,-8.943160,1
0.274000,-32.015682,66.753128,2786.630615,3.523788,12.723895,-8.933412,1
0.287000,-32.008175,66.751503,2786.657471,3.478600,12.804449,-8.954051,1
0.299000,-32.001530,66.755936,2786.659912,3.566241,12.753109,-8.919243,1
0.312000,-32.002621,66.752029,2786.630615,3.498926,12.729080,-8.935839,1
0.324000,-32.005997,66.753738,2786.660645,3.541196,12.806624,-8.933869,1
0.337000,-32.011898,66.755409,2786.663818,3.560873,12.783501,-8.922990,1
0.349000,-32.027969,66.751366,2786.649658,3.507760,12.782796,-8.943896,1
0.362000,-32.039528,66.751572,2786.653564,3.392092,12.760572,-8.966998,1
0.375000,-32.046913,66.749146,2786.653809,3.446458,12.777700,-8.954918,1
0.387000,-32.052555,66.749092,2786.627686,3.507468,12.717514,-8.928521,1
0.400000,-32.059471,66.750099,2786.661377,3.539494,12.723679,-8.920979,1
0.412000,-32.058891,66.752655,2786.661377,3.515250,12.804610,-8.936756,1
0.425000,-32.052795,66.751991,2786.657471,3.467307,12.689915,-8.936888,1
0.437000,-32.049011,66.754105,2786.660889,3.554941,12.726785,-8.922661,1
0.450000,-32.042862,66.752556,2786.640625,3.553919,12.676478,-8.907428,1
0.462000,-32.034119,66.750648,2786.633789,3.466377,12.774013,-8.943742,1
0.475000,-32.029587,66.753662,2786.632812,3.492896,12.728287,-8.935664,1
0.487000,-32.021694,66.751488,2786.657715,3.538410,12.735172,-8.929623,1
0.500000,-32.016396,66.753105,2786.651123,3.526991,12.763900,-8.925411,1
0.512000,-32.017334,66.754158,2786.663086,3.484294,12.667848,-8.929130,1
0.525000,-32.020542,66.750679,2786.669678,3.534358,12.825307,-8.935686,1
0.537000,-32.023312,66.753761,2786.653320,3.482366,12.745557,-8.940054,1
0.550000,-32.027988,66.747681,2786.667725,3.512636,12.776083,-8.939198,1
0.562000,-32.028801,66.750435,2786.654053,3.572601,12.689545,-8.909773,1
0.575000,-32.036831,66.751114,2786.655273,3.477368,12.691588,-8.934755,1
0.587000,-32.040237,66.745956,2786.631836,3.456314,12.702148,-8.941497,1
0.600000,-32.046196,66.750214,2786.636230,3.522272,12.776016,-8.925077,1
0.612000,-32.048923,66.747978,2786.662109,3.481881,12.702563,-8.932949,1
0.625000,-32.052166,66.748840,2786.654785,3.435183,12.741634,-8.956681,1
0.637000,-32.050278,66.748650,2786.626709,3.489955,12.759202,-8.937537,1
0.650000,-32.048164,66.748886,2786.649658,3.506324,12.804886,-8.951845,1
0.662000,-32.042843,66.750008,2786.631592,3.534942,12.752851,-8.926363,1
0.675000,-32.038639,66.748947,2786.641113,3.520934,12.722428,-8.924159,1
0.687000,-32.035828,66.746346,2786.639160,3.511482,12.744950,-8.935586,1
0.700000,-32.029076,66.749580,2786.640381,3.474123,12.750889,-8.935261,1
0.712000,-32.021770,66.746719,2786.648926,3.511970,12.675879,-8.922185,1
0.725000,-32.017467,66.747467,2786.654541,3.460328,12.715960,-8.938696,1
0.737000,-32.017982,66.748123,2786.650635,3.536531,12.766978,-8.924476,1
0.750000,-32.016087,66.747452,2786.659424,3.537890,12.702127,-8.919374,1
0.762000,-32.021648,66.748810,2786.649170,3.605186,12.733521,-8.902945,1
0.775000,-32.029697,66.748650,2786.649170,3.506288,12.754802,-8.942402,1
0.787000,-32.036873,66.744492,2786.636719,3.561621,12.827382,-8.921871,1
0.800000,-32.045464,66.748955,2786.644287,3.521208,12.795009,-8.934473,1
0.812000,-32.048786,66.747612,2786.630127,3.483174,12.775561,-8.940413,1
0.825000,-32.048820,66.748970,2786.632812,3.529770,12.710296,-8.922069,1
0.837000,-32.049335,66.749924,2786.661133,3.532309,12.817781,-8.934218,1
0.850000,-32.049484,66.745193,2786.627441,3.495496,12.748652,-8.936896,1
0.862000,-32.046623,66.746376,2786.629150,3.487825,12.735016,-8.937873,1
0.875000,-32.041725,66.742470,2786.654297,3.517179,12.763916,-8.934823,1
0.887000,-32.032108,66.745369,2786.662354,3.437696,12.822119,-8.960197,1
0.900000,-32.028008,66.745010,2786.628906,3.514130,12.774559,-8.934679,1
0.912000,-32.022163,66.745796,2786.649658,3.589578,12.821490,-8.924507,1
0.925000,-32.019497,66.742729,2786.625732,3.504104,12.742477,-8.931509,1
0.937000,-32.021603,66.743095,2786.658691,3.518958,12.678866,-8.918242,1
0.950000,-32.019794,66.742874,2786.627441,3.485474,12.795092,-8.946877,1
0.962000,-32.024139,66.745255,2786.651611,3.554693,12.789892,-8.927981,1
0.975000,-32.031868,66.747520,2786.641602,3.429456,12.771196,-8.962245,1
0.987000,-32.034668,66.743164,2786.616211,3.485669,12.679436,-8.934226,1
1.000000,-32.040165,66.744453,2786.646729,3.474636,12.709978,-8.934585,1
1.012000,-32.044022,66.747131,2786.622559,3.506133,12.777661,-8.945176,1
1.025000,-32.043221,66.746582,2786.630859,3.566900,12.733406,-8.924001,1
1.037000,-32.046417,66.746834,2786.637451,3.481822,12.716943,-8.937878,1
1.050000,-32.045685,66.744637,2786.651611,3.586496,12.774147,-8.913147,1
1.062000,-32.044228,66.745384,2786.631592,3.476630,12.761004,-8.933160,1
1.075000,-32.040096,66.748901,2786.641846,3.493818,12.731159,-8.941376,1
1.087000,-32.033634,66.744118,2786.653564,3.526850,12.804855,-8.942304,1
1.100000,-32.034634,66.745895,2786.628662,3.482338,12.787773,-8.947410,1
1.112000,-32.029011,66.741806,2786.645264,3.456618,12.730482,-8.950025,1
1.125000,-32.026249,66.742470,2786.658936,3.470479,12.790904,-8.947837,1
1.137000,-32.024616,66.745567,2786.654541,3.504012,12.712800,-8.926353,1
1.150000,-32.029518,66.746956,2786.663330,3.470276,12.746904,-8.948991,1
1.162000,-32.027412,66.744156,2786.624268,3.583142,12.747139,-8.913234,1
1.175000,-32.027264,66.745644,2786.627197,3.508847,12.793590,-8.948717,1
1.187000,-32.036366,66.744102,2786.657715,3.451409,12.698267,-8.931712,1
1.200000,-32.035168,66.747429,2786.636963,3.557750,12.759912,-8.914659,1
1.212000,-32.035679,66.740829,2786.638184,3.556804,12.756307,-8.925847,1
1.225000,-32.043087,66.745514,2786.630859,3.493008,12.760840,-8.936367,1
1.237000,-32.049107,66.746895,2786.649170,3.520283,12.766090,-8.928715,1
1.250000,-32.045242,66.741440,2786.619629,3.538035,12.743504,-8.929410,1
1.262000,-32.043777,66.745110,2786.625488,3.542679,12.825435,-8.934104,1
1.275000,-32.043648,66.744240,2786.642090,3.504171,12.751159,-8.937032,1
1.287000,-32.039688,66.745247,2786.645020,3.512438,12.728035,-8.925037,1
1.300000,-32.039055,66.746269,2786.644531,3.376851,12.726250,-8.956774,1
1.312000,-32.033173,66.745567,2786.642090,3.513371,12.731427,-8.929708,1
1.325000,-32.028545,66.744354,2786.620117,3.498456,12.711593,-8.929976,1
1.337000,-32.027168,66.744125,2786.641357,3.550345,12.754754,-8.927889,1
1.350000,-32.020817,66.747337,2786.633057,3.552278,12.761560,-8.922327,1
1.362000,-32.020882,66.745178,2786.646729,3.449368,12.780076,-8.953607,1
1.375000,-32.025921,66.748680,2786.655518,3.469462,12.714599,-8.946326,1
1.387000,-32.029526,66.741241,2786.622803,3.537633,12.725017,-8.926867,1
