,Model 1,,,,,,
0.562000,197.036713,-239.245499,3199.457764,19.641445,9.466838,-8.449263,1
0.574000,197.040085,-239.248520,3199.499023,19.636833,9.563508,-8.445910,1
0.587000,197.035919,-239.253281,3199.469971,19.532400,9.539394,-8.461617,1
0.599000,197.036057,-239.246658,3199.440430,19.680725,9.443580,-8.452534,1
0.612000,197.039032,-239.249725,3199.471924,19.593069,9.527443,-8.452044,1
0.624000,197.038300,-239.252731,3199.458984,19.634783,9.445761,-8.459731,1
0.637000,197.038605,-239.252518,3199.464111,19.549820,9.528096,-8.453462,1
0.649000,197.039474,-239.255051,3199.471680,19.640413,9.490697,-8.455499,1
0.662000,197.039124,-239.249130,3199.464844,19.585081,9.491532,-8.456765,1
0.674000,197.039841,-239.249527,3199.475098,19.602858,9.518087,-8.462471,1
0.687000,197.040115,-239.252274,3199.466797,19.618235,9.470942,-8.447285,1
0.699000,197.044510,-239.251053,3199.453613,19.678492,9.504286,-8.444286,1
0.712000,197.037933,-239.252380,3199.483887,19.616617,9.603889,-8.438687,1
0.724000,197.035629,-239.251755,3199.460693,19.643038,9.403205,-8.458544,1
0.737000,197.043594,-239.252548,3199.461914,19.606447,9.431331,-8.459501,1
0.750000,197.036301,-239.251862,3199.462402,19.796177,9.454839,-8.422854,1
0.762000,197.038727,-239.253586,3199.472412,19.639740,9.514729,-8.446210,1
0.775000,197.040787,-239.251007,3199.445801,19.568552,9.486525,-8.465171,1
0.787000,197.038986,-239.252884,3199.487061,19.558195,9.511681,-8.466547,1
0.799000,197.041153,-239.254684,3199.461182,19.617422,9.432236,-8.448745,1
0.812000,197.041214,-239.257202,3199.449463,19.603374,9.582287,-8.457230,1
0.825000,197.039413,-239.253357,3199.469482,19.496185,9.422416,-8.483150,1
0.837000,197.035019,-239.253479,3199.455811,19.561756,9.436848,-8.462652,1
0.850000,197.035568,-239.251648,3199.472168,19.601593,9.418062,-8.447621,1
0.862000,197.039490,-239.254898,3199.459229,19.641994,9.566411,-8.444327,1
0.875000,197.041336,-239.249985,3199.454346,19.530046,9.515039,-8.463336,1
0.887000,197.041855,-239.252594,3199.465576,19.538843,9.453238,-8.461182,1
0.900000,197.037201,-239.254181,3199.454346,19.708769,9.557245,-8.431782,1
0.912000,197.039246,-239.253357,3199.482178,19.517868,9.558508,-8.474941,1
0.925000,197.040756,-239.252518,3199.470459,19.619722,9.386638,-8.457371,1
0.937000,197.040939,-239.254776,3199.468750,19.563766,9.455751,-8.470783,1
0.950000,197.038437,-239.251236,3199.462402,19.575640,9.445549,-8.467547,1
0.962000,197.040039,-239.253860,3199.456299,19.559008,9.469085,-8.457486,1
0.975000,197.041534,-239.251923,3199.474854,19.547592,9.479017,-8.469495,1
0.987000,197.038116,-239.256989,3199.464111,19.541885,9.420733,-8.469256,1
1.000000,197.038040,-239.257874,3199.454346,19.666920,9.462831,-8.445251,1
1.012000,197.038147,-239.260483,3199.484619,19.504480,9.505035,-8.467926,1
1.025000,197.037750,-239.250961,3199.434570,19.618820,9.431393,-8.459693,1
1.037000,197.040894,-239.254440,3199.473877,19.672123,9.515571,-8.438224,1
1.050000,197.042404,-239.259689,3199.505371,19.711971,9.428133,-8.436551,1
1.062000,197.039337,-239.251556,3199.444824,19.610268,9.452553,-8.446466,1
1.075000,197.040268,-239.256317,3199.484619,19.635313,9.518909,-8.452467,1
1.087000,197.041840,-239.256836,3199.445557,19.604572,9.521896,-8.453092,1
1.100000,197.045654,-239.259079,3199.472168,19.716162,9.460688,-8.426259,1
1.112000,197.041763,-239.255615,3199.445557,19.475971,9.538937,-8.487115,1
1.125000,197.037445,-239.263916,3199.467529,19.518866,9.434568,-8.473953,1
1.137000,197.036224,-239.255890,3199.458740,19.701492,9.509606,-8.429878,1
1.150000,197.037430,-239.255310,3199.452148,19.634043,9.526188,-8.448479,1
1.162000,197.038666,-239.255081,3199.438232,19.726675,9.474333,-8.444198,1
1.175000,197.040985,-239.257172,3199.463379,19.599590,9.395034,-8.462810,1
1.187000,197.041443,-239.259720,3199.469971,19.578606,9.469601,-8.455736,1
1.200000,197.045059,-239.258286,3199.472412,19.708666,9.492149,-8.436314,1
1.212000,197.039337,-239.256912,3199.473633,19.611221,9.432720,-8.463845,1
1.225000,197.046371,-239.259567,3199.461914,19.588982,9.470944,-8.461411,1
1.237000,197.042038,-239.260666,3199.503662,19.513317,9.366240,-8.485424,1
1.250000,197.043686,-239.265884,3199.491943,19.577356,9.407818,-8.457750,1
1.262000,197.043488,-239.262100,3199.491455,19.665342,9.459006,-8.450249,1
1.275000,197.044510,-239.261108,3199.482666,19.646664,9.527261,-8.455338,1
1.287000,197.041031,-239.263397,3199.471191,19.591011,9.407396,-8.455408,1
1.300000,197.042999,-239.258713,3199.467041,19.590946,9.461560,-8.457734,1
1.312000,197.039581,-239.261063,3199.452881,19.592779,9.515403,-8.458149,1
1.325000,197.045395,-239.262863,3199.488281,19.598188,9.420115,-8.459673,1
1.337000,197.041489,-239.254211,3199.452637,19.577715,9.479102,-8.456557,1
1.350000,197.043259,-239.261230,3199.445801,19.632572,9.366737,-8.446259,1
1.362000,197.039337,-239.262314,3199.446045,19.575039,9.442682,-8.470639,1
1.375000,197.041931,-239.262177,3199.486816,19.591415,9.415878,-8.454800,1
1.387000,197.044708,-239.260468,3199.474365,19.602394,9.495202,-8.456682,1
1.400000,197.041351,-239.259674,3199.474609,19.671907,9.562422,-8.447516,1
1.412000,197.045944,-239.262573,3199.501709,19.518738,9.461226,-8.474868,1
1.425000,197.041092,-239.263153,3199.491943,19.666269,9.483018,-8.446101,1
1.437000,197.039047,-239.262756,3199.462891,19.483595,9.380960,-8.487150,1
1.450000,197.047134,-239.261169,3199.470215,19.495028,9.500396,-8.471606,1
1.462000,197.044998,-239.260910,3199.481689,19.543962,9.442599,-8.467134,1
1.475000,197.044846,-239.259903,3199.457764,19.682158,9.438374,-8.436402,1
1.487000,197.043198,-239.264008,3199.491455,19.613436,9.545730,-8.448025,1
1.500000,197.041916,-239.258148,3199.480713,19.595123,9.531531,-8.454593,1
1.512000,197.038651,-239.263000,3199.456543,19.658606,9.518159,-8.442341,1
1.525000,197.043488,-239.261261,3199.467041,19.713087,9.448332,-8.436161,1
1.537000,197.040466,-239.266052,3199.462402,19.621037,9.431511,-8.449561,1
1.550000,197.042603,-239.264648,3199.479492,19.638109,9.546787,-8.446438,1
1.562000,197.046005,-239.264969,3199.489014,19.570890,9.486941,-8.459197,1
1.575000,197.042435,-239.262573,3199.464844,19.509706,9.553338,-8.478150,1
1.587000,197.040222,-239.261093,3199.454590,19.732639,9.528891,-8.429795,1
1.600000,197.043762,-239.265732,3199.492432,19.637287,9.460908,-8.445553,1
1.612000,197.042480,-239.259445,3199.483154,19.606583,9.474554,-8.450731,1
1.625000,197.041641,-239.262863,3199.493408,19.667812,9.540337,-8.436425,1
1.637000,197.043015,-239.261642,3199.479980,19.616533,9.472688,-8.450744,1
1.650000,197.040863,-239.262604,3199.481201,19.533056,9.480955,-8.467457,1
1.662000,197.040909,-239.262527,3199.468750,19.493959,9.568461,-8.470033,1
1.675000,197.042053,-239.259277,3199.460693,19.722836,9.440652,-8.431795,1
1.687000,197.040451,-239.258026,3199.427979,19.664850,9.465976,-8.442278,1
1.700000,197.043503,-239.261047,3199.482910,19.618008,9.488347,-8.454129,1
1.712000,197.042633,-239.257263,3199.457275,19.649252,9.428943,-8.455940,1
1.725000,197.039001,-239.261795,3199.457764,19.652615,9.469881,-8.445356,1
1.737000,197.040482,-239.263901,3199.473633,19.591887,9.497673,-8.458687,1
1.750000,197.041412,-239.260391,3199.476807,19.604620,9.505453,-8.453787,1
1.762000,197.046204,-239.263199,3199.494873,19.484398,9.447728,-8.470842,1
1.775000,197.043365,-239.265579,3199.489014,19.656496,9.490026,-8.441317,1
1.787000,197.045517,-239.262527,3199.493652,19.632097,9.553153,-8.444779,1
1.800000,197.038544,-239.260849,3199.481445,19.578568,9.380378,-8.477496,1
1.812000,197.045273,-239.259232,3199.474609,19.590593,9.487347,-8.456354,1
1.825000,197.046112,-239.260941,3199.479004,19.635498,9.445964,-8.450424,1
1.837000,197.039093,-239.256424,3199.431641,19.607683,9.562433,-8.464972,1
1.850000,197.036484,-239.258438,3199.418701,19.545790,9.462676,-8.473042,1
1.862000,197.042969,-239.260208,3199.448242,19.601246,9.524750,-8.453307,1
1.875000,197.042465,-239.260330,3199.480713,19.777227,9.544539,-8.422770,1
1.887000,197.040466,-239.259354,3199.458984,19.515472,9.492789,-8.476625,1
1.900000,197.042206,-239.263138,3199.489746,19.630985,9.492385,-8.441589,1
1.912000,197.037521,-239.259872,3199.472900,19.703300,9.446928,-8.444839,1
1.925000,197.039566,-239.262054,3199.500732,19.557962,9.542012,-8.465184,1
1.937000,197.042709,-239.259048,3199.512207,19.621094,9.529580,-8.444070,1
1.950000,197.041275,-239.261566,3199.475098,19.499882,9.472710,-8.472138,1
1.962000,197.042801,-239.253006,3199.454834,19.617870,9.467564,-8.460160,1
1.975000,197.042068,-239.265076,3199.454834,19.665331,9.371111,-8.454376,1
1.987000,197.043503,-239.262451,3199.458252,19.687332,9.434509,-8.442447,1
2.000000,197.045197,-239.259460,3199.470215,19.654827,9.407229,-8.453571,1
2.012000,197.041656,-239.256119,3199.476074,19.552719,9.515839,-8.463963,1
2.025000,197.038849,-239.256180,3199.458740,19.610106,9.450773,-8.461367,1
2.037000,197.042999,-239.257446,3199.466309,19.689205,9.459951,-8.440496,1
2.050000,197.039459,-239.257385,3199.445312,19.598614,9.470457,-8.451500,1
2.062000,197.042877,-239.256958,3199.456543,19.587605,9.491378,-8.460091,1
2.075000,197.037018,-239.255249,3199.457031,19.577837,9.424850,-8.458629,1
2.087000,197.043518,-239.259109,3199.482178,19.596182,9.498623,-8.464158,1
2.100000,197.044205,-239.260925,3199.488525,19.559593,9.485576,-8.459321,1
2.112000,197.040649,-239.261749,3199.496582,19.674192,9.430731,-8.453837,1
2.125000,197.043747,-239.265442,3199.511475,19.568781,9.452990,-8.458388,1
2.137000,197.044556,-239.263412,3199.503906,19.631077,9.408940,-8.460164,1
2.150000,197.042282,-239.254669,3199.468750,19.694130,9.543939,-8.438962,1
2.162000,197.039749,-239.259644,3199.472168,19.679497,9.557611,-8.438307,1
2.175000,197.042587,-239.258743,3199.476562,19.677416,9.549962,-8.444283,1
2.187000,197.039368,-239.254578,3199.454346,19.553040,9.520420,-8.462477,1
2.200000,197.044830,-239.258850,3199.461914,19.546913,9.505182,-8.458677,1
2.212000,197.039581,-239.260864,3199.455078,19.559662,9.558503,-8.467342,1
2.225000,197.044373,-239.257263,3199.466553,19.647575,9.415524,-8.447178,1
2.237000,197.046967,-239.261169,3199.500488,19.676359,9.419689,-8.447709,1
2.250000,197.047211,-239.260773,3199.476318,19.676533,9.509637,-8.441372,1
2.262000,197.038239,-239.260986,3199.448975,19.604893,9.528637,-8.450215,1
2.275000,197.043152,-239.257065,3199.466797,19.579399,9.497350,-8.460954,1
2.287000,197.039932,-239.260239,3199.464355,19.596058,9.483610,-8.464153,1
2.300000,197.044235,-239.262344,3199.481201,19.636126,9.521722,-8.457479,1
2.312000,197.040909,-239.256256,3199.449707,19.635256,9.338177,-8.454553,1
2.325000,197.040909,-239.258759,3199.456543,19.604111,9.497785,-8.454167,1
2.337000,197.041580,-239.263748,3199.478027,19.477150,9.474432,-8.477472,1
2.350000,197.047012,-239.260086,3199.453369,19.511595,9.385404,-8.470885,1
2.362000,197.039825,-239.260834,3199.469971,19.651325,9.508133,-8.446189,1
2.375000,197.044510,-239.262253,3199.468018,19.625746,9.455268,-8.452695,1
2.387000,197.043121,-239.261108,3199.457031,19.638744,9.427127,-8.456968,1
2.400000,197.046509,-239.258606,3199.477051,19.486380,9.418796,-8.486350,1
2.412000,197.039734,-239.254166,3199.445557,19.617722,9.558928,-8.450250,1
2.425000,197.042343,-239.259918,3199.472900,19.610678,9.481669,-8.449741,1
2.437000,197.035538,-239.257492,3199.461670,19.581415,9.456580,-8.461002,1
2.450000,197.038162,-239.261368,3199.483887,19.614140,9.486359,-8.447257,1
2.462000,197.041046,-239.255478,3199.466064,19.531982,9.537816,-8.476904,1
2.475000,197.043396,-239.257706,3199.475830,19.597265,9.481328,-8.462224,1
2.487000,197.045151,-239.256104,3199.472412,19.544342,9.526670,-8.462646,1
2.500000,197.043961,-239.253922,3199.484863,19.628750,9.416158,-8.448551,1
2.512000,197.042465,-239.258423,3199.487305,19.671133,9.481448,-8.447824,1
2.525000,197.043365,-239.258224,3199.464355,19.532036,9.570611,-8.469027,1
2.537000,197.041061,-239.253204,3199.499756,19.622885,9.541511,-8.443430,1
2.550000,197.043396,-239.255081,3199.462158,19.666317,9.452732,-8.459806,1
2.562000,197.041626,-239.256561,3199.484375,19.672699,9.434344,-8.441188,1
2.575000,197.044968,-239.252975,3199.485596,19.589394,9.460581,-8.456953,1
2.587000,197.042191,-239.254135,3199.473877,19.513552,9.342078,-8.485568,1
2.600000,197.043030,-239.256592,3199.492432,19.645369,9.440665,-8.455569,1
2.612000,197.039307,-239.254364,3199.472900,19.637594,9.475286,-8.458444,1
2.625000,197.041443,-239.254074,3199.494873,19.591511,9.467346,-8.457657,1
2.637000,197.044800,-239.254562,3199.484619,19.603458,9.529753,-8.456960,1
2.650000,197.041718,-239.251801,3199.481201,19.493343,9.439226,-8.476529,1
2.662000,197.042542,-239.254318,3199.462402,19.630318,9.523670,-8.451468,1
2.675000,197.038696,-239.255402,3199.443604,19.598791,9.483685,-8.469462,1
2.687000,197.040939,-239.248795,3199.450439,19.657980,9.434632,-8.446808,1
2.700000,197.041748,-239.249680,3199.475586,19.602224,9.398696,-8.460885,1
2.712000,197.040237,-239.253998,3199.458252,19.671778,9.450711,-8.438020,1
2.725000,197.040848,-239.253052,3199.482910,19.704634,9.614483,-8.436529,1
2.737000,197.037277,-239.250534,3199.474854,19.649797,9.503311,-8.440338,1
2.750000,197.040466,-239.252258,3199.468262,19.598228,9.572325,-8.450844,1
2.762000,197.038132,-239.254593,3199.458740,19.637146,9.408162,-8.445395,1
2.775000,197.041962,-239.255997,3199.486572,19.622879,9.458736,-8.449160,1
2.787000,197.047729,-239.254715,3199.489990,19.612017,9.387529,-8.454971,1
2.800000,197.039978,-239.250244,3199.467285,19.616030,9.523149,-8.446088,1
2.812000,197.038513,-239.250977,3199.445557,19.700748,9.426167,-8.446087,1
2.825000,197.043121,-239.246033,3199.461670,19.634396,9.480151,-8.446301,1
2.837000,197.042389,-239.248047,3199.466797,19.562080,9.528386,-8.471054,1
2.850000,197.041412,-239.259216,3199.490479,19.654430,9.428968,-8.441335,1
2.862000,197.044144,-239.256912,3199.510010,19.580902,9.479733,-8.448443,1
2.875000,197.043579,-239.248764,3199.468506,19.613749,9.518262,-8.453221,1
2.887000,197.042847,-239.252548,3199.458740,19.647758,9.385791,-8.441011,1
2.900000,197.046707,-239.252502,3199.471680,19.546522,9.312737,-8.468738,1
2.912000,197.042770,-239.252243,3199.452148,19.635134,9.435233,-8.455648,1
2.925000,197.040070,-239.251312,3199.430664,19.627228,9.534604,-8.449047,1
2.937000,197.045792,-239.254074,3199.488770,19.597746,9.373846,-8.451067,1
2.950000,197.040451,-239.247498,3199.453857,19.580383,9.392259,-8.473427,1
2.962000,197.043503,-239.246201,3199.468018,19.614504,9.420736,-8.465234,1
2.975000,197.042526,-239.257950,3199.484863,19.704145,9.395503,-8.432621,1
2.987000,197.039062,-239.252731,3199.452881,19.600693,9.554317,-8.459356,1
3.000000,197.038544,-239.251770,3199.461670,19.569698,9.437997,-8.465583,1
3.012000,197.044525,-239.252075,3199.477783,19.577879,9.504340,-8.462981,1
3.025000,197.039108,-239.254974,3199.479492,19.580153,9.504825,-8.466399,1
3.037000,197.042511,-239.251312,3199.447998,19.598232,9.398927,-8.462587,1
3.050000,197.039612,-239.250427,3199.459473,19.509962,9.498158,-8.481777,1
3.062000,197.040146,-239.251984,3199.474121,19.557178,9.502627,-8.455791,1
3.075000,197.042084,-239.254745,3199.470215,19.612314,9.481052,-8.462448,1
3.087000,197.044846,-239.253876,3199.471924,19.706059,9.424696,-8.437693,1
3.100000,197.044556,-239.253616,3199.488281,19.608330,9.485698,-8.460215,1
3.112000,197.040421,-239.252457,3199.461182,19.714298,9.497144,-8.433653,1
3.125000,197.041504,-239.249603,3199.443604,19.601139,9.491301,-8.464457,1
3.137000,197.043213,-239.256882,3199.473633,19.528263,9.490647,-8.477382,1
3.150000,197.041214,-239.252655,3199.445068,19.602156,9.472244,-8.460646,1
3.162000,197.041122,-239.249771,3199.441162,19.636374,9.475430,-8.448555,1
3.175000,197.044144,-239.256943,3199.479736,19.663898,9.513468,-8.447123,1
3.187000,197.041397,-239.252762,3199.470947,19.632687,9.513261,-8.444868,1
3.200000,197.043060,-239.252823,3199.473877,19.691469,9.483640,-8.445339,1
3.212000,197.040192,-239.255630,3199.478760,19.507587,9.519853,-8.477941,1
3.225000,197.044418,-239.256729,3199.482910,19.679604,9.423291,-8.436865,1
3.237000,197.037674,-239.251801,3199.450195,19.683815,9.286908,-8.446370,1
3.250000,197.044525,-239.250488,3199.465576,19.582285,9.460464,-8.455852,1
3.262000,197.041534,-239.257614,3199.485352,19.619869,9.401965,-8.458953,1
3.275000,197.041962,-239.252823,3199.482422,19.712082,9.606004,-8.432177,1
3.287000,197.039703,-239.252319,3199.462158,19.618750,9.517514,-8.448117,1
3.300000,197.042969,-239.256317,3199.491943,19.573229,9.515237,-8.469884,1
3.312000,197.044662,-239.253448,3199.465820,19.595360,9.560543,-8.442485,1
3.325000,197.041946,-239.257462,3199.468262,19.614563,9.391774,-8.466060,1
3.337000,197.044510,-239.253815,3199.450439,19.566936,9.454233,-8.463626,1
3.350000,197.042267,-239.254120,3199.472656,19.580673,9.496549,-8.459678,1
3.362000,197.043793,-239.254227,3199.466064,19.622814,9.434180,-8.449795,1
3.375000,197.045700,-239.257309,3199.482422,19.559334,9.462159,-8.461835,1
3.387000,197.045517,-239.258835,3199.490234,19.712513,9.464664,-8.437743,1
3.400000,197.044098,-239.256805,3199.464111,19.539396,9.428669,-8.465016,1
3.412000,197.043457,-239.256210,3199.478516,19.607985,9.506566,-8.449158,1
3.425000,197.037643,-239.252914,3199.479248,19.588398,9.438824,-8.469557,1
3.437000,197.039383,-239.254623,3199.452393,19.569927,9.401330,-8.474423,1
3.450000,197.042267,-239.252960,3199.468750,19.623569,9.431808,-8.451255,1
3.462000,197.039383,-239.252090,3199.463867,19.669149,9.457718,-8.445700,1
3.475000,197.041061,-239.258759,3199.459229,19.507200,9.470538,-8.484935,1
3.487000,197.043198,-239.253265,3199.473877,19.704935,9.414387,-8.440472,1
3.500000,197.042328,-239.253647,3199.473389,19.615028,9.446399,-8.448162,1
3.512000,197.046646,-239.258453,3199.475586,19.566603,9.479457,-8.466273,1
3.525000,197.045395,-239.255539,3199.463135,19.669998,9.515153,-8.439334,1
3.537000,197.045853,-239.260803,3199.472168,19.677080,9.414488,-8.447566,1
3.550000,197.044540,-239.257706,3199.471436,19.589285,9.388524,-8.464783,1
3.562000,197.042145,-239.250687,3199.462891,19.582285,9.336721,-8.469862,1
3.575000,197.042877,-239.258286,3199.451172,19.504972,9.438745,-8.466579,1
3.587000,197.039749,-239.255417,3199.452637,19.564283,9.413634,-8.457355,1
3.600000,197.043152,-239.257202,3199.480469,19.577385,9.465156,-8.459481,1
3.612000,197.045990,-239.256409,3199.461914,19.604776,9.390795,-8.466516,1
3.625000,197.039154,-239.256012,3199.442871,19.439535,9.497530,-8.480301,1
3.637000,197.042191,-239.254272,3199.463867,19.641108,9.564830,-8.449736,1
3.650000,197.042145,-239.255234,3199.475830,19.626535,9.548163,-8.450210,1
3.662000,197.042023,-239.257080,3199.482422,19.560558,9.410058,-8.476499,1
3.675000,197.040863,-239.255203,3199.445801,19.594885,9.469284,-8.466439,1
3.687000,197.038269,-239.256683,3199.470215,19.481710,9.363800,-8.488166,1
3.700000,197.042435,-239.254974,3199.469482,19.610773,9.466565,-8.457630,1
3.712000,197.040085,-239.256683,3199.496582,19.599617,9.448548,-8.463183,1
3.725000,197.048889,-239.259491,3199.504639,19.606009,9.399968,-8.458512,1
3.737000,197.044357,-239.255386,3199.487549,19.647097,9.579081,-8.443764,1
3.750000,197.043182,-239.257233,3199.461670,19.618647,9.532077,-8.453933,1
3.762000,197.045639,-239.253357,3199.478271,19.512428,9.443894,-8.472651,1
3.775000,197.043488,-239.254303,3199.459961,19.497377,9.469285,-8.474079,1
3.787000,197.048859,-239.259430,3199.501953,19.617617,9.491849,-8.457872,1
3.800000,197.040283,-239.253143,3199.433350,19.643784,9.501848,-8.450724,1
3.812000,197.042908,-239.255463,3199.469482,19.681946,9.553555,-8.445093,1
3.825000,197.041245,-239.251450,3199.457031,19.604258,9.483911,-8.460756,1
3.837000,197.043594,-239.257736,3199.490234,19.645111,9.447129,-8.442117,1
3.850000,197.038437,-239.257828,3199.447754,19.595739,9.503471,-8.455166,1
3.862000,197.042679,-239.256302,3199.461670,19.499374,9.425039,-8.477912,1
3.875000,197.043594,-239.256943,3199.492188,19.653545,9.596451,-8.448729,1
3.887000,197.043182,-239.254959,3199.493408,19.611490,9.425588,-8.452682,1
3.900000,197.042587,-239.252975,3199.441650,19.707539,9.527393,-8.425191,1
3.912000,197.047607,-239.255219,3199.486328,19.679268,9.433891,-8.446272,1
3.925000,197.041977,-239.251022,3199.452393,19.715040,9.378175,-8.433675,1
3.937000,197.047958,-239.257141,3199.453369,19.623333,9.518262,-8.450874,1
3.950000,197.044495,-239.255249,3199.471191,19.518761,9.408858,-8.477499,1
3.962000,197.040787,-239.253357,3199.458496,19.664717,9.482204,-8.442739,1
3.975000,197.042709,-239.255783,3199.468750,19.584757,9.556292,-8.452906,1
3.987000,197.045074,-239.256363,3199.460205,19.667229,9.442710,-8.454666,1
4.000000,197.042450,-239.251404,3199.449951,19.640497,9.437637,-8.455183,1
4.012000,197.042389,-239.257706,3199.482422,19.554117,9.485862,-8.462012,1
4.025000,197.041626,-239.260742,3199.485107,19.590960,9.483476,-8.456755,1
4.037000,197.043365,-239.252090,3199.471924,19.583851,9.539710,-8.455076,1
4.050000,197.048782,-239.259171,3199.497559,19.672638,9.428877,-8.451862,1
4.062000,197.046661,-239.260361,3199.484375,19.616251,9.438458,-8.451244,1
4.075000,197.043213,-239.256042,3199.472168,19.654299,9.429847,-8.451998,1
4.087000,197.045868,-239.260010,3199.488037,19.590797,9.564208,-8.453829,1
4.100000,197.042343,-239.257050,3199.471680,19.528740,9.575233,-8.460292,1
4.112000,197.044846,-239.255844,3199.468018,19.534641,9.478086,-8.471329,1
4.125000,197.042099,-239.261078,3199.519775,19.612507,9.406156,-8.459949,1
4.137000,197.041580,-239.255005,3199.480469,19.575274,9.428607,-8.463910,1
4.150000,197.047684,-239.256424,3199.499023,19.690567,9.423303,-8.443830,1
4.162000,197.039032,-239.256699,3199.477539,19.569714,9.473642,-8.455372,1
4.175000,197.038177,-239.256302,3199.455566,19.643833,9.404997,-8.452653,1
4.187000,197.041611,-239.256439,3199.476074,19.605165,9.495721,-8.454590,1
4.200000,197.044449,-239.257721,3199.493896,19.590845,9.552049,-8.458244,1
4.212000,197.044327,-239.251724,3199.488281,19.602871,9.535954,-8.456011,1
4.225000,197.046265,-239.258621,3199.494873,19.561268,9.379595,-8.473456,1
4.237000,197.042084,-239.253342,3199.469238,19.625828,9.553319,-8.441988,1
4.250000,197.043579,-239.255371,3199.446289,19.637030,9.414110,-8.458864,1
4.262000,197.045166,-239.254868,3199.503418,19.671124,9.553696,-8.438107,1
4.275000,197.043640,-239.249908,3199.439453,19.667233,9.406265,-8.444983,1
4.287000,197.042755,-239.254181,3199.450928,19.561113,9.443404,-8.460942,1
4.300000,197.043793,-239.258240,3199.479736,19.601402,9.453060,-8.452026,1
4.312000,197.041901,-239.254837,3199.451172,19.572683,9.420784,-8.464310,1
4.325000,197.043839,-239.252335,3199.483398,19.671507,9.484994,-8.442668,1
4.337000,197.047241,-239.257751,3199.459961,19.571495,9.485897,-8.453583,1
