,Model 1,,,,,,
,TX,TY,TZ,RX,RY,RZ,Valid
0.000000,-291.015930,15.067183,2243.906250,-33.781700,15.092778,-9.967370,1
0.012000,-291.058319,15.071909,2243.911621,-33.811382,15.073868,-9.967907,1
0.025000,-291.099640,15.071527,2243.891357,-33.773651,15.065688,-9.944157,1
0.037000,-291.139618,15.072772,2243.885010,-33.808052,15.103855,-9.984036,1
0.050000,-291.174927,15.073404,2243.907227,-33.786827,15.114066,-9.979622,1
0.062000,-291.190674,15.076232,2243.892578,-33.758812,15.072035,-9.946343,1
0.075000,-291.197296,15.073952,2243.896729,-33.739906,15.113544,-9.952869,1
0.087000,-291.189880,15.077189,2243.883057,-33.772896,15.124905,-9.973516,1
0.100000,-291.173950,15.072752,2243.902344,-33.757607,15.053542,-9.943568,1
0.112000,-291.141815,15.072687,2243.903809,-33.797466,15.076060,-9.962669,1
0.125000,-291.102509,15.069432,2243.893555,-33.726978,15.097003,-9.942888,1
0.137000,-291.066833,15.070006,2243.898438,-33.783562,15.079120,-9.957158,1
0.150000,-291.030090,15.068068,2243.899902,-33.775551,15.061136,-9.952347,1
0.162000,-290.998779,15.069012,2243.891846,-33.779015,15.107577,-9.970185,1
0.175000,-290.983887,15.072665,2243.891846,-33.775375,15.097666,-9.972683,1
0.187000,-290.986694,15.065200,2243.899170,-33.793610,15.059377,-9.957513,1
0.200000,-290.993896,15.067604,2243.901367,-33.824738,15.106490,-9.991484,1
0.212000,-291.013458,15.071067,2243.903076,-33.796028,15.040771,-9.953675,1
0.225000,-291.039612,15.072112,2243.893066,-33.763603,15.068666,-9.941763,1
0.237000,-291.070038,15.073753,2243.885986,-33.765373,15.069969,-9.952925,1
0.250000,-291.104309,15.071525,2243.886963,-33.749084,15.116457,-9.958493,1
0.262000,-291.133850,15.075539,2243.863770,-33.780056,15.099003,-9.962989,1
0.275000,-291.161102,15.073643,2243.898926,-33.779335,15.114384,-9.965462,1
0.287000,-291.170166,15.073172,2243.890381,-33.782249,15.125896,-9.971244,1
0.300000,-291.173401,15.072997,2243.889648,-33.774967,15.093724,-9.967049,1
0.312000,-291.166168,15.074332,2243.908691,-33.767586,15.125548,-9.974492,1
0.325000,-291.148956,15.073734,2243.920654,-33.776760,15.071214,-9.960445,1
0.337000,-291.115845,15.071016,2243.893066,-33.776764,15.045095,-9.945275,1
0.350000,-291.092072,15.070977,2243.903320,-33.805927,15.053060,-9.955353,1
0.362000,-291.059265,15.070819,2243.894775,-33.763115,15.017401,-9.930223,1
0.375000,-291.029541,15.068339,2243.883789,-33.798038,15.090837,-9.977654,1
0.387000,-291.011902,15.072200,2243.895508,-33.712837,15.092525,-9.939224,1
0.400000,-291.004578,15.069133,2243.905273,-33.815563,15.047778,-9.960824,1
0.412000,-291.009399,15.069921,2243.909180,-33.786076,15.082040,-9.960790,1
0.425000,-291.015259,15.068156,2243.896729,-33.762600,15.101656,-9.959589,1
0.437000,-291.036469,15.066656,2243.907471,-33.768581,15.088734,-9.956278,1
0.450000,-291.054443,15.069390,2243.884033,-33.794357,15.048757,-9.951337,1
0.462000,-291.086243,15.070634,2243.895996,-33.779705,15.089643,-9.963026,1
0.475000,-291.112671,15.073035,2243.887939,-33.760162,15.090803,-9.949221,1
0.487000,-291.137695,15.071319,2243.902100,-33.789719,15.039030,-9.957983,1
0.500000,-291.154602,15.069790,2243.887939,-33.702564,15.110080,-9.932809,1
0.512000,-291.164764,15.069452,2243.906006,-33.738602,15.094506,-9.951080,1
0.525000,-291.159027,15.073379,2243.894043,-33.751411,15.055605,-9.942998,1
0.537000,-291.151093,15.073201,2243.896973,-33.798409,15.136473,-9.986436,1
0.550000,-291.133972,15.070486,2243.891113,-33.744530,15.061500,-9.939522,1
0.562000,-291.101715,15.069340,2243.884277,-33.773823,15.085938,-9.954530,1
0.575000,-291.077515,15.071718,2243.883545,-33.785748,15.045869,-9.958809,1
