,Model 1,,,,,,
0.312000,19.531279,-151.145279,2587.786133,20.809742,8.211148,-8.438520,1
0.325000,19.535187,-151.145859,2587.767334,20.813019,8.236258,-8.442990,1
0.337000,19.539091,-151.150223,2587.791992,20.837242,8.223756,-8.441733,1
0.350000,19.549004,-151.148331,2587.772217,20.860723,8.237971,-8.436161,1
0.362000,19.553331,-151.148499,2587.756836,20.833841,8.269785,-8.434736,1
0.375000,19.559919,-151.148987,2587.786621,20.872831,8.303753,-8.426791,1
0.387000,19.566389,-151.149796,2587.812500,20.862448,8.246860,-8.427757,1
0.400000,19.564484,-151.151825,2587.777100,20.838253,8.238677,-8.431596,1
0.412000,19.562723,-151.149719,2587.799561,20.818420,8.283643,-8.427919,1
0.425000,19.559963,-151.152008,2587.787354,20.825953,8.170287,-8.433918,1
0.437000,19.556581,-151.148972,2587.791748,20.836838,8.230440,-8.438619,1
0.450000,19.548950,-151.149506,2587.793945,20.791182,8.233276,-8.444204,1
0.462000,19.544947,-151.149231,2587.797119,20.916752,8.240800,-8.412930,1
0.475000,19.540287,-151.148010,2587.794434,20.811697,8.247195,-8.437069,1
0.487000,19.531719,-151.146851,2587.778564,20.741438,8.220264,-8.450413,1
0.500000,19.529406,-151.150452,2587.790771,20.835722,8.260179,-8.429473,1
0.512000,19.530870,-151.147812,2587.766357,20.876024,8.278203,-8.429107,1
0.525000,19.532232,-151.148346,2587.780762,20.776932,8.214620,-8.447752,1
0.537000,19.536057,-151.152725,2587.782959,20.898922,8.243400,-8.425230,1
0.550000,19.544847,-151.147049,2587.781982,20.856171,8.229274,-8.427925,1
0.562000,19.550234,-151.149109,2587.792725,20.854416,8.244553,-8.433180,1
0.575000,19.553392,-151.149384,2587.785889,20.882702,8.221653,-8.426677,1
0.587000,19.557796,-151.149582,2587.778809,20.791067,8.308843,-8.440916,1
0.600000,19.562300,-151.145844,2587.779297,20.857416,8.286357,-8.433451,1
0.612000,19.565498,-151.149124,2587.787109,20.864630,8.256999,-8.425912,1
0.625000,19.561861,-151.148087,2587.796875,20.856825,8.176592,-8.433896,1
0.637000,19.561441,-151.147858,2587.794678,20.856108,8.258327,-8.427269,1
0.650000,19.556036,-151.147858,2587.790527,20.884468,8.220823,-8.420634,1
0.662000,19.549168,-151.149185,2587.782471,20.864418,8.268725,-8.425985,1
0.675000,19.544828,-151.153824,2587.787842,20.805819,8.206838,-8.447667,1
0.687000,19.539673,-151.152176,2587.787598,20.905781,8.255477,-8.421387,1
0.700000,19.538914,-151.147644,2587.775146,20.853951,8.259567,-8.428728,1
0.712000,19.535330,-151.151749,2587.790039,20.766008,8.248061,-8.443742,1
0.725000,19.530926,-151.147842,2587.784912,20.807827,8.249000,-8.429633,1
0.737000,19.535484,-151.148804,2587.777588,20.894438,8.222008,-8.427042,1
0.750000,19.538448,-151.150146,2587.766846,20.826271,8.267998,-8.436810,1
0.762000,19.546890,-151.150085,2587.788086,20.884354,8.188065,-8.423865,1
0.775000,19.551811,-151.150604,2587.786133,20.859083,8.274921,-8.430659,1
0.787000,19.556002,-151.151428,2587.790771,20.807365,8.242377,-8.437723,1
0.800000,19.559395,-151.150146,2587.802734,20.833830,8.222742,-8.430846,1
0.812000,19.558384,-151.147202,2587.788330,20.849594,8.197959,-8.441779,1
0.825000,19.558168,-151.152222,2587.809570,20.834660,8.303995,-8.434926,1
0.837000,19.560232,-151.150360,2587.787842,20.814590,8.246919,-8.441406,1
0.850000,19.556080,-151.148636,2587.782715,20.790785,8.223540,-8.451434,1
0.862000,19.554611,-151.147949,2587.799805,20.865011,8.203613,-8.430966,1
0.875000,19.548338,-151.152985,2587.803955,20.773596,8.239471,-8.446669,1
0.887000,19.540922,-151.151230,2587.773438,20.851173,8.230259,-8.428810,1
0.900000,19.538454,-151.150360,2587.797363,20.847481,8.280554,-8.432714,1
0.912000,19.536188,-151.152115,2587.790771,20.848362,8.285551,-8.427912,1
0.925000,19.535194,-151.146988,2587.778320,20.882244,8.220149,-8.427588,1
0.937000,19.535105,-151.149277,2587.789062,20.875137,8.215534,-8.432162,1
0.950000,19.535398,-151.154037,2587.794678,20.809904,8.300197,-8.435449,1
0.962000,19.537622,-151.150345,2587.789551,20.755774,8.268346,-8.454567,1
0.975000,19.542913,-151.149490,2587.775879,20.846544,8.262555,-8.430385,1
0.987000,19.548874,-151.149277,2587.799561,20.790642,8.249974,-8.450207,1
1.000000,19.551241,-151.149612,2587.788330,20.816195,8.322561,-8.432164,1
1.012000,19.556547,-151.153229,2587.793945,20.877689,8.272431,-8.422240,1
1.025000,19.558163,-151.149460,2587.789062,20.869034,8.283931,-8.427002,1
1.037000,19.556522,-151.151596,2587.792480,20.900331,8.267484,-8.422097,1
1.050000,19.554626,-151.152878,2587.782715,20.846672,8.295159,-8.415216,1
1.062000,19.554617,-151.155319,2587.794189,20.807753,8.316666,-8.437122,1
1.075000,19.551453,-151.149506,2587.783447,20.844398,8.287916,-8.425491,1
1.087000,19.546484,-151.151382,2587.759033,20.826246,8.233643,-8.435290,1
1.100000,19.538973,-151.151581,2587.791016,20.839907,8.283480,-8.437888,1
1.112000,19.539289,-151.152893,2587.788330,20.803320,8.279891,-8.439453,1
1.125000,19.536274,-151.153122,2587.787598,20.845459,8.289964,-8.430834,1
1.137000,19.539274,-151.153412,2587.777832,20.798079,8.210462,-8.444061,1
1.150000,19.539379,-151.151123,2587.786133,20.835478,8.277278,-8.432545,1
1.162000,19.537777,-151.153137,2587.783936,20.810442,8.275724,-8.438516,1
1.175000,19.541924,-151.148621,2587.781494,20.855791,8.215737,-8.427444,1
1.187000,19.543863,-151.153305,2587.777344,20.862616,8.196529,-8.430174,1
1.200000,19.549385,-151.150574,2587.781494,20.889994,8.262439,-8.422989,1
1.212000,19.548748,-151.151672,2587.797119,20.845324,8.282391,-8.437889,1
1.225000,19.551786,-151.149124,2587.789062,20.758310,8.186233,-8.460009,1
1.237000,19.553389,-151.154480,2587.805420,20.830584,8.289781,-8.431001,1
1.250000,19.552738,-151.149658,2587.786865,20.811426,8.299559,-8.441499,1
1.262000,19.554092,-151.150604,2587.794678,20.775961,8.203663,-8.452995,1
1.275000,19.551258,-151.148300,2587.783203,20.823248,8.264796,-8.430179,1
1.287000,19.548380,-151.151535,2587.778076,20.877615,8.302589,-8.422832,1
1.300000,19.547762,-151.153030,2587.794189,20.809072,8.239882,-8.442286,1
1.312000,19.540203,-151.152679,2587.793213,20.823195,8.289544,-8.431455,1
1.325000,19.539812,-151.152435,2587.809814,20.819452,8.275078,-8.437946,1
1.337000,19.533463,-151.150803,2587.784668,20.821512,8.166695,-8.442087,1
1.350000,19.535948,-151.152527,2587.783447,20.831060,8.290310,-8.437358,1
1.362000,19.537657,-151.152527,2587.791016,20.846775,8.266149,-8.418449,1
1.375000,19.537186,-151.150314,2587.787109,20.823133,8.290054,-8.440861,1
1.387000,19.543455,-151.150116,2587.769287,20.839346,8.269084,-8.440182,1
1.400000,19.546621,-151.147156,2587.788086,20.848417,8.293739,-8.425173,1
1.412000,19.548359,-151.153824,2587.796387,20.925901,8.246001,-8.413214,1
1.425000,19.551760,-151.150681,2587.800293,20.858883,8.187674,-8.431542,1
1.437000,19.551926,-151.150696,2587.801025,20.831835,8.238064,-8.429745,1
1.450000,19.553705,-151.146423,2587.782715,20.890036,8.264685,-8.431273,1
1.462000,19.550539,-151.148758,2587.779541,20.845932,8.241753,-8.434764,1
1.475000,19.552094,-151.151657,2587.779541,20.872595,8.244934,-8.416951,1
1.487000,19.550545,-151.151520,2587.776123,20.847626,8.274022,-8.427309,1
1.500000,19.546703,-151.152832,2587.779297,20.829594,8.274753,-8.434539,1
1.512000,19.543558,-151.153015,2587.801025,20.870974,8.197654,-8.431241,1
1.525000,19.541267,-151.155762,2587.802002,20.841375,8.248610,-8.428925,1
1.537000,19.540768,-151.145844,2587.779297,20.852865,8.328396,-8.424344,1
1.550000,19.538767,-151.149933,2587.783691,20.914373,8.251236,-8.419178,1
1.562000,19.534437,-151.150696,2587.803955,20.852207,8.258948,-8.433416,1
1.575000,19.536890,-151.150284,2587.786865,20.877739,8.247776,-8.425452,1
1.587000,19.542578,-151.149811,2587.787842,20.761162,8.231115,-8.457163,1
1.600000,19.544094,-151.149261,2587.783203,20.819435,8.240517,-8.437465,1
1.612000,19.545668,-151.149506,2587.784668,20.788040,8.252331,-8.444141,1
1.625000,19.550224,-151.151276,2587.783447,20.824684,8.251511,-8.438168,1
1.637000,19.548971,-151.147308,2587.770996,20.823263,8.207186,-8.438368,1
1.650000,19.553335,-151.153336,2587.803467,20.849562,8.239201,-8.428458,1
1.662000,19.550875,-151.149170,2587.777344,20.819109,8.287698,-8.440889,1
1.675000,19.550459,-151.148636,2587.781738,20.779148,8.211536,-8.446339,1
1.687000,19.550529,-151.151688,2587.791748,20.890865,8.230503,-8.423560,1
1.700000,19.548927,-151.148209,2587.775879,20.861446,8.257783,-8.427876,1
1.712000,19.544418,-151.148865,2587.783691,20.825077,8.285275,-8.435728,1
1.725000,19.545502,-151.148071,2587.790283,20.887936,8.224769,-8.419957,1
1.737000,19.541594,-151.147858,2587.778809,20.851648,8.333947,-8.427584,1
1.750000,19.535868,-151.145782,2587.784424,20.839998,8.268730,-8.436581,1
1.762000,19.537495,-151.150162,2587.779053,20.879339,8.253149,-8.427018,1
1.775000,19.541203,-151.150253,2587.782227,20.855513,8.315709,-8.427620,1
1.787000,19.539524,-151.149567,2587.789307,20.878592,8.292964,-8.420305,1
1.800000,19.543581,-151.149857,2587.786865,20.851357,8.293439,-8.438077,1
1.812000,19.545788,-151.149231,2587.773438,20.824751,8.180197,-8.430545,1
1.825000,19.547197,-151.152252,2587.804688,20.892885,8.306824,-8.408677,1
1.837000,19.548470,-151.149033,2587.788574,20.790699,8.214103,-8.448288,1
1.850000,19.551714,-151.145432,2587.770264,20.885019,8.228312,-8.428350,1
1.862000,19.552240,-151.148804,2587.774170,20.787088,8.287419,-8.440888,1
1.875000,19.551815,-151.148621,2587.799805,20.814390,8.218006,-8.438293,1
1.887000,19.549644,-151.146896,2587.788818,20.854847,8.247966,-8.431515,1
1.900000,19.549021,-151.150620,2587.786621,20.872837,8.302704,-8.426431,1
1.912000,19.544706,-151.145813,2587.786133,20.803816,8.226929,-8.439824,1
1.925000,19.545677,-151.147476,2587.809570,20.855869,8.250381,-8.436845,1
1.937000,19.543983,-151.145172,2587.795898,20.850498,8.318624,-8.421665,1
1.950000,19.543056,-151.149734,2587.774902,20.821489,8.284899,-8.432213,1
1.962000,19.542004,-151.146652,2587.793701,20.880060,8.229543,-8.420572,1
1.975000,19.543240,-151.145828,2587.779541,20.844046,8.284937,-8.432089,1
1.987000,19.544128,-151.148193,2587.787109,20.827522,8.255359,-8.438737,1
2.000000,19.541883,-151.144501,2587.785645,20.862055,8.260629,-8.429143,1
2.012000,19.545311,-151.146820,2587.783691,20.893871,8.228626,-8.423010,1
2.025000,19.548597,-151.151184,2587.784668,20.923676,8.250168,-8.415148,1
2.037000,19.548370,-151.146805,2587.791504,20.818867,8.250729,-8.447654,1
2.050000,19.552151,-151.147430,2587.786865,20.822596,8.229223,-8.434587,1
2.062000,19.553560,-151.148499,2587.791260,20.841581,8.204187,-8.430550,1
2.075000,19.553499,-151.144806,2587.778320,20.821230,8.288337,-8.443686,1
2.087000,19.552671,-151.145828,2587.777100,20.928164,8.271119,-8.406329,1
2.100000,19.552700,-151.147614,2587.786621,20.795654,8.214615,-8.440932,1
2.112000,19.549147,-151.146576,2587.774658,20.849720,8.229753,-8.432522,1
2.125000,19.549046,-151.146744,2587.800049,20.835657,8.232770,-8.435329,1
2.137000,19.547235,-151.149841,2587.791748,20.857079,8.260297,-8.434813,1
2.150000,19.544407,-151.150848,2587.802490,20.853878,8.256129,-8.426673,1
2.162000,19.543316,-151.147369,2587.783203,20.831043,8.233866,-8.430446,1
2.175000,19.544216,-151.148148,2587.803711,20.800003,8.256531,-8.446490,1
2.187000,19.544064,-151.147919,2587.782471,20.933701,8.322357,-8.404098,1
2.200000,19.544193,-151.146744,2587.763428,20.845301,8.233913,-8.434711,1
2.212000,19.545103,-151.149017,2587.799072,20.824902,8.234856,-8.438577,1
2.225000,19.546751,-151.148758,2587.789795,20.834803,8.266256,-8.426685,1
2.237000,19.552122,-151.148697,2587.783203,20.854061,8.277434,-8.433356,1
2.250000,19.548870,-151.148682,2587.791748,20.865116,8.307513,-8.431272,1
2.262000,19.548777,-151.148132,2587.783936,20.788567,8.225398,-8.447555,1
2.275000,19.551355,-151.150055,2587.789795,20.767784,8.224164,-8.454030,1
2.287000,19.551472,-151.148849,2587.792969,20.823959,8.235314,-8.428087,1
2.300000,19.551502,-151.148468,2587.795166,20.853388,8.251222,-8.424378,1
2.312000,19.548443,-151.151062,2587.783936,20.783648,8.264148,-8.445656,1
2.325000,19.547415,-151.150696,2587.777588,20.861042,8.268285,-8.426238,1
2.337000,19.549242,-151.146713,2587.783203,20.875412,8.250961,-8.427049,1
2.350000,19.550499,-151.148270,2587.793213,20.861004,8.165734,-8.430097,1
2.362000,19.542768,-151.148285,2587.774414,20.816862,8.255930,-8.434122,1
2.375000,19.544769,-151.150848,2587.781006,20.861494,8.260067,-8.421096,1
2.387000,19.545362,-151.149353,2587.794434,20.842587,8.239789,-8.440642,1
2.400000,19.546402,-151.145721,2587.780273,20.793219,8.270332,-8.442081,1
2.425000,19.545845,-151.146439,2587.794189,20.766565,8.223016,-8.454554,1
2.437000,19.545570,-151.148575,2587.789551,20.913248,8.281672,-8.414420,1
2.450000,19.547935,-151.150177,2587.790283,20.869917,8.268923,-8.428512,1
2.462000,19.549982,-151.148056,2587.775391,20.909298,8.316655,-8.411813,1
2.475000,19.552877,-151.147690,2587.778320,20.818056,8.254214,-8.445674,1
2.487000,19.552967,-151.150986,2587.785156,20.839443,8.279264,-8.433625,1
2.500000,19.551113,-151.147873,2587.791260,20.909138,8.300372,-8.417720,1
2.512000,19.548103,-151.145905,2587.776855,20.773546,8.194533,-8.449325,1
2.525000,19.552299,-151.151581,2587.798828,20.845945,8.276945,-8.431359,1
2.537000,19.545734,-151.145996,2587.791748,20.877274,8.243895,-8.426998,1
2.550000,19.547541,-151.148590,2587.787109,20.882549,8.282442,-8.427096,1
2.562000,19.546246,-151.149246,2587.793945,20.869349,8.268060,-8.429387,1
2.575000,19.547348,-151.146194,2587.793945,20.813295,8.307963,-8.439985,1
2.587000,19.540804,-151.152756,2587.785156,20.856678,8.216075,-8.431067,1
2.612000,19.545126,-151.149612,2587.793945,20.798794,8.228675,-8.440104,1
2.625000,19.547224,-151.152161,2587.780518,20.882353,8.297223,-8.422147,1
2.637000,19.545202,-151.147598,2587.779297,20.867044,8.231832,-8.430194,1
2.650000,19.546337,-151.149353,2587.786865,20.813066,8.323905,-8.445794,1
2.662000,19.546526,-151.152664,2587.791016,20.832870,8.273004,-8.430453,1
2.675000,19.552799,-151.148346,2587.778320,20.834379,8.278382,-8.428996,1
2.687000,19.549625,-151.150360,2587.780518,20.894779,8.316627,-8.413088,1
2.700000,19.550018,-151.150909,2587.785156,20.839273,8.285879,-8.432117,1
2.712000,19.551613,-151.149857,2587.796387,20.843231,8.277088,-8.434057,1
2.725000,19.548716,-151.151871,2587.788574,20.794189,8.235035,-8.441947,1
2.737000,19.548058,-151.146484,2587.758545,20.821688,8.262630,-8.439345,1
2.750000,19.545433,-151.150726,2587.808594,20.872875,8.220656,-8.431055,1
2.762000,19.546488,-151.147461,2587.773926,20.833368,8.169071,-8.439221,1
2.775000,19.544455,-151.156006,2587.802979,20.805689,8.237164,-8.442686,1
2.787000,19.541479,-151.151505,2587.781250,20.787580,8.258244,-8.449063,1
2.800000,19.544127,-151.147675,2587.788818,20.836040,8.223830,-8.436633,1
2.812000,19.543907,-151.148468,2587.789551,20.904234,8.240075,-8.418004,1
2.825000,19.544626,-151.150482,2587.778564,20.818300,8.203440,-8.445197,1
2.837000,19.548008,-151.152466,2587.787354,20.872458,8.230025,-8.422028,1
2.850000,19.546852,-151.153046,2587.791504,20.858103,8.249617,-8.427176,1
2.862000,19.548990,-151.154053,2587.782715,20.814629,8.225736,-8.448498,1
2.875000,19.550543,-151.148178,2587.783447,20.870247,8.280811,-8.421744,1
2.887000,19.551796,-151.150238,2587.793213,20.770008,8.181765,-8.453888,1
2.900000,19.549257,-151.150345,2587.800537,20.877470,8.252430,-8.421517,1
2.912000,19.549835,-151.149246,2587.805908,20.863237,8.300691,-8.432354,1
2.925000,19.551201,-151.151169,2587.785889,20.833666,8.250964,-8.424573,1
2.937000,19.546888,-151.152740,2587.794189,20.865263,8.286000,-8.421683,1
2.950000,19.546963,-151.151123,2587.777832,20.862370,8.279698,-8.425529,1
2.962000,19.544775,-151.151871,2587.793701,20.840933,8.270781,-8.427047,1
2.975000,19.546749,-151.152664,2587.807373,20.850416,8.199476,-8.431801,1
2.987000,19.542418,-151.149689,2587.790771,20.796755,8.293352,-8.431479,1
3.000000,19.548021,-151.151535,2587.767090,20.817921,8.300094,-8.443521,1
3.012000,19.543858,-151.154556,2587.791504,20.849632,8.261203,-8.426246,1
3.025000,19.545633,-151.152115,2587.780518,20.854830,8.245154,-8.431347,1
3.037000,19.546701,-151.149124,2587.781494,20.806990,8.204215,-8.441584,1
3.050000,19.545113,-151.149261,2587.782959,20.874334,8.313448,-8.421526,1
3.062000,19.548021,-151.152115,2587.796387,20.793922,8.251390,-8.443033,1
3.075000,19.546600,-151.150635,2587.794922,20.814335,8.277719,-8.441081,1
3.087000,19.547623,-151.151550,2587.786133,20.841692,8.270586,-8.436672,1
3.100000,19.548664,-151.151947,2587.791260,20.851404,8.247505,-8.434685,1
3.112000,19.549698,-151.151062,2587.811279,20.866123,8.230220,-8.426611,1
3.125000,19.545723,-151.150879,2587.782227,20.834579,8.328162,-8.432173,1
3.137000,19.547773,-151.148575,2587.791748,20.802315,8.268122,-8.437881,1
3.150000,19.547173,-151.147858,2587.792725,20.823034,8.278825,-8.433131,1
3.162000,19.544909,-151.154556,2587.797119,20.857500,8.247677,-8.435453,1
3.175000,19.544870,-151.152695,2587.785400,20.854836,8.257514,-8.427562,1
3.187000,19.545826,-151.148727,2587.781006,20.854321,8.236043,-8.425499,1
3.200000,19.546305,-151.151505,2587.779297,20.808533,8.252283,-8.440080,1
3.212000,19.546442,-151.152313,2587.782959,20.788174,8.219997,-8.444109,1
3.225000,19.545284,-151.151657,2587.779297,20.876408,8.313230,-8.426806,1
3.237000,19.543705,-151.149658,2587.773438,20.792900,8.224467,-8.445052,1
3.250000,19.547424,-151.151871,2587.807617,20.807592,8.298203,-8.440101,1
3.262000,19.546513,-151.152283,2587.790039,20.842699,8.328641,-8.422947,1
3.275000,19.547949,-151.152435,2587.781006,20.789059,8.233332,-8.436834,1
3.287000,19.549103,-151.152039,2587.784424,20.858198,8.212820,-8.427197,1
3.300000,19.545370,-151.152527,2587.780029,20.818192,8.243527,-8.433332,1
3.312000,19.547319,-151.150467,2587.753418,20.789797,8.289618,-8.436357,1
3.325000,19.547312,-151.151657,2587.783203,20.818150,8.190077,-8.438109,1
3.337000,19.549023,-151.153809,2587.803955,20.856897,8.234613,-8.437978,1
3.350000,19.547789,-151.153412,2587.780273,20.841232,8.321196,-8.424434,1
3.362000,19.548233,-151.152725,2587.792480,20.810120,8.190289,-8.440685,1
3.375000,19.544716,-151.152985,2587.785156,20.879509,8.268604,-8.431141,1
3.387000,19.548393,-151.151367,2587.794922,20.870792,8.228540,-8.430218,1
3.400000,19.544075,-151.155319,2587.798828,20.832331,8.235597,-8.436210,1
3.412000,19.549263,-151.151352,2587.790039,20.848740,8.246700,-8.431974,1
3.425000,19.544283,-151.156021,2587.785156,20.821817,8.200127,-8.434153,1
3.437000,19.542610,-151.149414,2587.792480,20.872641,8.239252,-8.427160,1
3.450000,19.545862,-151.148468,2587.775146,20.803455,8.278078,-8.439127,1
3.462000,19.547531,-151.151993,2587.789307,20.787325,8.263206,-8.438366,1
3.475000,19.544518,-151.158310,2587.812744,20.795700,8.313961,-8.438912,1
3.487000,19.544277,-151.152374,2587.783691,20.839867,8.270707,-8.428465,1
3.500000,19.551529,-151.154373,2587.782471,20.857672,8.300818,-8.435609,1
3.512000,19.547840,-151.152039,2587.794922,20.851044,8.231288,-8.433281,1
3.525000,19.546856,-151.152817,2587.796143,20.795683,8.240596,-8.442712,1
3.537000,19.548336,-151.151443,2587.785156,20.861559,8.262912,-8.425754,1
3.550000,19.545147,-151.151337,2587.805908,20.822924,8.254831,-8.441010,1
3.562000,19.548090,-151.149277,2587.774414,20.825859,8.207331,-8.436763,1
3.575000,19.543386,-151.151688,2587.783936,20.793030,8.283389,-8.438559,1
3.587000,19.543905,-151.152466,2587.770996,20.822321,8.218413,-8.437012,1
3.600000,19.547270,-151.152756,2587.788818,20.834867,8.209257,-8.438207,1
3.612000,19.546753,-151.155533,2587.799316,20.808987,8.309122,-8.435470,1
3.625000,19.546783,-151.152985,2587.788818,20.807852,8.236891,-8.448822,1
3.637000,19.546152,-151.149338,2587.774170,20.830132,8.257236,-8.435057,1
3.650000,19.544823,-151.155472,2587.782227,20.833023,8.199859,-8.437402,1
3.662000,19.545303,-151.150497,2587.789551,20.767807,8.244538,-8.449593,1
3.675000,19.547533,-151.152267,2587.792969,20.822636,8.248414,-8.443887,1
3.687000,19.544834,-151.153503,2587.799805,20.845551,8.254992,-8.431183,1
3.700000,19.545633,-151.153580,2587.770996,20.794460,8.242994,-8.449964,1
3.712000,19.549276,-151.149033,2587.779297,20.772924,8.288778,-8.448725,1
3.725000,19.547590,-151.150253,2587.783203,20.829062,8.191134,-8.437193,1
3.737000,19.550198,-151.151566,2587.786133,20.820030,8.223943,-8.436005,1
3.750000,19.548695,-151.152557,2587.783203,20.887508,8.253794,-8.426137,1
3.762000,19.546219,-151.149612,2587.774170,20.796494,8.257122,-8.435973,1
3.775000,19.549967,-151.149658,2587.779541,20.876865,8.237535,-8.429420,1
3.787000,19.547838,-151.152298,2587.788086,20.802816,8.280313,-8.437274,1
3.800000,19.548063,-151.151627,2587.781250,20.871067,8.230505,-8.433464,1
3.812000,19.547157,-151.153122,2587.769775,20.804419,8.210769,-8.440988,1
3.825000,19.548347,-151.154114,2587.792725,20.806616,8.243578,-8.446560,1
3.837000,19.545113,-151.150986,2587.772461,20.858061,8.167107,-8.439290,1
3.850000,19.547079,-151.149521,2587.800293,20.815313,8.202410,-8.443293,1
3.862000,19.547789,-151.149536,2587.774414,20.842836,8.243422,-8.441289,1
3.875000,19.549479,-151.151581,2587.803223,20.886715,8.271476,-8.425087,1
3.887000,19.548515,-151.153732,2587.786133,20.846954,8.215504,-8.435323,1
3.900000,19.548433,-151.150620,2587.794434,20.880838,8.198073,-8.425232,1
3.912000,19.547672,-151.150650,2587.778076,20.813213,8.249306,-8.428423,1
3.925000,19.548468,-151.154739,2587.783691,20.793217,8.312341,-8.442472,1
3.937000,19.551323,-151.151184,2587.787109,20.893690,8.176782,-8.424488,1
3.950000,19.549902,-151.149139,2587.779053,20.803047,8.267142,-8.436634,1
3.962000,19.550207,-151.152252,2587.789795,20.874376,8.216569,-8.426993,1
3.975000,19.548073,-151.154236,2587.787354,20.828037,8.268948,-8.434007,1
3.987000,19.547512,-151.156616,2587.783691,20.822296,8.244257,-8.437872,1
4.000000,19.543673,-151.150894,2587.771973,20.795732,8.310630,-8.433165,1
4.012000,19.545570,-151.155136,2587.776123,20.865273,8.244948,-8.432655,1
4.025000,19.544788,-151.153992,2587.794922,20.881720,8.229615,-8.430280,1
4.037000,19.546856,-151.150665,2587.779785,20.790970,8.284962,-8.442319,1
4.050000,19.544428,-151.153442,2587.790039,20.755995,8.332095,-8.441564,1
4.062000,19.546108,-151.151733,2587.773926,20.827368,8.265039,-8.443659,1
4.075000,19.546347,-151.152313,2587.775879,20.873398,8.286311,-8.424066,1
4.087000,19.544523,-151.149124,2587.777588,20.838934,8.269719,-8.426713,1
4.100000,19.547510,-151.155014,2587.787109,20.864492,8.298739,-8.421208,1
4.112000,19.549120,-151.151642,2587.783203,20.823515,8.274807,-8.437888,1
4.125000,19.548847,-151.153748,2587.785645,20.830713,8.256907,-8.430820,1
4.137000,19.544880,-151.151138,2587.780029,20.891785,8.251788,-8.419125,1
4.150000,19.550024,-151.153549,2587.778320,20.813660,8.283122,-8.435603,1
4.162000,19.547117,-151.152710,2587.784912,20.841644,8.216744,-8.437810,1
4.175000,19.546690,-151.154510,2587.775146,20.846937,8.256731,-8.436790,1
4.187000,19.544994,-151.154449,2587.782715,20.855537,8.272145,-8.432073,1
4.200000,19.547813,-151.149002,2587.784424,20.860132,8.270970,-8.427086,1
4.212000,19.549189,-151.151367,2587.773438,20.847498,8.259437,-8.434792,1
4.225000,19.546942,-151.154160,2587.795410,20.897690,8.215589,-8.429222,1
4.237000,19.548916,-151.155182,2587.787842,20.816425,8.236690,-8.443399,1
4.250000,19.550314,-151.153503,2587.789795,20.859762,8.271912,-8.430263,1
4.262000,19.546663,-151.148941,2587.784180,20.836163,8.220051,-8.433431,1
4.275000,19.546427,-151.154541,2587.789062,20.881437,8.216582,-8.428059,1
4.287000,19.548491,-151.153214,2587.789307,20.837027,8.233490,-8.436093,1
4.300000,19.548531,-151.151352,2587.776611,20.867493,8.260900,-8.416196,1
4.312000,19.545462,-151.151947,2587.785400,20.864950,8.288756,-8.428688,1
4.325000,19.549599,-151.152679,2587.795410,20.820961,8.207748,-8.430724,1
4.337000,19.546684,-151.151917,2587.780518,20.823709,8.223149,-8.440169,1
4.350000,19.544506,-151.150726,2587.784424,20.853888,8.172532,-8.438219,1
4.362000,19.550667,-151.152664,2587.777100,20.800226,8.243527,-8.441880,1
