,Model 1,,,,,,
,TX,TY,TZ,RX,RY,RZ,Valid
0.000000,0,0,0,0,0,0,0
0.012000,0,0,0,0,0,0,0
0.025000,0,0,0,0,0,0,0
0.037000,0,0,0,0,0,0,0
0.049000,133.348022,-237.267593,2889.323486,0.133140,5.597717,-13.412105,1
0.062000,133.348953,-237.265656,2889.329102,0.095655,5.555639,-13.404968,1
0.074000,133.349533,-237.271652,2889.338623,0.108142,5.525329,-13.398489,1
0.087000,133.348358,-237.267136,2889.326416,0.062849,5.565964,-13.401175,1
0.099000,133.347458,-237.265350,2889.314697,0.100706,5.526870,-13.387523,1
0.112000,133.345444,-237.269455,2889.334229,0.032012,5.566901,-13.406077,1
0.124000,133.344604,-237.265839,2889.321533,0.077963,5.520059,-13.394412,1
0.137000,133.345032,-237.260300,2889.316895,0.139835,5.552906,-13.401131,1
0.149000,133.347305,-237.263901,2889.337891,0.096339,5.507108,-13.397276,1
0.162000,133.347931,-237.263901,2889.320068,0.129109,5.494786,-13.389238,1
0.174000,133.350586,-237.263718,2889.322021,0.075282,5.484953,-13.401459,1
0.187000,133.349442,-237.268509,2889.332520,0.120009,5.535159,-13.396416,1
0.199000,133.344986,-237.268158,2889.344727,0.067925,5.579487,-13.408424,1
0.212000,133.348190,-237.268082,2889.333740,0.165855,5.553246,-13.381653,1
0.224000,133.348404,-237.267471,2889.361328,0.050616,5.514664,-13.405150,1
0.237000,133.349091,-237.268448,2889.342773,0.198625,5.579318,-13.385784,1
0.249000,133.352417,-237.270523,2889.372070,0.072587,5.495116,-13.391692,1
0.262000,133.349014,-237.266632,2889.328369,0.122661,5.548863,-13.393275,1
0.274000,133.348694,-237.263123,2889.337646,0.154469,5.564308,-13.391667,1
0.287000,133.348083,-237.261993,2889.323486,0.136692,5.450358,-13.374168,1
0.299000,133.347290,-237.264572,2889.332031,0.102530,5.568009,-13.401937,1
0.312000,133.344025,-237.265717,2889.330811,0.040120,5.585568,-13.410356,1
0.324000,133.347519,-237.268417,2889.356934,0.081986,5.481837,-13.389512,1
0.337000,133.348343,-237.266510,2889.322266,0.125134,5.473683,-13.384763,1
0.349000,133.349518,-237.272018,2889.348145,0.111016,5.529334,-13.389433,1
0.362000,133.349533,-237.266022,2889.328613,0.176276,5.496416,-13.383044,1
0.374000,133.346863,-237.263504,2889.338379,0.153466,5.603310,-13.400368,1
0.387000,133.349213,-237.263428,2889.333252,0.150972,5.518696,-13.390675,1
0.399000,133.348282,-237.268951,2889.325684,0.137525,5.546590,-13.393534,1
0.412000,133.345123,-237.264496,2889.310303,0.143865,5.502670,-13.378662,1
0.424000,133.353012,-237.270081,2889.342529,0.058217,5.469858,-13.394374,1
0.437000,133.340179,-237.267029,2889.325684,0.013436,5.501099,-13.403883,1
0.449000,133.347641,-237.268448,2889.370117,0.078841,5.464924,-13.385731,1
0.462000,133.341873,-237.266922,2889.345947,0.095608,5.523034,-13.394567,1
0.474000,133.347916,-237.267426,2889.341797,0.100748,5.460642,-13.390140,1
0.487000,133.346619,-237.268463,2889.327148,0.110611,5.523995,-13.398791,1
0.500000,133.350540,-237.268234,2889.353760,0.118094,5.543226,-13.390656,1
0.512000,133.348419,-237.264984,2889.335938,0.097068,5.550891,-13.396814,1
0.525000,133.347351,-237.272491,2889.353027,0.199263,5.531809,-13.385243,1
0.537000,133.347641,-237.264435,2889.345947,0.117608,5.534622,-13.401949,1
0.550000,133.354263,-237.262726,2889.319580,0.090974,5.573844,-13.397572,1
0.562000,133.349014,-237.267319,2889.320801,0.167140,5.499559,-13.377436,1
0.575000,133.350037,-237.265884,2889.342773,0.074303,5.477865,-13.392283,1
0.587000,133.349243,-237.264786,2889.323242,0.040228,5.571810,-13.406544,1
0.600000,133.345718,-237.265717,2889.346191,0.108132,5.405981,-13.374086,1
0.612000,133.346924,-237.267654,2889.329834,0.139828,5.540325,-13.387877,1
0.625000,133.350662,-237.269363,2889.343018,0.154533,5.611870,-13.393870,1
0.637000,133.350052,-237.267487,2889.333984,0.153188,5.545302,-13.391765,1
0.650000,133.348877,-237.266220,2889.333252,0.084031,5.540992,-13.401761,1
0.662000,133.348511,-237.272400,2889.341064,0.117583,5.473720,-13.387377,1
0.675000,133.347107,-237.269180,2889.343018,0.076806,5.466897,-13.390879,1
0.687000,133.353470,-237.266571,2889.319336,0.132552,5.503084,-13.393871,1
0.700000,133.348633,-237.267548,2889.344727,0.131524,5.557432,-13.394756,1
0.712000,133.350510,-237.266098,2889.336914,0.173328,5.536315,-13.385427,1
0.725000,133.352463,-237.268417,2889.354492,0.143338,5.651234,-13.400372,1
0.737000,133.352005,-237.271744,2889.363281,0.042645,5.461621,-13.393836,1
0.750000,133.349106,-237.267639,2889.322021,0.088859,5.697868,-13.411452,1
0.762000,133.349579,-237.270828,2889.354736,0.106177,5.469357,-13.394269,1
0.775000,133.350494,-237.270264,2889.382568,0.080586,5.493857,-13.394093,1
0.787000,133.349487,-237.266464,2889.336426,0.178738,5.435196,-13.360177,1
0.800000,133.348618,-237.268600,2889.354004,0.099708,5.530910,-13.396667,1
0.812000,133.349854,-237.265472,2889.338867,0.110732,5.565315,-13.388138,1
0.825000,133.352158,-237.267212,2889.345947,0.069186,5.525649,-13.401802,1
0.837000,133.354050,-237.265305,2889.337891,0.090294,5.455470,-13.381720,1
0.850000,133.347565,-237.267014,2889.318848,0.081957,5.631872,-13.405813,1
0.862000,133.348587,-237.264160,2889.328857,0.078231,5.531448,-13.393136,1
0.875000,133.350510,-237.265945,2889.357666,0.084357,5.496680,-13.386177,1
0.887000,133.350571,-237.263123,2889.326172,0.065051,5.551970,-13.410512,1
0.900000,133.347153,-237.267059,2889.320068,0.169554,5.551083,-13.388936,1
0.912000,133.349854,-237.272354,2889.361328,0.094334,5.560763,-13.386549,1
0.925000,133.352722,-237.267868,2889.333496,0.156493,5.552399,-13.392053,1
0.937000,133.348358,-237.268036,2889.338135,0.135124,5.517673,-13.390697,1
0.950000,133.351120,-237.267319,2889.354004,0.110436,5.648453,-13.398638,1
0.962000,133.350861,-237.266983,2889.351807,0.137849,5.548913,-13.394430,1
0.975000,133.349579,-237.264526,2889.322021,0.102351,5.594084,-13.404299,1
0.987000,133.346039,-237.269852,2889.316895,0.140165,5.502271,-13.389289,1
1.000000,133.349548,-237.267929,2889.341309,0.145339,5.511681,-13.386210,1
1.012000,133.348450,-237.267990,2889.343750,0.158422,5.509099,-13.388358,1
1.025000,133.354721,-237.264191,2889.356445,0.120110,5.466519,-13.396812,1
1.037000,133.353668,-237.267075,2889.343262,0.076769,5.558913,-13.404650,1
1.050000,133.348450,-237.271545,2889.338379,0.044972,5.570185,-13.397166,1
1.062000,133.351410,-237.272537,2889.335449,0.164767,5.491180,-13.385535,1
1.075000,133.348251,-237.269226,2889.340576,0.075287,5.600739,-13.397218,1
1.087000,133.350159,-237.270187,2889.343506,0.137624,5.531267,-13.385198,1
1.100000,133.350418,-237.268494,2889.353760,0.102209,5.510721,-13.401810,1
1.112000,133.348618,-237.267258,2889.348145,0.067820,5.546989,-13.404517,1
1.125000,133.350952,-237.266953,2889.357666,0.101848,5.599587,-13.402523,1
1.137000,133.348801,-237.270691,2889.326660,0.056711,5.484488,-13.406324,1
1.150000,133.349228,-237.264511,2889.323730,0.150506,5.545689,-13.386959,1
1.162000,133.347443,-237.265839,2889.352539,0.072770,5.488108,-13.394780,1
1.175000,133.347260,-237.268402,2889.330078,0.084312,5.469411,-13.394943,1
1.187000,133.348724,-237.268478,2889.363037,0.161913,5.549087,-13.392819,1
1.200000,133.349228,-237.263245,2889.321045,0.093902,5.476687,-13.388192,1
1.212000,133.352890,-237.266251,2889.345459,0.041383,5.525096,-13.408558,1
1.225000,133.347076,-237.268127,2889.325439,0.094360,5.571228,-13.404709,1
