,parent_frame,child_frame,posx,posy,posz,rotx,roty,rotz,rotw
0,base,tool0_controller,-0.212509005125,-0.615412626477,0.342516252459,0.623933484479,0.213505633715,0.0331918207316,0.751013085342
1,base,tool0_controller,-0.21249195846,-0.615403422107,0.34251066029,0.623955983088,0.213485523105,0.0332263972923,0.750998581301
2,base,tool0_controller,-0.212507187652,-0.615416033649,0.34251251097,0.623945782162,0.213499881065,0.0332162873067,0.751003422073
3,base,tool0_controller,-0.21252535276,-0.615413958521,0.342538087612,0.6239318156,0.213535005426,0.0331889032616,0.751006250067
4,base,tool0_controller,-0.21247099095,-0.615418839992,0.342521884163,0.623932128674,0.213540014499,0.0332265582994,0.751002900686
5,base,tool0_controller,-0.212517303726,-0.615411142614,0.342484751481,0.623967783787,0.213462237893,0.0332309003651,0.750995196423
6,base,tool0_controller,-0.212505622357,-0.615400332872,0.342502225743,0.623947233744,0.21350239675,0.0331969313159,0.751002356745
7,base,tool0_controller,-0.212507758882,-0.615417497831,0.342548142269,0.623926425387,0.213533768757,0.0331866567977,0.751011179088
8,base,tool0_controller,-0.212529386213,-0.615397566671,0.342533947041,0.623946549298,0.213511643826,0.0332057554845,0.750999906373
9,upper_arm_link,forearm_link,-0.6127,0.0,0.0,0.0,0.0,0.877668883342,0.479267494425
10,base,tool0_controller,-0.212548232168,-0.615404959036,0.34250856913,0.623934291467,0.213496049037,0.0331665847498,0.751016254574
11,base,tool0_controller,-0.212490863659,-0.615408056719,0.342511882777,0.623951045822,0.213507221733,0.033225394946,0.750996559124
12,base,tool0_controller,-0.212508864736,-0.615420599018,0.34254172858,0.623942930632,0.213510216156,0.0331965060646,0.751003727618
13,base,tool0_controller,-0.212488399616,-0.615423881842,0.34249358153,0.623939696787,0.213532810018,0.0332325099146,0.750998398203
14,base,tool0_controller,-0.212515088481,-0.615415536373,0.342513985432,0.623948147475,0.213495720275,0.0332285117173,0.751002098996
15,base,tool0_controller,-0.212550295459,-0.615401456963,0.34250234857,0.623959102275,0.213477438253,0.0331983825551,0.750999526925
16,base,tool0_controller,-0.212524483001,-0.615409104726,0.342515214003,0.623945091854,0.213514689763,0.0332062112156,0.751000231121
17,base,tool0_controller,-0.21248404797,-0.615410794169,0.342511294296,0.623948831809,0.213504087129,0.0332353201759,0.75099885057
18,base,tool0_controller,-0.212512504081,-0.615396471059,0.342474876937,0.623973233164,0.213472435403,0.0332493273683,0.750986954512
19,base,tool0_controller,-0.212514356486,-0.61542044153,0.342532909715,0.623938451092,0.213514988069,0.033204641764,0.751005732924
20,base,tool0_controller,-0.212499128294,-0.615410626214,0.34249603711,0.623955222041,0.213487504494,0.0332227849362,0.750998810168
21,upper_arm_link,forearm_link,-0.6127,0.0,0.0,0.0,0.0,0.877675624966,0.479255148476
22,base,tool0_controller,-0.212506845867,-0.615409196174,0.342476868363,0.623971386491,0.213485045494,0.0332598899908,0.750984436529
23,base,tool0_controller,-0.212486800955,-0.615411528323,0.342524052577,0.623932552045,0.21353319953,0.0332174515184,0.751004889539
24,base,tool0_controller,-0.212487543273,-0.615410623773,0.342506552599,0.623955607995,0.21349809258,0.0332381640185,0.750994799029
25,base,tool0_controller,-0.21247943139,-0.615404996877,0.34247202269,0.623964083713,0.213505000885,0.0332572431194,0.750984948327
26,base,tool0_controller,-0.212493697431,-0.615420952563,0.342554157633,0.623928074987,0.213531823653,0.0332079210267,0.75100942172
27,base,tool0_controller,-0.212519719961,-0.615394608779,0.342500280168,0.623963728368,0.213478199175,0.0332181698366,0.750994592091
28,base,tool0_controller,-0.212531954155,-0.61542170829,0.34256529978,0.623921934169,0.213507435084,0.0331587670772,0.751023629051
29,base,tool0_controller,-0.212504491941,-0.615404400846,0.342494969843,0.623945395086,0.213515886611,0.0331998371502,0.750999920725
30,base,tool0_controller,-0.21253975864,-0.615386715311,0.342521484354,0.623952282169,0.213486833492,0.0331820949632,0.751003242387
31,base,tool0_controller,-0.21251041105,-0.615407539353,0.342525112094,0.623952183032,0.213485165099,0.0332177655188,0.751002222118
32,upper_arm_link,forearm_link,-0.6127,0.0,0.0,0.0,0.0,0.877670483065,0.479264564887
33,base,tool0_controller,-0.212502727041,-0.615414433922,0.342490694921,0.62396518287,0.213474056905,0.033239042936,0.750993637536
34,base,tool0_controller,-0.212516004468,-0.615399817197,0.342525495076,0.62394512882,0.213509799698,0.0332054158775,0.751001625837
35,base,tool0_controller,-0.212489797836,-0.615406238872,0.342536228445,0.623929056107,0.213539062424,0.0331946268165,0.751007136127
36,base,tool0_controller,-0.212490653261,-0.615418725118,0.342515050182,0.623938043685,0.21352880029,0.033219466002,0.751001488792
37,base,tool0_controller,-0.212480698416,-0.615426891205,0.342528192676,0.623931299249,0.213548316331,0.0332209142025,0.751001478872
38,base,tool0_controller,-0.212502726323,-0.61542002604,0.342517151973,0.623934632088,0.213515808966,0.0331909022255,0.751009279711
39,base,tool0_controller,-0.212546268802,-0.615394413854,0.342495586022,0.623967526493,0.21345199425,0.0331961546919,0.75099985842
40,base,tool0_controller,-0.212498936647,-0.615392360691,0.342508996383,0.623957759081,0.213471666931,0.0332210107916,0.751001282783
41,base,tool0_controller,-0.212461342269,-0.615400458118,0.342469421917,0.623965694721,0.213489345451,0.0332521792056,0.750988284708
42,base,tool0_controller,-0.212517255986,-0.615387815832,0.34248130589,0.623968192154,0.213482798498,0.0332020354429,0.750990289396
43,base,tool0_controller,-0.212533068835,-0.615390712527,0.342498420056,0.623966692553,0.213470201391,0.0332054978452,0.75099496311
44,upper_arm_link,forearm_link,-0.6127,0.0,0.0,0.0,0.0,0.877676653334,0.479253265188
45,base,tool0_controller,-0.212506899429,-0.615375153839,0.342468213341,0.62397822141,0.213470776274,0.0332311344643,0.750984086772
46,base,tool0_controller,-0.212524287007,-0.615388891531,0.34248944434,0.623961466843,0.213471605148,0.0332144758966,0.750998508842
47,base,tool0_controller,-0.212501154197,-0.615395193945,0.342500564388,0.623953345267,0.213504461384,0.0332251802912,0.750995442925
48,base,tool0_controller,-0.212490969387,-0.615408454709,0.342470256129,0.623962537598,0.213495805358,0.033253224152,0.750989025121
49,base,tool0_controller,-0.212476146196,-0.615420899897,0.342526107063,0.623925606956,0.213546772888,0.0332208254988,0.751006650787
50,base,tool0_controller,-0.212522493374,-0.615424227572,0.342474777867,0.623966225536,0.213488861454,0.0332455572441,0.750988274442
