,parent_frame,child_frame,posx,posy,posz,rotx,roty,rotz,rotw
0,base,tool0_controller,0.300000264961,-0.200036933968,0.500035977154,0.707080309355,-4.71417163739e-05,7.76971494043e-06,0.707133250413
1,base,tool0_controller,0.299996091072,-0.199999023939,0.500096290686,0.707034539003,-5.35573567057e-05,6.1455077802e-05,0.7071790112909999
2,base,tool0_controller,0.300014785914,-0.2000096037,0.500043562316,0.707066867348,-2.36644878042e-05,2.56799009087e-05,0.70714669191
3,base,tool0_controller,0.300009188098,-0.200010195008,0.500093652429,0.707029974101,-6.50530867327e-05,6.37721871737e-05,0.7071835740629999
4,upper_arm_link,forearm_link,-0.6127,0.0,0.0,0.0,0.0,0.9036233206190001,0.428328022004
5,base,tool0_controller,0.29999017878,-0.19999251779,0.500064148878,0.707059745824,-6.29495776313e-05,5.30646575664e-05,0.707153808628
6,base,tool0_controller,0.299984362982,-0.199991340883,0.500086156976,0.707042203362,-6.91345449824e-05,3.91331604757e-05,0.7071713486519999
7,base,tool0_controller,0.299993172289,-0.199987745464,0.500095069072,0.707045371901,-6.47774903043e-05,8.15451416917e-05,0.7071681774709999
8,base,tool0_controller,0.299992676879,-0.200003103311,0.5000599507769999,0.707058987177,-5.31382029299e-05,3.78231106981e-05,0.707154568958
9,base,tool0_controller,0.299987313605,-0.200005572436,0.5000985190199999,0.707039219428,-8.30761964846e-05,5.61314396571e-05,0.707174329383
10,base,tool0_controller,0.299999656515,-0.2000049263,0.500136110102,0.707023126595,-7.77121675235e-05,7.08406080187e-05,0.707190418065
11,base,tool0_controller,0.299996345911,-0.199980901195,0.500074660195,0.70705595317,-2.51460490939e-05,5.9784941225e-05,0.7071576025749999
12,base,tool0_controller,0.300004256474,-0.19999636824,0.500102707243,0.707040654988,-4.80883034586e-05,8.55693555194e-05,0.70717289439
13,base,tool0_controller,0.299998570735,-0.200030499281,0.500114588826,0.7070289038420001,-9.32491596759e-05,8.31256112686e-05,0.7071846389219999
14,base,tool0_controller,0.299991980685,-0.19998401415,0.500093176181,0.707046314541,-5.18487321603e-05,6.92917339362e-05,0.7071672373669999
15,upper_arm_link,forearm_link,-0.6127,0.0,0.0,0.0,0.0,0.903626690596,0.428320912452
16,base,tool0_controller,0.299999893193,-0.200007145445,0.500074316452,0.7070477887980001,-4.2515545123e-05,5.04238966813e-05,0.707165765579
17,base,tool0_controller,0.299991398477,-0.199984638684,0.5000965198539999,0.707036988929,-6.470907902300001e-05,8.42799352421e-05,0.707176558573
18,base,tool0_controller,0.299997255493,-0.199981785614,0.500088157557,0.707051120968,-5.06541055926e-05,7.68799933517e-05,0.7071624310310001
19,base,tool0_controller,0.300003552128,-0.200015972234,0.500070014406,0.7070510945990001,-6.43716917551e-05,4.90132069776e-05,0.7071624587600001
20,base,tool0_controller,0.299994936217,-0.20000340282600002,0.500095611515,0.707045648458,-6.54646993152e-05,6.823178634800001e-05,0.707167902308
21,base,tool0_controller,0.299989723206,-0.19999939233300001,0.50006206423,0.7070589836390001,-5.88033125821e-05,3.52404274566e-05,0.707154572181
22,base,tool0_controller,0.29999370862,-0.20002060346900002,0.500076585646,0.7070511784360001,-8.27383615735e-05,5.07288230504e-05,0.707162372905
23,base,tool0_controller,0.299984877899,-0.20000081094,0.5000918497860001,0.7070447862829999,-8.76553909632e-05,5.46652369288e-05,0.7071687631100001
24,base,tool0_controller,0.300007150724,-0.200016738462,0.500082022314,0.707048927779,-7.62166049716e-05,6.94890305712e-05,0.70716462234
25,base,tool0_controller,0.299986705984,-0.20000567116700002,0.5000768347860001,0.707051394096,-8.901529885200002e-05,3.91491693008e-05,0.707162157253
26,base,tool0_controller,0.299988562078,-0.19998109017299998,0.500048548045,0.7070665792090001,-2.16498188694e-05,4.22810678197e-05,0.707146979283
27,upper_arm_link,forearm_link,-0.6127,0.0,0.0,0.0,0.0,0.903639148812,0.428294628421
28,base,tool0_controller,0.299987431869,-0.199998191001,0.500025754908,0.707075394772,-3.34248900646e-05,2.97464555172e-05,0.7071381647920001
29,base,tool0_controller,0.299997553706,-0.200006947893,0.500103370425,0.7070265753899999,-7.72582506139e-05,6.84207520003e-05,0.7071869703560001
30,base,tool0_controller,0.299994075172,-0.199982979829,0.5000852230830001,0.7070387474600001,-6.05289423785e-05,8.88313159323e-05,0.7071748001989999
