,polo,,,,,,
,TX,TY,TZ,RX,RY,RZ,Valid
4.465000,156.253601,110.364044,2,171.807617,-0.056511,0.036110,0.000904,1
4.498000,156.235382,110.336365,2,163.299072,-0.035484,0.080468,0.002197,1
4.531000,156.227203,110.313965,2,154.524170,-0.045754,-0.060001,-0.005294,1
4.565000,156.140442,110.313065,2,146.176270,-0.055081,-0.114993,-0.011190,1
4.598000,155.854507,110.307602,2,138.128418,-0.051822,0.012023,-0.003011,1
4.631000,155.637009,110.294014,2,129.956543,-0.045323,-0.052661,-0.005949,1
4.665000,155.481674,110.281601,2,121.851562,-0.033427,0.007109,-0.008506,1
4.698000,155.379761,110.284592,2,113.533203,-0.039656,0.063767,-0.004337,1
4.731000,155.367706,110.271690,2,104.794922,-0.027934,0.102786,-0.002904,1
4.765000,155.273254,110.243423,2,096.231689,-0.040758,-0.033545,-0.009600,1
4.798000,155.146957,110.266441,2,087.930176,-0.028394,0.030412,-0.008651,1
4.831000,155.022339,110.246223,2,079.612793,-0.031173,0.058509,-0.002786,1
4.865000,154.787323,110.210106,2,071.549316,-0.039891,-0.012205,-0.009043,1
4.898000,154.565353,110.212959,2,063.446777,-0.041876,-0.024373,-0.008996,1
4.931000,154.407288,110.166527,2,054.916016,-0.013079,0.023709,-0.002379,1
4.965000,154.294632,110.137100,2,046.432007,-0.025274,0.001943,-0.005412,1
4.998000,154.219543,110.117180,2,038.058594,-0.032569,0.020313,-0.002281,1
5.031000,154.189667,110.063919,2,029.546753,-0.030878,-0.065757,-0.004751,1
5.065000,154.052139,110.126472,2,021.374268,-0.026641,-0.001069,-0.009114,1
5.098000,153.908859,110.180313,2,014.184814,-0.023248,0.002032,-0.013224,1
5.131000,153.847931,110.113480,2,007.997681,-0.022513,-0.072436,-0.010383,1
5.165000,153.865250,110.121857,2,003.439453,0.009036,0.014639,-0.008073,1
5.198000,153.855179,110.105331,2,000.427490,-0.011593,-0.034546,-0.009483,1
5.231000,153.785812,110.049484,1,998.846313,-0.017389,-0.048981,-0.005875,1
5.265000,153.696762,109.993431,1,998.533447,-0.014876,-0.022482,0.002769,1
5.298000,154.431656,109.988647,1,998.890869,0.003398,0.047840,0.002485,1
5.331000,156.448883,109.986389,1,999.307129,-0.012060,0.031437,-0.000206,1
5.365000,159.873642,109.959175,1,999.555420,-0.012332,0.027426,-0.001545,1
5.398000,164.800919,109.806770,1,999.298584,-0.002402,-0.004874,0.012130,1
5.431000,171.338150,109.862251,1,998.741943,0.005006,-0.050350,-0.004782,1
5.465000,178.945755,109.760513,1,998.222168,-0.005345,-0.138706,0.001142,1
5.498000,187.528290,109.629929,1,997.948608,-0.015294,-0.190115,-0.010665,1
5.531000,195.715759,109.618896,1,998.013672,-0.008870,-0.237125,-0.010614,1
5.564000,204.066727,109.464088,1,998.162842,-0.010712,-0.249530,-0.013059,1
5.598000,212.128189,109.341797,1,998.209839,0.001162,-0.229187,0.001844,1
5.631000,220.546738,109.362503,1,997.969360,0.004644,-0.272994,-0.015801,1
5.664000,228.869873,109.226044,1,997.599609,-0.083018,-1.068871,-0.059941,1
5.698000,237.480484,109.183716,1,997.305176,-0.079469,-1.088507,-0.071819,1
5.731000,245.804626,109.047722,1,997.168701,-0.068424,-1.060613,-0.061953,1
5.764000,254.202438,108.989586,1,997.036621,-0.064793,-1.150319,-0.069102,1
5.798000,262.275909,108.868042,1,997.029541,-0.082423,-1.389202,-0.099311,1
5.831000,270.756378,108.835762,1,996.876587,-0.107633,-1.507377,-0.127809,1
5.864000,279.006531,108.712921,1,996.837158,-0.084149,-1.415413,-0.118734,1
5.898000,287.453430,108.633408,1,996.764771,-0.140730,-1.879824,-0.186122,1
5.931000,295.771667,108.519630,1,996.525635,-0.125913,-1.921759,-0.186051,1
5.964000,304.221008,108.459526,1,996.218872,-0.123127,-1.940552,-0.191759,1
5.998000,312.426147,108.358719,1,996.045044,-0.121682,-1.981429,-0.187753,1
6.031000,320.824371,108.287544,1,996.046875,-0.109933,-2.021232,-0.192432,1
6.064000,329.028107,108.198029,1,996.048096,-0.109180,-1.977270,-0.190838,1
6.098000,336.665192,108.108276,1,995.914185,-0.115493,-2.079729,-0.202413,1
6.131000,342.768890,108.099228,1,995.656006,-0.105570,-2.007068,-0.200833,1
6.164000,347.534302,107.890572,1,995.312012,-0.108846,-2.053488,-0.186203,1
6.198000,351.113800,108.049973,1,995.214600,-0.100487,-2.112799,-0.212543,1
6.231000,353.171539,108.019592,1,995.290161,-0.096564,-2.112581,-0.215671,1
6.264000,353.841095,107.938393,1,995.515259,-0.105105,-2.113132,-0.205428,1
6.298000,353.732117,108.025429,1,996.009033,-0.114318,-2.059163,-0.205691,1
6.331000,353.879181,107.949135,1,997.523438,-0.106509,-2.114731,-0.203519,1
6.364000,353.929657,107.986679,2,000.435059,-0.103186,-2.122095,-0.201380,1
6.398000,354.128815,107.970901,2,005.015259,-0.110169,-2.091332,-0.201087,1
6.431000,354.199890,107.932800,2,011.288086,-0.108002,-2.097517,-0.195275,1
6.464000,354.283081,107.913025,2,018.522827,-0.108721,-2.086366,-0.194132,1
6.498000,354.282257,107.937225,2,026.961914,-0.100399,-2.058479,-0.191263,1
6.531000,354.251587,108.003723,2,035.482666,-0.093100,-1.995996,-0.192472,1
6.564000,354.467499,108.016998,2,043.863892,-0.111420,-2.021763,-0.198351,1
6.598000,354.611511,108.037376,2,052.418945,-0.110832,-2.016754,-0.195794,1
6.631000,354.894440,107.973701,2,060.261475,-0.127338,-2.064223,-0.187404,1
6.664000,354.993408,108.039749,2,068.699707,-0.109079,-2.038915,-0.191347,1
6.698000,355.165558,108.028366,2,076.657471,-0.114226,-2.048509,-0.188495,1
6.731000,355.184143,108.028122,2,085.439941,-0.109433,-2.017583,-0.186990,1
6.764000,355.270081,108.039452,2,093.873779,-0.112267,-2.039834,-0.186487,1
6.798000,355.386597,108.054596,2,102.432861,-0.116075,-2.050318,-0.189155,1
6.831000,355.554901,108.128693,2,110.633789,-0.117811,-2.070312,-0.195736,1
6.864000,355.763855,108.125862,2,118.606689,-0.131423,-2.048077,-0.189979,1
6.897000,355.963196,108.200020,2,126.997559,-0.123657,-2.049595,-0.194625,1
6.931000,356.189758,108.170547,2,135.167236,-0.130635,-2.056129,-0.194574,1
6.964000,356.277130,108.236687,2,143.990723,-0.128420,-1.976782,-0.194666,1
6.997000,356.389374,108.260941,2,152.088867,-0.132768,-2.068775,-0.200990,1
7.031000,356.396851,108.258690,2,160.717041,-0.123737,-1.972367,-0.192505,1
7.064000,356.558136,108.291878,2,168.698975,-0.131655,-1.999209,-0.193986,1
7.097000,356.725983,108.263344,2,176.834229,-0.130327,-1.962871,-0.192225,1
7.131000,356.857269,108.330330,2,183.485840,-0.132934,-2.000437,-0.195406,1
7.164000,356.843048,108.291893,2,188.734131,-0.137615,-2.005591,-0.193387,1
7.197000,356.784882,108.290230,2,192.558838,-0.123378,-1.984352,-0.190070,1
7.231000,356.762970,108.269150,2,194.818115,-0.120617,-2.020115,-0.188899,1
7.264000,356.847992,108.258919,2,196.001465,-0.122505,-1.949399,-0.180731,1
7.297000,356.985657,108.092171,2,195.789062,-0.144562,-1.966136,-0.193044,1
7.331000,356.991333,106.346024,2,195.817627,-0.132637,-1.993778,-0.172298,1
7.364000,356.935059,103.572594,2,195.504883,-0.140928,-2.006488,-0.188353,1
7.397000,356.959747,99.395676,2,195.623535,-0.159762,-2.032996,-0.185287,1
7.431000,356.836945,93.767143,2,195.742676,-0.140876,-2.067057,-0.188352,1
7.464000,356.814911,86.959129,2,195.921143,-0.129331,-2.049488,-0.197555,1
7.497000,356.675293,78.730614,2,195.970947,-0.132404,-1.964187,-0.180871,1
7.531000,356.536163,70.386887,2,195.764893,-0.133132,-2.000326,-0.166009,1
7.564000,356.747467,62.315056,2,195.522949,-0.150079,-2.012882,-0.210362,1
7.597000,356.534790,53.710659,2,195.463623,-0.134315,-2.030470,-0.169489,1
7.631000,356.496613,45.455032,2,195.628662,-0.116173,-2.000535,-0.182032,1
7.664000,356.417297,37.188263,2,195.836426,-0.135333,-1.996767,-0.196268,1
7.697000,356.255524,28.829365,2,195.928223,-0.148783,-1.994611,-0.180719,1
7.731000,356.165894,20.539017,2,195.869385,-0.144233,-1.996748,-0.192443,1
7.764000,356.068268,12.145194,2,195.734131,-0.149722,-2.006904,-0.181395,1
7.797000,356.101593,3.776924,2,195.722412,-0.136137,-2.064362,-0.178503,1
7.831000,356.077606,-4.480732,2,195.749268,-0.146082,-1.987593,-0.187377,1
7.864000,355.951447,-12.836426,2,195.812988,-0.147088,-2.013932,-0.180772,1
7.897000,355.770477,-21.250689,2,195.870361,-0.159264,-2.011469,-0.174391,1
7.931000,355.709869,-29.459726,2,195.916748,-0.140121,-2.074415,-0.197862,1
7.964000,355.687347,-37.766346,2,195.966064,-0.145642,-2.014663,-0.200534,1
7.997000,355.569824,-46.235489,2,195.979492,-0.141142,-1.943954,-0.176796,1
8.031000,355.526581,-54.589611,2,195.871582,-0.142247,-1.999105,-0.173174,1
8.064000,355.497772,-62.838856,2,195.841553,-0.138270,-2.078211,-0.194591,1
8.097000,355.321930,-71.064987,2,195.878662,-0.136276,-1.948869,-0.158259,1
8.130000,355.287598,-77.837379,2,195.944824,-0.146974,-1.970184,-0.163508,1
8.164000,355.340332,-83.059128,2,195.956787,-0.141620,-2.031275,-0.193125,1
8.197000,355.274261,-87.251953,2,195.971680,-0.146837,-2.037715,-0.182299,1
8.230000,355.243652,-90.037857,2,195.922852,-0.150544,-2.008748,-0.182084,1
8.264000,355.224792,-91.512596,2,195.903564,-0.140192,-1.998922,-0.183651,1
8.297000,355.198944,-91.709953,2,195.930664,-0.131467,-2.006277,-0.195836,1
8.330000,353.952576,-91.659058,2,195.973145,-0.138873,-2.032009,-0.193670,1
8.364000,351.428070,-91.938942,2,196.010254,-0.136043,-1.998949,-0.168569,1
8.397000,347.480225,-91.912048,2,196.020752,-0.146374,-2.000551,-0.167558,1
8.430000,342.314484,-91.687408,2,196.023926,-0.137343,-1.997081,-0.187850,1
8.464000,335.774475,-91.622864,2,196.159912,-0.161422,-1.967669,-0.177225,1
8.497000,327.920624,-91.613457,2,196.408203,-0.158097,-1.922310,-0.172367,1
8.530000,319.607941,-91.265816,2,196.675537,-0.171915,-1.894995,-0.190934,1
8.564000,311.157349,-91.302917,2,196.901611,-0.162000,-1.873716,-0.177005,1
8.597000,302.741302,-91.285797,2,197.037842,-0.159099,-1.837728,-0.166956,1
8.630000,294.406219,-91.044518,2,197.077881,-0.118961,-1.442105,-0.118766,1
8.664000,286.135895,-91.077362,2,197.126953,-0.136733,-1.423191,-0.097900,1
8.697000,277.875031,-90.912781,2,197.134766,-0.119797,-1.379658,-0.107953,1
8.730000,269.429352,-90.913185,2,197.283203,-0.131208,-1.338648,-0.089729,1
8.764000,261.082977,-90.801888,2,197.510742,-0.139743,-1.384706,-0.094019,1
8.797000,252.653412,-90.729393,2,197.809570,-0.128301,-1.299403,-0.088361,1
8.830000,244.408447,-90.618958,2,198.059814,-0.154888,-1.305966,-0.090670,1
8.864000,236.031784,-90.588669,2,198.225098,-0.147807,-1.254125,-0.088921,1
8.897000,227.722931,-90.508949,2,198.248779,-0.058670,-0.324727,-0.013019,1
8.930000,219.369568,-90.383636,2,198.349121,-0.050402,-0.300353,-0.017592,1
8.964000,211.057938,-90.365448,2,198.409180,-0.050641,-0.328660,-0.009892,1
8.997000,202.682327,-90.199295,2,198.591553,-0.051470,-0.216608,-0.007537,1
9.030000,194.404846,-90.196220,2,198.872314,-0.060980,-0.333146,-0.016232,1
9.064000,185.962967,-90.050034,2,199.015137,-0.054573,-0.195507,-0.007558,1
9.097000,177.711914,-89.962143,2,199.136963,-0.065908,-0.146816,-0.001367,1
9.130000,170.556778,-89.797592,2,199.227295,-0.066033,-0.172977,-0.021189,1
9.164000,164.732635,-89.809212,2,199.363525,-0.049693,-0.081330,-0.009945,1
9.197000,160.285980,-89.712639,2,199.557861,-0.060729,-0.104053,-0.006060,1
9.230000,157.158905,-89.752510,2,199.710449,-0.062315,-0.064909,-0.008767,1
9.264000,155.367050,-89.807732,2,199.706543,-0.054218,-0.086942,-0.004448,1
9.297000,154.849533,-89.805199,2,199.631836,-0.066120,-0.068279,0.002004,1
9.330000,154.896484,-89.896431,2,198.931885,-0.047204,-0.028142,0.018299,1
9.364000,154.943939,-89.871132,2,197.108643,-0.049531,0.042701,0.007305,1
9.397000,154.875580,-89.821091,2,193.883789,-0.055689,0.068606,0.004431,1
9.430000,154.739822,-89.793701,2,188.858398,-0.047997,0.104904,0.001909,1
9.463000,154.524857,-89.741638,2,182.362793,-0.061580,-0.070728,-0.010825,1
9.497000,154.398361,-89.727280,2,174.561035,-0.057739,-0.042793,-0.000839,1
9.530000,154.313309,-89.805199,2,166.204590,-0.050316,-0.038891,0.001854,1
9.563000,154.269363,-89.937981,2,157.607910,-0.062458,-0.078209,0.000460,1
9.597000,154.186340,-89.951416,2,148.961914,-0.054375,-0.071142,0.010457,1
9.630000,153.968170,-89.941078,2,140.880371,-0.049388,-0.017031,0.007885,1
9.663000,153.795212,-89.920700,2,132.605957,-0.037437,0.046589,-0.001376,1
9.697000,153.644348,-89.877090,2,124.467529,-0.048225,-0.079407,-0.003467,1
9.730000,153.484238,-89.896034,2,116.305176,-0.039712,-0.001927,0.000863,1
9.763000,153.390030,-89.963387,2,107.743652,-0.033549,-0.019831,-0.005882,1
9.797000,153.310745,-89.973030,2,099.145264,-0.046768,-0.048302,0.007184,1
9.830000,153.137589,-89.929764,2,090.774902,-0.052083,-0.139729,-0.006269,1
9.863000,153.057404,-89.933083,2,082.426270,-0.041214,-0.083843,-0.003570,1
9.897000,152.895798,-89.966248,2,074.259033,-0.031835,-0.131645,-0.006576,1
9.930000,152.671860,-89.986313,2,066.183594,-0.044958,-0.065834,-0.002118,1
9.963000,152.524063,-89.951904,2,057.711670,-0.039924,-0.118373,-0.007368,1
9.997000,152.394073,-90.001587,2,049.227295,-0.042889,-0.107785,-0.004290,1
10.030000,152.272705,-90.036240,2,040.918945,-0.033787,-0.111613,-0.004787,1
10.063000,152.251358,-90.041046,2,032.472900,-0.037147,-0.117242,-0.005162,1
10.097000,152.137421,-90.009926,2,024.093994,-0.046360,-0.137604,-0.010154,1
10.130000,151.944122,-90.016655,2,016.529175,-0.037684,-0.110206,-0.004026,1
10.163000,151.902039,-89.969872,2,009.967529,-0.028686,-0.128262,-0.008298,1
10.197000,151.907150,-90.027748,2,004.884766,-0.029249,-0.168538,-0.005932,1
10.230000,151.887711,-90.052887,2,001.601685,-0.028736,-0.155706,-0.005760,1
10.263000,151.848312,-90.050766,1,999.617798,-0.028918,-0.144241,-0.005242,1
10.297000,151.737732,-90.126389,1,998.932495,-0.027830,-0.140894,0.006198,1
10.330000,151.736374,-90.147011,1,999.158447,-0.040608,-0.278507,0.003890,1
10.363000,151.864105,-90.071281,1,999.456421,-0.024274,-0.735215,-0.009355,1
10.397000,152.154373,-90.094322,1,999.674194,-0.036374,-1.624328,-0.021004,1
10.430000,152.686691,-90.079910,1,999.501099,-0.131831,-3.631395,-0.095344,1
10.463000,153.426880,-90.084145,1,999.200073,-0.159955,-5.478715,-0.172875,1
10.497000,154.238083,-90.079346,1,998.935913,-0.145356,-7.299767,-0.189137,1
10.530000,155.098206,-90.051521,1,999.077637,-0.190245,-9.095269,-0.183212,1
10.563000,155.961258,-90.041290,1,999.271240,-0.064859,-11.407896,-0.213973,1
10.597000,156.726669,-90.067947,1,999.802124,-0.185983,-13.065636,-0.194575,1
10.630000,157.509094,-90.098503,1,999.977051,-0.128692,-15.669774,-0.252666,1
10.663000,158.331223,-90.114281,2,000.144287,-0.123979,-17.815430,-0.276950,1
10.696000,159.096542,-90.135979,2,000.210449,-0.137288,-19.682652,-0.288706,1
10.730000,159.746292,-90.165092,2,000.367554,-0.123732,-21.261816,-0.313975,1
10.763000,160.207077,-90.184044,2,000.617310,-0.126444,-22.477690,-0.329016,1
10.796000,160.432495,-90.153130,2,000.991943,-0.227479,-22.709623,-0.272993,1
10.830000,160.521545,-90.146858,2,001.171997,-0.229898,-23.179451,-0.278378,1
10.863000,160.522369,-90.138725,2,001.234497,-0.228477,-23.307976,-0.281784,1
10.896000,160.413132,-90.198418,2,001.243530,-0.230916,-23.118637,-0.275543,1
10.930000,160.234055,-90.224846,2,001.093628,-0.222363,-22.555067,-0.272445,1
10.963000,159.988266,-90.244843,2,000.634766,-0.127351,-22.096720,-0.315025,1
10.996000,159.501770,-90.242073,2,000.314453,-0.137341,-20.742552,-0.291660,1
