,polo,,,,,,
,TX,TY,TZ,RX,RY,RZ,Valid
0.966000,357.033356,108.219116,2,195.655762,-0.136535,-1.981594,-0.180586,1
0.999000,357.035400,108.219238,2,195.654053,-0.132555,-1.954159,-0.178363,1
1.032000,357.033905,108.213501,2,195.654053,-0.133408,-2.004885,-0.179948,1
1.066000,357.036743,108.218193,2,195.653809,-0.127433,-1.939015,-0.177842,1
1.099000,357.036469,108.219185,2,195.646973,-0.131595,-1.970850,-0.179819,1
1.132000,357.034027,108.219193,2,195.650879,-0.131835,-2.024521,-0.182595,1
1.166000,357.033966,108.217369,2,195.650635,-0.130078,-2.003724,-0.182692,1
1.199000,357.033173,108.217773,2,195.645020,-0.131204,-1.942754,-0.176880,1
1.232000,357.034302,108.221176,2,195.656494,-0.121608,-2.002676,-0.183610,1
1.266000,357.034363,108.218796,2,195.649414,-0.138432,-1.988310,-0.179723,1
1.299000,357.038025,108.218590,2,195.657959,-0.129909,-1.981822,-0.180807,1
1.332000,357.034576,108.217690,2,195.645020,-0.132075,-1.983966,-0.180869,1
1.366000,357.035095,108.218719,2,195.647949,-0.128167,-1.965990,-0.181079,1
1.399000,357.032471,108.218796,2,195.646240,-0.124991,-1.968706,-0.179254,1
1.432000,357.031128,108.217255,2,195.641357,-0.134293,-1.977849,-0.180053,1
1.466000,357.033081,108.215126,2,195.643799,-0.136684,-1.987044,-0.179359,1
1.499000,357.034912,108.219360,2,195.652588,-0.128792,-1.973106,-0.179555,1
1.532000,357.033630,108.216866,2,195.647949,-0.134957,-2.000473,-0.180114,1
1.566000,357.036530,108.222656,2,195.645264,-0.122170,-1.962159,-0.182329,1
1.599000,357.039551,108.219688,2,195.664062,-0.129101,-1.991968,-0.182895,1
1.632000,357.033020,108.216110,2,195.642578,-0.136643,-1.940839,-0.176716,1
1.666000,357.035370,108.219322,2,195.652588,-0.133412,-1.962365,-0.180037,1
1.699000,357.035065,108.218018,2,195.647461,-0.122992,-1.946724,-0.178912,1
1.732000,357.033661,108.218803,2,195.641357,-0.125048,-1.973495,-0.179824,1
1.766000,357.031403,108.217697,2,195.641113,-0.137680,-1.963938,-0.178336,1
1.799000,357.037354,108.219139,2,195.653809,-0.133194,-1.992619,-0.180706,1
1.832000,357.033356,108.217705,2,195.644531,-0.131508,-1.944621,-0.179052,1
1.866000,357.030792,108.216713,2,195.643799,-0.122208,-1.993414,-0.182270,1
1.899000,357.033203,108.220566,2,195.650879,-0.128479,-1.943096,-0.177036,1
1.932000,357.031799,108.215561,2,195.643555,-0.133748,-1.988882,-0.180808,1
1.966000,357.031647,108.215553,2,195.645752,-0.132436,-1.980365,-0.179276,1
1.999000,357.032898,108.218933,2,195.652588,-0.135289,-1.989191,-0.181527,1
2.032000,357.029968,108.241837,2,195.661865,-0.130911,-1.938672,-0.177139,1
2.066000,357.035950,108.273323,2,195.671143,-0.137165,-1.965545,-0.181919,1
2.099000,357.019836,108.265015,2,195.714355,-0.100049,-1.986156,-0.184649,1
2.132000,356.976807,108.299538,2,195.590088,-0.026730,-1.990265,-0.181323,1
2.165000,356.955872,108.385139,2,195.335938,0.139786,-1.980453,-0.196032,1
2.199000,356.894501,108.506088,2,194.730469,0.436871,-2.009519,-0.211585,1
2.232000,356.854980,108.705788,2,193.716064,0.894414,-2.035893,-0.238957,1
2.265000,356.857880,109.087746,2,192.181396,1.550725,-2.074344,-0.281683,1
2.299000,356.889252,109.629227,2,190.133789,2.505013,-1.939518,-0.321014,1
2.332000,356.895782,110.406647,2,187.106201,3.821743,-2.029766,-0.403589,1
2.365000,356.783020,111.481087,2,183.425293,5.495060,-1.953360,-0.472763,1
2.399000,356.759583,112.899261,2,178.511230,7.378426,-2.037540,-0.584024,1
2.432000,356.810150,114.448776,2,174.036133,9.315065,-1.972439,-0.680018,1
2.465000,356.870392,116.107430,2,169.285156,11.219641,-2.097896,-0.798100,1
2.499000,356.876648,117.922836,2,165.523438,13.121284,-2.047137,-0.884359,1
2.532000,356.805115,119.795898,2,161.700195,14.966174,-1.934326,-0.969368,1
2.565000,356.609100,121.460068,2,158.248535,16.532490,-2.029635,-1.070431,1
2.599000,356.506226,122.893967,2,155.375000,17.785627,-1.963436,-1.108121,1
2.632000,356.464447,124.114403,2,152.948975,18.791506,-1.130736,-0.778422,1
2.665000,356.567139,124.804222,2,151.877197,19.422619,-1.168960,-0.819728,1
2.699000,356.588226,125.255356,2,151.176514,19.781454,-1.168429,-0.835152,1
2.732000,356.649475,125.300858,2,151.262207,19.766321,-1.771652,-1.140542,1
2.765000,356.570099,124.959175,2,151.596436,19.505610,-1.759818,-1.110556,1
2.799000,356.527313,124.381531,2,152.747803,18.990568,-1.866831,-1.138307,1
2.832000,356.556915,123.268852,2,154.600830,18.137033,-1.942586,-1.114777,1
2.865000,356.620270,121.904938,2,157.035889,16.962231,-2.000002,-1.069624,1
2.899000,356.702637,120.258484,2,160.286377,15.487811,-1.948181,-0.979945,1
2.932000,356.671112,118.413734,2,163.981689,13.701048,-1.982136,-0.890367,1
2.965000,356.731140,116.526726,2,168.219727,11.832761,-2.055668,-0.812244,1
2.999000,356.739838,114.932755,2,172.578857,9.903666,-2.028581,-0.715408,1
3.032000,356.724518,113.264427,2,177.504395,8.025653,-2.060464,-0.619647,1
3.065000,356.719910,111.872925,2,181.445068,6.108320,-1.987048,-0.504332,1
3.099000,356.754120,110.635521,2,185.723877,4.319465,-2.032084,-0.424324,1
3.132000,356.929962,109.814140,2,189.026611,2.818010,-2.000008,-0.350577,1
3.165000,356.931580,109.163330,2,192.216797,1.633692,-2.034691,-0.287397,1
3.199000,357.014465,108.713791,2,194.158691,0.744486,-2.001224,-0.240942,1
3.232000,356.935974,108.499718,2,195.504150,0.161265,-1.946789,-0.209763,1
3.265000,357.029877,108.413239,2,196.134033,-0.109086,-1.964263,-0.202196,1
3.298000,356.868195,108.474548,2,195.805420,-0.134345,-1.994065,-0.208908,1
3.332000,355.438202,108.310089,2,195.645264,-0.139939,-2.053307,-0.195191,1
3.365000,352.685272,108.189659,2,195.188232,-0.146086,-2.095078,-0.178732,1
3.398000,348.563873,108.233253,2,195.381592,-0.132394,-1.957361,-0.170965,1
3.432000,343.030884,108.366882,2,195.566406,-0.146897,-1.984587,-0.181987,1
3.465000,336.070557,108.531326,2,196.079590,-0.158786,-1.946675,-0.188670,1
3.498000,327.822418,108.515945,2,196.374023,-0.158825,-1.880192,-0.166838,1
3.532000,319.566772,108.662361,2,196.582520,-0.153944,-1.886583,-0.177958,1
3.565000,311.264069,108.829285,2,196.499512,-0.147309,-1.843669,-0.180652,1
3.598000,303.044556,108.815834,2,196.421631,-0.154857,-1.811783,-0.169371,1
3.632000,294.735809,108.877609,2,196.360840,-0.129823,-1.523767,-0.114656,1
3.665000,286.599152,109.146446,2,196.547119,-0.134164,-1.485522,-0.139211,1
3.698000,277.975342,109.061737,2,196.873047,-0.111882,-1.211626,-0.059637,1
3.732000,269.586609,109.235519,2,197.098877,-0.113145,-1.232836,-0.070051,1
3.765000,261.221588,109.373825,2,197.252441,-0.123124,-1.205011,-0.074670,1
3.798000,252.900742,109.311058,2,197.435059,-0.110005,-1.183344,-0.061889,1
3.832000,244.632736,109.459633,2,197.522461,-0.121615,-1.121041,-0.066595,1
3.865000,236.385117,109.604935,2,197.648926,-0.051042,-0.402983,-0.029450,1
3.898000,227.974289,109.543419,2,197.783447,-0.056802,-0.361758,-0.008792,1
3.932000,219.585190,109.799080,2,197.993652,-0.049563,-0.365986,-0.027052,1
3.965000,211.236877,109.850075,2,198.269287,-0.054019,-0.319605,-0.018520,1
3.998000,202.814865,109.821983,2,198.461182,-0.046750,-0.190103,-0.002260,1
4.032000,194.626205,110.059258,2,198.520264,-0.044021,-0.109401,-0.016381,1
4.065000,186.323990,110.160233,2,198.476807,-0.064285,-0.185265,-0.023322,1
4.098000,178.062332,110.049103,2,198.545166,-0.063005,-0.093067,0.007902,1
4.132000,171.262360,110.353348,2,198.751221,-0.054311,-0.132329,-0.020757,1
4.165000,165.713882,110.419350,2,198.991699,-0.053479,-0.034839,-0.012843,1
4.198000,161.470551,110.387329,2,199.318115,-0.041374,0.078511,-0.003382,1
4.232000,158.590057,110.375450,2,199.439941,-0.059174,0.010450,-0.001437,1
4.265000,157.098984,110.383575,2,199.326172,-0.049376,-0.003159,-0.003444,1
4.298000,156.882248,110.390450,2,199.097656,-0.047548,-0.033610,-0.004621,1
4.332000,156.850861,110.311440,2,198.103027,-0.034375,0.052363,0.006986,1
4.365000,156.876846,110.365204,2,196.197021,-0.047144,-0.021323,-0.004816,1
4.398000,156.717209,110.352249,2,192.664062,-0.058069,0.086497,0.004579,1
4.431000,156.577469,110.434021,2,187.492432,-0.055212,0.054656,0.000204,1
4.465000,156.384781,110.452705,2,180.599854,-0.051305,0.032317,-0.007989,1
4.498000,156.271103,110.372223,2,172.475830,-0.048170,0.022509,-0.004715,1
4.531000,156.244186,110.342758,2,163.976074,-0.045220,-0.018516,-0.006137,1
4.565000,156.238510,110.325600,2,155.227295,-0.039624,-0.001601,-0.003597,1
4.598000,156.154724,110.312500,2,146.829102,-0.049964,-0.102909,-0.010639,1
4.631000,155.875702,110.311111,2,138.803467,-0.038684,0.007399,-0.005838,1
4.665000,155.649551,110.297188,2,130.636963,-0.029697,-0.024615,-0.008015,1
4.698000,155.482712,110.273987,2,122.518311,-0.029928,0.007313,-0.007266,1
4.731000,155.372406,110.270393,2,114.232910,-0.034376,0.106123,-0.003989,1
4.765000,155.355927,110.245468,2,105.509277,-0.036471,-0.010258,-0.008700,1
4.798000,155.284210,110.241844,2,096.880859,-0.021532,0.050785,-0.006645,1
4.831000,155.142242,110.248024,2,088.591797,-0.047213,-0.051362,-0.010376,1
4.865000,155.019775,110.241875,2,080.302979,-0.030187,0.067499,-0.003556,1
4.898000,154.805420,110.217651,2,072.223389,-0.018679,0.021980,-0.007324,1
4.931000,154.589310,110.218765,2,064.130615,-0.038485,0.042091,-0.007989,1
4.965000,154.433167,110.177765,2,055.600098,-0.018936,0.004612,-0.005335,1
4.998000,154.322891,110.141655,2,047.110107,-0.026331,-0.015466,-0.006193,1
5.031000,154.236069,110.128098,2,038.715942,-0.024678,-0.001821,-0.004719,1
5.065000,154.207840,110.077568,2,030.232788,-0.034121,0.005468,-0.000661,1
5.098000,154.051529,110.100067,2,022.011597,-0.018941,0.008037,-0.006140,1
5.131000,153.900452,110.153534,2,014.736450,-0.023090,0.031298,-0.009200,1
5.165000,153.835983,110.105751,2,008.458862,-0.014122,0.003052,-0.006660,1
5.198000,153.863754,110.102341,2,003.763672,-0.006326,-0.055356,-0.012030,1
5.231000,153.855087,110.084511,2,000.619019,-0.023930,0.013610,-0.007019,1
5.265000,153.796692,110.040894,1,998.915649,-0.014009,-0.024240,-0.003631,1
5.298000,153.688538,109.986649,1,998.500732,-0.023218,-0.033499,0.003047,1
5.331000,154.323181,109.987892,1,998.878174,-0.009089,0.039796,0.002805,1
5.365000,156.247543,110.011726,1,999.323853,-0.010757,0.072535,-0.001660,1
5.398000,159.563660,110.000854,1,999.587524,-0.004580,0.082910,-0.001306,1
5.431000,164.353653,109.839264,1,999.310547,-0.019299,-0.024213,0.008744,1
5.465000,170.751266,109.840553,1,998.789673,-0.005634,-0.064143,-0.000168,1
5.498000,178.295029,109.750732,1,998.232300,-0.018251,-0.174489,-0.003309,1
5.531000,186.868118,109.646111,1,997.969360,-0.019738,-0.249204,-0.017093,1
5.565000,195.059601,109.633423,1,997.996338,0.012476,-0.233874,-0.011835,1
5.598000,203.392242,109.456818,1,998.160767,-0.012278,-0.193861,-0.004411,1
5.631000,211.456284,109.357948,1,998.236938,0.005483,-0.292464,-0.001230,1
5.664000,219.889786,109.385216,1,998.012329,0.004053,-0.289783,-0.019307,1
5.698000,228.203033,109.217758,1,997.612671,-0.069409,-1.049922,-0.058722,1
5.731000,236.803757,109.191353,1,997.320557,-0.072004,-1.054861,-0.070429,1
5.764000,245.187698,109.116325,1,997.174927,-0.064195,-1.060165,-0.071005,1
5.798000,253.539337,108.976112,1,997.036377,-0.072584,-1.132044,-0.067632,1
5.831000,261.754425,108.902100,1,996.941040,-0.097676,-1.407573,-0.114564,1
5.864000,270.091827,108.870712,1,996.865356,-0.104080,-1.416345,-0.123533,1
5.898000,278.334930,108.696075,1,996.872803,-0.091412,-1.518498,-0.125488,1
5.931000,286.809753,108.657013,1,996.683350,-0.094102,-1.505525,-0.127212,1
5.964000,295.133698,108.574394,1,996.512451,-0.127178,-1.879891,-0.186160,1
5.998000,303.540131,108.432739,1,996.238037,-0.115355,-1.936724,-0.187265,1
6.031000,311.780762,108.387878,1,996.041138,-0.132504,-1.961890,-0.189231,1
6.064000,320.156464,108.304787,1,996.041382,-0.107003,-1.964017,-0.195111,1
6.098000,328.349854,108.167381,1,996.059082,-0.109960,-1.983105,-0.187662,1
6.131000,336.098267,108.120827,1,995.918091,-0.099408,-2.015743,-0.205290,1
6.164000,342.321228,108.097237,1,995.672729,-0.104066,-2.030946,-0.203752,1
6.198000,347.211945,107.900581,1,995.339478,-0.103365,-2.071704,-0.189586,1
6.231000,350.859650,108.014732,1,995.217041,-0.088537,-2.108422,-0.210865,1
6.264000,353.045197,108.010315,1,995.270874,-0.105771,-2.123208,-0.213293,1
6.298000,353.822113,107.934906,1,995.531738,-0.102512,-2.099362,-0.203230,1
6.331000,353.711029,108.015457,1,995.933228,-0.101255,-2.077593,-0.210682,1
6.364000,353.874786,107.960968,1,997.361938,-0.113945,-2.095287,-0.205186,1
6.398000,353.924957,107.980873,2,000.142090,-0.104168,-2.155666,-0.207371,1
6.431000,354.141235,107.984406,2,004.597168,-0.094350,-2.085890,-0.205751,1
6.464000,354.207489,107.941895,2,010.726562,-0.107357,-2.098623,-0.199302,1
6.498000,354.303894,107.931091,2,017.898071,-0.105488,-2.070826,-0.197781,1
6.531000,354.300995,107.948479,2,026.266357,-0.104689,-2.045076,-0.193933,1
6.564000,354.232544,107.990189,2,034.800293,-0.100210,-1.991235,-0.188645,1
6.598000,354.453308,107.998940,2,043.190796,-0.115145,-2.044107,-0.194908,1
6.631000,354.582123,108.025040,2,051.763916,-0.101545,-1.998600,-0.195747,1
6.664000,354.884125,107.971375,2,059.604736,-0.110309,-2.045976,-0.188319,1
6.698000,354.988495,108.032486,2,068.004150,-0.105596,-1.992642,-0.189148,1
6.731000,355.158722,108.038025,2,075.985840,-0.121370,-2.073722,-0.191169,1
6.764000,355.193512,108.030258,2,084.736572,-0.111739,-2.036805,-0.190390,1
6.798000,355.258942,108.050331,2,093.239990,-0.110837,-2.021364,-0.185821,1
6.831000,355.389526,108.051094,2,101.727051,-0.109445,-2.077928,-0.192143,1
6.864000,355.519409,108.111748,2,109.998047,-0.124226,-2.067198,-0.193604,1
6.897000,355.742645,108.108429,2,117.898682,-0.131885,-2.093174,-0.192438,1
6.931000,355.919128,108.174225,2,126.346680,-0.127510,-2.016687,-0.190179,1
6.964000,356.139954,108.138206,2,134.457520,-0.124412,-2.074558,-0.193792,1
6.997000,356.231567,108.198608,2,143.346436,-0.124659,-1.982954,-0.188075,1
7.031000,356.362579,108.252777,2,151.437744,-0.130869,-2.059378,-0.200032,1
7.064000,356.395630,108.255959,2,160.038330,-0.117653,-2.004343,-0.196056,1
7.097000,356.547028,108.287613,2,168.068848,-0.119049,-2.032251,-0.199225,1
7.131000,356.735901,108.263283,2,176.226807,-0.126133,-2.019004,-0.200081,1
7.164000,356.858063,108.320847,2,182.990723,-0.121520,-2.011142,-0.200504,1
7.197000,356.851898,108.292770,2,188.359863,-0.144148,-1.983271,-0.191235,1
7.231000,356.776733,108.288307,2,192.316162,-0.129837,-1.992331,-0.188140,1
7.264000,356.754059,108.272118,2,194.692627,-0.125346,-1.964892,-0.185252,1
7.297000,356.839691,108.256180,2,195.969238,-0.116695,-2.004312,-0.188923,1
7.331000,356.969391,108.131500,2,195.800537,-0.140712,-1.961785,-0.190592,1
7.364000,357.021515,106.539543,2,195.853027,-0.133046,-2.032926,-0.179792,1
7.397000,356.937531,103.835144,2,195.516846,-0.125998,-2.012153,-0.189256,1
7.431000,356.976562,99.802887,2,195.591797,-0.150238,-2.039000,-0.194429,1
7.464000,356.851471,94.290085,2,195.724854,-0.134155,-2.032020,-0.192957,1
7.497000,356.849304,87.593445,2,195.920898,-0.127981,-2.024499,-0.202948,1
7.531000,356.707825,79.431168,2,195.980957,-0.131023,-2.013338,-0.191390,1
7.564000,356.557068,71.076118,2,195.774414,-0.133049,-1.963501,-0.168308,1
7.597000,356.749420,62.984322,2,195.523193,-0.142629,-2.018857,-0.208159,1
7.631000,356.545288,54.385406,2,195.446289,-0.133531,-2.049155,-0.171977,1
7.664000,356.529968,46.158367,2,195.632568,-0.122271,-2.016434,-0.187825,1
7.697000,356.415955,37.825764,2,195.835693,-0.136040,-1.980074,-0.189513,1
7.731000,356.271759,29.541464,2,195.977051,-0.141851,-2.012649,-0.187830,1
7.764000,356.166321,21.205086,2,195.889893,-0.144926,-2.006207,-0.192547,1
7.797000,356.076660,12.804754,2,195.773682,-0.141234,-2.061565,-0.184512,1
7.831000,356.122101,4.493418,2,195.701660,-0.146581,-2.042814,-0.187253,1
7.864000,356.081726,-3.827618,2,195.752686,-0.150879,-2.011693,-0.188666,1
7.897000,355.961609,-12.189118,2,195.831299,-0.146004,-2.028534,-0.186673,1
7.931000,355.786469,-20.545191,2,195.859619,-0.155714,-1.953224,-0.177148,1
7.964000,355.722198,-28.788614,2,195.919922,-0.148878,-2.042202,-0.191525,1
7.997000,355.688568,-37.116020,2,196.001221,-0.144255,-2.044577,-0.199223,1
8.031000,355.571014,-45.539055,2,195.978516,-0.134130,-1.976099,-0.181603,1
8.064000,355.545593,-53.882095,2,195.884033,-0.146536,-1.995153,-0.176679,1
8.097000,355.487213,-62.191631,2,195.819580,-0.142139,-2.026479,-0.185001,1
8.130000,355.330048,-70.449791,2,195.889404,-0.151667,-1.976674,-0.160429,1
8.164000,355.284424,-77.342651,2,195.966797,-0.140545,-1.997504,-0.164470,1
8.197000,355.345917,-82.646568,2,195.949951,-0.151482,-1.975248,-0.192534,1
8.230000,355.271545,-86.975853,2,195.978027,-0.150245,-2.039546,-0.185241,1
8.264000,355.228607,-89.893211,2,195.930176,-0.150971,-2.044470,-0.185520,1
8.297000,355.216827,-91.457024,2,195.907227,-0.137919,-2.023564,-0.184931,1
8.330000,355.200623,-91.755157,2,195.933105,-0.136607,-2.025731,-0.188025,1
8.364000,354.095581,-91.656593,2,195.968262,-0.151414,-1.977320,-0.189153,1
8.397000,351.685852,-91.930313,2,196.040039,-0.140790,-2.037835,-0.171697,1
8.430000,347.856720,-91.932053,2,196.035645,-0.142208,-2.002326,-0.169119,1
8.464000,342.799164,-91.711479,2,196.015869,-0.145589,-2.000804,-0.182906,1
8.497000,336.354675,-91.621468,2,196.122559,-0.152836,-1.925804,-0.174215,1
8.530000,328.631592,-91.594620,2,196.396240,-0.140996,-1.951340,-0.176494,1
8.564000,320.244843,-91.340034,2,196.651611,-0.163998,-1.866570,-0.184246,1
8.597000,311.866638,-91.257904,2,196.906982,-0.151437,-1.874986,-0.183288,1
8.630000,303.402679,-91.339386,2,197.034180,-0.163810,-1.862140,-0.166879,1
8.664000,295.173706,-91.053146,2,197.085938,-0.175988,-1.788277,-0.181601,1
8.697000,286.828125,-91.093773,2,197.134521,-0.118124,-1.418758,-0.102890,1
8.730000,278.534424,-90.940338,2,197.153076,-0.124433,-1.397761,-0.103526,1
8.764000,270.146332,-90.906761,2,197.288330,-0.130551,-1.346209,-0.092018,1
8.797000,261.742950,-90.836349,2,197.496338,-0.139520,-1.328074,-0.086495,1
8.830000,253.360672,-90.706543,2,197.802979,-0.146527,-1.307664,-0.090773,1
8.864000,245.060562,-90.672165,2,198.060547,-0.152853,-1.348890,-0.089308,1
8.897000,236.730804,-90.561996,2,198.244385,-0.140040,-1.240388,-0.089048,1
8.930000,228.417084,-90.597610,2,198.252686,-0.045123,-0.387916,-0.015732,1
8.964000,220.049973,-90.379044,2,198.295898,-0.062408,-0.331172,-0.017258,1
8.997000,211.755692,-90.365463,2,198.382324,-0.047616,-0.371809,-0.017209,1
9.030000,203.355728,-90.238884,2,198.587646,-0.057048,-0.215644,-0.003014,1
9.064000,195.086502,-90.124352,2,198.821533,-0.052570,-0.167718,-0.010718,1
9.097000,186.646759,-90.105652,2,199.028809,-0.074843,-0.115676,0.004596,1
9.130000,178.378571,-89.947525,2,199.136719,-0.058109,-0.140878,-0.007735,1
9.164000,171.089737,-89.788887,2,199.223633,-0.069598,-0.108413,-0.010486,1
9.197000,165.155136,-89.780037,2,199.356445,-0.066278,-0.035483,-0.001857,1
9.230000,160.600327,-89.733559,2,199.504150,-0.064993,-0.066611,-0.014065,1
9.264000,157.353394,-89.738014,2,199.704590,-0.062238,-0.040544,0.001917,1
9.297000,155.462265,-89.841072,2,199.724121,-0.054281,-0.046123,0.000484,1
9.330000,154.830292,-89.811600,2,199.632324,-0.062041,-0.031701,0.005024,1
9.363000,154.903229,-89.879478,2,199.039795,-0.061394,-0.046993,0.014924,1
9.397000,154.935516,-89.838593,2,197.302979,-0.065755,0.024548,0.015216,1
9.430000,154.878281,-89.767494,2,194.254639,-0.052974,0.090755,0.012332,1
9.463000,154.742554,-89.747017,2,189.338623,-0.061076,0.018204,0.004642,1
9.497000,154.528275,-89.761787,2,182.958496,-0.072805,-0.128287,-0.013277,1
9.530000,154.406601,-89.726730,2,175.242920,-0.054747,-0.011562,0.000809,1
9.563000,154.329147,-89.794464,2,166.887451,-0.058178,-0.016215,0.002728,1
9.597000,154.283188,-89.871803,2,158.321045,-0.056830,0.006434,0.010271,1
9.630000,154.201706,-89.946548,2,149.635498,-0.054074,-0.074766,0.008310,1
9.663000,153.980316,-89.943939,2,141.559814,-0.042374,-0.066563,0.004594,1
9.697000,153.798141,-89.882744,2,133.275146,-0.055612,-0.002029,0.004298,1
9.730000,153.654144,-89.886429,2,125.113281,-0.050305,-0.104911,-0.004049,1
9.763000,153.489365,-89.911728,2,116.995361,-0.052325,-0.028963,-0.002508,1
9.797000,153.393005,-89.924286,2,108.474121,-0.044630,-0.065948,-0.000133,1
9.830000,153.323959,-89.963493,2,099.862305,-0.050431,-0.106475,-0.000621,1
9.863000,153.148209,-89.923622,2,091.466309,-0.052873,-0.057310,-0.003599,1
9.897000,153.063370,-89.938263,2,083.108398,-0.053299,-0.070815,-0.002783,1
9.930000,152.913605,-89.964508,2,074.907715,-0.042678,-0.099345,-0.005088,1
9.963000,152.681610,-90.005554,2,066.870850,-0.032804,-0.076452,-0.003835,1
9.997000,152.535309,-89.995071,2,058.396240,-0.036230,-0.008078,-0.007789,1
10.030000,152.419083,-90.070854,2,049.895020,-0.045995,-0.089187,-0.006724,1
10.063000,152.295547,-90.050568,2,041.623291,-0.033767,-0.049628,0.001261,1
10.097000,152.266357,-90.037674,2,033.166382,-0.043148,-0.089089,-0.006244,1
10.130000,152.158981,-90.052429,2,024.772217,-0.031572,-0.143916,-0.006746,1
10.163000,151.964096,-90.025330,2,017.109741,-0.044472,-0.117829,-0.004218,1
10.197000,151.902985,-89.919106,2,010.489136,-0.030236,-0.120834,-0.016174,1
10.230000,151.919327,-90.014168,2,005.246582,-0.034627,-0.162660,-0.009023,1
10.263000,151.885681,-90.065353,2,001.833252,-0.035461,-0.143657,-0.004849,1
10.297000,151.845901,-90.064888,1,999.731079,-0.034279,-0.117527,-0.001363,1
10.330000,151.736252,-90.122597,1,998.950562,-0.036480,-0.153790,0.003686,1
10.363000,151.715347,-90.161087,1,999.149658,-0.042076,-0.285131,0.001806,1
10.397000,151.832352,-90.100723,1,999.448853,-0.032284,-0.687602,-0.006101,1
10.430000,152.115891,-90.100586,1,999.685913,-0.036231,-1.485286,-0.015101,1
10.463000,152.632996,-90.100372,1,999.526733,-0.124313,-3.486145,-0.090659,1
10.497000,153.353241,-90.095146,1,999.235229,-0.159594,-5.368058,-0.174908,1
10.530000,154.161072,-90.097366,1,998.968750,-0.145610,-7.146693,-0.190176,1
10.563000,155.025635,-90.068588,1,999.004150,-0.192187,-8.882949,-0.174672,1
10.596000,155.893036,-90.053017,1,999.251099,-0.061060,-11.232087,-0.215012,1
10.630000,156.662140,-90.073715,1,999.790283,-0.196034,-12.963434,-0.198139,1
10.663000,157.426056,-90.073196,2,000.123291,-0.202829,-15.006376,-0.205432,1
10.696000,158.262772,-90.113823,2,000.144531,-0.134829,-17.640446,-0.272229,1
10.730000,159.045654,-90.120476,2,000.189209,-0.138020,-19.525850,-0.286642,1
10.763000,159.710022,-90.157753,2,000.342529,-0.133304,-21.131136,-0.307313,1
10.796000,160.186142,-90.173286,2,000.595703,-0.133383,-22.385899,-0.324273,1
10.830000,0,0,0,0,0,0,0
10.863000,160.520966,-90.135063,2,001.166504,-0.219888,-23.152121,-0.283844,1
10.896000,160.529739,-90.134979,2,001.217651,-0.224953,-23.279947,-0.279961,1
10.930000,160.436661,-90.175117,2,001.249756,-0.233118,-23.137358,-0.274825,1
10.963000,160.269974,-90.204063,2,001.107422,-0.231117,-22.559736,-0.267439,1
10.996000,160.033295,-90.229576,2,000.677002,-0.133389,-22.206936,-0.317569,1
11.030000,159.560089,-90.226013,2,000.359741,-0.129359,-20.902935,-0.299650,1
