,polo,,,,,,
,TX,TY,TZ,RX,RY,RZ,Valid
1.832000,356.981567,108.298653,2,195.627930,-0.040701,-2.021861,-0.188405,1
1.866000,356.966095,108.369881,2,195.376465,0.112594,-2.000933,-0.197419,1
1.899000,356.903229,108.489967,2,194.805420,0.392721,-2.035322,-0.211676,1
1.932000,356.854980,108.680031,2,193.862305,0.840475,-2.073875,-0.239798,1
1.966000,356.850647,109.042076,2,192.342773,1.463248,-1.981900,-0.263222,1
1.999000,356.889496,109.571838,2,190.419434,2.391445,-1.973152,-0.320067,1
2.032000,356.893860,110.311691,2,187.468750,3.647645,-1.981978,-0.389857,1
2.066000,356.788940,111.359459,2,183.849365,5.285992,-1.934498,-0.456949,1
2.099000,356.743774,112.729538,2,179.026123,7.153346,-2.068176,-0.580406,1
2.132000,356.808655,114.271088,2,174.620605,9.099108,-2.044434,-0.686567,1
2.166000,356.848022,115.911575,2,169.704102,10.988416,-2.155174,-0.799409,1
2.199000,356.874054,117.704109,2,165.939453,12.901116,-2.021607,-0.866716,1
2.232000,356.806244,119.572182,2,162.033691,14.757716,-1.961433,-0.959080,1
2.266000,356.648438,121.306351,2,158.678467,16.370852,-1.986176,-1.055066,1
2.299000,356.514008,122.735573,2,155.638916,17.659113,-1.994231,-1.112336,1
2.332000,356.483429,123.989983,2,153.169434,18.638483,-1.908600,-1.124006,1
2.366000,0,0,0,0,0,0,0
2.399000,356.571869,125.230659,2,151.221191,19.763031,-1.123744,-0.816332,1
2.432000,356.628845,125.328758,2,151.287842,19.852367,-1.094612,-0.821319,1
2.466000,356.573395,125.012260,2,151.509033,19.548882,-1.784587,-1.123406,1
2.499000,356.545563,124.482689,2,152.585449,19.068480,-1.847728,-1.134846,1
2.532000,356.536011,123.419754,2,154.331787,18.245070,-1.944489,-1.122222,1
2.565000,356.604797,122.098907,2,156.737305,17.124889,-1.978359,-1.075151,1
2.599000,356.703308,120.478775,2,159.810547,15.662806,-1.949144,-0.987645,1
2.632000,356.659821,118.653008,2,163.556641,13.927379,-1.914983,-0.886154,1
2.665000,356.728851,116.726509,2,167.625488,12.038820,-2.067252,-0.827048,1
2.699000,356.727081,115.120186,2,172.064941,10.123438,-1.974831,-0.715388,1
2.732000,356.737488,113.456367,2,176.928711,8.237105,-2.005545,-0.618812,1
2.765000,356.682129,112.013863,2,180.931152,6.314010,-1.987942,-0.510911,1
2.799000,356.771362,110.764893,2,185.381836,4.510196,-2.070155,-0.439944,1
2.832000,356.898041,109.902130,2,188.628418,2.979123,-2.022553,-0.359639,1
2.865000,356.947327,109.245033,2,191.979248,1.748810,-1.986796,-0.287474,1
2.899000,357.036530,108.787971,2,193.837158,0.811879,-2.056099,-0.248890,1
2.932000,356.964905,108.536850,2,195.471680,0.215578,-1.962718,-0.215055,1
2.965000,357.040985,108.424088,2,196.040039,-0.089041,-1.990288,-0.208050,1
2.999000,356.943298,108.481079,2,195.855469,-0.132373,-2.017822,-0.212278,1
3.032000,355.674347,108.349167,2,195.660645,-0.129408,-2.091291,-0.203164,1
3.065000,353.050018,108.207794,2,195.232178,-0.139984,-2.062695,-0.179586,1
3.099000,349.089783,108.220825,2,195.387207,-0.129934,-2.060516,-0.180424,1
3.132000,343.710083,108.333794,2,195.521973,-0.148723,-1.956492,-0.175523,1
3.165000,336.948364,108.535927,2,196.055176,-0.147543,-1.982937,-0.193338,1
3.199000,328.758392,108.493919,2,196.311523,-0.149651,-1.882079,-0.166987,1
3.232000,320.501160,108.656868,2,196.575684,-0.148997,-1.887150,-0.178277,1
3.265000,312.161987,108.788216,2,196.507324,-0.155570,-1.855565,-0.177315,1
3.299000,303.962463,108.826073,2,196.422607,-0.152841,-1.800996,-0.167764,1
3.332000,295.647156,108.868225,2,196.366211,-0.131574,-1.560255,-0.116224,1
3.365000,287.503967,109.075760,2,196.517090,-0.128446,-1.519100,-0.134306,1
3.399000,278.913055,109.094666,2,196.863037,-0.106199,-1.249270,-0.066057,1
3.432000,270.542572,109.181236,2,197.065186,-0.114009,-1.199211,-0.063820,1
3.465000,262.104523,109.352478,2,197.241943,-0.120503,-1.172008,-0.068151,1
3.499000,253.871933,109.357224,2,197.403564,-0.121633,-1.169949,-0.065185,1
3.532000,245.519913,109.408447,2,197.545898,-0.118578,-1.150350,-0.059455,1
3.565000,237.331192,109.602158,2,197.662598,-0.058064,-0.416311,-0.028840,1
3.599000,228.903152,109.574554,2,197.765137,-0.059085,-0.387796,-0.013170,1
3.632000,220.539215,109.730476,2,197.983887,-0.049999,-0.366916,-0.022916,1
3.665000,212.138580,109.875648,2,198.205322,-0.060733,-0.232468,-0.012231,1
3.699000,203.810867,109.872429,2,198.427246,-0.063233,-0.198814,-0.005683,1
3.732000,195.501694,109.978859,2,198.501709,-0.059969,-0.116601,-0.003360,1
3.765000,187.272629,110.185051,2,198.465820,-0.046622,-0.122530,-0.022215,1
3.798000,178.943024,110.081726,2,198.524170,-0.055051,-0.065876,0.005719,1
3.832000,171.967758,110.293945,2,198.720459,-0.069012,-0.126825,-0.015103,1
3.865000,166.246643,110.410515,2,198.977295,-0.071253,-0.098082,-0.014465,1
3.898000,161.887375,110.413719,2,199.275879,-0.064265,-0.066907,-0.008986,1
3.932000,158.841888,110.388931,2,199.440186,-0.069232,-0.073631,-0.004168,1
3.965000,157.202850,110.391235,2,199.331055,-0.054655,0.040376,-0.002062,1
3.998000,156.840286,110.391487,2,199.131348,-0.042605,0.015875,0.001992,1
4.032000,156.858749,110.314476,2,198.246582,-0.043055,0.040605,0.010383,1
4.065000,156.883041,110.364792,2,196.465576,-0.061300,0.014811,-0.002178,1
4.098000,156.742676,110.353561,2,193.185547,-0.057322,0.090934,0.004051,1
4.132000,156.599747,110.427124,2,188.177002,-0.050799,0.047975,-0.001707,1
4.165000,156.396805,110.456749,2,181.412354,-0.046877,0.043552,-0.004691,1
4.198000,156.269333,110.374619,2,173.411377,-0.045339,0.114410,0.003917,1
4.232000,156.228561,110.342667,2,164.924072,-0.055069,-0.030175,-0.005888,1
4.265000,156.238693,110.324600,2,156.234863,-0.042875,-0.001298,-0.001331,1
4.298000,156.177673,110.304077,2,147.711426,-0.039982,-0.056353,-0.008085,1
4.332000,155.899689,110.300011,2,139.697510,-0.050516,0.016147,-0.000468,1
4.365000,155.668335,110.290482,2,131.538330,-0.039156,0.001751,-0.004406,1
4.398000,155.497025,110.280678,2,123.426270,-0.031985,-0.063876,-0.006481,1
4.432000,155.378967,110.276382,2,115.162598,-0.038933,0.099694,-0.003021,1
4.465000,155.340332,110.252220,2,106.509277,-0.047908,-0.027505,-0.006831,1
4.498000,155.290909,110.231949,2,097.853027,-0.031040,-0.074915,-0.009920,1
4.532000,155.150040,110.232315,2,089.535645,-0.025478,0.034100,-0.005052,1
4.565000,155.034210,110.264450,2,081.215088,-0.037349,0.018418,-0.007468,1
4.598000,154.847183,110.230576,2,073.120605,-0.026418,0.030547,-0.008039,1
4.632000,154.594666,110.198357,2,065.060547,-0.032115,0.121588,0.000476,1
4.665000,154.455582,110.217644,2,056.586670,-0.043083,-0.037339,-0.011219,1
4.698000,154.356186,110.178017,2,048.056152,-0.018916,0.034187,-0.004788,1
4.732000,154.224777,110.117119,2,039.695557,-0.029602,-0.023258,-0.002129,1
4.765000,154.216690,110.103806,2,031.167847,-0.032519,-0.017842,-0.004396,1
4.798000,154.066940,110.093613,2,022.919922,-0.024828,-0.051690,-0.007836,1
4.832000,153.919464,110.170609,2,015.486816,-0.008460,0.103176,-0.007815,1
4.865000,153.855652,110.146980,2,009.100342,-0.006597,0.004035,-0.011040,1
4.898000,153.866150,110.092918,2,004.166138,-0.012362,-0.056558,-0.012607,1
4.931000,153.847473,110.101593,2,000.915283,-0.006527,-0.073240,-0.013795,1
4.965000,153.809097,110.062775,1,999.056641,-0.012221,-0.029406,-0.007061,1
4.998000,153.687164,109.985703,1,998.492798,-0.011854,-0.031675,0.003635,1
5.031000,154.162216,109.985909,1,998.836304,-0.010225,0.013533,0.004842,1
5.065000,155.930099,109.986259,1,999.251099,-0.006398,0.000712,-0.002431,1
5.098000,159.066635,109.962029,1,999.575684,-0.013687,0.004178,-0.003198,1
5.131000,163.710556,109.817230,1,999.354004,-0.017655,-0.051364,0.009425,1
5.165000,169.974533,109.844017,1,998.877075,-0.003548,-0.051783,-0.001579,1
5.198000,177.383865,109.779869,1,998.287720,-0.011677,-0.185806,-0.005291,1
5.231000,185.936844,109.644226,1,997.979614,-0.016237,-0.220304,-0.015169,1
5.265000,194.126053,109.645302,1,997.973267,0.019392,-0.177459,-0.009572,1
5.298000,202.484619,109.474342,1,998.145996,-0.009417,-0.218627,-0.005993,1
5.331000,210.531082,109.378967,1,998.237427,0.004318,-0.249237,0.000137,1
5.365000,218.970612,109.385101,1,998.075928,-0.001506,-0.331362,-0.021480,1
5.398000,227.221832,109.219521,1,997.636353,-0.065928,-1.013417,-0.053698,1
5.431000,235.880829,109.219398,1,997.340332,-0.067738,-1.052471,-0.074093,1
5.465000,244.203949,109.106598,1,997.186768,-0.059811,-1.083341,-0.069273,1
5.498000,252.603790,108.959946,1,997.052368,-0.072342,-1.151216,-0.067155,1
5.531000,260.818024,108.921234,1,996.925049,-0.102158,-1.374041,-0.111317,1
5.565000,269.167297,108.860115,1,996.853638,-0.104441,-1.409775,-0.119895,1
5.598000,277.364227,108.701134,1,996.894775,-0.083443,-1.520016,-0.122847,1
5.631000,285.875549,108.669479,1,996.718384,-0.090737,-1.527989,-0.130301,1
5.665000,294.162903,108.563171,1,996.583130,-0.128448,-1.887510,-0.184348,1
5.698000,302.587250,108.422493,1,996.241211,-0.120351,-1.915797,-0.182447,1
5.731000,310.831726,108.413017,1,996.070068,-0.117762,-1.982843,-0.192338,1
5.765000,319.227844,108.292252,1,996.030518,-0.114437,-1.956303,-0.191994,1
5.798000,327.404266,108.184746,1,996.055664,-0.115835,-1.963326,-0.183800,1
5.831000,335.336914,108.137917,1,995.944946,-0.104996,-2.046558,-0.204014,1
5.865000,341.647797,108.090263,1,995.684326,-0.114607,-2.013522,-0.198393,1
5.898000,346.728302,107.906441,1,995.357178,-0.111394,-2.016717,-0.182875,1
5.931000,350.524475,108.027092,1,995.218018,-0.098632,-2.119389,-0.208917,1
5.965000,352.913727,108.050499,1,995.252319,-0.096076,-2.124950,-0.217625,1
5.998000,353.796906,107.949631,1,995.482544,-0.108211,-2.074948,-0.199010,1
6.031000,353.713684,108.015022,1,995.788452,-0.109575,-2.070689,-0.205544,1
6.065000,353.888885,107.990044,1,997.142456,-0.116598,-2.108654,-0.206456,1
6.098000,353.892761,107.973709,1,999.736694,-0.096396,-2.110241,-0.202347,1
6.131000,354.128540,107.993881,2,004.007446,-0.098510,-2.105561,-0.206933,1
6.164000,354.183441,107.936691,2,009.942627,-0.116433,-2.100765,-0.196894,1
6.198000,354.277863,107.929840,2,017.043457,-0.103567,-2.090153,-0.197399,1
6.231000,354.293457,107.946442,2,025.270508,-0.103700,-2.063742,-0.193738,1
6.264000,354.212585,107.980209,2,033.869019,-0.098952,-2.050573,-0.192971,1
6.298000,354.434143,107.992737,2,042.212646,-0.122803,-2.090600,-0.199898,1
6.331000,354.525604,108.010826,2,050.857666,-0.104053,-2.006216,-0.191611,1
6.364000,354.830383,107.971519,2,058.760010,-0.114684,-2.077002,-0.187137,1
6.398000,354.955597,108.009232,2,067.045410,-0.113591,-2.078318,-0.192977,1
6.431000,355.124329,108.027824,2,075.120850,-0.130242,-2.122368,-0.191445,1
6.464000,355.205200,108.031395,2,083.706787,-0.115977,-1.982060,-0.185905,1
6.498000,355.247467,108.056862,2,092.328125,-0.113468,-2.067781,-0.188730,1
6.531000,355.393280,108.054756,2,100.707031,-0.113826,-2.067335,-0.190565,1
6.564000,355.512817,108.131935,2,109.137451,-0.106710,-2.038153,-0.195386,1
6.598000,355.737946,108.110245,2,116.957764,-0.123497,-2.080037,-0.192439,1
6.631000,355.911011,108.184608,2,125.459961,-0.127325,-2.062935,-0.195032,1
6.664000,356.154114,108.172432,2,133.520996,-0.128462,-2.061791,-0.195822,1
6.698000,356.236359,108.207329,2,142.359375,-0.122391,-1.975677,-0.190212,1
6.731000,356.366669,108.266464,2,150.539795,-0.131004,-2.066549,-0.201780,1
6.764000,356.400604,108.257278,2,159.050537,-0.128768,-1.999902,-0.199232,1
6.798000,356.522491,108.296509,2,167.178223,-0.130031,-2.010410,-0.196733,1
6.831000,356.711884,108.266304,2,175.331543,-0.128638,-2.000810,-0.195934,1
6.864000,356.829559,108.318405,2,182.294434,-0.135664,-1.978373,-0.193729,1
6.898000,356.853210,108.297630,2,187.815674,-0.137119,-2.012685,-0.194286,1
6.931000,356.779144,108.291794,2,191.948730,-0.124044,-1.980014,-0.188635,1
6.964000,356.750214,108.276703,2,194.496826,-0.125357,-1.990578,-0.186665,1
6.998000,356.816986,108.258049,2,195.843506,-0.130652,-1.983571,-0.181300,1
7.031000,356.943634,108.192772,2,195.832520,-0.145944,-1.962002,-0.188346,1
7.064000,357.040009,106.809380,2,195.820801,-0.135402,-2.006133,-0.181164,1
7.098000,356.925079,104.196709,2,195.537354,-0.140881,-2.044174,-0.182693,1
7.131000,356.989990,100.344833,2,195.551758,-0.151892,-2.039044,-0.195240,1
7.164000,356.849731,94.964729,2,195.694580,-0.137988,-2.069755,-0.191159,1
7.198000,356.856506,88.401924,2,195.922363,-0.140466,-2.023502,-0.199986,1
7.231000,356.705536,80.408798,2,195.990234,-0.130850,-1.937453,-0.186871,1
7.264000,356.543915,71.948120,2,195.794678,-0.134333,-1.974607,-0.164550,1
7.298000,356.723602,63.924274,2,195.562500,-0.128335,-2.047220,-0.214393,1
7.331000,356.591705,55.385284,2,195.414551,-0.134635,-2.067575,-0.181597,1
7.364000,356.530975,47.054169,2,195.622070,-0.125113,-2.051180,-0.186948,1
7.397000,356.423889,38.787617,2,195.785156,-0.141854,-1.978875,-0.187530,1
7.431000,356.296021,30.476748,2,195.937988,-0.146668,-1.952808,-0.183397,1
7.464000,356.161255,22.123865,2,195.872559,-0.136930,-2.026241,-0.191945,1
7.497000,356.072876,13.781632,2,195.757324,-0.145447,-2.009241,-0.181224,1
7.531000,356.138306,5.428003,2,195.672607,-0.146010,-1.986597,-0.187735,1
7.564000,356.080994,-2.895578,2,195.727051,-0.147584,-1.999431,-0.184255,1
7.597000,355.990051,-11.201784,2,195.807129,-0.138687,-1.968268,-0.183034,1
7.631000,355.811707,-19.605936,2,195.853027,-0.144983,-1.991349,-0.185657,1
7.664000,355.707336,-27.877657,2,195.923584,-0.148032,-2.015505,-0.181504,1
7.697000,355.676636,-36.162098,2,195.968018,-0.153485,-1.987734,-0.191294,1
7.731000,355.577179,-44.578899,2,195.988770,-0.135797,-1.999308,-0.181604,1
7.764000,355.546295,-52.977684,2,195.896729,-0.146800,-1.985087,-0.178939,1
7.797000,355.483673,-61.264965,2,195.850586,-0.142631,-1.991979,-0.177667,1
7.831000,355.361816,-69.518822,2,195.881836,-0.145473,-2.009019,-0.166129,1
7.864000,355.269836,-76.651649,2,195.957031,-0.149538,-1.999562,-0.159795,1
7.897000,355.345093,-82.101578,2,195.953369,-0.161317,-2.019035,-0.190844,1
7.931000,355.272919,-86.545563,2,195.976562,-0.149893,-1.994978,-0.179405,1
7.964000,355.234314,-89.626671,2,195.943604,-0.146856,-2.009429,-0.182502,1
7.997000,355.219940,-91.325951,2,195.910400,-0.136993,-1.990387,-0.186014,1
8.031000,355.190552,-91.792450,2,195.934570,-0.134766,-2.022899,-0.178401,1
8.064000,354.300171,-91.633339,2,195.971191,-0.149706,-2.020672,-0.195068,1
8.097000,352.029541,-91.889496,2,196.037354,-0.141915,-2.029256,-0.173828,1
8.131000,348.351227,-91.945137,2,196.042969,-0.149740,-2.003981,-0.164358,1
8.164000,343.432739,-91.721878,2,196.014160,-0.145372,-1.979468,-0.181300,1
8.197000,337.131256,-91.638184,2,196.099121,-0.145018,-1.973320,-0.179621,1
8.231000,329.566559,-91.582756,2,196.353271,-0.148209,-1.920964,-0.175686,1
8.264000,321.159973,-91.381310,2,196.628174,-0.147709,-1.876005,-0.180142,1
8.297000,312.858185,-91.228828,2,196.874268,-0.163532,-1.843985,-0.183786,1
8.331000,304.398499,-91.229408,2,197.006104,-0.154084,-1.830899,-0.172689,1
8.364000,296.149048,-91.020264,2,197.055908,-0.179535,-1.811377,-0.184915,1
8.397000,287.817078,-91.091644,2,197.069580,-0.101577,-1.238121,-0.078788,1
8.430000,279.494171,-90.960419,2,197.138428,-0.137725,-1.416811,-0.101025,1
8.464000,271.154694,-90.906845,2,197.181396,-0.107108,-1.148395,-0.076398,1
8.497000,262.689606,-90.863113,2,197.467529,-0.132326,-1.400776,-0.089681,1
8.530000,254.304306,-90.710396,2,197.771729,-0.127254,-1.367881,-0.095967,1
8.564000,246.006699,-90.664734,2,198.014648,-0.145784,-1.295372,-0.089841,1
8.597000,237.679031,-90.572617,2,198.235596,-0.143270,-1.314101,-0.092370,1
8.630000,229.333771,-90.551498,2,198.250000,-0.037816,-0.306070,-0.010496,1
8.664000,221.007126,-90.394707,2,198.304688,-0.048453,-0.291035,-0.016109,1
8.697000,212.692093,-90.372154,2,198.394043,-0.044126,-0.272584,-0.009524,1
8.730000,204.317368,-90.247757,2,198.555420,-0.052143,-0.259550,-0.008231,1
8.764000,196.015335,-90.146599,2,198.809326,-0.039876,-0.187640,-0.009063,1
8.797000,187.615875,-90.077454,2,198.991943,-0.055178,-0.156242,-0.003565,1
8.830000,179.306656,-89.973984,2,199.134766,-0.046924,-0.125218,-0.003964,1
8.864000,171.856323,-89.780869,2,199.194824,-0.059469,-0.076035,-0.011808,1
8.897000,165.758636,-89.769585,2,199.315186,-0.069982,-0.073157,-0.002786,1
8.930000,161.030762,-89.727737,2,199.505615,-0.066294,-0.025777,0.002565,1
8.964000,157.661789,-89.727745,2,199.675293,-0.054903,-0.021326,-0.009554,1
8.997000,155.620514,-89.760674,2,199.721436,-0.053377,-0.069672,0.002709,1
9.030000,154.843781,-89.770432,2,199.626953,-0.066061,-0.015910,0.013179,1
9.064000,154.938171,-89.847870,2,199.153564,-0.055665,0.015256,0.015813,1
9.097000,154.943069,-89.879860,2,197.548340,-0.063201,0.019319,0.008160,1
9.130000,154.903214,-89.757545,2,194.722900,-0.053157,0.052374,0.009964,1
9.164000,154.760574,-89.744614,2,189.964600,-0.057756,0.009336,0.003495,1
9.197000,154.562302,-89.744698,2,183.753174,-0.064573,-0.024758,-0.010932,1
9.230000,154.415146,-89.713478,2,176.197266,-0.057997,0.015950,0.003251,1
9.264000,154.327744,-89.778748,2,167.831543,-0.055360,-0.056192,-0.001335,1
9.297000,154.290878,-89.860893,2,159.317383,-0.061117,-0.035099,0.007227,1
9.330000,154.217636,-89.944763,2,150.601562,-0.055991,-0.031296,0.012124,1
9.364000,154.012680,-89.946075,2,142.478516,-0.061848,-0.074423,0.006607,1
9.397000,153.812210,-89.932739,2,134.227539,-0.041486,-0.030823,-0.003261,1
9.430000,153.677658,-89.876686,2,126.039062,-0.061846,-0.082404,-0.002799,1
9.463000,153.501572,-89.906166,2,117.947998,-0.050871,-0.046300,-0.002228,1
9.497000,153.395309,-89.962654,2,109.471924,-0.041727,-0.033032,-0.007425,1
9.530000,153.337296,-89.964333,2,100.828125,-0.049162,-0.055066,0.004159,1
9.563000,153.160995,-89.980820,2,092.432129,-0.042496,-0.039438,0.003594,1
9.597000,153.067001,-89.975555,2,084.055176,-0.051910,-0.112668,-0.012986,1
9.630000,152.945831,-89.979225,2,075.830566,-0.036142,-0.120250,-0.005283,1
9.663000,152.704132,-90.009216,2,067.800781,-0.041048,-0.055856,0.000391,1
9.697000,152.540619,-89.979179,2,059.413818,-0.032401,-0.090582,-0.014140,1
9.730000,152.424393,-90.011284,2,050.848145,-0.047041,-0.097832,0.000277,1
9.763000,152.292999,-90.030228,2,042.561646,-0.034053,-0.068810,-0.001822,1
9.797000,152.264343,-90.032082,2,034.134399,-0.042630,-0.108441,-0.007130,1
9.830000,152.174438,-90.056671,2,025.720459,-0.030691,-0.149375,-0.006528,1
9.863000,151.973328,-90.036003,2,017.921509,-0.035217,-0.152067,-0.006749,1
9.897000,151.881973,-89.988739,2,011.176025,-0.027813,-0.146922,-0.009800,1
9.930000,151.898407,-89.972054,2,005.734985,-0.041605,-0.161317,-0.012871,1
9.963000,151.882355,-90.072060,2,002.151855,-0.033538,-0.162881,-0.006366,1
9.997000,151.854889,-90.073425,1,999.884766,-0.033295,-0.151926,-0.003113,1
10.030000,151.752060,-90.112152,1,998.954224,-0.042070,-0.148507,0.004588,1
10.063000,151.728775,-90.152649,1,999.106934,-0.036991,-0.247791,0.000732,1
10.097000,151.809265,-90.105789,1,999.410400,-0.027988,-0.582984,-0.003145,1
10.130000,152.080307,-90.084908,1,999.687256,-0.032525,-1.369411,-0.015072,1
10.163000,152.565552,-90.104462,1,999.576172,-0.129832,-3.368502,-0.091759,1
10.197000,153.279648,-90.089615,1,999.291748,-0.158307,-5.177017,-0.173825,1
10.230000,154.066940,-90.087547,1,998.999756,-0.139445,-6.928985,-0.189940,1
10.263000,154.933334,-90.098770,1,998.938599,-0.143003,-8.965327,-0.203617,1
10.297000,155.779205,-90.060921,1,999.290283,-0.190263,-10.682590,-0.187814,1
10.330000,156.570831,-90.074242,1,999.723389,-0.193167,-12.718643,-0.196633,1
10.363000,157.335754,-90.074997,2,000.083496,-0.204295,-14.783299,-0.204329,1
10.397000,158.166214,-90.109138,2,000.112793,-0.135160,-17.409914,-0.268445,1
10.430000,158.952667,-90.117638,2,000.177124,-0.130767,-19.326248,-0.287601,1
10.463000,159.632385,-90.150665,2,000.306885,-0.127736,-20.952606,-0.307426,1
10.496000,160.141602,-90.169655,2,000.566162,-0.126559,-22.246487,-0.328439,1
10.530000,160.395142,-90.151009,2,000.984985,-0.225824,-22.608013,-0.274424,1
10.563000,160.519043,-90.139984,2,001.153442,-0.225729,-23.125868,-0.280798,1
10.596000,160.531723,-90.130974,2,001.211426,-0.230385,-23.317759,-0.281474,1
10.630000,160.443405,-90.174538,2,001.237183,-0.228826,-23.178707,-0.277497,1
10.663000,160.285782,-90.213173,2,001.117554,-0.220690,-22.657984,-0.272670,1
10.696000,160.063629,-90.236145,2,000.686768,-0.123859,-22.313581,-0.321117,1
10.730000,159.621399,-90.234505,2,000.377441,-0.133386,-21.056013,-0.298400,1
10.763000,159.018448,-90.204384,2,000.145508,-0.125045,-19.512888,-0.286801,1
10.796000,158.249008,-90.200928,1,999.999268,-0.127420,-17.564859,-0.265488,1
10.830000,157.376999,-90.149780,2,000.005981,-0.195082,-14.942044,-0.200606,1
10.863000,156.531219,-90.137283,1,999.818848,-0.182586,-12.847781,-0.190064,1
10.896000,155.687042,-90.129471,1,999.578247,-0.187543,-10.849864,-0.184442,1
10.930000,154.866135,-90.152924,1,999.221069,-0.142809,-9.062087,-0.195206,1
10.963000,154.047806,-90.150406,1,999.114868,-0.138907,-7.060887,-0.183496,1
10.996000,153.336594,-90.142876,1,999.151855,-0.141771,-5.328651,-0.176055,1
