,polo,,,,,,
,TX,TY,TZ,RX,RY,RZ,Valid
0.999000,356.565735,122.902382,2,155.265869,17.839180,-2.010020,-1.127618,1
1.032000,356.652954,121.481262,2,157.820557,16.581160,-1.988079,-1.045071,1
1.066000,356.689117,119.769714,2,161.317383,15.028677,-1.937669,-0.953923,1
1.099000,356.730927,117.935196,2,164.920410,13.179321,-2.076266,-0.886851,1
1.132000,356.700714,116.069176,2,169.527100,11.294270,-2.039727,-0.780455,1
1.166000,356.766144,114.466751,2,173.841553,9.381516,-2.045696,-0.697769,1
1.199000,356.685028,112.848961,2,178.656982,7.486930,-2.059776,-0.589024,1
1.232000,356.773895,111.508545,2,182.688965,5.570028,-2.017419,-0.485525,1
1.266000,356.749969,110.360748,2,186.521484,3.862986,-2.069636,-0.400236,1
1.299000,356.960327,109.604515,2,190.024902,2.434635,-1.970206,-0.324943,1
1.332000,356.929596,109.034653,2,192.642334,1.347870,-2.021044,-0.265566,1
1.366000,357.023621,108.638985,2,194.848389,0.574462,-1.964784,-0.234844,1
1.399000,356.945068,108.479301,2,195.610107,0.053355,-1.969496,-0.209324,1
1.432000,357.007751,108.407906,2,196.172852,-0.122698,-1.983220,-0.203325,1
1.466000,356.622131,108.464790,2,195.689697,-0.142244,-2.060560,-0.216026,1
1.499000,354.780975,108.253029,2,195.592041,-0.111213,-2.084647,-0.196015,1
1.532000,351.692291,108.177391,2,195.161133,-0.149093,-2.077078,-0.179391,1
1.566000,347.135406,108.252083,2,195.385742,-0.131328,-1.977946,-0.174331,1
1.599000,341.267792,108.443283,2,195.713623,-0.146487,-1.953181,-0.188711,1
1.632000,333.870087,108.535652,2,196.139160,-0.145054,-1.889474,-0.180825,1
1.666000,325.445770,108.493324,2,196.451660,-0.151553,-1.870371,-0.163295,1
1.699000,317.315430,108.771698,2,196.456543,-0.138164,-1.540954,-0.128323,1
1.732000,309.023376,108.820320,2,196.389404,-0.136672,-1.612053,-0.127930,1
1.766000,300.621155,108.811142,2,196.419678,-0.123213,-1.468500,-0.098391,1
1.799000,292.401703,108.984001,2,196.433350,-0.109870,-1.288992,-0.069812,1
1.832000,284.154816,109.136871,2,196.659424,-0.101006,-1.228275,-0.081493,1
1.866000,275.633820,109.045174,2,196.927002,-0.130844,-1.234528,-0.056690,1
1.899000,267.261597,109.342232,2,197.139160,-0.119011,-1.187127,-0.080471,1
1.932000,258.932251,109.320107,2,197.291504,-0.126467,-1.206240,-0.069075,1
1.966000,250.546951,109.333740,2,197.436035,-0.126055,-1.125059,-0.053814,1
1.999000,242.396393,109.560730,2,197.611572,-0.055859,-0.471147,-0.029183,1
2.032000,234.021881,109.556442,2,197.674805,-0.046317,-0.398132,-0.019314,1
2.065000,225.652390,109.601006,2,197.836426,-0.052981,-0.465871,-0.022404,1
2.099000,217.268082,109.881729,2,198.058105,-0.056132,-0.272990,-0.025809,1
2.132000,208.930054,109.801270,2,198.308838,-0.054733,-0.209311,-0.005688,1
2.165000,200.477051,109.895279,2,198.497070,-0.056556,-0.100622,0.005032,1
2.199000,192.394821,110.170776,2,198.473877,-0.079337,-0.145700,-0.026185,1
2.232000,183.945923,110.049011,2,198.486084,-0.052616,-0.108818,-0.005698,1
2.265000,176.038605,110.160080,2,198.549316,-0.050354,-0.062569,0.000618,1
2.299000,169.598755,110.441978,2,198.783203,-0.052079,-0.084859,-0.021624,1
2.332000,164.386215,110.356995,2,199.114746,-0.046699,0.022733,-0.003312,1
2.365000,160.519241,110.375008,2,199.378174,-0.048003,0.008116,-0.001828,1
2.399000,158.055099,110.413193,2,199.432373,-0.063754,-0.037116,-0.005992,1
2.432000,156.897537,110.377754,2,199.243408,-0.059529,-0.042502,-0.003800,1
2.465000,156.929962,110.375092,2,198.957031,-0.045942,0.019253,-0.003423,1
2.499000,156.876663,110.330765,2,197.663574,-0.030474,0.057250,0.004270,1
2.532000,156.864548,110.384491,2,195.462158,-0.056586,-0.014703,-0.006398,1
2.565000,156.701279,110.407806,2,191.394775,-0.068672,0.000928,-0.004953,1
2.599000,156.523209,110.453285,2,185.669922,-0.059953,0.097383,-0.001357,1
2.632000,156.342392,110.426254,2,178.440674,-0.043380,0.047689,-0.006148,1
2.665000,156.260681,110.368675,2,170.031006,-0.045203,0.075009,-0.000540,1
2.699000,156.262985,110.335007,2,161.567139,-0.066515,-0.049149,-0.009645,1
2.732000,156.234268,110.313774,2,152.782227,-0.040011,-0.053357,-0.004072,1
2.765000,156.088837,110.321304,2,144.604980,-0.055924,-0.037163,-0.007866,1
2.799000,155.797623,110.296173,2,136.504639,-0.041046,0.066260,-0.001669,1
2.832000,155.588562,110.276199,2,128.332275,-0.045723,-0.013470,-0.000482,1
2.865000,155.447128,110.287392,2,120.238281,-0.047598,0.011166,-0.003725,1
2.899000,155.363037,110.284363,2,111.855957,-0.035786,0.027002,-0.010459,1
2.932000,155.363419,110.249580,2,103.091309,-0.037772,-0.063527,-0.011298,1
2.965000,155.242630,110.234032,2,094.560547,-0.026753,-0.015830,-0.009522,1
2.999000,155.110947,110.251167,2,086.294922,-0.031307,0.079360,-0.004476,1
3.032000,154.988983,110.243019,2,078.014404,-0.032190,0.000847,-0.011286,1
3.065000,154.742386,110.197876,2,070.007812,-0.036202,0.026195,-0.008707,1
3.099000,154.538467,110.202797,2,061.758789,-0.023696,0.038404,-0.006986,1
3.132000,154.408218,110.177788,2,053.231201,-0.031557,-0.041045,-0.009421,1
3.165000,154.289093,110.116638,2,044.756714,-0.018868,0.028848,-0.002134,1
3.198000,154.222504,110.100090,2,036.380737,-0.025384,-0.006124,-0.005549,1
3.232000,154.185898,110.074028,2,027.910278,-0.025880,-0.127291,-0.013038,1
3.265000,154.001434,110.101662,2,019.864014,-0.032739,-0.021439,-0.007382,1
3.298000,153.882660,110.162720,2,012.856445,-0.016330,0.021516,-0.013330,1
3.332000,153.835663,110.103233,2,006.932129,-0.021971,-0.062343,-0.010478,1
3.365000,153.840027,110.092888,2,002.738037,-0.006462,0.026488,-0.006190,1
3.398000,153.841049,110.091599,1,999.981323,-0.015569,-0.046689,-0.012646,1
3.432000,153.757095,110.025635,1,998.672852,-0.020902,-0.040414,-0.002429,1
3.465000,153.689423,109.977058,1,998.592041,-0.007607,0.036078,0.013156,1
3.498000,154.722046,109.998688,1,998.974731,-0.015121,-0.018134,-0.002382,1
3.532000,157.006821,110.004318,1,999.421143,-0.018049,-0.022575,-0.009343,1
3.565000,160.709885,109.909180,1,999.509277,-0.025216,-0.020900,0.001025,1
3.598000,165.965408,109.802467,1,999.201294,-0.010301,0.074336,0.015490,1
3.632000,172.726425,109.869507,1,998.597656,-0.022295,-0.132759,-0.008306,1
3.665000,180.590317,109.680862,1,998.098755,-0.017871,-0.215115,-0.000590,1
3.698000,189.098175,109.609047,1,997.910645,-0.013205,-0.161647,-0.005092,1
3.732000,197.357254,109.597122,1,998.058228,-0.019852,-0.287134,-0.016013,1
3.765000,205.629990,109.434685,1,998.187500,-0.008390,-0.245376,-0.007722,1
3.798000,213.763397,109.323753,1,998.203735,-0.000470,-0.272922,-0.001477,1
3.832000,222.181625,109.363434,1,997.807739,-0.091200,-1.022842,-0.064893,1
3.865000,230.573090,109.196404,1,997.520996,-0.090934,-1.098070,-0.062664,1
3.898000,239.112061,109.176949,1,997.286743,-0.078288,-1.146524,-0.075394,1
3.932000,247.486542,109.039932,1,997.173462,-0.070634,-1.098075,-0.065113,1
3.965000,255.797607,108.986519,1,996.986084,-0.049159,-1.063227,-0.066461,1
3.998000,264.031769,108.860382,1,996.935059,-0.093729,-1.476613,-0.120945,1
4.032000,272.351196,108.830536,1,996.830322,-0.104243,-1.408231,-0.122096,1
4.065000,280.672791,108.678337,1,996.803101,-0.080978,-1.472794,-0.125591,1
4.098000,289.089355,108.637077,1,996.731079,-0.128464,-1.883576,-0.190745,1
4.132000,297.433899,108.487267,1,996.439697,-0.112518,-1.931630,-0.186863,1
4.165000,305.836334,108.447098,1,996.161743,-0.129523,-1.998487,-0.196001,1
4.198000,314.059082,108.338326,1,996.043823,-0.108766,-1.926196,-0.185643,1
4.231000,322.420868,108.281235,1,996.019897,-0.116367,-1.937780,-0.190295,1
4.265000,330.634674,108.142662,1,996.042969,-0.099861,-1.971440,-0.190642,1
4.298000,337.926453,108.125908,1,995.851074,-0.104531,-2.004102,-0.197843,1
4.331000,343.820374,108.050385,1,995.580444,-0.092475,-2.015108,-0.201857,1
4.365000,348.319336,107.901505,1,995.254272,-0.113032,-2.054593,-0.187025,1
4.398000,351.667542,108.064926,1,995.186646,-0.098316,-2.101452,-0.217049,1
4.431000,353.353821,107.967339,1,995.313599,-0.100574,-2.112616,-0.207966,1
4.465000,353.842407,107.954613,1,995.572754,-0.106445,-2.104797,-0.207445,1
4.498000,353.781158,108.034744,1,996.249268,-0.104167,-2.089813,-0.214782,1
4.531000,353.854706,107.928604,1,997.966431,-0.103524,-2.130027,-0.201085,1
4.565000,353.990234,107.989372,2,001.173462,-0.092674,-2.117701,-0.211180,1
4.598000,354.141510,107.962830,2,006.100342,-0.093780,-2.107578,-0.206851,1
4.631000,354.233429,107.940186,2,012.640747,-0.101212,-2.094666,-0.199798,1
4.665000,354.278381,107.917213,2,020.055298,-0.108832,-2.083485,-0.192173,1
4.698000,354.286285,107.966133,2,028.642090,-0.098166,-2.062607,-0.199518,1
4.731000,354.285553,108.015190,2,037.117676,-0.099880,-2.049744,-0.197710,1
4.765000,354.479706,108.014252,2,045.611084,-0.097243,-2.023024,-0.196874,1
4.798000,354.675934,108.034393,2,053.973633,-0.113699,-2.047098,-0.198007,1
4.831000,354.940826,107.963928,2,061.811035,-0.117204,-2.082779,-0.192692,1
4.865000,355.017944,108.048141,2,070.291748,-0.106584,-2.065842,-0.197357,1
4.898000,355.179565,108.008881,2,078.260742,-0.122126,-2.090096,-0.190766,1
4.931000,355.169220,108.032784,2,087.162842,-0.117581,-2.038073,-0.187950,1
4.965000,355.305328,108.022995,2,095.482178,-0.103070,-2.066712,-0.191131,1
4.998000,355.397125,108.071976,2,104.131592,-0.118360,-2.030089,-0.188302,1
5.031000,355.607361,108.121277,2,112.107422,-0.126394,-2.055372,-0.191324,1
5.065000,355.786621,108.131592,2,120.249512,-0.125681,-2.006109,-0.189043,1
5.098000,356.018524,108.195663,2,128.542969,-0.126140,-2.046152,-0.196796,1
5.131000,356.195312,108.166061,2,136.873535,-0.133222,-2.034202,-0.190500,1
5.165000,356.296082,108.249817,2,145.630615,-0.124896,-2.003793,-0.196615,1
5.198000,356.382111,108.247253,2,153.679932,-0.141695,-2.064028,-0.201911,1
5.231000,356.418884,108.279289,2,162.359863,-0.118514,-2.037076,-0.201978,1
5.264000,356.601624,108.268860,2,170.204590,-0.151789,-2.067378,-0.197540,1
5.298000,356.755646,108.268951,2,178.269775,-0.136471,-1.941756,-0.188812,1
5.331000,356.876312,108.322105,2,184.580811,-0.125322,-1.968353,-0.195423,1
5.364000,356.817505,108.279922,2,189.597168,-0.135723,-2.017094,-0.193003,1
5.398000,356.760162,108.283630,2,193.083984,-0.136676,-1.981982,-0.187958,1
5.431000,356.750610,108.260864,2,195.110596,-0.124970,-1.995518,-0.185910,1
5.464000,356.862640,108.248032,2,196.107178,-0.126245,-1.982572,-0.182277,1
5.498000,357.018738,107.886208,2,195.783447,-0.134174,-2.013679,-0.197402,1
5.531000,356.958099,105.861740,2,195.728760,-0.134653,-2.023995,-0.173112,1
5.564000,356.965576,102.898087,2,195.451660,-0.142078,-2.056567,-0.197633,1
5.598000,356.918732,98.390266,2,195.629150,-0.143690,-2.018384,-0.181226,1
5.631000,356.847992,92.570633,2,195.794434,-0.137008,-1.960305,-0.186594,1
5.664000,356.776154,85.489456,2,195.941895,-0.145327,-2.032836,-0.196046,1
5.698000,356.631897,77.034851,2,195.976807,-0.121588,-2.036979,-0.177847,1
5.731000,356.591644,68.887138,2,195.699219,-0.135256,-2.009115,-0.190046,1
5.764000,356.737793,60.672405,2,195.437256,-0.140590,-1.991080,-0.200081,1
5.798000,356.529480,52.093803,2,195.505371,-0.131891,-2.018770,-0.175146,1
5.831000,356.499908,43.895691,2,195.668213,-0.139615,-2.031780,-0.190612,1
5.864000,356.384552,35.561699,2,195.908691,-0.135212,-1.993755,-0.189153,1
5.898000,356.238220,27.251070,2,195.953613,-0.149011,-2.022178,-0.187767,1
5.931000,356.138367,18.946890,2,195.837646,-0.155847,-1.984793,-0.187149,1
5.964000,356.073456,10.491566,2,195.733154,-0.153153,-2.030246,-0.179344,1
5.998000,356.110016,2.215544,2,195.685059,-0.147742,-2.005170,-0.185589,1
6.031000,356.070190,-6.079442,2,195.746826,-0.154251,-2.010976,-0.190188,1
6.064000,355.898041,-14.484570,2,195.825195,-0.140956,-2.015725,-0.180612,1
6.098000,355.762878,-22.816536,2,195.883545,-0.148718,-2.043815,-0.187835,1
6.131000,355.693207,-31.048241,2,195.908691,-0.153031,-1.995516,-0.189057,1
6.164000,355.667358,-39.397007,2,195.979980,-0.151281,-1.989071,-0.187033,1
6.198000,355.545502,-47.848503,2,195.952148,-0.140573,-2.009889,-0.179745,1
6.231000,355.521973,-56.169987,2,195.875000,-0.140740,-2.097264,-0.187065,1
6.264000,355.467041,-64.442017,2,195.787354,-0.150853,-1.992564,-0.184111,1
6.297000,355.265350,-72.532890,2,195.894043,-0.133032,-1.986610,-0.146559,1
6.331000,355.306946,-78.928116,2,195.951660,-0.141893,-2.032315,-0.180767,1
6.364000,355.334717,-83.946388,2,195.967041,-0.150944,-2.035952,-0.193666,1
6.397000,355.253815,-87.904579,2,195.962402,-0.134490,-1.985738,-0.179544,1
6.431000,355.229004,-90.417862,2,195.914551,-0.146999,-2.003335,-0.184959,1
6.464000,355.227753,-91.661346,2,195.920898,-0.141189,-2.047820,-0.185683,1
6.497000,355.094635,-91.650002,2,195.926270,-0.141460,-2.000917,-0.195167,1
6.531000,353.573242,-91.701622,2,195.983154,-0.155035,-2.023778,-0.189013,1
6.564000,350.780243,-91.969070,2,196.016357,-0.131669,-1.967623,-0.164778,1
6.597000,346.588165,-91.885674,2,196.013672,-0.147238,-1.984629,-0.168371,1
6.631000,341.169189,-91.676544,2,196.031494,-0.143785,-2.000087,-0.185645,1
6.664000,334.399139,-91.589752,2,196.187012,-0.167617,-1.956969,-0.178888,1
6.697000,326.264252,-91.621071,2,196.442871,-0.147319,-1.938027,-0.165710,1
6.731000,318.052734,-91.216248,2,196.748535,-0.174050,-1.906070,-0.198201,1
6.764000,309.532562,-91.332260,2,196.932617,-0.146567,-1.829113,-0.167942,1
6.797000,301.174072,-91.237000,2,197.032227,-0.166809,-1.833992,-0.171543,1
6.831000,292.829041,-91.017487,2,197.058350,-0.139831,-1.439855,-0.111255,1
6.864000,284.582703,-91.077095,2,197.121338,-0.116312,-1.395890,-0.099258,1
6.897000,276.279694,-90.872147,2,197.133301,-0.129137,-1.409117,-0.108062,1
6.931000,267.831512,-90.932098,2,197.302246,-0.133969,-1.364225,-0.083284,1
6.964000,259.482574,-90.757896,2,197.552246,-0.134065,-1.350650,-0.097782,1
6.997000,251.065094,-90.738716,2,197.863770,-0.137443,-1.324449,-0.086664,1
7.031000,242.833038,-90.599319,2,198.107910,-0.125831,-1.284514,-0.096243,1
7.064000,234.428772,-90.607788,2,198.256836,-0.043674,-0.364191,-0.009632,1
7.097000,226.144073,-90.488289,2,198.264648,-0.043590,-0.344808,-0.017293,1
7.131000,217.781479,-90.372681,2,198.298096,-0.048391,-0.316909,-0.018052,1
7.164000,209.478958,-90.363243,2,198.448486,-0.056913,-0.276409,-0.003695,1
7.197000,201.091599,-90.167091,2,198.636963,-0.055760,-0.280062,-0.014999,1
7.231000,192.823181,-90.130882,2,198.865723,-0.053947,-0.145380,-0.007132,1
7.264000,184.378677,-90.088875,2,199.039551,-0.064231,-0.251284,-0.014711,1
7.297000,176.248718,-89.894554,2,199.142822,-0.047922,-0.081702,-0.005090,1
7.330000,169.327362,-89.726212,2,199.243164,-0.049942,-0.058781,-0.005644,1
7.364000,163.787994,-89.789940,2,199.369385,-0.060969,-0.036789,-0.007674,1
7.397000,159.609421,-89.730476,2,199.562744,-0.054981,0.024770,-0.006992,1
7.430000,156.724411,-89.797356,2,199.696289,-0.042724,0.026827,-0.000616,1
7.464000,155.161865,-89.834541,2,199.686035,-0.070515,-0.090518,-0.001401,1
7.497000,154.906525,-89.781303,2,199.601562,-0.061022,0.003926,-0.002715,1
7.530000,154.880264,-89.947449,2,198.671143,-0.058485,-0.069054,0.008615,1
7.564000,154.924561,-89.794617,2,196.631104,-0.064402,-0.071579,0.003990,1
7.597000,154.838409,-89.807823,2,193.036377,-0.053099,0.025290,-0.001550,1
7.630000,154.691437,-89.726295,2,187.767090,-0.069739,-0.038979,0.001397,1
7.664000,154.480591,-89.656578,2,180.956543,-0.058755,-0.073248,-0.009315,1
7.697000,154.383072,-89.737495,2,172.981201,-0.053502,-0.030783,-0.002695,1
7.730000,154.322983,-89.806717,2,164.574951,-0.055778,0.035222,0.006712,1
7.764000,154.253433,-89.894913,2,155.924805,-0.054796,-0.069816,0.006784,1
7.797000,154.151688,-89.955383,2,147.388428,-0.054705,-0.009755,0.013882,1
7.830000,153.917114,-89.929016,2,139.313477,-0.047543,-0.081795,0.003290,1
7.864000,153.771133,-89.856979,2,131.043945,-0.043089,-0.030881,-0.002493,1
7.897000,153.597687,-89.904869,2,122.925049,-0.043537,-0.065035,-0.000359,1
7.930000,153.449890,-89.917999,2,114.723389,-0.053350,-0.019155,-0.001447,1
7.964000,153.384445,-89.959145,2,106.107910,-0.037550,-0.117017,-0.014653,1
7.997000,153.282181,-89.965477,2,097.516602,-0.042277,-0.023489,0.005268,1
8.030000,153.123413,-89.958488,2,089.181885,-0.037379,-0.048206,-0.000067,1
8.064000,153.036011,-89.943840,2,080.853271,-0.038469,-0.019606,0.001414,1
8.097000,152.824036,-90.044601,2,072.720459,-0.039356,-0.100834,0.002304,1
8.130000,152.610672,-89.968864,2,064.611572,-0.041525,-0.110763,-0.008980,1
8.164000,152.483307,-89.978317,2,056.075684,-0.031518,-0.089388,-0.005808,1
8.197000,152.367477,-90.102180,2,047.600952,-0.036900,-0.012975,-0.000044,1
8.230000,152.263458,-90.058929,2,039.321777,-0.042352,-0.138390,-0.002662,1
8.264000,152.245483,-90.055702,2,030.844238,-0.045227,-0.140257,-0.004503,1
8.297000,152.091309,-90.078369,2,022.545898,-0.036834,-0.167942,-0.006727,1
8.330000,151.917221,-90.021355,2,015.187500,-0.034265,-0.099607,-0.003405,1
8.364000,151.876862,-89.974197,2,008.885742,-0.025299,-0.163708,-0.011141,1
8.397000,151.901794,-90.030312,2,004.153564,-0.040003,-0.159728,-0.007456,1
8.430000,151.869598,-90.075729,2,001.101074,-0.034621,-0.201066,-0.008274,1
8.463000,151.826508,-90.071739,1,999.378174,-0.035332,-0.167315,-0.003533,1
8.497000,151.724243,-90.130997,1,998.919434,-0.042989,-0.177598,0.003950,1
8.530000,151.714767,-90.162750,1,999.202026,-0.041297,-0.383207,0.001648,1
8.563000,151.892746,-90.074020,1,999.504761,-0.036076,-0.836686,-0.010555,1
8.597000,152.220032,-90.120018,1,999.685303,-0.038597,-1.796124,-0.017882,1
8.630000,152.795639,-90.080849,1,999.463867,-0.121865,-3.842059,-0.097008,1
8.663000,153.568054,-90.090485,1,999.136841,-0.148474,-5.829250,-0.181535,1
8.697000,154.398026,-90.099213,1,998.900757,-0.149878,-7.702562,-0.194952,1
8.730000,155.271347,-90.060211,1,999.061035,-0.176129,-9.481302,-0.188630,1
8.763000,156.105484,-90.060837,1,999.339111,-0.094071,-11.813601,-0.212768,1
8.797000,156.864304,-90.073593,1,999.845215,-0.189992,-13.489005,-0.202829,1
8.830000,157.647064,-90.107796,2,000.005371,-0.136487,-16.045996,-0.253533,1
8.863000,158.469284,-90.110931,2,000.127197,-0.129262,-18.141684,-0.276272,1
8.897000,159.230331,-90.128654,2,000.218140,-0.132274,-19.998913,-0.297518,1
8.930000,159.858200,-90.163513,2,000.400513,-0.130650,-21.514915,-0.315994,1
8.963000,160.241089,-90.151855,2,000.816040,-0.228116,-22.083849,-0.266528,1
8.997000,0,0,0,0,0,0,0
9.030000,160.526230,-90.140511,2,001.167480,-0.225493,-23.253933,-0.285178,1
9.063000,160.513489,-90.138733,2,001.226807,-0.227077,-23.260601,-0.280195,1
9.097000,160.392792,-90.200905,2,001.206543,-0.229645,-23.035700,-0.274820,1
9.130000,160.237091,-90.241478,2,000.849731,-0.129364,-22.907717,-0.328068,1
9.163000,159.874741,-90.216751,2,000.747314,-0.213467,-21.364304,-0.259545,1
9.197000,159.396500,-90.234451,2,000.258179,-0.142312,-20.509422,-0.290810,1
9.230000,158.726685,-90.208801,2,000.062012,-0.125783,-18.766882,-0.279808,1
9.263000,157.911484,-90.197823,1,999.924316,-0.126833,-16.761599,-0.260246,1
9.297000,157.039719,-90.154327,1,999.920166,-0.186304,-14.104286,-0.196051,1
9.330000,156.189377,-90.144264,1,999.704468,-0.194222,-12.041492,-0.182429,1
9.363000,155.356979,-90.131142,1,999.463379,-0.185362,-10.043921,-0.180648,1
9.397000,154.540268,-90.161865,1,999.168823,-0.140537,-8.307958,-0.195335,1
9.430000,153.760681,-90.150978,1,999.093628,-0.145943,-6.297567,-0.175126,1
9.463000,152.986725,-90.136253,1,999.165283,-0.125171,-4.312558,-0.094030,1
9.496000,152.406403,-90.145454,1,999.320557,-0.021843,-2.103903,-0.015905,1
9.530000,151.976944,-90.130905,1,999.412231,-0.024622,-1.142610,-0.011019,1
9.563000,151.728943,-90.124466,1,999.378906,-0.022395,-0.489493,-0.008375,1
9.596000,151.648193,-90.131638,1,999.273071,-0.042901,-0.214848,-0.003640,1
9.630000,151.883667,-90.090034,1,999.218628,-0.029733,-0.129650,-0.003210,1
9.663000,153.379196,-90.011406,1,999.298584,-0.030138,-0.152146,-0.017096,1
9.696000,156.078339,-90.146912,1,999.424561,-0.030463,-0.169004,-0.014013,1
9.730000,160.139725,-90.330078,1,999.447144,-0.030490,-0.143695,0.005766,1
9.763000,165.791931,-90.313324,1,999.389160,-0.031440,-0.141912,-0.000806,1
9.796000,172.677597,-90.319260,1,999.136230,-0.017638,-0.156170,-0.006974,1
9.830000,180.839706,-90.562675,1,998.781128,-0.022908,-0.227509,0.000946,1
9.863000,189.122177,-90.769531,1,998.453491,-0.012633,-0.274847,0.015064,1
9.896000,197.544159,-90.648148,1,998.341431,-0.015284,-0.342546,-0.009005,1
9.930000,205.854492,-90.746078,1,998.269043,-0.005183,-0.367936,-0.014513,1
9.963000,214.103485,-90.939362,1,998.285278,-0.010230,-0.438378,-0.008389,1
9.996000,222.384094,-90.912727,1,998.193237,-0.115180,-1.290764,-0.084625,1
10.030000,230.721344,-91.011902,1,998.076660,-0.112897,-1.339570,-0.084205,1
10.063000,239.169479,-91.006172,1,997.840332,-0.098250,-1.333126,-0.094399,1
10.096000,247.539566,-91.197273,1,997.594604,-0.088545,-1.359322,-0.087557,1
10.130000,255.959991,-91.275642,1,997.365112,-0.093684,-1.410736,-0.092672,1
10.163000,264.186432,-91.329834,1,997.261597,-0.089430,-1.379597,-0.091268,1
10.196000,272.628632,-91.363960,1,997.228027,-0.125714,-1.819710,-0.172777,1
10.230000,280.853119,-91.497139,1,997.197266,-0.136297,-1.843170,-0.167543,1
10.263000,289.268799,-91.594193,1,997.078613,-0.129683,-1.885592,-0.171857,1
10.296000,297.615112,-91.642891,1,996.821899,-0.117213,-1.868874,-0.177980,1
10.330000,305.997620,-91.796417,1,996.573608,-0.127578,-1.895292,-0.168333,1
10.363000,314.322235,-91.797493,1,996.368286,-0.104391,-1.949435,-0.184499,1
10.396000,322.673706,-91.898598,1,996.333740,-0.113946,-2.000660,-0.190191,1
10.430000,330.883484,-91.949348,1,996.250488,-0.112977,-2.013126,-0.195326,1
10.463000,337.649658,-92.095207,1,996.153320,-0.108656,-2.052622,-0.187959,1
10.496000,343.298126,-92.129517,1,995.882690,-0.098388,-2.078781,-0.194994,1
10.529000,347.467407,-92.122742,1,995.667480,-0.105146,-2.069560,-0.193439,1
10.563000,350.249359,-92.182533,1,995.590698,-0.101266,-2.043529,-0.184342,1
10.596000,351.681702,-92.214951,1,995.732788,-0.102310,-2.068784,-0.186392,1
10.629000,351.896423,-92.176414,1,995.867188,-0.112624,-2.043589,-0.183743,1
10.663000,352.002258,-92.075699,1,996.853027,-0.115938,-2.107028,-0.207799,1
10.696000,351.994843,-92.255028,1,999.064453,-0.101843,-2.114428,-0.185439,1
10.729000,352.136963,-92.139206,2,002.779297,-0.109849,-2.092752,-0.195669,1
10.763000,352.194427,-92.244934,2,008.115112,-0.106058,-2.056735,-0.182568,1
10.796000,352.399139,-92.227951,2,014.847412,-0.118227,-2.071472,-0.187180,1
10.829000,352.519806,-92.198570,2,022.481445,-0.121759,-2.086210,-0.188266,1
10.863000,352.499420,-92.129852,2,031.139282,-0.117388,-2.038172,-0.190232,1
10.896000,352.625488,-92.034668,2,039.497314,-0.111874,-2.058490,-0.200386,1
10.929000,352.651337,-92.128586,2,048.181152,-0.106929,-2.029518,-0.189083,1
10.963000,352.876831,-92.130707,2,056.325684,-0.100811,-2.066421,-0.190238,1
