,polo,,,,,,
,TX,TY,TZ,RX,RY,RZ,Valid
1.232000,357.035248,108.217896,2,195.640137,-0.135737,-1.986972,-0.180896,1
1.266000,357.035370,108.218704,2,195.649902,-0.121690,-1.985899,-0.183446,1
1.299000,357.031830,108.217094,2,195.637207,-0.131540,-1.957270,-0.177116,1
1.332000,357.033783,108.220146,2,195.645264,-0.137331,-1.957445,-0.176124,1
1.366000,357.035248,108.218628,2,195.645508,-0.134521,-1.989089,-0.179840,1
1.399000,357.034271,108.218552,2,195.653809,-0.140871,-2.002228,-0.178502,1
1.432000,357.037079,108.221519,2,195.650146,-0.127538,-1.941904,-0.176932,1
1.466000,357.031708,108.217827,2,195.636719,-0.129551,-2.003146,-0.180555,1
1.499000,357.031586,108.218964,2,195.639160,-0.135128,-1.939100,-0.175625,1
1.532000,357.033173,108.232872,2,195.669434,-0.138839,-2.004903,-0.182328,1
1.566000,357.036621,108.268547,2,195.679443,-0.134914,-2.003644,-0.185857,1
1.599000,357.026733,108.266502,2,195.697998,-0.110245,-1.962404,-0.180823,1
1.632000,356.979095,108.287720,2,195.624023,-0.046096,-1.986365,-0.181679,1
1.666000,356.954865,108.370644,2,195.354980,0.122081,-2.036694,-0.198175,1
1.699000,356.894409,108.480370,2,194.808350,0.388149,-2.026990,-0.207926,1
1.732000,356.849274,108.695763,2,193.828125,0.842167,-2.030772,-0.235782,1
1.766000,356.853027,109.025497,2,192.367432,1.468808,-2.021733,-0.267819,1
1.799000,356.887756,109.557533,2,190.422852,2.404568,-1.963667,-0.319585,1
1.832000,356.902344,110.324905,2,187.446533,3.661493,-1.966532,-0.386042,1
1.866000,356.776093,111.349205,2,183.804199,5.298517,-1.922130,-0.452441,1
1.899000,356.747711,112.740639,2,178.987305,7.168896,-2.079870,-0.580913,1
1.932000,356.799835,114.276619,2,174.566162,9.112749,-2.031217,-0.681959,1
1.966000,356.848694,115.933823,2,169.656494,11.003395,-2.107380,-0.788028,1
1.999000,356.872437,117.731850,2,165.901123,12.923404,-2.020566,-0.870527,1
2.032000,356.803284,119.587029,2,161.987305,14.771302,-1.922666,-0.949346,1
2.066000,356.640472,121.312721,2,158.656250,16.377647,-1.969516,-1.044945,1
2.099000,356.525177,122.753807,2,155.625000,17.674458,-2.016664,-1.123723,1
2.132000,356.491241,123.991676,2,153.167725,18.656788,-1.919055,-1.130975,1
2.165000,356.573242,124.748238,2,151.896973,19.357397,-1.154122,-0.810810,1
2.199000,356.563293,125.227165,2,151.203857,19.754850,-1.180923,-0.837137,1
2.232000,0,0,0,0,0,0,0
2.265000,356.529816,125.009468,2,151.583496,19.619511,-1.114349,-0.810530,1
2.299000,356.535461,124.465935,2,152.632568,19.059845,-1.865411,-1.143444,1
2.332000,356.548279,123.404716,2,154.351807,18.230518,-1.950992,-1.126460,1
2.365000,356.594147,122.052216,2,156.761719,17.089346,-2.002842,-1.075852,1
2.399000,356.701660,120.442535,2,159.856689,15.648575,-1.956929,-0.990780,1
2.432000,356.670929,118.629585,2,163.588623,13.911047,-1.921657,-0.888949,1
2.465000,356.736298,116.714691,2,167.686523,12.022347,-2.065511,-0.824432,1
2.499000,356.736877,115.103973,2,172.086182,10.089050,-1.994808,-0.718154,1
2.532000,356.745300,113.448250,2,176.981201,8.221032,-2.026564,-0.624494,1
2.565000,356.685547,111.999573,2,180.971924,6.295197,-2.027528,-0.517769,1
2.599000,356.753265,110.739525,2,185.383545,4.485208,-2.047122,-0.431628,1
2.632000,356.895172,109.880058,2,188.666016,2.964349,-2.043227,-0.361334,1
2.665000,356.929871,109.221344,2,192.026611,1.751302,-2.009374,-0.291046,1
2.699000,357.026611,108.776237,2,193.863770,0.807558,-2.045317,-0.249898,1
2.732000,356.955719,108.533234,2,195.498291,0.216937,-1.958272,-0.214096,1
2.765000,357.037750,108.417206,2,196.068604,-0.089174,-1.951998,-0.205492,1
2.799000,356.934937,108.472565,2,195.845703,-0.133493,-2.010568,-0.212375,1
2.832000,355.654419,108.329857,2,195.656738,-0.134067,-2.049613,-0.199854,1
2.865000,353.029938,108.193390,2,195.223877,-0.143181,-2.075042,-0.179112,1
2.899000,349.081940,108.238411,2,195.375732,-0.126963,-2.044803,-0.181701,1
2.932000,343.691589,108.365669,2,195.505127,-0.161532,-1.961456,-0.177034,1
2.965000,336.872467,108.532585,2,196.055420,-0.138999,-1.970514,-0.191430,1
2.999000,328.759003,108.507797,2,196.277832,-0.128664,-1.674608,-0.120881,1
3.032000,320.430450,108.655495,2,196.597656,-0.159605,-1.864287,-0.176101,1
3.065000,312.151886,108.803795,2,196.451904,-0.130071,-1.612769,-0.130008,1
3.099000,303.909485,108.829155,2,196.399170,-0.160734,-1.780342,-0.167174,1
3.132000,295.581573,108.850327,2,196.386475,-0.128466,-1.574443,-0.116280,1
3.165000,287.381042,109.132904,2,196.550049,-0.097640,-1.241692,-0.087865,1
3.199000,278.832916,109.041779,2,196.833008,-0.113422,-1.248868,-0.059766,1
3.232000,270.478363,109.203072,2,197.077637,-0.111024,-1.227328,-0.071752,1
3.265000,262.072327,109.375916,2,197.252441,-0.136926,-1.200069,-0.072012,1
3.298000,253.780319,109.311852,2,197.416748,-0.124539,-1.215610,-0.062387,1
3.332000,245.471939,109.445076,2,197.550781,-0.119673,-1.163780,-0.062617,1
3.365000,237.287994,109.632195,2,197.645020,-0.060944,-0.440671,-0.032469,1
3.398000,228.842667,109.532692,2,197.777344,-0.067117,-0.461820,-0.013537,1
3.432000,220.473465,109.784882,2,197.950195,-0.056443,-0.360496,-0.026995,1
3.465000,212.106445,109.878197,2,198.208496,-0.057262,-0.254555,-0.015775,1
3.498000,203.701324,109.824356,2,198.442627,-0.047028,-0.194473,0.002440,1
3.532000,195.464401,110.038574,2,198.509033,-0.052058,-0.144983,-0.012264,1
3.565000,187.204193,110.178360,2,198.471924,-0.052216,-0.176968,-0.027514,1
3.598000,178.865326,110.026367,2,198.510986,-0.053068,-0.020859,0.012763,1
3.632000,171.907257,110.341347,2,198.682617,-0.065347,-0.163883,-0.020227,1
3.665000,166.236160,110.426086,2,198.994385,-0.067361,-0.056149,-0.014713,1
3.698000,161.847000,110.381538,2,199.296631,-0.074678,-0.082937,-0.010467,1
3.732000,158.809052,110.362793,2,199.438965,-0.071506,-0.061107,-0.003162,1
3.765000,157.182144,110.378044,2,199.341797,-0.056960,-0.015512,-0.001330,1
3.798000,156.835480,110.388710,2,199.147705,-0.056155,-0.017108,0.000696,1
3.832000,156.857803,110.321671,2,198.249268,-0.048707,0.016809,0.006063,1
3.865000,156.904510,110.380409,2,196.450195,-0.045630,0.043207,-0.002799,1
3.898000,156.776840,110.396889,2,193.144531,-0.047514,0.124183,0.002064,1
3.932000,156.617706,110.442436,2,188.093750,-0.045224,0.117208,-0.001151,1
3.965000,156.404510,110.451714,2,181.341797,-0.051440,0.080728,-0.003141,1
3.998000,156.287018,110.385521,2,173.320557,-0.039919,0.129382,0.002774,1
4.032000,156.238281,110.348053,2,164.854736,-0.056664,-0.020318,-0.007911,1
4.065000,156.243301,110.324387,2,156.158447,-0.033191,-0.002650,-0.002815,1
4.098000,156.176819,110.309410,2,147.637695,-0.047324,-0.128275,-0.012410,1
4.132000,155.891052,110.298981,2,139.624268,-0.043279,0.057613,0.000275,1
4.165000,155.664261,110.287933,2,131.484131,-0.043026,-0.061303,-0.007331,1
4.198000,155.497299,110.280251,2,123.331055,-0.033557,-0.014098,-0.006470,1
4.232000,155.382797,110.261688,2,115.089355,-0.030502,0.069985,-0.004282,1
4.265000,155.355179,110.263184,2,106.423096,-0.044108,-0.014820,-0.007210,1
4.298000,155.303070,110.259872,2,097.763916,-0.038131,0.010660,-0.008619,1
4.332000,155.156265,110.244598,2,089.433594,-0.037481,-0.009496,-0.010464,1
4.365000,155.031418,110.240295,2,081.137451,-0.040541,-0.006323,-0.008072,1
4.398000,154.841629,110.230713,2,073.057129,-0.025906,0.038343,-0.010069,1
4.432000,154.597473,110.213036,2,065.000488,-0.031573,0.034544,-0.005564,1
4.465000,154.444382,110.182205,2,056.496338,-0.031667,0.000122,-0.009570,1
4.498000,154.335999,110.150597,2,047.956177,-0.016038,0.045875,-0.000800,1
4.532000,154.234421,110.117279,2,039.620117,-0.033330,-0.036633,-0.004496,1
4.565000,154.211761,110.073471,2,031.095459,-0.032800,-0.006740,-0.000563,1
4.598000,154.083694,110.110298,2,022.831299,-0.029483,0.015923,-0.006680,1
4.631000,153.914307,110.150070,2,015.431641,-0.016702,0.030746,-0.008019,1
4.665000,153.846786,110.130760,2,009.032349,-0.008860,0.016644,-0.006799,1
4.698000,153.863937,110.093170,2,004.133545,-0.016246,-0.083653,-0.013620,1
4.731000,153.845154,110.084541,2,000.889893,-0.018135,-0.072617,-0.011288,1
4.765000,153.802322,110.046257,1,999.036865,-0.014056,-0.011407,-0.005256,1
4.798000,153.692245,109.997604,1,998.493164,-0.009202,0.001697,0.006452,1
4.831000,154.177063,109.984413,1,998.824463,-0.012965,-0.042181,0.000942,1
4.865000,155.960266,109.992310,1,999.265381,-0.014273,0.005024,-0.003218,1
4.898000,159.111465,109.968483,1,999.580444,-0.020965,-0.004167,-0.002724,1
4.931000,163.753891,109.817688,1,999.340698,-0.017539,-0.042043,0.009539,1
4.965000,170.029404,109.843071,1,998.862793,-0.020332,-0.075232,0.000391,1
4.998000,177.458374,109.775856,1,998.284790,-0.015368,-0.169034,-0.004529,1
5.031000,185.990540,109.610321,1,997.950317,-0.018961,-0.223771,-0.010664,1
5.065000,194.211197,109.654297,1,997.992432,0.002722,-0.222700,-0.013825,1
5.098000,202.569122,109.474495,1,998.156128,-0.007980,-0.210411,-0.009980,1
5.131000,210.602325,109.339325,1,998.248535,-0.004852,-0.334653,-0.000581,1
5.165000,219.107819,109.419731,1,997.977173,-0.079863,-1.027364,-0.074611,1
5.198000,227.332581,109.242447,1,997.640381,-0.066514,-1.028239,-0.061212,1
5.231000,235.955566,109.177986,1,997.337891,-0.066217,-1.073464,-0.071909,1
5.265000,244.313782,109.154007,1,997.184814,-0.058656,-1.072534,-0.072487,1
5.298000,252.726059,108.983414,1,997.049683,-0.076201,-1.146913,-0.072877,1
5.331000,260.898560,108.891083,1,996.939575,-0.100521,-1.403816,-0.112708,1
5.365000,269.277435,108.903091,1,996.848755,-0.099430,-1.392336,-0.124511,1
5.398000,277.477631,108.723030,1,996.867188,-0.091796,-1.526646,-0.124966,1
5.431000,285.914398,108.624695,1,996.821411,-0.124106,-1.859098,-0.182924,1
5.465000,294.277771,108.612099,1,996.570068,-0.115556,-1.909421,-0.193516,1
5.498000,302.692230,108.422371,1,996.242188,-0.114469,-1.915090,-0.183960,1
5.531000,310.928436,108.396400,1,996.067749,-0.122559,-1.976611,-0.189855,1
5.565000,319.331360,108.329941,1,996.019653,-0.120788,-1.997261,-0.198627,1
5.598000,327.515656,108.195320,1,996.068359,-0.110958,-2.001961,-0.188729,1
5.631000,335.400665,108.113518,1,995.951538,-0.100467,-2.057980,-0.203348,1
5.665000,341.752899,108.147095,1,995.686768,-0.104749,-2.041671,-0.209712,1
5.698000,346.779236,107.897751,1,995.363892,-0.105477,-2.049935,-0.187296,1
5.731000,350.538208,108.004288,1,995.199829,-0.100975,-2.094154,-0.204421,1
5.765000,352.930115,108.048492,1,995.238281,-0.103568,-2.079132,-0.213237,1
5.798000,353.796112,107.932487,1,995.487305,-0.103620,-2.086390,-0.201701,1
5.831000,353.709320,108.013329,1,995.803833,-0.114322,-2.078137,-0.206191,1
5.865000,353.878204,107.977402,1,997.161011,-0.113131,-2.081887,-0.206092,1
5.898000,353.892456,107.971962,1,999.769409,-0.099872,-2.093695,-0.202584,1
5.931000,354.126434,107.988220,2,004.063965,-0.093970,-2.068169,-0.205895,1
5.964000,354.182800,107.936478,2,010.004395,-0.111577,-2.081396,-0.195530,1
5.998000,354.292206,107.940025,2,017.132568,-0.104643,-2.091851,-0.197928,1
6.031000,354.291290,107.936028,2,025.369019,-0.105327,-2.070643,-0.195379,1
6.064000,354.212463,107.975639,2,033.971313,-0.094824,-2.042556,-0.193960,1
6.098000,354.450867,108.005852,2,042.310913,-0.114319,-2.079884,-0.199091,1
6.131000,354.566956,108.039436,2,050.946289,-0.101249,-1.988270,-0.196968,1
6.164000,354.863556,107.984337,2,058.826904,-0.106669,-2.099408,-0.194427,1
6.198000,354.987946,108.017799,2,067.127686,-0.107910,-2.035281,-0.192923,1
6.231000,355.138550,108.034836,2,075.191162,-0.117992,-2.101386,-0.194103,1
6.264000,355.204193,108.028137,2,083.804688,-0.112716,-2.045633,-0.189875,1
6.298000,355.233368,108.046806,2,092.414062,-0.114751,-2.053891,-0.187885,1
6.331000,355.371552,108.042091,2,100.803223,-0.126100,-2.084435,-0.189500,1
6.364000,355.488983,108.116310,2,109.228027,-0.112965,-2.028278,-0.192641,1
6.398000,355.723297,108.098358,2,117.027344,-0.134389,-2.083313,-0.191194,1
6.431000,355.896362,108.175209,2,125.528564,-0.127588,-2.042442,-0.191897,1
6.464000,356.148895,108.167099,2,133.595459,-0.125500,-2.058420,-0.195752,1
6.498000,356.243652,108.208649,2,142.455566,-0.124222,-1.961285,-0.189925,1
6.531000,356.368530,108.267700,2,150.633301,-0.126387,-2.062594,-0.201890,1
6.564000,356.398865,108.256943,2,159.146484,-0.133854,-2.024247,-0.198677,1
6.598000,356.526062,108.293816,2,167.270508,-0.124654,-2.032578,-0.201530,1
6.631000,356.718658,108.267212,2,175.417236,-0.114057,-2.033368,-0.203537,1
6.664000,356.842224,108.321976,2,182.369141,-0.135064,-2.010585,-0.197962,1
6.698000,356.860260,108.297462,2,187.850830,-0.143589,-1.994644,-0.193777,1
6.731000,356.786133,108.290916,2,191.989502,-0.129329,-1.987754,-0.189562,1
6.764000,356.755188,108.278107,2,194.490479,-0.125533,-1.978488,-0.186715,1
6.798000,356.817841,108.250809,2,195.849121,-0.136184,-2.017746,-0.183643,1
6.831000,356.944336,108.183540,2,195.835938,-0.143335,-1.967617,-0.187817,1
6.864000,357.026428,106.767097,2,195.833252,-0.126936,-2.028409,-0.184938,1
6.898000,356.912140,104.140617,2,195.527100,-0.130739,-2.027802,-0.183779,1
6.931000,356.980682,100.270500,2,195.568115,-0.149617,-2.018598,-0.191494,1
6.964000,356.839233,94.885201,2,195.691162,-0.124510,-2.021426,-0.188660,1
6.998000,356.867340,88.340714,2,195.916748,-0.136889,-2.024945,-0.204794,1
7.031000,356.706177,80.295792,2,195.981934,-0.132078,-2.010364,-0.190795,1
7.064000,356.546722,71.862930,2,195.789062,-0.130939,-1.973251,-0.164837,1
7.098000,356.741425,63.844341,2,195.552002,-0.124997,-2.044348,-0.214727,1
7.131000,356.561401,55.233395,2,195.436523,-0.137556,-2.041401,-0.172835,1
7.164000,356.531036,46.983597,2,195.613037,-0.133293,-2.044548,-0.190415,1
7.198000,356.418121,38.671066,2,195.785400,-0.139758,-2.013394,-0.188961,1
7.231000,356.294128,30.373518,2,195.942627,-0.151747,-1.945026,-0.183034,1
7.264000,356.179474,22.065439,2,195.873291,-0.152029,-1.961210,-0.188464,1
7.297000,356.068359,13.641900,2,195.774902,-0.144811,-2.051185,-0.182192,1
7.331000,356.131012,5.329767,2,195.690918,-0.139946,-2.001553,-0.190012,1
7.364000,356.103363,-2.961154,2,195.761475,-0.133371,-2.025115,-0.195251,1
7.397000,355.973938,-11.344900,2,195.807617,-0.137520,-1.981370,-0.180743,1
7.431000,355.804504,-19.715963,2,195.851318,-0.149877,-2.016760,-0.186047,1
7.464000,355.711731,-27.958546,2,195.894287,-0.153098,-2.017398,-0.185173,1
7.497000,355.684845,-36.265324,2,195.971924,-0.133441,-2.028554,-0.199212,1
7.531000,355.570129,-44.689716,2,195.975098,-0.138054,-1.981957,-0.180525,1
7.564000,355.549530,-53.056778,2,195.899658,-0.142445,-2.001546,-0.182036,1
7.597000,355.498138,-61.339344,2,195.824463,-0.140843,-2.026719,-0.186224,1
7.631000,355.355194,-69.624680,2,195.861816,-0.139029,-1.958367,-0.163268,1
7.664000,355.265747,-76.751350,2,195.956543,-0.151238,-2.001026,-0.155858,1
7.697000,355.348114,-82.151833,2,195.932861,-0.142764,-1.989935,-0.195302,1
7.731000,355.282166,-86.591850,2,195.971191,-0.156957,-2.000446,-0.182406,1
7.764000,355.233429,-89.651360,2,195.908447,-0.149837,-2.008271,-0.181839,1
7.797000,355.215088,-91.343445,2,195.891602,-0.143843,-1.998803,-0.183399,1
7.831000,355.190399,-91.776497,2,195.908936,-0.141091,-2.022192,-0.178172,1
7.864000,354.272675,-91.631828,2,195.960205,-0.152659,-2.051820,-0.198881,1
7.897000,351.990997,-91.894981,2,196.051514,-0.138839,-2.010401,-0.172355,1
7.931000,348.293549,-91.955910,2,196.026123,-0.139639,-1.985510,-0.162350,1
7.964000,343.365234,-91.725235,2,196.018066,-0.143425,-1.943218,-0.179953,1
7.997000,337.053253,-91.612343,2,196.081299,-0.151749,-1.982090,-0.180797,1
8.031000,329.471436,-91.597343,2,196.370361,-0.154582,-1.936560,-0.173731,1
8.064000,321.058075,-91.382370,2,196.608887,-0.151524,-1.845122,-0.179991,1
8.097000,312.742432,-91.222206,2,196.873535,-0.164583,-1.853647,-0.185685,1
8.131000,304.231384,-91.357658,2,196.994629,-0.161656,-1.885464,-0.165085,1
8.164000,296.030731,-91.034721,2,197.062500,-0.176705,-1.823289,-0.186483,1
8.197000,287.651794,-91.097572,2,197.097168,-0.120842,-1.403041,-0.100997,1
8.231000,279.441467,-90.978188,2,197.057373,-0.116910,-1.232837,-0.078036,1
8.264000,271.007965,-90.881577,2,197.244385,-0.137911,-1.349452,-0.097967,1
8.297000,262.634491,-90.894447,2,197.391602,-0.109823,-1.180964,-0.066569,1
8.331000,254.207428,-90.697311,2,197.764160,-0.123095,-1.298775,-0.094521,1
8.364000,245.905136,-90.679741,2,198.016846,-0.138544,-1.304073,-0.088296,1
8.397000,237.578064,-90.547440,2,198.234863,-0.149117,-1.259965,-0.091178,1
8.430000,229.240845,-90.574234,2,198.254150,-0.036257,-0.339906,-0.012142,1
8.464000,220.894363,-90.402336,2,198.321533,-0.059852,-0.299625,-0.012779,1
8.497000,212.612885,-90.359459,2,198.371094,-0.049671,-0.282440,-0.011355,1
8.530000,204.209457,-90.237885,2,198.558350,-0.055772,-0.250574,-0.007073,1
8.564000,195.940720,-90.117172,2,198.811279,-0.047199,-0.197599,-0.013554,1
8.597000,187.506958,-90.141464,2,198.972412,-0.047980,-0.168819,-0.007041,1
8.630000,179.224701,-89.939034,2,199.132080,-0.051866,-0.092016,-0.007292,1
8.664000,171.771286,-89.831360,2,199.194580,-0.062077,-0.061765,-0.015440,1
8.697000,165.681915,-89.787071,2,199.321045,-0.069363,-0.130691,-0.004445,1
8.730000,161.001541,-89.714905,2,199.481201,-0.062294,0.022509,-0.007541,1
8.764000,157.622940,-89.722145,2,199.661621,-0.085871,-0.041019,0.001719,1
8.797000,155.590179,-89.808891,2,199.724365,-0.055304,-0.057580,0.009556,1
8.830000,154.824203,-89.824661,2,199.634033,-0.060540,-0.004705,0.005988,1
8.864000,154.921448,-89.868645,2,199.149902,-0.065403,-0.009729,0.018463,1
8.897000,154.929337,-89.862244,2,197.512451,-0.061660,0.062758,0.020574,1
8.930000,154.887253,-89.757248,2,194.644531,-0.052602,0.046051,0.008442,1
8.964000,154.750244,-89.760880,2,189.893311,-0.058047,0.053485,0.008000,1
8.997000,154.542786,-89.718002,2,183.641846,-0.063929,-0.008947,0.000495,1
9.030000,154.415756,-89.710274,2,176.083740,-0.051352,-0.012171,-0.001956,1
9.064000,154.325806,-89.788536,2,167.705078,-0.055996,-0.061783,-0.000651,1
9.097000,154.286591,-89.877449,2,159.197266,-0.055931,-0.022174,0.007578,1
9.130000,154.212296,-89.952179,2,150.472168,-0.067003,-0.089392,0.009241,1
9.164000,154.004379,-89.945236,2,142.365479,-0.049040,-0.044875,0.007317,1
9.197000,153.806244,-89.923126,2,134.097412,-0.056878,-0.037766,-0.004001,1
9.230000,153.670761,-89.877396,2,125.916748,-0.058062,-0.126085,-0.004973,1
9.264000,153.502762,-89.906723,2,117.822510,-0.045988,-0.050888,-0.002548,1
9.297000,153.394974,-89.966400,2,109.332764,-0.046164,-0.077660,-0.009983,1
9.330000,153.331787,-89.947784,2,100.679443,-0.055749,-0.118982,-0.002203,1
9.364000,153.164948,-89.949219,2,092.286865,-0.044251,-0.064079,0.000782,1
9.397000,153.075272,-89.928482,2,083.924561,-0.049709,-0.092449,-0.004349,1
9.430000,152.942963,-89.979240,2,075.734619,-0.033192,-0.101915,-0.001468,1
9.464000,152.704620,-89.947334,2,067.708740,-0.030111,-0.082476,-0.012431,1
9.497000,152.537048,-89.944504,2,059.275391,-0.037388,-0.084769,-0.004143,1
9.530000,152.415039,-89.989159,2,050.739746,-0.053693,-0.159959,-0.006914,1
9.564000,152.283432,-90.069458,2,042.455933,-0.035072,-0.044696,0.004907,1
9.597000,152.253372,-90.015450,2,034.009399,-0.048513,-0.138015,-0.014386,1
9.630000,152.170914,-90.068542,2,025.593506,-0.027126,-0.098254,-0.001389,1
9.663000,151.961517,-90.050812,2,017.824097,-0.041229,-0.152057,-0.005491,1
9.697000,151.883804,-89.990555,2,011.084351,-0.022390,-0.155453,-0.010993,1
9.730000,151.905716,-90.016891,2,005.676270,-0.038118,-0.113783,-0.004136,1
9.763000,151.883530,-90.057770,2,002.105835,-0.025550,-0.175011,-0.006131,1
9.797000,151.852066,-90.064423,1,999.856567,-0.030094,-0.166252,-0.005335,1
9.830000,151.766769,-90.091530,1,998.954956,-0.030062,-0.149691,0.000955,1
9.863000,151.733490,-90.123268,1,999.103760,-0.036562,-0.246061,0.000992,1
9.897000,151.818283,-90.087128,1,999.403687,-0.023453,-0.638513,-0.006784,1
9.930000,152.088058,-90.065407,1,999.663208,-0.029151,-1.391673,-0.018396,1
9.963000,152.573288,-90.088188,1,999.556030,-0.120966,-3.386558,-0.094766,1
9.997000,153.292221,-90.074310,1,999.268921,-0.167930,-5.198507,-0.171805,1
10.030000,154.079605,-90.082268,1,998.994751,-0.136359,-6.982213,-0.194426,1
10.063000,154.946960,-90.087944,1,998.924072,-0.139687,-9.017631,-0.205015,1
10.097000,155.787750,-90.054245,1,999.274658,-0.176765,-10.711271,-0.191546,1
10.130000,156.584061,-90.063789,1,999.722290,-0.189003,-12.716885,-0.195189,1
10.163000,157.346405,-90.068192,2,000.088501,-0.203915,-14.832847,-0.205787,1
10.197000,158.168747,-90.115837,2,000.112061,-0.128837,-17.412062,-0.266860,1
10.230000,158.955460,-90.132393,2,000.176270,-0.135608,-19.371101,-0.286978,1
10.263000,159.639130,-90.163506,2,000.297607,-0.139910,-20.969730,-0.302207,1
10.297000,160.144592,-90.184807,2,000.568848,-0.134110,-22.287149,-0.325792,1
10.330000,160.394241,-90.161888,2,000.970337,-0.220158,-22.633074,-0.277002,1
10.363000,160.509750,-90.154449,2,001.147583,-0.227069,-23.111017,-0.275852,1
10.397000,160.519257,-90.149521,2,001.227295,-0.230545,-23.328724,-0.282113,1
10.430000,160.431351,-90.195023,2,001.247925,-0.223942,-23.180231,-0.279214,1
10.463000,160.276688,-90.236465,2,001.104980,-0.224965,-22.621405,-0.268820,1
10.497000,160.047211,-90.253403,2,000.706299,-0.135951,-22.317694,-0.316627,1
10.530000,159.600494,-90.261765,2,000.391846,-0.135724,-21.075550,-0.298377,1
10.563000,158.998444,-90.222343,2,000.127197,-0.128155,-19.462156,-0.282270,1
10.597000,158.226791,-90.219620,1,999.982178,-0.121221,-17.522825,-0.264299,1
10.630000,157.355499,-90.170143,1,999.992065,-0.198953,-14.917913,-0.197555,1
10.663000,156.508011,-90.160164,1,999.809937,-0.192526,-12.824963,-0.186419,1
10.697000,155.687958,-90.132576,1,999.434570,-0.042751,-11.121578,-0.212703,1
10.730000,154.832855,-90.137779,1,999.333374,-0.187654,-8.811022,-0.173091,1
10.763000,154.031326,-90.164772,1,999.125244,-0.131715,-7.040675,-0.184879,1
10.797000,153.315842,-90.162529,1,999.145996,-0.143709,-5.320946,-0.175576,1
10.830000,152.598984,-90.155464,1,999.288818,-0.024665,-2.568741,-0.017970,1
10.863000,152.113327,-90.143425,1,999.396606,-0.028884,-1.409464,-0.009399,1
10.896000,151.802536,-90.131454,1,999.422729,-0.027949,-0.615683,-0.002088,1
10.930000,151.667511,-90.124741,1,999.321289,-0.035666,-0.270248,-0.007400,1
10.963000,151.681671,-90.135658,1,999.234619,-0.021676,-0.094555,0.002875,1
10.996000,152.748108,-89.979584,1,999.287964,-0.017372,-0.118964,-0.018043,1
