,polo,,,,,,
,TX,TY,TZ,RX,RY,RZ,Valid
0.899000,357.031219,108.217262,2,195.626953,-0.132200,-1.916975,-0.173810,1
0.933000,357.031799,108.215302,2,195.628174,-0.140056,-1.971695,-0.176940,1
0.966000,357.028107,108.218338,2,195.614990,-0.138409,-1.928968,-0.175349,1
0.999000,357.028229,108.219322,2,195.625000,-0.143242,-1.961219,-0.176583,1
1.033000,357.033386,108.217072,2,195.626221,-0.134334,-1.950435,-0.176613,1
1.066000,357.036530,108.216682,2,195.620605,-0.135223,-1.978572,-0.180080,1
1.099000,357.032227,108.218628,2,195.643799,-0.134629,-1.991104,-0.179649,1
1.132000,357.030090,108.219055,2,195.627441,-0.136754,-1.968432,-0.177927,1
1.166000,357.030853,108.217087,2,195.625977,-0.130669,-1.979515,-0.182284,1
1.199000,357.030975,108.217247,2,195.625488,-0.134481,-1.983038,-0.181054,1
1.232000,357.027710,108.211281,2,195.630371,-0.140849,-1.959121,-0.177115,1
1.266000,357.028320,108.224747,2,195.630371,-0.130496,-1.963875,-0.179644,1
1.299000,357.029205,108.263779,2,195.641602,-0.140632,-1.969528,-0.181367,1
1.332000,357.029846,108.258408,2,195.694092,-0.120880,-1.976147,-0.183411,1
1.366000,356.983734,108.272278,2,195.644775,-0.065034,-2.004006,-0.180635,1
1.399000,356.956299,108.340538,2,195.424072,0.067208,-1.986793,-0.190093,1
1.432000,356.909607,108.459877,2,194.962891,0.317998,-1.985394,-0.202538,1
1.466000,356.879944,108.663284,2,194.068359,0.709557,-1.998655,-0.227411,1
1.499000,356.871155,108.951447,2,192.725586,1.313241,-1.999697,-0.259583,1
1.532000,356.909210,109.450851,2,190.940674,2.165066,-1.981170,-0.312805,1
1.566000,356.902252,110.127327,2,188.161865,3.334701,-1.985670,-0.371555,1
1.599000,356.803650,111.063835,2,184.713623,4.886006,-1.986651,-0.445073,1
1.632000,356.744751,112.403404,2,180.225342,6.759899,-2.048916,-0.559628,1
1.666000,356.803955,113.914726,2,175.647217,8.699800,-2.036704,-0.666361,1
1.699000,356.788635,115.536690,2,170.643799,10.568957,-2.126654,-0.765585,1
1.732000,356.873505,117.298241,2,166.784668,12.475991,-1.973884,-0.828786,1
1.766000,356.786591,119.125435,2,162.766846,14.364429,-1.956805,-0.926570,1
1.799000,356.694977,120.956436,2,159.495605,16.035461,-1.989401,-1.044890,1
1.832000,356.532837,122.436325,2,156.082764,17.405895,-2.008063,-1.105455,1
1.866000,356.469879,123.748734,2,153.727051,18.465477,-1.894210,-1.118752,1
1.899000,356.566864,124.610611,2,151.993408,19.213839,-1.220419,-0.833606,1
1.932000,356.558441,125.146797,2,151.362793,19.695456,-1.229856,-0.865275,1
1.966000,356.667023,125.348946,2,151.243164,19.858498,-1.134945,-0.843136,1
1.999000,356.546295,125.102539,2,151.452881,19.699659,-1.128748,-0.820920,1
2.032000,356.530426,124.663956,2,152.351318,19.262951,-1.123649,-0.808827,1
2.066000,356.529205,123.690849,2,153.828369,18.439348,-1.899976,-1.111851,1
2.099000,356.568634,122.379898,2,156.174316,17.396330,-1.981777,-1.087707,1
2.132000,356.689301,120.835068,2,159.007324,15.992820,-2.004557,-1.020731,1
2.166000,356.644684,119.034142,2,162.798096,14.351059,-1.931776,-0.909761,1
2.199000,356.750305,117.143791,2,166.588135,12.456843,-2.032339,-0.835377,1
2.232000,356.706207,115.476479,2,171.185791,10.537877,-2.006890,-0.737813,1
2.266000,356.754730,113.814957,2,175.787842,8.623696,-2.026157,-0.646146,1
2.299000,356.638458,112.291046,2,180.022217,6.710332,-2.036793,-0.532109,1
2.332000,356.789215,111.015038,2,184.500488,4.875446,-2.003684,-0.451926,1
2.366000,356.824036,110.054817,2,187.788086,3.271909,-1.997523,-0.363460,1
2.399000,356.956757,109.355797,2,191.385742,1.985597,-2.012573,-0.304341,1
2.432000,357.013184,108.861458,2,193.295166,0.980822,-2.050235,-0.252654,1
2.465000,357.004364,108.578201,2,195.390869,0.341061,-1.953488,-0.224424,1
2.499000,357.018951,108.438461,2,195.888428,-0.060047,-2.016457,-0.207719,1
2.532000,356.995087,108.458145,2,196.023682,-0.117646,-1.961262,-0.204698,1
2.565000,356.082367,108.401054,2,195.646729,-0.129180,-1.985479,-0.202819,1
2.599000,353.717438,108.206360,2,195.356201,-0.122001,-2.054501,-0.184056,1
2.632000,350.116547,108.206627,2,195.305176,-0.137084,-2.050769,-0.179673,1
2.665000,344.986450,108.304543,2,195.417480,-0.132763,-1.983845,-0.177563,1
2.699000,338.561737,108.497299,2,195.949951,-0.138513,-1.980760,-0.192199,1
2.732000,330.651276,108.495293,2,196.292236,-0.148562,-1.909431,-0.175991,1
2.765000,322.264282,108.592522,2,196.566162,-0.147864,-1.903550,-0.172876,1
2.799000,314.071686,108.813774,2,196.426758,-0.128826,-1.569556,-0.129417,1
2.832000,305.806183,108.815750,2,196.345215,-0.139040,-1.519541,-0.115926,1
2.865000,297.358459,108.860687,2,196.416992,-0.118705,-1.417074,-0.100211,1
2.899000,289.242706,109.041847,2,196.504150,-0.110149,-1.288992,-0.080191,1
2.932000,280.791046,109.085419,2,196.803223,-0.112413,-1.324660,-0.074376,1
2.965000,272.410797,109.157455,2,197.029297,-0.119718,-1.209338,-0.067205,1
2.999000,263.958282,109.334984,2,197.228760,-0.122068,-1.192123,-0.072346,1
3.032000,255.700348,109.333183,2,197.367676,-0.110759,-1.182051,-0.069631,1
3.065000,247.324310,109.395943,2,197.462646,-0.140243,-1.133970,-0.054414,1
3.099000,239.178268,109.577545,2,197.645508,-0.040005,-0.502287,-0.033878,1
3.132000,230.722992,109.552010,2,197.725342,-0.066272,-0.400393,-0.011561,1
3.165000,222.399979,109.724922,2,197.882324,-0.053050,-0.359084,-0.022728,1
3.199000,213.961700,109.849625,2,198.137451,-0.062423,-0.204677,-0.011799,1
3.232000,205.650330,109.826485,2,198.399658,-0.049995,-0.140797,-0.000707,1
3.265000,197.303802,109.992027,2,198.511963,-0.047741,-0.113411,-0.006441,1
3.299000,189.123657,110.168228,2,198.477295,-0.049963,-0.143590,-0.025561,1
3.332000,180.698196,110.038925,2,198.534668,-0.060037,-0.109560,0.001182,1
3.365000,173.415634,110.306885,2,198.624023,-0.051971,-0.092794,-0.019441,1
3.399000,167.391678,110.397896,2,198.888428,-0.044480,-0.019837,-0.012236,1
3.432000,162.720123,110.380905,2,199.209717,-0.056148,-0.024059,-0.007506,1
3.465000,159.392242,110.406990,2,199.425049,-0.054587,0.079520,0.000224,1
3.499000,157.449768,110.387848,2,199.392578,-0.044466,0.051377,-0.000433,1
3.532000,156.786957,110.377777,2,199.183105,-0.047034,-0.018381,0.001438,1
3.565000,156.900314,110.327499,2,198.522217,-0.053137,0.034055,0.001623,1
3.599000,156.889099,110.347366,2,196.917969,-0.049582,0.031270,-0.000961,1
3.632000,156.789566,110.357697,2,194.091553,-0.056437,0.069934,0.000675,1
3.665000,156.639664,110.410080,2,189.378906,-0.056387,0.064901,-0.000013,1
3.699000,156.436508,110.454933,2,183.027344,-0.056434,0.020066,-0.005890,1
3.732000,156.290787,110.396164,2,175.276855,-0.063012,-0.033156,-0.004378,1
3.765000,156.223312,110.336655,2,166.727783,-0.054654,0.082784,0.003768,1
3.799000,156.238907,110.313560,2,158.112549,-0.054511,0.019288,-0.002629,1
3.832000,156.214844,110.304947,2,149.452637,-0.059893,-0.065844,-0.007183,1
3.865000,155.962738,110.319366,2,141.474609,-0.040843,0.019459,-0.002868,1
3.898000,155.711807,110.290207,2,133.299072,-0.049213,0.054905,0.000413,1
3.932000,155.531860,110.268402,2,125.153320,-0.014251,0.000142,-0.003014,1
3.965000,155.410461,110.288582,2,117.013428,-0.029883,0.072232,-0.005353,1
3.998000,155.360626,110.272316,2,108.401123,-0.039025,0.026708,-0.005314,1
4.032000,155.327133,110.242264,2,099.700928,-0.034031,-0.096457,-0.012890,1
4.065000,155.188416,110.237610,2,091.333252,-0.023691,0.032660,-0.005411,1
4.098000,155.064331,110.248978,2,082.989746,-0.033483,0.038579,-0.007971,1
4.132000,154.908173,110.223717,2,074.866699,-0.024401,0.041205,-0.009778,1
4.165000,154.637848,110.185509,2,066.861328,-0.028889,0.047580,-0.007155,1
4.198000,154.461517,110.190918,2,058.447021,-0.010461,0.082798,-0.003287,1
4.232000,154.352386,110.161217,2,049.891357,-0.041771,-0.089802,-0.010987,1
4.265000,154.245331,110.111320,2,041.523193,-0.023283,0.064385,0.000236,1
4.298000,154.217712,110.100204,2,033.012573,-0.032362,-0.081767,-0.008904,1
4.332000,154.125534,110.092842,2,024.668457,-0.029090,-0.051510,-0.010613,1
4.365000,153.929626,110.147263,2,017.009521,-0.020794,-0.015395,-0.011305,1
4.398000,153.849991,110.154846,2,010.387817,-0.023437,-0.051383,-0.016687,1
4.432000,153.843094,110.071976,2,005.048462,-0.012358,-0.041433,-0.007646,1
4.465000,153.825836,110.078461,2,001.542603,-0.016683,-0.066523,-0.011063,1
4.498000,153.824753,110.068871,1,999.318848,-0.008067,0.001598,-0.006629,1
4.532000,153.691116,109.986488,1,998.500488,-0.016098,-0.018720,0.003118,1
4.565000,153.932190,109.981552,1,998.748779,-0.019227,-0.012030,0.006640,1
4.598000,155.450607,110.013535,1,999.155640,0.001698,0.061056,0.000615,1
4.632000,158.295670,110.005722,1,999.527466,-0.004867,0.120700,0.000105,1
4.665000,162.599869,109.863075,1,999.405762,-0.033847,-0.032638,0.006518,1
4.698000,168.531891,109.842751,1,998.995605,-0.015859,-0.049942,0.001271,1
4.732000,175.681992,109.831306,1,998.384521,-0.028070,-0.144247,-0.003947,1
4.765000,184.069931,109.633682,1,998.013428,-0.015250,-0.216870,-0.008374,1
4.798000,192.314377,109.620537,1,997.923218,-0.009681,-0.248819,-0.008044,1
4.832000,200.691803,109.521927,1,998.105591,0.001361,-0.216664,-0.010369,1
4.865000,208.784561,109.393089,1,998.228027,-0.014412,-0.300092,-0.004626,1
4.898000,217.173706,109.358971,1,998.049438,-0.077638,-1.025834,-0.061077,1
4.932000,225.412933,109.282715,1,997.684326,-0.066343,-1.004516,-0.058838,1
4.965000,234.021103,109.198914,1,997.387451,-0.081192,-1.041514,-0.069123,1
4.998000,242.386017,109.116547,1,997.199951,-0.067473,-1.084524,-0.069473,1
5.032000,250.843384,109.018463,1,997.046143,-0.073220,-1.096406,-0.068525,1
5.065000,258.998474,108.949486,1,996.997803,-0.064990,-1.144920,-0.069119,1
5.098000,267.374939,108.848969,1,996.867676,-0.102927,-1.414003,-0.119356,1
5.132000,275.549408,108.764526,1,996.974121,-0.124744,-1.810023,-0.179858,1
5.165000,284.031464,108.664703,1,996.882446,-0.122464,-1.880018,-0.188883,1
5.198000,292.367249,108.592079,1,996.619385,-0.126035,-1.907243,-0.191272,1
5.232000,300.808807,108.460609,1,996.299805,-0.119057,-1.911150,-0.187249,1
5.265000,309.084229,108.433052,1,996.084961,-0.119625,-1.979715,-0.193646,1
5.298000,317.407532,108.298332,1,996.021973,-0.114184,-1.968517,-0.191307,1
5.332000,325.657104,108.244972,1,996.030273,-0.101876,-1.986504,-0.194429,1
5.365000,333.757019,108.118973,1,996.007812,-0.119900,-2.043601,-0.196944,1
5.398000,340.401337,108.109337,1,995.750977,-0.104316,-2.029252,-0.202203,1
5.431000,345.761902,107.946861,1,995.429932,-0.100710,-2.041774,-0.193223,1
5.465000,349.782532,107.963005,1,995.215210,-0.100062,-2.126638,-0.203516,1
5.498000,352.549530,108.066330,1,995.211548,-0.096875,-2.082553,-0.217191,1
5.531000,353.670044,107.938385,1,995.422241,-0.103641,-2.070670,-0.198734,1
5.565000,353.730530,107.981911,1,995.649780,-0.116453,-2.104772,-0.206753,1
5.598000,353.869934,107.995232,1,996.786987,-0.117186,-2.095391,-0.212149,1
5.631000,353.854736,107.939789,1,999.037720,-0.108645,-2.123325,-0.199567,1
5.665000,354.088013,107.986160,2,002.944092,-0.092446,-2.125646,-0.211438,1
5.698000,354.164398,107.938820,2,008.525635,-0.112620,-2.131153,-0.201950,1
5.731000,354.287354,107.926285,2,015.454712,-0.110045,-2.061586,-0.195415,1
5.765000,354.293549,107.933075,2,023.367920,-0.118754,-2.062396,-0.192040,1
5.798000,354.228790,107.970238,2,032.063599,-0.097944,-2.059133,-0.197026,1
5.831000,354.397675,108.003525,2,040.393555,-0.116483,-2.102792,-0.203391,1
5.865000,354.507233,108.032867,2,049.082520,-0.099363,-2.032667,-0.201321,1
5.898000,354.789307,108.003586,2,057.095459,-0.109665,-2.073869,-0.194027,1
5.931000,354.972229,107.995209,2,065.178223,-0.110528,-2.055991,-0.191390,1
5.965000,355.101166,108.043739,2,073.421875,-0.116866,-2.092134,-0.195899,1
5.998000,355.211517,108.028946,2,081.782471,-0.110337,-2.063786,-0.193994,1
6.031000,355.196472,108.039337,2,090.553711,-0.117653,-2.062414,-0.187319,1
6.065000,355.359924,108.024048,2,098.801025,-0.133149,-2.087169,-0.188877,1
6.098000,355.451263,108.102242,2,107.464844,-0.107905,-2.035932,-0.193775,1
6.131000,355.695831,108.105850,2,115.199707,-0.129392,-2.054536,-0.191655,1
6.165000,355.864410,108.164345,2,123.677246,-0.125305,-2.058515,-0.195198,1
6.198000,356.099426,108.170708,2,131.740234,-0.122801,-2.043594,-0.193333,1
6.231000,356.224915,108.182289,2,140.446533,-0.133217,-2.019853,-0.194466,1
6.265000,356.343079,108.265854,2,148.830566,-0.123609,-2.008060,-0.200063,1
6.298000,356.383270,108.244011,2,157.157227,-0.122425,-1.986778,-0.195534,1
6.331000,356.479828,108.291481,2,165.524414,-0.133634,-2.014626,-0.197808,1
6.365000,356.677246,108.256149,2,173.538574,-0.142373,-2.026608,-0.196733,1
6.398000,356.807861,108.305695,2,180.949219,-0.129281,-1.960226,-0.191028,1
6.431000,356.881653,108.313522,2,186.719238,-0.130450,-1.988652,-0.195820,1
6.465000,356.800049,108.290779,2,191.204102,-0.130243,-1.974331,-0.192646,1
6.498000,356.754578,108.283043,2,194.045410,-0.140424,-1.968914,-0.185599,1
6.531000,356.788940,108.258301,2,195.609131,-0.122390,-1.974504,-0.185627,1
6.565000,356.908844,108.248573,2,195.995850,-0.126672,-1.955791,-0.183975,1
6.598000,357.057159,107.251175,2,195.830322,-0.122281,-1.973086,-0.187673,1
6.631000,356.909058,104.802338,2,195.604004,-0.126296,-1.993643,-0.173157,1
6.665000,356.982941,101.304314,2,195.505127,-0.157176,-2.007546,-0.191279,1
6.698000,356.848358,96.189041,2,195.654785,-0.137453,-1.991348,-0.180533,1
6.731000,356.873016,89.921013,2,195.899414,-0.143387,-1.991863,-0.199224,1
6.765000,356.719238,82.227974,2,195.977539,-0.142184,-2.013380,-0.189993,1
6.798000,356.549377,73.665100,2,195.851807,-0.133938,-2.034979,-0.161395,1
6.831000,356.700134,65.683311,2,195.602539,-0.144801,-2.075286,-0.214833,1
6.864000,356.632385,57.204063,2,195.406250,-0.145761,-2.032901,-0.179516,1
6.898000,356.518585,48.796856,2,195.556885,-0.128154,-2.010280,-0.178585,1
6.931000,356.446381,40.570107,2,195.729004,-0.134422,-1.989065,-0.189630,1
6.964000,356.322052,32.241241,2,195.956299,-0.144634,-1.971104,-0.182222,1
6.998000,356.192596,23.908707,2,195.899414,-0.143200,-2.041622,-0.196728,1
7.031000,356.076721,15.564071,2,195.773926,-0.135303,-2.005384,-0.181926,1
7.064000,356.101135,7.172875,2,195.701416,-0.149474,-2.018980,-0.182080,1
7.098000,356.082886,-1.132111,2,195.717285,-0.142325,-2.022498,-0.185089,1
7.131000,356.026794,-9.434339,2,195.785400,-0.141199,-1.989690,-0.187055,1
7.164000,355.821198,-17.856665,2,195.823486,-0.149813,-1.983457,-0.175564,1
7.198000,355.726410,-26.123594,2,195.875488,-0.150883,-1.951273,-0.179749,1
7.231000,355.701630,-34.380058,2,195.975098,-0.151574,-2.042981,-0.201236,1
7.264000,355.613647,-42.780785,2,196.007080,-0.134198,-2.006376,-0.187965,1
7.298000,355.533325,-51.203918,2,195.902100,-0.140307,-1.970600,-0.173909,1
7.331000,355.501556,-59.499611,2,195.825439,-0.146929,-1.997819,-0.175582,1
7.364000,355.427887,-67.782242,2,195.820312,-0.140761,-2.004174,-0.192373,1
7.398000,355.251007,-75.324913,2,195.935791,-0.142793,-1.995911,-0.153065,1
7.431000,355.338501,-81.039902,2,195.948730,-0.155844,-2.048929,-0.192816,1
7.464000,355.291931,-85.713707,2,195.943604,-0.153097,-1.968090,-0.180262,1
7.498000,355.239014,-89.105186,2,195.953613,-0.140012,-1.994814,-0.180613,1
7.531000,355.226959,-91.061195,2,195.920654,-0.144800,-2.019784,-0.184856,1
7.564000,355.215729,-91.809357,2,195.902832,-0.142055,-2.017280,-0.180674,1
7.598000,354.635803,-91.616547,2,195.924072,-0.144966,-2.009060,-0.197976,1
7.631000,352.626678,-91.832222,2,196.038818,-0.152414,-2.019460,-0.176436,1
7.664000,349.255554,-91.971970,2,196.041504,-0.145663,-2.020625,-0.162674,1
7.698000,344.577759,-91.771484,2,195.992676,-0.143731,-1.996966,-0.180299,1
7.731000,338.566650,-91.666191,2,196.041992,-0.146963,-1.949002,-0.177944,1
7.764000,331.297668,-91.604324,2,196.276123,-0.163822,-1.939050,-0.175445,1
7.798000,322.874359,-91.480881,2,196.526123,-0.172380,-1.909612,-0.171982,1
7.831000,314.651794,-91.234962,2,196.806396,-0.174418,-1.850794,-0.188677,1
7.864000,306.097351,-91.357170,2,196.962158,-0.176073,-1.839046,-0.157978,1
7.898000,297.878815,-91.111885,2,197.056641,-0.179648,-1.806899,-0.180347,1
7.931000,289.482269,-91.068695,2,197.087646,-0.120355,-1.400303,-0.106397,1
7.964000,281.257599,-91.008469,2,197.114746,-0.135723,-1.432456,-0.104230,1
7.998000,272.871979,-90.898514,2,197.191406,-0.135791,-1.352102,-0.096652,1
8.031000,264.470490,-90.880028,2,197.375977,-0.127594,-1.340704,-0.091263,1
8.064000,256.073395,-90.744339,2,197.664551,-0.144679,-1.292908,-0.089267,1
8.098000,247.748688,-90.686035,2,197.938232,-0.135332,-1.313955,-0.091483,1
8.131000,239.450577,-90.586990,2,198.156494,-0.150263,-1.263596,-0.092187,1
8.164000,231.072739,-90.592628,2,198.246826,-0.040638,-0.349899,-0.010241,1
8.197000,222.781982,-90.422508,2,198.237305,-0.062093,-0.265029,-0.015837,1
8.231000,214.431335,-90.402573,2,198.327148,-0.061586,-0.285232,-0.006874,1
8.264000,206.113037,-90.298645,2,198.492432,-0.067803,-0.366592,-0.017410,1
8.297000,197.757828,-90.174301,2,198.717773,-0.059314,-0.248487,-0.011043,1
8.331000,189.417419,-90.137886,2,198.958008,-0.056629,-0.176924,-0.008817,1
8.364000,181.050400,-90.004593,2,199.094727,-0.052289,-0.140676,-0.002861,1
8.397000,173.287598,-89.813538,2,199.151123,-0.049313,-0.072771,-0.007923,1
8.431000,166.926224,-89.770958,2,199.280518,-0.067602,-0.056714,-0.002418,1
8.464000,161.918808,-89.792252,2,199.453369,-0.066246,-0.031067,-0.004669,1
8.497000,158.287338,-89.735870,2,199.654541,-0.071256,-0.048637,-0.011692,1
8.531000,155.939636,-89.771172,2,199.718018,-0.062563,-0.011267,0.009359,1
8.564000,154.889236,-89.794647,2,199.627930,-0.072402,0.014052,0.015737,1
8.597000,154.942032,-89.808167,2,199.359863,-0.067098,-0.045906,0.006282,1
8.631000,154.921326,-89.891479,2,197.955566,-0.055228,-0.002467,0.016112,1
8.664000,154.913422,-89.811058,2,195.468994,-0.062238,-0.014152,-0.005058,1
8.697000,154.778259,-89.766220,2,191.052002,-0.070729,0.046500,0.008305,1
8.731000,154.589706,-89.721489,2,185.156006,-0.059718,-0.025154,0.001706,1
8.764000,154.432037,-89.703072,2,177.856445,-0.051981,-0.011025,-0.002613,1
8.797000,154.350342,-89.816185,2,169.573975,-0.063555,-0.091060,-0.009577,1
8.831000,154.306335,-89.905144,2,161.138672,-0.060041,-0.005015,-0.003624,1
8.864000,154.226440,-89.936302,2,152.376709,-0.057680,-0.116614,0.005181,1
8.897000,154.064713,-89.957153,2,144.154297,-0.049605,-0.005445,0.009887,1
8.931000,153.830444,-89.902176,2,135.954834,-0.063395,-0.021662,0.004656,1
8.964000,153.708649,-89.865990,2,127.706543,-0.059441,-0.031622,0.000736,1
8.997000,153.551819,-89.946419,2,119.646484,-0.048409,-0.079260,-0.012432,1
9.031000,153.412750,-89.897476,2,111.279785,-0.047505,-0.069916,-0.004034,1
9.064000,153.363632,-89.947746,2,102.604980,-0.053150,-0.050225,0.002490,1
9.097000,153.192383,-89.958595,2,094.115723,-0.055307,-0.087872,0.002655,1
9.131000,153.087265,-89.935890,2,085.809570,-0.053479,-0.061964,-0.001567,1
9.164000,152.978058,-89.964394,2,077.498047,-0.042901,-0.107878,-0.003941,1
9.197000,152.753326,-90.034172,2,069.491943,-0.038555,-0.034764,0.004766,1
9.231000,152.569427,-89.958504,2,061.185059,-0.038500,-0.119469,-0.007861,1
9.264000,152.449646,-90.003593,2,052.636475,-0.039535,-0.093988,-0.001364,1
9.297000,152.307312,-90.011635,2,044.278931,-0.039139,-0.108831,-0.008206,1
9.331000,152.264633,-90.096428,2,035.901733,-0.037801,-0.115399,-0.012635,1
9.364000,152.195343,-90.064316,2,027.424805,-0.042680,-0.176568,-0.007864,1
9.397000,152.018417,-90.066246,2,019.416626,-0.033148,-0.107142,-0.003625,1
9.431000,151.886780,-90.007927,2,012.479492,-0.029313,-0.171700,-0.012513,1
9.464000,151.890121,-89.988258,2,006.710938,-0.034703,-0.193706,-0.012188,1
9.497000,151.884735,-90.061508,2,002.788574,-0.036031,-0.108962,-0.001101,1
9.530000,151.858185,-90.078926,2,000.231689,-0.031110,-0.220010,-0.009979,1
9.564000,151.793213,-90.091812,1,999.038208,-0.032350,-0.152394,0.000088,1
9.597000,151.743668,-90.122673,1,999.036255,-0.035311,-0.222881,-0.000755,1
9.630000,151.764938,-90.130333,1,999.322021,-0.028776,-0.469360,0.002955,1
9.664000,152.003067,-90.066666,1,999.613647,-0.029899,-1.184502,-0.017022,1
9.697000,152.443314,-90.104515,1,999.602783,-0.133548,-3.104097,-0.086607,1
9.730000,153.042938,-90.068787,1,999.329102,-0.123344,-4.445813,-0.102005,1
9.764000,153.892258,-90.085747,1,999.049561,-0.146711,-6.529355,-0.187209,1
9.797000,154.745377,-90.098961,1,998.901123,-0.149820,-8.518093,-0.198028,1
9.830000,155.630081,-90.035347,1,999.104614,-0.047681,-10.627138,-0.223666,1
9.864000,156.397751,-90.067291,1,999.626953,-0.192137,-12.281617,-0.193449,1
9.897000,157.170395,-90.073715,2,000.019165,-0.200203,-14.310214,-0.200658,1
9.930000,157.986404,-90.107346,2,000.080078,-0.134722,-16.926764,-0.261042,1
9.964000,158.773865,-90.134262,2,000.157837,-0.147984,-18.943800,-0.271191,1
9.997000,159.493439,-90.149971,2,000.269165,-0.135301,-20.662895,-0.299814,1
10.030000,160.044586,-90.177589,2,000.496338,-0.127633,-22.005110,-0.321352,1
10.064000,160.340652,-90.162018,2,000.926636,-0.225114,-22.471155,-0.276848,1
10.097000,160.499084,-90.153893,2,001.115967,-0.225183,-23.044855,-0.278472,1
10.130000,160.530075,-90.142799,2,001.204224,-0.224862,-23.275997,-0.279454,1
10.164000,160.455307,-90.167404,2,001.229126,-0.226843,-23.232155,-0.279483,1
10.197000,160.311111,-90.232361,2,001.149780,-0.220268,-22.796511,-0.271517,1
10.230000,160.072571,-90.227386,2,000.925537,-0.213359,-21.975374,-0.263918,1
10.264000,159.716110,-90.255470,2,000.435547,-0.128339,-21.338404,-0.303573,1
10.297000,159.146896,-90.226631,2,000.176880,-0.126287,-19.807907,-0.283934,1
10.330000,158.405319,-90.218529,2,000.015869,-0.119950,-17.988789,-0.269842,1
10.364000,157.537949,-90.171921,2,000.009033,-0.198797,-15.394348,-0.202850,1
10.397000,156.691742,-90.161102,1,999.853271,-0.188308,-13.314075,-0.192620,1
10.430000,155.873260,-90.131454,1,999.493652,-0.063165,-11.553524,-0.206640,1
10.464000,155.016647,-90.137802,1,999.325439,-0.190013,-9.235485,-0.172671,1
10.497000,154.207413,-90.163063,1,999.110107,-0.145869,-7.472005,-0.185136,1
10.530000,153.468140,-90.160461,1,999.098755,-0.146048,-5.589073,-0.169419,1
10.564000,152.713440,-90.157501,1,999.214966,-0.049794,-2.912932,-0.019847,1
10.597000,152.204163,-90.144592,1,999.365479,-0.036613,-1.660579,-0.010458,1
10.630000,151.854019,-90.131813,1,999.403687,-0.027041,-0.802214,-0.006607,1
10.664000,151.682922,-90.131058,1,999.344116,-0.029396,-0.326945,-0.005592,1
10.697000,151.662262,-90.132820,1,999.225830,-0.033280,-0.156384,-0.003833,1
10.730000,152.390656,-90.009209,1,999.253418,-0.035400,-0.167468,-0.015227,1
10.763000,154.360016,-90.025238,1,999.351196,-0.024602,-0.127982,-0.020336,1
10.797000,157.576492,-90.178062,1,999.465820,-0.024546,-0.104854,-0.005412,1
10.830000,162.265350,-90.323181,1,999.455322,-0.024313,-0.071399,0.008830,1
10.863000,168.497345,-90.291428,1,999.300171,-0.025126,-0.113466,-0.005076,1
10.897000,175.847900,-90.389328,1,998.987793,-0.028378,-0.141631,0.000100,1
10.930000,184.327652,-90.609665,1,998.652466,-0.011290,-0.249140,-0.004334,1
10.963000,192.550690,-90.731262,1,998.394287,-0.008342,-0.296865,0.003389,1
10.997000,201.032944,-90.619644,1,998.318115,-0.011380,-0.361101,-0.022526,1
