,polo,,,,,,
,TX,TY,TZ,RX,RY,RZ,Valid
1.132000,356.830109,114.141823,2,175.040771,8.928051,-1.992235,-0.668918,1
1.166000,356.850403,115.773300,2,170.061768,10.813109,-2.133682,-0.786237,1
1.199000,356.889435,117.546242,2,166.284180,12.705759,-2.033851,-0.858330,1
1.232000,356.810852,119.398216,2,162.311768,14.598351,-1.945693,-0.946346,1
1.266000,356.657562,121.156960,2,159.029297,16.220602,-2.000111,-1.049905,1
1.299000,356.507446,122.590919,2,155.798584,17.562195,-2.017231,-1.113258,1
1.332000,356.466003,123.877907,2,153.383301,18.566776,-1.903110,-1.122375,1
1.366000,356.590759,124.658539,2,151.903809,19.244164,-1.793881,-1.102285,1
1.399000,0,0,0,0,0,0,0
1.432000,356.632202,125.323395,2,151.289307,19.862030,-1.112674,-0.831296,1
1.466000,356.533447,125.040184,2,151.523682,19.667194,-1.129338,-0.821129,1
1.499000,356.538483,124.534851,2,152.462158,19.109322,-1.841365,-1.132720,1
1.532000,356.537872,123.533936,2,154.129395,18.334400,-1.970919,-1.139223,1
1.566000,356.597809,122.204262,2,156.496338,17.244955,-2.001452,-1.090579,1
1.599000,356.701080,120.625908,2,159.459961,15.789567,-1.957048,-0.996294,1
1.632000,356.669312,118.816849,2,163.245117,14.096409,-1.905979,-0.889455,1
1.666000,356.738617,116.897736,2,167.182373,12.206223,-2.022991,-0.820373,1
1.699000,356.729767,115.266945,2,171.713379,10.298889,-2.032359,-0.735330,1
1.732000,356.761322,113.611534,2,176.464355,8.389866,-2.070145,-0.644489,1
1.766000,356.679962,112.133667,2,180.562256,6.468812,-2.030495,-0.524598,1
1.799000,356.783783,110.871529,2,185.051514,4.681637,-2.025007,-0.444186,1
1.832000,356.876923,109.969719,2,188.259277,3.089967,-2.013685,-0.364293,1
1.866000,356.950867,109.284958,2,191.754883,1.856051,-2.009587,-0.298679,1
1.899000,356.986969,108.787636,2,193.602295,0.888949,-2.060958,-0.250952,1
1.932000,356.970917,108.542908,2,195.448975,0.267182,-1.981790,-0.219922,1
1.966000,357.030731,108.427414,2,195.999512,-0.084053,-1.972689,-0.206601,1
1.999000,356.974274,108.460854,2,195.936279,-0.140149,-2.019307,-0.213979,1
2.032000,355.847107,108.360779,2,195.670654,-0.136236,-2.035242,-0.200282,1
2.065000,353.331329,108.186905,2,195.287109,-0.136251,-2.047179,-0.174487,1
2.099000,349.534851,108.213631,2,195.343018,-0.133141,-2.018526,-0.177351,1
2.132000,344.272644,108.319626,2,195.475830,-0.153486,-1.985223,-0.175568,1
2.165000,337.643311,108.515411,2,196.016113,-0.140607,-1.966924,-0.193573,1
2.199000,329.541779,108.479179,2,196.330566,-0.162444,-1.955228,-0.173803,1
2.232000,321.191711,108.572929,2,196.612061,-0.151416,-1.881539,-0.166316,1
2.265000,312.898132,108.755554,2,196.526855,-0.162761,-1.860224,-0.172614,1
2.299000,304.751617,108.844322,2,196.436035,-0.151407,-1.832288,-0.175803,1
2.332000,296.418732,108.831696,2,196.378662,-0.155485,-1.588179,-0.114686,1
2.365000,288.195129,109.067810,2,196.560547,-0.098136,-1.301756,-0.080200,1
2.399000,279.717499,109.085876,2,196.826172,-0.121259,-1.281120,-0.068984,1
2.432000,271.333588,109.164268,2,197.059326,-0.115031,-1.216909,-0.065691,1
2.465000,262.888641,109.347488,2,197.273193,-0.128914,-1.253897,-0.072674,1
2.499000,254.647095,109.330635,2,197.393799,-0.107462,-1.102969,-0.065185,1
2.532000,246.281281,109.402336,2,197.514893,-0.124037,-1.123841,-0.055158,1
2.565000,238.155991,109.605553,2,197.599854,-0.122264,-1.130717,-0.080380,1
2.599000,229.679672,109.554863,2,197.750244,-0.060174,-0.446557,-0.015610,1
2.632000,221.318344,109.713768,2,197.929199,-0.063493,-0.343958,-0.019363,1
2.665000,212.915817,109.859367,2,198.171387,-0.055313,-0.265536,-0.019292,1
2.699000,204.602524,109.850304,2,198.429443,-0.058526,-0.128146,-0.002730,1
2.732000,196.267731,109.977386,2,198.523682,-0.034874,-0.129604,-0.005767,1
2.765000,188.071701,110.200111,2,198.492676,-0.063409,-0.141274,-0.025964,1
2.799000,179.679642,110.047371,2,198.525391,-0.058986,-0.091912,0.006923,1
2.832000,172.561600,110.268776,2,198.680664,-0.053355,-0.083253,-0.013130,1
2.865000,166.739426,110.432503,2,198.921387,-0.057073,-0.081796,-0.016351,1
2.899000,162.240189,110.391411,2,199.270020,-0.064079,-0.006087,-0.006752,1
2.932000,159.060287,110.377960,2,199.482666,-0.065415,-0.021968,-0.001319,1
2.965000,157.303680,110.390968,2,199.387451,-0.048694,0.065404,0.000404,1
2.999000,156.815186,110.386803,2,199.184326,-0.054886,-0.065887,-0.001715,1
3.032000,156.876862,110.312538,2,198.370850,-0.039435,0.004188,0.003774,1
3.065000,156.897354,110.363937,2,196.666748,-0.046854,0.039048,0.000666,1
3.098000,156.761414,110.346695,2,193.587891,-0.057611,0.098220,0.004507,1
3.132000,156.618713,110.413055,2,188.714111,-0.055877,0.107716,0.001229,1
3.165000,156.412491,110.452789,2,182.161133,-0.057772,0.012714,-0.005840,1
3.198000,156.284058,110.380531,2,174.226807,-0.045619,0.082726,0.000074,1
3.232000,156.227188,110.341774,2,165.716309,-0.053078,0.035905,0.000239,1
3.265000,156.244705,110.317245,2,157.057129,-0.054894,-0.017849,-0.004657,1
3.298000,156.197144,110.305008,2,148.464600,-0.048895,-0.024753,-0.001964,1
3.332000,155.930649,110.309738,2,140.478271,-0.049602,0.015233,-0.003204,1
3.365000,155.698502,110.293373,2,132.301514,-0.047668,0.044957,-0.001826,1
3.398000,155.512207,110.269676,2,124.185791,-0.030707,-0.050040,-0.006185,1
3.432000,155.388062,110.270424,2,115.986816,-0.042069,0.059626,-0.005182,1
3.465000,155.351410,110.257202,2,107.342285,-0.026819,0.072442,-0.003347,1
3.498000,155.309021,110.251770,2,098.673340,-0.031744,-0.072522,-0.011593,1
3.532000,155.174698,110.253365,2,090.310791,-0.023507,0.071088,-0.006414,1
3.565000,155.053391,110.250244,2,082.002197,-0.039843,0.010078,-0.009877,1
3.598000,154.874023,110.223557,2,073.894775,-0.038630,0.019527,-0.009038,1
3.632000,154.612534,110.215271,2,065.842773,-0.037467,0.087031,-0.004054,1
3.665000,154.444809,110.181847,2,057.405273,-0.016364,0.048065,-0.003958,1
3.698000,154.329559,110.150337,2,048.853027,-0.033145,0.009427,-0.002527,1
3.732000,154.233078,110.126846,2,040.492188,-0.022284,0.023653,-0.003432,1
3.765000,154.210785,110.069000,2,031.966797,-0.025256,0.031999,0.001242,1
3.798000,154.094467,110.092827,2,023.698975,-0.036786,-0.059523,-0.008894,1
3.832000,153.927048,110.160774,2,016.146240,-0.008142,0.115724,-0.005514,1
3.865000,153.834869,110.110107,2,009.649658,-0.018683,-0.031527,-0.010160,1
3.898000,153.856094,110.085083,2,004.550049,-0.025867,-0.074236,-0.011720,1
3.932000,153.855484,110.105621,2,001.187134,-0.002589,-0.068861,-0.014939,1
3.965000,153.819061,110.060684,1,999.175537,-0.015064,-0.069917,-0.010729,1
3.998000,153.700851,109.995583,1,998.495117,-0.018514,-0.024595,0.004126,1
4.032000,154.075714,109.988747,1,998.798706,-0.012155,-0.042176,0.001357,1
4.065000,155.740845,110.007072,1,999.206787,-0.003672,0.017357,-0.002375,1
4.098000,158.741882,110.005165,1,999.569702,-0.012540,0.017357,-0.004705,1
4.132000,163.217712,109.841835,1,999.365967,-0.020022,0.059836,0.014788,1
4.165000,169.335556,109.841881,1,998.941650,-0.011844,-0.055316,-0.002603,1
4.198000,176.625977,109.794716,1,998.347168,-0.024811,-0.216534,-0.006215,1
4.231000,185.109924,109.623535,1,997.987549,-0.012131,-0.222089,-0.008959,1
4.265000,193.338882,109.656174,1,997.961304,-0.016794,-0.236020,-0.014714,1
4.298000,201.710464,109.489952,1,998.123169,-0.016121,-0.169260,-0.006405,1
4.331000,209.741821,109.346924,1,998.243042,-0.004905,-0.267253,0.001735,1
4.365000,218.182632,109.400162,1,998.103149,-0.011657,-0.310344,-0.019215,1
4.398000,226.419724,109.239632,1,997.663086,-0.078894,-1.033085,-0.055955,1
4.431000,235.042389,109.160767,1,997.372681,-0.079342,-1.089464,-0.069713,1
4.465000,243.451340,109.180809,1,997.206177,-0.063584,-1.044591,-0.073211,1
4.498000,251.841492,108.978859,1,997.045776,-0.074056,-1.098788,-0.066654,1
4.531000,260.037323,108.886200,1,996.979248,-0.097563,-1.421587,-0.116735,1
4.565000,268.401398,108.902618,1,996.857178,-0.089990,-1.356874,-0.124234,1
4.598000,276.590576,108.713928,1,996.906738,-0.093223,-1.548061,-0.126719,1
4.631000,285.032257,108.632454,1,996.863403,-0.127343,-1.868766,-0.185443,1
4.665000,293.391052,108.622276,1,996.617310,-0.121351,-1.911198,-0.193955,1
4.698000,301.814178,108.415848,1,996.282715,-0.120864,-1.962380,-0.187140,1
4.731000,310.048004,108.403503,1,996.083252,-0.119520,-1.982862,-0.191235,1
4.765000,318.446747,108.327217,1,996.029785,-0.115934,-1.929007,-0.191666,1
4.798000,326.628815,108.194557,1,996.048950,-0.114130,-1.972384,-0.186360,1
4.831000,334.641876,108.113525,1,995.986084,-0.104632,-2.068645,-0.201110,1
4.865000,341.127075,108.137886,1,995.748413,-0.102268,-2.020709,-0.206189,1
4.898000,346.307465,107.905190,1,995.412964,-0.109305,-2.055843,-0.187586,1
4.931000,350.194153,107.992188,1,995.223511,-0.104691,-2.082509,-0.199323,1
4.965000,352.768768,108.061836,1,995.234863,-0.097831,-2.090209,-0.216972,1
4.998000,353.749969,107.935158,1,995.472168,-0.102371,-2.101459,-0.200094,1
5.031000,353.736115,108.008095,1,995.717041,-0.112311,-2.094082,-0.205276,1
5.065000,353.894318,107.991066,1,996.964478,-0.112785,-2.128432,-0.212335,1
5.098000,353.882111,107.965309,1,999.423462,-0.100889,-2.143565,-0.204507,1
5.131000,354.110016,107.987778,2,003.530273,-0.093568,-2.111282,-0.207379,1
5.165000,354.167328,107.936089,2,009.304688,-0.114781,-2.126784,-0.198816,1
5.198000,354.271667,107.923615,2,016.348511,-0.105499,-2.107596,-0.198156,1
5.231000,354.291412,107.927544,2,024.435059,-0.107967,-2.076442,-0.193416,1
5.264000,354.228088,107.984642,2,033.075195,-0.086312,-2.040864,-0.198138,1
5.298000,354.429718,108.001968,2,041.379028,-0.119560,-2.079302,-0.199819,1
5.331000,354.528290,108.017540,2,050.074951,-0.102193,-2.048233,-0.199499,1
5.364000,354.819366,107.993958,2,058.004150,-0.117063,-2.055076,-0.188114,1
5.398000,354.968689,108.004570,2,066.220703,-0.110534,-2.067970,-0.192482,1
5.431000,355.119934,108.047539,2,074.369385,-0.118469,-2.093861,-0.196154,1
5.464000,355.200134,108.022125,2,082.846436,-0.123644,-2.007509,-0.186441,1
5.498000,355.216339,108.049576,2,091.530029,-0.111369,-2.048686,-0.186497,1
5.531000,355.376617,108.035828,2,099.848633,-0.127731,-2.055379,-0.187769,1
5.564000,355.478424,108.114471,2,108.391602,-0.119332,-2.004842,-0.189595,1
5.598000,355.736176,108.119019,2,116.158447,-0.127104,-2.108111,-0.195161,1
5.631000,355.890625,108.177391,2,124.647461,-0.115782,-2.038686,-0.193618,1
5.664000,356.135071,108.173981,2,132.690918,-0.126913,-2.043512,-0.193523,1
5.698000,356.240051,108.197922,2,141.495605,-0.124929,-1.967198,-0.190809,1
5.731000,356.350861,108.262726,2,149.744141,-0.136666,-2.019978,-0.197120,1
5.764000,356.386749,108.247757,2,158.198975,-0.133741,-1.993611,-0.194555,1
5.798000,356.497040,108.294373,2,166.435059,-0.124833,-2.029646,-0.199007,1
5.831000,356.686890,108.251045,2,174.532715,-0.129943,-1.995318,-0.195920,1
5.864000,356.816223,108.307350,2,181.686523,-0.136010,-2.027347,-0.198284,1
5.898000,356.864349,108.298004,2,187.327148,-0.143755,-1.989600,-0.193668,1
5.931000,356.783844,108.281075,2,191.611816,-0.132426,-1.995782,-0.191149,1
5.964000,356.748535,108.270195,2,194.291992,-0.138672,-2.032663,-0.189655,1
5.998000,356.807251,108.251503,2,195.768311,-0.127733,-1.967276,-0.181975,1
6.031000,356.932220,108.221939,2,195.882568,-0.146571,-1.882605,-0.182631,1
6.064000,357.061432,107.011566,2,195.844971,-0.135011,-1.999005,-0.184766,1
6.098000,356.930511,104.489822,2,195.583496,-0.124709,-2.036447,-0.182893,1
6.131000,357.011078,100.802399,2,195.533936,-0.148357,-2.030580,-0.199485,1
6.164000,356.855652,95.535179,2,195.661377,-0.152557,-2.054705,-0.187291,1
6.198000,356.883514,89.120628,2,195.916260,-0.127706,-2.036482,-0.206901,1
6.231000,356.715118,81.233711,2,195.996094,-0.147719,-2.030817,-0.187822,1
6.264000,356.560120,72.746201,2,195.830566,-0.136433,-2.028086,-0.164909,1
6.297000,356.728394,64.735428,2,195.576904,-0.135167,-2.010668,-0.212738,1
6.331000,356.589508,56.188152,2,195.436523,-0.135336,-2.043553,-0.174328,1
6.364000,356.532623,47.867149,2,195.603271,-0.142697,-2.033305,-0.186132,1
6.397000,356.415649,39.559074,2,195.773193,-0.135962,-2.010682,-0.187129,1
6.431000,356.305542,31.284655,2,195.975830,-0.145870,-1.998334,-0.188245,1
6.464000,356.200012,22.956108,2,195.908203,-0.136891,-2.051806,-0.199584,1
6.497000,356.060913,14.569675,2,195.794434,-0.139943,-2.020649,-0.177126,1
6.531000,356.120728,6.232762,2,195.721436,-0.137321,-2.025176,-0.190065,1
6.564000,356.081177,-2.093555,2,195.738525,-0.143950,-2.020605,-0.184564,1
6.597000,355.992035,-10.418988,2,195.825195,-0.136077,-2.007675,-0.183976,1
6.631000,355.823151,-18.793886,2,195.861572,-0.142473,-2.020350,-0.186251,1
6.664000,355.713379,-27.078381,2,195.898926,-0.159418,-1.999802,-0.177538,1
6.697000,355.673981,-35.359177,2,195.970703,-0.148533,-2.006366,-0.190928,1
6.731000,355.591217,-43.760307,2,195.992188,-0.130038,-2.036846,-0.188614,1
6.764000,355.550415,-52.160912,2,195.907959,-0.143066,-1.990847,-0.181972,1
6.797000,355.488922,-60.474110,2,195.843262,-0.142705,-1.997081,-0.177046,1
6.831000,355.383514,-68.745308,2,195.844238,-0.145572,-1.963114,-0.169964,1
6.864000,355.259155,-76.064217,2,195.948486,-0.153051,-2.041044,-0.157520,1
6.897000,355.338531,-81.621613,2,195.954346,-0.154098,-1.980280,-0.188729,1
6.931000,355.287628,-86.184135,2,195.988281,-0.154187,-1.996692,-0.180546,1
6.964000,355.236176,-89.400909,2,195.942139,-0.157656,-2.023160,-0.179992,1
6.997000,355.228851,-91.218315,2,195.910156,-0.149378,-2.023992,-0.185302,1
7.031000,355.209412,-91.802444,2,195.909424,-0.140461,-1.994833,-0.180630,1
7.064000,354.463318,-91.621834,2,195.931641,-0.155551,-2.020816,-0.198252,1
7.097000,352.318237,-91.868073,2,196.057861,-0.149962,-2.008231,-0.173664,1
7.131000,348.772522,-91.966331,2,196.049316,-0.145707,-2.013872,-0.163463,1
7.164000,343.972504,-91.752815,2,196.030762,-0.141273,-1.982452,-0.182298,1
7.197000,337.800323,-91.642044,2,196.084717,-0.152975,-1.973963,-0.180928,1
7.231000,330.370148,-91.583969,2,196.342285,-0.155525,-1.916727,-0.176035,1
7.264000,321.940826,-91.439339,2,196.590088,-0.155317,-1.904643,-0.179122,1
7.297000,313.661194,-91.234146,2,196.862793,-0.179025,-1.879272,-0.187172,1
7.331000,305.131714,-91.374634,2,197.006104,-0.173494,-1.849514,-0.158844,1
7.364000,296.907715,-91.099083,2,197.119629,-0.189539,-1.783633,-0.178170,1
7.397000,288.550232,-91.076324,2,197.165283,-0.120635,-1.377301,-0.101862,1
7.430000,280.281403,-91.002655,2,197.170410,-0.127742,-1.397907,-0.101685,1
7.464000,271.924469,-90.866714,2,197.278076,-0.143502,-1.358874,-0.098032,1
7.497000,263.496002,-90.886856,2,197.497070,-0.137375,-1.356647,-0.086034,1
7.530000,255.118057,-90.689034,2,197.767090,-0.136798,-1.326975,-0.094237,1
7.564000,246.802567,-90.693031,2,198.032959,-0.136503,-1.311030,-0.090113,1
7.597000,238.493820,-90.551262,2,198.274170,-0.151022,-1.271700,-0.091501,1
7.630000,230.161774,-90.545166,2,198.294434,-0.143236,-1.224933,-0.083117,1
7.664000,221.814224,-90.396423,2,198.309814,-0.052983,-0.285917,-0.016566,1
7.697000,213.496826,-90.364494,2,198.405029,-0.057022,-0.315922,-0.010182,1
7.730000,205.119751,-90.270592,2,198.566895,-0.046866,-0.288045,-0.012783,1
7.764000,196.830994,-90.169167,2,198.821777,-0.053258,-0.208699,-0.013204,1
7.797000,188.432449,-90.140968,2,199.021484,-0.057968,-0.216337,-0.008403,1
7.830000,180.095886,-89.981209,2,199.160156,-0.055199,-0.109338,-0.003789,1
7.864000,172.504181,-89.788155,2,199.218994,-0.054447,-0.147838,-0.016492,1
7.897000,166.282532,-89.832245,2,199.366699,-0.055467,-0.098243,-0.012082,1
7.930000,161.430435,-89.756081,2,199.523926,-0.059427,-0.082769,-0.011489,1
7.964000,157.940536,-89.741089,2,199.680908,-0.061412,0.030737,-0.004721,1
7.997000,155.757996,-89.824539,2,199.726318,-0.051437,0.052402,0.003777,1
8.030000,154.855759,-89.779388,2,199.650879,-0.060693,-0.015013,0.012485,1
8.064000,154.938187,-89.870598,2,199.285156,-0.052509,-0.022506,0.003872,1
8.097000,154.937363,-89.907829,2,197.760742,-0.048814,-0.025360,0.005950,1
8.130000,154.909851,-89.764809,2,195.093994,-0.051840,0.079537,0.010968,1
8.164000,154.762848,-89.752998,2,190.514893,-0.054556,0.016775,0.005525,1
8.197000,154.567856,-89.758232,2,184.410400,-0.053432,0.024287,-0.004649,1
8.230000,154.422989,-89.697563,2,176.955566,-0.058240,-0.029755,-0.002465,1
8.264000,154.339142,-89.778496,2,168.629883,-0.055433,-0.050494,-0.000519,1
8.297000,154.293427,-89.869789,2,160.162842,-0.050581,-0.009647,0.009403,1
8.330000,154.215347,-89.944122,2,151.431641,-0.053869,-0.082335,0.009416,1
8.364000,154.036224,-89.918320,2,143.275635,-0.051660,-0.089673,0.002606,1
8.397000,153.820847,-89.898079,2,135.023926,-0.052418,-0.029976,0.004394,1
8.430000,153.691391,-89.856659,2,126.796143,-0.066535,-0.085906,-0.002792,1
8.464000,153.517609,-89.905907,2,118.724365,-0.049963,-0.065830,-0.003541,1
8.497000,153.397507,-89.982880,2,110.286865,-0.032807,0.004841,-0.006375,1
8.530000,153.341049,-89.922920,2,101.644287,-0.056755,-0.183985,-0.011101,1
8.563000,153.179108,-90.011314,2,093.209473,-0.037744,0.024483,-0.000902,1
8.597000,153.074036,-89.944275,2,084.870605,-0.052395,-0.077019,-0.002015,1
8.630000,152.953629,-89.989426,2,076.613525,-0.044582,-0.124018,-0.002111,1
8.663000,152.722961,-90.011047,2,068.591553,-0.031480,-0.062717,-0.000852,1
8.697000,152.558197,-89.944107,2,060.236572,-0.030146,-0.114764,-0.006971,1
8.730000,152.440964,-90.009247,2,051.675293,-0.044502,-0.132670,-0.001206,1
8.763000,152.308289,-90.046211,2,043.354736,-0.039623,-0.109542,-0.002936,1
8.797000,152.258423,-90.042885,2,034.955688,-0.039719,-0.154368,-0.007936,1
8.830000,152.192230,-89.997749,2,026.524536,-0.044433,-0.164617,-0.013656,1
8.863000,151.994522,-90.053764,2,018.628174,-0.035711,-0.130862,-0.005642,1
8.897000,151.889221,-89.988495,2,011.771362,-0.021269,-0.112327,-0.007830,1
8.930000,151.909088,-90.006981,2,006.190063,-0.035811,-0.178421,-0.010285,1
8.963000,151.883728,-90.075432,2,002.444214,-0.027554,-0.140015,-0.001599,1
8.997000,151.850769,-90.079704,2,000.018555,-0.039150,-0.182880,-0.006617,1
9.030000,151.764709,-90.108971,1,999.008911,-0.034794,-0.151131,0.002604,1
9.063000,151.732040,-90.136787,1,999.088623,-0.036674,-0.238544,0.000886,1
9.097000,151.782318,-90.104622,1,999.378662,-0.019117,-0.579567,-0.006575,1
9.130000,152.039810,-90.072861,1,999.652832,-0.035989,-1.275783,-0.018957,1
9.163000,152.500565,-90.097076,1,999.597168,-0.133530,-3.253083,-0.088374,1
9.197000,153.201813,-90.087082,1,999.315308,-0.165448,-5.025298,-0.172595,1
9.230000,153.977203,-90.081062,1,999.015625,-0.143125,-6.741074,-0.188102,1
9.263000,154.840195,-90.092453,1,998.912598,-0.146961,-8.740155,-0.200476,1
9.297000,155.720505,-90.038567,1,999.162964,-0.066506,-10.788998,-0.209594,1
9.330000,156.482590,-90.063210,1,999.690186,-0.191267,-12.479568,-0.191494,1
9.363000,157.256546,-90.065758,2,000.049438,-0.195594,-14.570687,-0.204402,1
9.397000,158.079758,-90.105614,2,000.118042,-0.123119,-17.214029,-0.272961,1
9.430000,158.863525,-90.114677,2,000.160156,-0.140247,-19.137371,-0.277549,1
9.463000,159.563248,-90.153450,2,000.299805,-0.137899,-20.810581,-0.298925,1
9.497000,160.093613,-90.173820,2,000.560059,-0.128322,-22.157852,-0.326775,1
9.530000,160.369293,-90.160835,2,000.961426,-0.224169,-22.540007,-0.272888,1
9.563000,160.497757,-90.147575,2,001.152344,-0.230032,-23.099710,-0.278723,1
9.596000,160.519821,-90.134796,2,001.234497,-0.220468,-23.313820,-0.284946,1
9.630000,160.446381,-90.170555,2,001.229004,-0.227552,-23.148563,-0.273904,1
9.663000,160.295593,-90.222397,2,001.135254,-0.222657,-22.683132,-0.267725,1
9.696000,160.038742,-90.220459,2,000.910034,-0.207959,-21.909950,-0.270364,1
9.730000,159.665695,-90.243851,2,000.423218,-0.135635,-21.216738,-0.300974,1
9.763000,159.073288,-90.216057,2,000.159058,-0.130016,-19.602978,-0.281642,1
9.796000,158.323059,-90.208237,2,000.020020,-0.136169,-17.752073,-0.262275,1
9.830000,157.453705,-90.157677,2,000.038574,-0.204272,-15.171129,-0.201823,1
9.863000,156.600739,-90.149368,1,999.825684,-0.189396,-13.031552,-0.188340,1
9.896000,155.784637,-90.123146,1,999.486816,-0.065268,-11.355172,-0.207253,1
9.930000,154.931610,-90.128014,1,999.330322,-0.185200,-8.993480,-0.171893,1
9.963000,154.123001,-90.152946,1,999.135498,-0.129825,-7.268620,-0.188104,1
9.996000,153.394577,-90.150406,1,999.114746,-0.158825,-5.473730,-0.171521,1
10.030000,152.664337,-90.146729,1,999.262817,-0.018407,-2.713446,-0.021125,1
10.063000,152.161530,-90.135017,1,999.386719,-0.031075,-1.547932,-0.013375,1
10.096000,151.831512,-90.122169,1,999.434448,-0.022063,-0.747104,-0.009083,1
10.130000,151.671738,-90.121788,1,999.344604,-0.031749,-0.300671,-0.006202,1
10.163000,151.675552,-90.123138,1,999.246582,-0.030874,-0.136034,-0.002830,1
10.196000,152.568649,-89.984093,1,999.284790,-0.040134,-0.156144,-0.017405,1
10.230000,154.665985,-90.076729,1,999.358887,-0.004774,-0.031572,-0.022601,1
10.263000,158.020645,-90.184700,1,999.496338,-0.033181,-0.137800,-0.005858,1
10.296000,162.874908,-90.321404,1,999.466431,-0.018330,-0.127539,0.001980,1
10.330000,169.243729,-90.263420,1,999.313477,-0.011506,-0.154732,-0.009031,1
10.363000,176.726410,-90.426270,1,998.981323,-0.020551,-0.177573,0.001314,1
10.396000,185.224808,-90.634521,1,998.624268,-0.023198,-0.317958,-0.004031,1
10.430000,193.471664,-90.707832,1,998.414673,-0.012741,-0.311285,-0.000633,1
10.463000,201.945801,-90.641632,1,998.323975,-0.025478,-0.386792,-0.022046,1
10.496000,210.112167,-90.827072,1,998.299438,-0.025230,-0.315621,-0.006701,1
10.530000,218.447632,-90.927299,1,998.274780,-0.109663,-1.218791,-0.077183,1
10.563000,226.665390,-90.918884,1,998.173828,-0.104618,-1.268458,-0.084475,1
10.596000,235.191788,-91.026199,1,997.895508,-0.080694,-1.112413,-0.067102,1
10.629000,243.480484,-91.098953,1,997.735229,-0.093360,-1.392939,-0.096808,1
10.663000,251.944595,-91.229584,1,997.496948,-0.097205,-1.371281,-0.091538,1
10.696000,260.188568,-91.323174,1,997.310913,-0.103205,-1.408582,-0.088517,1
10.729000,268.594604,-91.367813,1,997.273682,-0.131956,-1.829797,-0.165885,1
10.763000,276.873230,-91.428162,1,997.219727,-0.125548,-1.819109,-0.170812,1
10.796000,285.171936,-91.598137,1,997.189087,-0.130152,-1.874372,-0.163809,1
10.829000,293.603241,-91.580978,1,996.966797,-0.129965,-1.879254,-0.176979,1
10.863000,301.927734,-91.768837,1,996.736084,-0.126611,-1.924520,-0.168666,1
10.896000,310.341064,-91.758156,1,996.466553,-0.114753,-1.926806,-0.176352,1
10.929000,318.649200,-91.820648,1,996.333252,-0.119417,-1.948756,-0.183730,1
10.963000,327.041077,-91.902809,1,996.313232,-0.105691,-1.980049,-0.192058,1
10.996000,334.555481,-92.028870,1,996.222656,-0.109459,-2.045620,-0.192369,1
