,hand_tool_model,,,,,,
,TX,TY,TZ,RX,RY,RZ,Valid
1.912000,776.270264,-715.188904,1087.710205,-10.191128,-3.585857,-24.555298,1
1.924000,751.375061,-669.907837,1066.681763,-8.818508,-2.059001,-24.930607,1
1.937000,721.867004,-639.025879,1051.184082,-8.007601,-0.615500,-25.352020,1
1.949000,689.250305,-619.711121,1039.675049,-7.632086,0.736512,-25.843409,1
1.974000,627.740784,-589.109741,1021.638855,-7.085125,3.146829,-27.050718,1
1.987000,597.367432,-562.986206,1011.027466,-6.472873,4.525411,-27.685873,1
1.999000,571.396484,-532.924194,1000.811584,-5.683972,5.829145,-28.338442,1
2.012000,547.508972,-500.580444,991.397400,-4.819754,7.118908,-28.993832,1
2.024000,524.981995,-463.254211,982.224548,-3.806849,8.475860,-29.613270,1
2.037000,504.032379,-427.207672,974.711182,-2.843994,9.777995,-30.241220,1
2.049000,484.874603,-383.837219,967.670410,-1.646584,11.178634,-30.856230,1
2.062000,468.496338,-341.230621,962.317627,-0.460736,12.501286,-31.476170,1
2.074000,452.495758,-290.560425,958.061646,0.955969,13.999892,-32.021664,1
2.087000,440.967224,-249.030243,955.818542,2.138532,15.212421,-32.644730,1
2.099000,427.534607,-209.870987,954.909729,3.173224,16.470057,-33.270092,1
2.112000,415.491516,-173.808182,955.087769,4.105251,17.653954,-33.897774,1
2.124000,407.180634,-135.899078,956.144531,5.153381,18.792852,-34.464931,1
2.137000,400.862366,-105.008492,957.517090,6.000724,19.755434,-35.068150,1
2.149000,395.724731,-77.766464,959.070557,6.743515,20.631704,-35.672672,1
2.162000,389.625641,-60.051754,960.023987,7.153266,21.348471,-36.307415,1
2.174000,385.015472,-43.893749,960.891357,7.537603,22.002258,-36.942101,1
2.187000,382.258972,-31.081413,961.211914,7.856847,22.537642,-37.564487,1
2.199000,380.813385,-24.893408,960.561584,7.999679,22.889612,-38.194759,1
2.212000,379.731018,-16.919327,960.196167,8.198084,23.281799,-38.832592,1
2.224000,378.913513,-10.053091,959.688599,8.358610,23.645903,-39.482197,1
2.237000,378.579468,1.125968,960.007263,8.642204,24.110361,-40.155533,1
2.249000,378.485931,8.891762,959.911133,8.814822,24.491318,-40.863815,1
2.262000,379.077148,21.236601,960.811462,9.132227,24.978437,-41.549175,1
2.274000,378.352112,31.660349,961.720093,9.332703,25.467386,-42.316135,1
2.287000,379.218719,44.730793,963.326050,9.629414,25.996487,-43.102448,1
2.299000,378.894714,56.243122,964.947144,9.821325,26.529966,-43.946934,1
2.312000,377.786499,67.732391,966.888977,9.965771,27.094460,-44.815754,1
2.324000,377.503723,79.003326,968.888123,10.104175,27.640486,-45.692799,1
2.337000,375.507324,88.623009,970.773743,10.127502,28.192226,-46.593563,1
2.349000,374.533020,92.338669,970.937744,10.013214,28.547029,-47.489735,1
2.362000,366.367554,90.379730,970.199463,9.541892,28.906183,-48.396332,1
2.374000,362.522156,73.971703,964.826843,8.826585,28.715113,-49.319214,1
2.387000,349.687775,52.591042,959.150513,7.735557,28.569345,-50.258095,1
2.399000,335.942444,22.337732,951.507996,6.440022,28.144745,-51.098877,1
2.412000,323.805237,-10.109086,943.505188,5.178991,27.584803,-51.838062,1
2.424000,309.100983,-45.943764,935.701294,3.795656,26.953449,-52.483662,1
2.437000,296.597504,-79.588501,928.631653,2.571275,26.311193,-52.983398,1
2.449000,283.959259,-112.670700,922.288086,1.386113,25.667009,-53.362423,1
2.462000,270.380615,-143.650375,917.053955,0.250255,25.091309,-53.607151,1
2.474000,256.492859,-173.696854,912.616089,-0.841388,24.542830,-53.697762,1
2.487000,244.195587,-199.873413,908.895752,-1.768595,24.070389,-53.626995,1
2.499000,232.261063,-223.476669,905.838135,-2.603971,23.667532,-53.404945,1
2.512000,221.499771,-241.504425,903.399231,-3.262163,23.405592,-53.031006,1
2.524000,213.320328,-245.736267,901.428162,-3.515874,23.480272,-52.526917,1
2.537000,207.868607,-243.261871,899.432922,-3.527726,23.671080,-51.938442,1
2.549000,203.968964,-230.063080,897.775452,-3.231527,24.112911,-51.284046,1
2.562000,201.156586,-212.384552,896.293701,-2.773282,24.637146,-50.563667,1
2.574000,192.288086,-197.457047,895.980347,-2.547180,25.216417,-49.869057,1
2.587000,181.679108,-184.818527,895.893066,-2.404738,25.765049,-49.168701,1
2.599000,169.192276,-176.696075,895.779236,-2.413505,26.228249,-48.486458,1
2.612000,155.570679,-168.201843,895.960693,-2.438509,26.721310,-47.833038,1
2.624000,140.992386,-158.899872,896.451599,-2.462730,27.253235,-47.194958,1
2.637000,127.552605,-144.520004,897.194031,-2.310556,27.881178,-46.558407,1
2.649000,113.554420,-128.776962,898.367065,-2.127560,28.550289,-45.946575,1
2.662000,96.758087,-113.547180,900.367737,-2.025685,29.276217,-45.376762,1
2.674000,78.440475,-103.649467,902.319153,-2.099497,29.902863,-44.855297,1
2.687000,57.121147,-95.673851,905.044373,-2.296326,30.568197,-44.370579,1
2.699000,34.422924,-94.278778,907.444336,-2.710418,31.108236,-43.947170,1
2.712000,10.190124,-99.747826,909.686035,-3.354246,31.529768,-43.562744,1
2.724000,-14.353422,-108.525101,911.827209,-4.091261,31.891926,-43.186794,1
2.737000,-37.006638,-118.861778,913.559692,-4.801828,32.180279,-42.766975,1
2.749000,-59.981918,-132.207535,915.484009,-5.602370,32.422195,-42.345379,1
2.762000,-82.225365,-142.322510,918.004822,-6.265224,32.747009,-41.837383,1
2.774000,-103.040321,-144.750900,921.189819,-6.655422,33.226307,-41.274841,1
2.787000,-122.227852,-141.828552,924.722839,-6.831066,33.789371,-40.661133,1
2.799000,-142.777786,-133.230362,929.824036,-6.865520,34.530445,-40.034641,1
2.812000,-160.809418,-120.020599,934.818665,-6.669301,35.298500,-39.344299,1
2.824000,-180.378082,-103.091660,941.418518,-6.375304,36.201347,-38.619541,1
2.837000,-197.269318,-79.558624,948.240417,-5.770428,37.159233,-37.816017,1
2.849000,-217.711731,-55.412876,957.523987,-5.217443,38.242462,-37.032082,1
2.862000,-235.832687,-26.914103,967.302734,-4.411691,39.341084,-36.154747,1
2.874000,-251.295105,9.149144,977.999023,-3.221425,40.504890,-35.134857,1
2.887000,-265.839355,51.597408,990.850891,-1.750400,41.757626,-34.046726,1
2.899000,-277.769196,103.690224,1006.284363,0.222670,43.112877,-32.749947,1
2.912000,-293.621277,158.344650,1026.888306,2.328983,44.654800,-31.312101,1
2.924000,-307.222107,201.673233,1045.194336,4.148440,45.850445,-29.937813,1
2.937000,-324.130646,232.595032,1062.827026,5.487195,46.893257,-28.691795,1
2.949000,-341.600220,251.877563,1077.601562,6.450778,47.700226,-27.495720,1
2.962000,-359.654846,260.601166,1089.378296,7.019536,48.303741,-26.415447,1
2.974000,-380.803345,266.109100,1102.364868,7.424317,48.969448,-25.386997,1
2.987000,-398.488251,266.643036,1111.665405,7.707996,49.397312,-24.407423,1
2.999000,-416.216797,266.053650,1120.864502,7.961452,49.809956,-23.440514,1
3.012000,-431.598572,264.629730,1128.509521,8.254265,50.113441,-22.446037,1
3.024000,-448.886444,260.419434,1136.625244,8.400675,50.451939,-21.510731,1
3.037000,-465.149231,252.115280,1142.829468,8.420969,50.681141,-20.599564,1
3.049000,-479.928192,239.638870,1146.826782,8.305146,50.786285,-19.727047,1
3.062000,-497.254333,224.674149,1152.156372,8.023951,50.980801,-18.943342,1
